Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,Orig Mean Difference,Orig Disparate Impact,AUC,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
di1,gsr_eo2,-,-,14.0,-0.09227937587452409,0.6081148775634294,0.12113980966860557,-0.042539360687048194,-0.05155316021558065,0.8403361344537815,0.6979632389468455,0.6269522534582775,Adult,Race,Valid,{27.09},,-0.10411148351827143,0.6031419197588673,0.8990528235731894,0.1386533257922388,0.0331123516339807,0.05467907888290047,3,36.0,75.5,14.0
rw1,-,-,Naive Bayes,16.0,-0.12166582603885329,0.6044462488164318,0.10347585010703156,-0.061406876441666244,-0.06189367956883873,0.8240822644847413,0.6236681887366818,0.7313699241410084,Adult,Race,Valid,{0.11},,-0.10411148351827143,0.6031419197588673,0.8925561622254612,0.09944982582503074,-0.12506479875721135,-0.1552106810387065,2,53.5,63.5,16.0
-,-,-,Random Forest,17.0,-0.10856545507793433,0.5533372604408624,0.1189457118913653,-0.05444938624602391,-0.05782214600685942,0.8403361344537815,0.6933527413876759,0.6376617581436859,Adult,Race,Valid,{2.93},,-0.10411148351827143,0.6031419197588673,0.8862482448125919,0.1189457118913653,-0.05444938624602391,-0.05782214600685942,1,44.5,74.0,17.0
rw1,-,-,Random Forest,18.0,-0.19100864866422984,0.333609114309861,0.12216215543432944,-0.07150154749643202,-0.05337324766355145,0.83812472357364,0.6918518518518518,0.6251673360107095,Adult,Sex,Valid,{3.1},,-0.2080206077901172,0.3419181397306397,0.885052024781308,0.11781176407551307,-0.08145648167493143,-0.06744548286604368,4,48.75,71.5,18.0
rw1,-,-,Random Forest,19.0,-0.10377875760632585,0.5757232085248475,0.11959029712849599,-0.04517167621282699,-0.04135227829495347,0.83812472357364,0.6866890917827967,0.6376617581436859,Adult,Race,Valid,{2.96},,-0.10411148351827143,0.6031419197588673,0.8859384161501053,0.1189457118913653,-0.05444938624602391,-0.05782214600685942,4,47.0,74.0,19.0
di1,-,-,Random Forest,20.0,-0.21815875803363458,0.30623230560403336,0.11929306335501741,-0.09587071035901092,-0.07370521806853592,0.83093763821318,0.6621129326047359,0.6488174921909862,Adult,Sex,Valid,{7.23},,-0.2080206077901172,0.3419181397306397,0.8879887885774731,0.11781176407551307,-0.08145648167493143,-0.06744548286604368,1,52.75,69.5,20.0
-,-,eop1,Random Forest,21.0,-0.05819164687123751,0.7502862588757706,0.12449461984788233,-0.0019000570556402877,0.0006957373836354863,0.8342547545333923,0.6823992133726647,0.6193663543061133,Adult,Race,Valid,{3.07},,-0.10411148351827143,0.6031419197588673,0.8870147977212719,0.1189457118913653,-0.05444938624602391,-0.05782214600685942,3,53.0,69.5,21.0
-,-,-,Naive Bayes,22.0,-0.16625150499495622,0.49983112573056476,0.09944982582503074,-0.12506479875721135,-0.1552106810387065,0.817890314020345,0.6062231759656652,0.7563587684069611,Adult,Race,Valid,{0.11},,-0.10411148351827143,0.6031419197588673,0.8919000679740539,0.09944982582503074,-0.12506479875721135,-0.1552106810387065,1,60.5,63.0,22.0
di1,gsr_eo2,eop3,-,22.0,-0.05729393771761415,0.7417457500330022,0.1308469859302309,-0.008303661126033764,-0.01333659970602652,0.8318222025652366,0.6861427094105481,0.5921463632307006,Adult,Race,Valid,{30.63},,-0.10411148351827143,0.6031419197588673,0.8990528235731894,0.1386533257922388,0.0331123516339807,0.05467907888290047,4,49.5,74.0,22.0
rw1,-,-,Naive Bayes,24.0,-0.17399280922494623,0.46380906989734993,0.11457189387030388,-0.013637006771274052,0.05553446261682238,0.8225342768686422,0.6315136476426799,0.6813922356091031,Adult,Sex,Valid,{0.11},,-0.2080206077901172,0.3419181397306397,0.8871993437024102,0.09944982582503074,-0.20300565662464837,-0.2064982476635514,3,61.25,63.0,24.0
di1,-,roc2,Naive Bayes,25.0,-0.05852599980475742,0.829143610326074,0.09330528776158227,0.04156102725981413,0.0970504654581088,0.8101503759398496,0.5866402116402116,0.7916108879964302,Adult,Race,Valid,{21.51},,-0.10411148351827143,0.6031419197588673,0.8914749267703049,0.09944982582503074,-0.12506479875721135,-0.1552106810387065,4,67.75,58.0,25.0
-,-,roc1,Naive Bayes,26.0,-0.05921341641990174,0.8386408477244008,0.08993250096147684,0.03682928839891171,0.08608280254777068,0.7982087571870854,0.564118372379778,0.8165997322623829,Adult,Race,Valid,{19.4},,-0.10411148351827143,0.6031419197588673,0.8919000679740539,0.09944982582503074,-0.12506479875721135,-0.1552106810387065,4,69.5,57.0,26.0
rw1,-,roc2,Naive Bayes,27.0,-0.06222544010933584,0.8396973761421745,0.0855530923059127,0.03739209074213379,0.09109505144537,0.7900265369305617,0.5498251748251748,0.8420348058902276,Adult,Race,Valid,{18.23},,-0.10411148351827143,0.6031419197588673,0.8925561622254612,0.09944982582503074,-0.12506479875721135,-0.1552106810387065,4,73.75,53.0,27.0
rw1,-,cpp2,Naive Bayes,28.0,-0.17904331427545128,0.4482450071491167,0.11506292702064606,-0.02468155541068303,0.03684287383177565,0.8228659885006634,0.6329588014981273,0.678714859437751,Adult,Sex,Valid,{0.2},,-0.2080206077901172,0.3419181397306397,0.885953240174181,0.09944982582503074,-0.20300565662464837,-0.2064982476635514,3,63.5,63.5,28.0
-,pr1,roc2,-,29.0,-0.05333458071654029,0.8633707481150202,0.08338234723285735,0.04808456843849157,0.10325575698187162,0.7910216718266254,0.5506786023678891,0.8509593931280678,Adult,Race,Valid,{85.63},,-0.10411148351827143,0.6031419197588673,0.8993358902807074,0.1386533257922388,0.0331123516339807,0.05467907888290047,2,69.0,59.0,29.0
rw1,pr2,roc3,-,29.0,-0.05333458071654029,0.8633707481150202,0.08338234723285735,0.04808456843849157,0.10325575698187162,0.7910216718266254,0.5506786023678891,0.8509593931280678,Adult,Race,Valid,{78.49},,-0.10411148351827143,0.6031419197588673,0.8993358902807074,0.1386533257922388,0.0331123516339807,0.05467907888290047,2,69.0,59.0,29.0
rw1,-,eop2,Random Forest,31.0,-0.05492743483778595,0.7681305246674038,0.12495606597015337,0.005490086531146167,0.014715825575698172,0.8310482087571871,0.6719729860106126,0.6215975011155734,Adult,Race,Valid,{3.07},,-0.10411148351827143,0.6031419197588673,0.8872486368621135,0.1189457118913653,-0.05444938624602391,-0.05782214600685942,3,54.25,74.5,31.0
-,gsr_eo1,roc2,-,32.0,-0.04868048550323778,0.8689501116902457,0.08764642043622621,0.054235543500051456,0.1127535521803038,0.7975453339230429,0.5621588841722256,0.8273092369477911,Adult,Race,Valid,{35.48},,-0.10411148351827143,0.6031419197588673,0.9006149871014593,0.1386533257922388,0.0331123516339807,0.05467907888290047,2,63.25,66.0,32.0
rw1,gsr_eo2,roc3,-,32.0,-0.04868048550323778,0.8689501116902457,0.08764642043622621,0.054235543500051456,0.1127535521803038,0.7975453339230429,0.5621588841722256,0.8273092369477911,Adult,Race,Valid,{36.56},,-0.10411148351827143,0.6031419197588673,0.9006149871014593,0.1386533257922388,0.0331123516339807,0.05467907888290047,2,63.25,66.0,32.0
-,gsr_eo1,roc2,-,34.0,-0.05652895988753742,0.8247284827172525,0.11123609562561478,0.1063688917319309,0.17074084890965735,0.8034055727554179,0.5842124408875955,0.7166443551985721,Adult,Sex,Valid,{37.08},,-0.2080206077901172,0.3419181397306397,0.9006149871014593,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,2,65.5,64.5,34.0
rw1,gsr_eo2,roc3,-,34.0,-0.05652895988753742,0.8247284827172525,0.11123609562561478,0.1063688917319309,0.17074084890965735,0.8034055727554179,0.5842124408875955,0.7166443551985721,Adult,Sex,Valid,{38.34},,-0.2080206077901172,0.3419181397306397,0.9006149871014593,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,2,65.5,64.5,34.0
di1,gsr_eo2,roc3,-,36.0,-0.05554163548208646,0.8544090552390051,0.08599746863591659,0.04787690422963593,0.10697452229299365,0.7935647943387881,0.5553254437869822,0.8375725122713075,Adult,Race,Valid,{49.01},,-0.10411148351827143,0.6031419197588673,0.8990528235731894,0.1386533257922388,0.0331123516339807,0.05467907888290047,2,70.0,61.5,36.0
-,-,-,Logistic Regression,37.0,-0.1733740655373846,0.29935191345703654,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,0.8343653250773994,0.7156123041207196,0.5502008032128514,Adult,Sex,Valid,{0.28},,-0.2080206077901172,0.3419181397306397,0.8783514347129974,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,2,57.0,75.5,37.0
di1,-,-,Logistic Regression,38.0,-0.18171108516844442,0.29699800553303735,0.13484167431062263,-0.08128582338536844,-0.07760903426791288,0.8349181777974347,0.7080088987764183,0.5680499776885319,Adult,Sex,Valid,{4.6},,-0.2080206077901172,0.3419181397306397,0.8776226305912889,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,3,58.25,74.5,38.0
di1,gsr_eo2,cpp3,-,39.0,-0.07004287201848294,0.6715289063871023,0.13485224392786715,-0.008050912983288559,0.00871141597256242,0.8322644847412649,0.6967391304347826,0.57206604194556,Adult,Race,Valid,{27.58},,-0.10411148351827143,0.6031419197588673,0.8828078249594979,0.1386533257922388,0.0331123516339807,0.05467907888290047,4,58.25,75.0,39.0
-,-,-,Naive Bayes,40.0,-0.31393243154850003,0.23848818321661772,0.09944982582503074,-0.20300565662464837,-0.2064982476635514,0.817890314020345,0.6062231759656652,0.7563587684069611,Adult,Sex,Valid,{0.11},,-0.2080206077901172,0.3419181397306397,0.8919000679740539,0.09944982582503074,-0.20300565662464837,-0.2064982476635514,1,60.5,73.0,40.0
di1,pr2,roc3,-,40.0,-0.05008053756792813,0.853908293108931,0.09203207710380756,0.0601350610843847,0.1300906418422343,0.8111455108359134,0.5877510701350016,0.7965194109772423,Adult,Race,Valid,{55.53},,-0.10411148351827143,0.6031419197588673,0.8987040982457604,0.1386533257922388,0.0331123516339807,0.05467907888290047,2,63.5,70.0,40.0
di1,-,-,Logistic Regression,42.0,-0.027026455370798202,0.8676741203368092,0.1332736888780453,0.039502357826010644,0.06165115139637434,0.8361344537815126,0.7093215664644236,0.573850959393128,Adult,Race,Valid,{4.46},,-0.10411148351827143,0.6031419197588673,0.8782592109171985,0.1386533257922388,0.0331123516339807,0.05467907888290047,2,55.25,78.5,42.0
di1,-,-,Random Forest,43.0,-0.11957957762519933,0.5322628889270735,0.12317231807405309,-0.06531848603393947,-0.06537236648701616,0.8277310924369747,0.6580286904211013,0.6345381526104418,Adult,Race,Valid,{6.82},,-0.10411148351827143,0.6031419197588673,0.87933801943036,0.1189457118913653,-0.05444938624602391,-0.05782214600685942,1,62.5,72.0,43.0
rw1,egr_fp2,cpp3,-,43.0,-0.15941957163557427,0.3535951414456087,0.13192774528215992,-0.04237681427504092,-0.020482866043613712,0.8414418398938522,0.7296528173022196,0.57206604194556,Adult,Sex,Valid,{58.35},,-0.2080206077901172,0.3419181397306397,0.7540300847665246,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,4,60.0,74.5,43.0
rw1,-,eop2,Naive Bayes,45.0,-0.056459682405388706,0.8052078363131157,0.11521650346329555,0.002243825254441334,0.005632043116119534,0.812140645731977,0.6062745098039216,0.6898705934850513,Adult,Race,Valid,{0.16},,-0.10411148351827143,0.6031419197588673,0.8925561622254612,0.09944982582503074,-0.12506479875721135,-0.1552106810387065,3,67.25,68.0,45.0
-,egr_fp1,cpp2,-,46.0,-0.16042967264567526,0.34949944482654766,0.13230524363213092,-0.0470497114713026,-0.029828660436137078,0.8411101282618311,0.7291904218928165,0.5707273538598839,Adult,Sex,Valid,{64.2},,-0.2080206077901172,0.3419181397306397,0.7543228920385348,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,4,61.0,74.5,46.0
di1,-,eop2,Random Forest,47.0,-0.058464579740327344,0.7689921633419264,0.1258591794396645,-0.008005233251460367,-0.012533072023517833,0.8202122954444936,0.6388261851015802,0.6314145470771977,Adult,Race,Valid,{6.94},,-0.10411148351827143,0.6031419197588673,0.8792286102615173,0.1189457118913653,-0.05444938624602391,-0.05782214600685942,3,70.75,65.0,47.0
di1,-,-,Naive Bayes,48.0,-0.19029318928768996,0.5550102156121948,0.08164142032243411,-0.10505085917163133,-0.07212150906418413,0.7801857585139319,0.5348773090708575,0.8656849620705043,Adult,Race,Valid,{4.13},,-0.10411148351827143,0.6031419197588673,0.8914749267703049,0.09944982582503074,-0.12506479875721135,-0.1552106810387065,4,78.0,58.0,48.0
-,pr1,eop2,-,49.0,-0.0989484350696073,0.6011859358906472,0.141194903416722,0.01175803433584461,0.032004478193146335,0.8163423264042459,0.6487179487179487,0.5644801427933958,Adult,Sex,Valid,{68.87},,-0.2080206077901172,0.3419181397306397,0.9017715889445053,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,3,63.75,72.5,49.0
rw1,pr2,eop3,-,49.0,-0.0989484350696073,0.6011859358906472,0.141194903416722,-0.0033312924758630152,-0.004356503115264809,0.8163423264042459,0.6487179487179487,0.5644801427933958,Adult,Sex,Valid,{72.82},,-0.2080206077901172,0.3419181397306397,0.9017715889445053,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,3,63.75,72.5,49.0
-,pr1,roc2,-,51.0,-0.05227802112886076,0.8554680471840236,0.10401435818886091,0.0994367477076333,0.1451421339563863,0.786045997346307,0.5491014120667522,0.7634984381972334,Adult,Sex,Valid,{89.0},,-0.2080206077901172,0.3419181397306397,0.9017715889445053,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,2,69.5,67.0,51.0
rw1,egr_fp2,cpp3,-,51.0,-0.061264683869708125,0.6870392380129158,0.13723805994826252,0.0016719820373675698,0.02075943165115135,0.83812472357364,0.7294743059657413,0.5510932619366354,Adult,Race,Valid,{54.54},,-0.10411148351827143,0.6031419197588673,0.75685232313775,0.1386533257922388,0.0331123516339807,0.05467907888290047,4,62.0,74.5,51.0
rw1,pr2,roc3,-,51.0,-0.05227802112886076,0.8554680471840236,0.10401435818886091,0.0994367477076333,0.1451421339563863,0.786045997346307,0.5491014120667522,0.7634984381972334,Adult,Sex,Valid,{89.6},,-0.2080206077901172,0.3419181397306397,0.9017715889445053,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,2,69.5,67.0,51.0
di1,-,eop2,Logistic Regression,54.0,-0.053134050307507064,0.739847129394333,0.1350143947873399,-0.012546514354440465,-0.02834884860362563,0.8358027421494914,0.7123595505617978,0.5658188308790718,Adult,Race,Valid,{4.48},,-0.10411148351827143,0.6031419197588673,0.8782592109171985,0.1386533257922388,0.0331123516339807,0.05467907888290047,4,56.25,80.5,54.0
rw1,gsr_eo2,eop3,-,55.0,-0.10199359415691323,0.5878183027883627,0.14008193646439732,-0.002468421671837223,0.0008323598130840493,0.8188854489164087,0.6558139534883721,0.5662650602409639,Adult,Sex,Valid,{21.25},,-0.2080206077901172,0.3419181397306397,0.9006149871014593,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,3,63.0,74.0,55.0
-,-,cpp1,Logistic Regression,56.0,-0.060364940939116846,0.6902115827794663,0.14139003621287968,-0.0350267461103802,-0.07032092111709953,0.8329279080053074,0.7164887307236062,0.5390450691655511,Adult,Race,Valid,{0.42},,-0.10411148351827143,0.6031419197588673,0.8733957175493421,0.1386533257922388,0.0331123516339807,0.05467907888290047,1,63.5,74.5,56.0
rw1,pr2,eop3,-,57.0,-0.04376199928411051,0.768860587623639,0.14426032793821908,0.009718032025992869,0.018297403233708986,0.8308270676691729,0.7145443572721787,0.5283355644801427,Adult,Race,Valid,{64.04},,-0.10411148351827143,0.6031419197588673,0.8993358902807074,0.1386533257922388,0.0331123516339807,0.05467907888290047,3,51.75,86.5,57.0
di1,-,-,Naive Bayes,58.0,-0.31599842126677824,0.2434472168804057,0.09930326126492055,-0.2031927676862188,-0.20339271806853587,0.8149049093321539,0.5998591053187742,0.7599286033020973,Adult,Sex,Valid,{4.24},,-0.2080206077901172,0.3419181397306397,0.8906208071707347,0.09944982582503074,-0.20300565662464837,-0.2064982476635514,3,66.5,72.0,58.0
di1,pr2,roc3,-,59.0,-0.046465089929034586,0.8551929419040759,0.11172534636586781,0.11544922876920609,0.17853387850467284,0.8015258735072976,0.5806801736613604,0.7161981258366801,Adult,Sex,Valid,{64.46},,-0.2080206077901172,0.3419181397306397,0.9011845969469201,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,2,65.75,73.0,59.0
di1,gsr_eo2,roc3,-,60.0,-0.04961158062903209,0.8729056344408516,0.09993293096811354,0.09915508601371974,0.14089758566978194,0.7706766917293233,0.5246822347029264,0.7920571173583222,Adult,Sex,Valid,{44.25},,-0.2080206077901172,0.3419181397306397,0.9009658442022618,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,2,74.5,64.5,60.0
-,pr1,eop2,-,61.0,-0.04376199928411051,0.768860587623639,0.14458805710160438,0.014409601441094946,0.03025722684958354,0.8303847854931447,0.7133373566686784,0.5274431057563588,Adult,Race,Valid,{66.39},,-0.10411148351827143,0.6031419197588673,0.8993358902807074,0.1386533257922388,0.0331123516339807,0.05467907888290047,3,53.25,86.5,61.0
-,-,-,Logistic Regression,62.0,-0.03109278904038265,0.8404341037373503,0.1386533257922388,0.0331123516339807,0.05467907888290047,0.8343653250773994,0.7156123041207196,0.5502008032128514,Adult,Race,Valid,{0.4},,-0.10411148351827143,0.6031419197588673,0.8783514347129974,0.1386533257922388,0.0331123516339807,0.05467907888290047,1,57.0,83.0,62.0
-,gsr_eo1,cpp2,-,63.0,-0.05716255572548892,0.6928696936848731,0.14469916383887882,0.010643592498764069,0.04113669769720729,0.8330384785493145,0.7268777157045313,0.5225345827755467,Adult,Race,Valid,{18.48},,-0.10411148351827143,0.6031419197588673,0.8756494939530772,0.1386533257922388,0.0331123516339807,0.05467907888290047,3,61.25,79.5,63.0
di1,-,eop2,Naive Bayes,63.0,-0.05779546711789402,0.8503166663857472,0.10024520103097975,0.009425400979555021,0.024211170994610454,0.7671384343210969,0.519742614799649,0.7929495760821063,Adult,Race,Valid,{4.1},,-0.10411148351827143,0.6031419197588673,0.8914749267703049,0.09944982582503074,-0.12506479875721135,-0.1552106810387065,3,83.75,57.0,63.0
rw1,-,roc2,Logistic Regression,65.0,-0.06020427255865418,0.881300243156024,0.07760479950607733,0.020387624747534333,0.05515188633023027,0.706766917293233,0.45444469075592997,0.9147701918786256,Adult,Race,Fail,{18.52},,-0.10411148351827143,0.6031419197588673,0.8689430989018874,0.1386533257922388,0.0331123516339807,0.05467907888290047,3,95.5,45.5,65.0
di1,egr_fp2,-,-,66.0,-0.15573560209714307,0.4349235082807365,0.12797520962620582,-0.05687663168713115,-0.06371203271028048,0.8296107916850951,0.6724137931034483,0.6091030789825971,Adult,Sex,Valid,{138.42},,-0.2080206077901172,0.3419181397306397,0.7921736433705817,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,4,73.75,68.0,66.0
-,-,eop1,Logistic Regression,67.0,-0.05245354853405354,0.730812264119435,0.14061022664987174,-0.016116971674289965,-0.0353209211170995,0.8333701901813357,0.7163915094339622,0.5421686746987951,Adult,Race,Valid,{0.37},,-0.10411148351827143,0.6031419197588673,0.8783514347129974,0.1386533257922388,0.0331123516339807,0.05467907888290047,3,59.25,83.0,67.0
-,gsr_eo1,eop2,-,67.0,-0.10199359415691323,0.5878183027883627,0.14214440232552786,-0.002156694547198343,0.0039670950155762386,0.8160106147722247,0.6490956072351421,0.5604640785363677,Adult,Sex,Valid,{19.46},,-0.2080206077901172,0.3419181397306397,0.9006149871014593,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,3,68.25,74.0,67.0
di1,-,cpp2,Logistic Regression,67.0,-0.05234291106700073,0.7437206745744079,0.13537275085535302,-0.016136739918350247,-0.03834884860362564,0.835249889429456,0.7108366086468276,0.5649263721552878,Adult,Race,Valid,{4.6},,-0.10411148351827143,0.6031419197588673,0.8743019508087719,0.1386533257922388,0.0331123516339807,0.05467907888290047,4,59.25,83.0,67.0
di1,gsr_eo2,eop3,-,70.0,-0.09775385287403729,0.6293652294900733,0.14075796140418076,0.0054192228710755325,0.01585864485981303,0.8071649712516585,0.6186157517899762,0.5783132530120482,Adult,Sex,Valid,{25.87},,-0.2080206077901172,0.3419181397306397,0.9009658442022618,0.1386533257922388,-0.07365607890313584,-0.06768399532710284,3,72.0,70.5,70.0
rw1,-,eop2,Naive Bayes,71.0,-0.09890863414077114,0.6951948027544171,0.12186182890908942,0.013396647261459158,0.021266549844236704,0.7954444935869085,0.5740249905338887,0.676483712628291,Adult,Sex,Valid,{0.15},,-0.2080206077901172,0.3419181397306397,0.8871993437024102,0.09944982582503074,-0.20300565662464837,-0.2064982476635514,3,82.25,60.5,71.0
-,egr_fp1,cpp2,-,72.0,-0.060879079756597565,0.688395236508994,0.1379440831331167,0.0027226254129016775,0.023209211170994615,0.8373507297655904,0.727810650887574,0.5488621151271754,Adult,Race,Valid,{57.3},,-0.10411148351827143,0.6031419197588673,0.753649251652436,0.1386533257922388,0.0331123516339807,0.05467907888290047,4,68.5,74.5,72.0
rw1,gsr_eo2,cpp3,-,72.0,-0.05767669454296964,0.6909609617463472,0.145342206307852,0.0107686640093607,0.04260656540911323,0.8319327731092437,0.7232198142414861,0.5211958946898706,Adult,Race,Valid,{20.08},,-0.10411148351827143,0.6031419197588673,0.8750335098376094,0.1386533257922388,0.0331123516339807,0.05467907888290047,3,64.5,78.5,72.0
-,-,roc1,Random Forest,74.0,-0.05235023266408512,0.857443188615127,0.09303542845550714,0.04857517517391757,0.10735178833904946,0.7923485183547103,0.5557603686635945,0.8072289156626506,Adult,Race,Valid,{21.92},,-0.10411148351827143,0.6031419197588673,0.8862312562186289,0.1189457118913653,-0.05444938624602391,-0.05782214600685942,3,80.0,65.0,74.0
-,-,eop1,Random Forest,75.0,-0.1091075390054646,0.6142495972530897,0.1310126372594088,-0.0015771524314856442,0.0058654595015575905,0.8114772224679345,0.6199641897940913,0.6180276662204373,Adult,Sex,Valid,{3.02},,-0.2080206077901172,0.3419181397306397,0.8871593319560109,0.11781176407551307,-0.08145648167493143,-0.06744548286604368,3,79.5,66.0,75.0
