Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,Orig Mean Difference,Orig Disparate Impact,AUC,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
di1,pr2,cpp3,-,-0.12020793472775067,0.38510962235981533,0.16667797005346888,-0.0009404368933178878,0.06862026862026865,0.8159000442282176,0.7039660056657224,0.4435519857206604,Adult,Sex,Valid,{59.4},,-0.19225202893340865,0.3813350053052956,0.8416835224347503,0.13570907687782385,-0.09005812493043372,-0.097028897028897,3,136.0,72.0
-,-,-,Naive Bayes,-0.3080670405649018,0.26262741412210444,0.09777133936127072,-0.19685032583979642,-0.1894586894586895,0.8152366209641752,0.5994417306350314,0.7666220437304775,Adult,Sex,Valid,{0.09},,-0.19225202893340865,0.3813350053052956,0.8927746525980118,0.09777133936127072,-0.19685032583979642,-0.1894586894586895,1,137.0,61.0
di1,-,-,Naive Bayes,-0.2843226745173602,0.271587823751228,0.10351817185588012,-0.18279669259756443,-0.1867317867317867,0.8196594427244582,0.6134672619047619,0.7358322177599286,Adult,Sex,Valid,{4.12},,-0.19225202893340865,0.3813350053052956,0.8900357501674426,0.09777133936127072,-0.19685032583979642,-0.1894586894586895,3,137.0,60.0
-,gsr_eo1,eop2,-,-0.006887995834824769,0.7164623936775836,0.2727721979565437,-0.007093504773370938,-0.013405193532582065,0.7547545333923042,0.5545023696682464,0.05220883534136546,Adult,Race,Valid,{18.71},,-0.10411148351827143,0.6031419197588673,0.4346957136203199,0.13570907687782385,0.027484457792265368,0.05439000489955903,3,139.0,28.0
rw1,gsr_eo2,eop3,-,-0.006887995834824769,0.7164623936775836,0.2729698447146161,-0.00912357996134086,-0.018405193532582062,0.7545333923042902,0.5497630331753555,0.05176260597947345,Adult,Race,Valid,{17.72},,-0.10411148351827143,0.6031419197588673,0.4346957136203199,0.13570907687782385,0.027484457792265368,0.05439000489955903,3,140.0,23.0
di1,egr_fp2,cpp3,-,-0.09971898792132106,0.4794069660622535,0.16628543950977415,0.0266826853318038,0.10492470492470496,0.8149049093321539,0.697286012526096,0.44712182061579653,Adult,Sex,Valid,{59.21},,-0.19225202893340865,0.3813350053052956,0.780527207889162,0.13570907687782385,-0.09005812493043372,-0.097028897028897,2,141.0,57.0
-,-,roc1,Naive Bayes,-0.4306162615312982,0.31295695104056775,0.07368473119383345,-0.2698248249129028,-0.17851037851037854,0.7251216275984078,0.472114727976326,0.925479696564034,Adult,Sex,Fail,{21.54},,-0.19225202893340865,0.3813350053052956,0.8927746525980118,0.09777133936127072,-0.19685032583979642,-0.1894586894586895,3,142.0,54.0
di1,-,cpp2,Naive Bayes,-0.10444763341246051,0.5037105418636056,0.17575986837241708,0.045024503735082266,0.16776556776556772,0.7924590888987174,0.6141781681304893,0.43685854529228024,Adult,Sex,Valid,{5.25},,-0.19225202893340865,0.3813350053052956,0.8182464779988198,0.09777133936127072,-0.19685032583979642,-0.1894586894586895,3,143.0,70.0
-,-,cpp1,Naive Bayes,-0.12029985871682548,0.4770094776871104,0.17250530078256163,0.04003739680651401,0.17720797720797715,0.7882574082264485,0.5945475638051044,0.4573850959393128,Adult,Sex,Valid,{0.22},,-0.19225202893340865,0.3813350053052956,0.82026543136631,0.09777133936127072,-0.19685032583979642,-0.1894586894586895,3,144.0,71.0
rw1,-,roc2,Random Forest,0.06252530426087169,1.7124277456647399,0.08026095660697873,0.0008095150748232902,-0.025409836065573732,0.9039029189898328,0.6703296703296703,0.4740932642487047,Bank,Age,Valid,{12.74},,0.10766956903490159,1.871505732966929,0.9379155243900779,0.07853396416491429,0.029544168912113714,0.03456284153005468,4,1.0,15.0
-,-,cpp1,Random Forest,0.06665983756493744,1.7002828680359119,0.07845214466439146,0.011597839837350382,0.0013661202185792365,0.9025910134470319,0.6503378378378378,0.49870466321243523,Bank,Age,Valid,{1.56},,0.10766956903490159,1.871505732966929,0.9347269188787433,0.07853396416491429,0.029544168912113714,0.03456284153005468,5,2.0,64.0
rw1,-,-,Random Forest,0.05151288992951393,1.5539271739244465,0.07800247812734502,-0.015909873698366432,-0.04863387978142075,0.9045588717612332,0.6649305555555556,0.4961139896373057,Bank,Age,Valid,{1.6},,0.10766956903490159,1.871505732966929,0.9381688276691331,0.07853396416491429,0.029544168912113714,0.03456284153005468,4,3.0,2.0
-,-,-,Random Forest,0.07581571181190702,1.8257501700102006,0.07853396416491429,0.029544168912113714,0.03456284153005468,0.9040669071826829,0.6631762652705061,0.49222797927461137,Bank,Age,Valid,{1.54},,0.10766956903490159,1.871505732966929,0.9366964339567942,0.07853396416491429,0.029544168912113714,0.03456284153005468,2,4.0,10.0
rw1,-,cpp2,Random Forest,0.06286285700348773,1.7190394358024417,0.08132459089044304,0.022590721554860235,0.03415300546448086,0.9025910134470319,0.6636029411764706,0.4676165803108808,Bank,Age,Valid,{1.66},,0.10766956903490159,1.871505732966929,0.9304295186970166,0.07853396416491429,0.029544168912113714,0.03456284153005468,4,5.0,62.0
-,-,roc1,Random Forest,0.027464695983024805,1.463613457833111,0.09203654787225715,-0.015165072844910237,-0.027459016393442615,0.9022630370613316,0.7404371584699454,0.35103626943005184,Bank,Age,Valid,{12.17},,0.10766956903490159,1.871505732966929,0.9372893800867383,0.07853396416491429,0.029544168912113714,0.03456284153005468,4,6.0,8.0
-,pr1,-,-,0.0509226604229165,1.6208163847855561,0.08328770872039405,-0.031595469125693755,-0.10081967213114756,0.902755001639882,0.6758349705304518,0.44559585492227977,Bank,Age,Valid,{33.55},,0.10766956903490159,1.871505732966929,0.9277311030646415,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,7.0,52.0
rw1,pr2,-,-,0.0509226604229165,1.6208163847855561,0.08328770872039405,-0.031595469125693755,-0.10081967213114756,0.902755001639882,0.6758349705304518,0.44559585492227977,Bank,Age,Valid,{33.15},,0.10766956903490159,1.871505732966929,0.9277311030646415,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,7.0,52.0
-,-,roc1,Logistic Regression,0.027169093436745437,1.4159609266478468,0.09097330655420546,-0.013759373811217368,-0.020218579234972722,0.9007871433256806,0.707196029776675,0.36917098445595853,Bank,Age,Valid,{10.79},,0.10766956903490159,1.871505732966929,0.9228423376183703,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,4,9.0,27.0
rw1,-,roc2,Logistic Regression,0.026409111972878707,1.3401608444332747,0.08595779976937046,-0.02741295716633404,-0.04849726775956287,0.9016070842899311,0.6799163179916318,0.4209844559585492,Bank,Age,Valid,{11.63},,0.10766956903490159,1.871505732966929,0.9243169202212628,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,10.0,36.0
-,gsr_eo1,-,-,0.01674690861198508,1.205435680178078,0.08417802499301903,-0.05034234982290514,-0.09262295081967215,0.9022630370613316,0.676,0.4378238341968912,Bank,Age,Valid,{11.52},,0.10766956903490159,1.871505732966929,0.9248811675639497,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,11.0,17.0
rw1,gsr_eo2,-,-,0.01674690861198508,1.205435680178078,0.08417802499301903,-0.05034234982290514,-0.09262295081967215,0.9022630370613316,0.676,0.4378238341968912,Bank,Age,Valid,{11.44},,0.10766956903490159,1.871505732966929,0.9248811675639497,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,11.0,17.0
rw1,gsr_eo2,cpp3,-,0.01674690861198508,1.205435680178078,0.08417802499301903,-0.05034234982290514,-0.09262295081967215,0.9022630370613316,0.676,0.4378238341968912,Bank,Age,Valid,{10.32},,0.10766956903490159,1.871505732966929,0.9248811675639497,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,11.0,63.0
rw1,-,-,Logistic Regression,0.023539913660642425,1.292398298614898,0.0848315722607118,-0.03433076581795521,-0.06079234972677594,0.9017710724827812,0.6747474747474748,0.4326424870466321,Bank,Age,Valid,{0.16},,0.10766956903490159,1.871505732966929,0.9243169202212628,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,14.0,4.0
-,gsr_eo1,cpp2,-,0.01674690861198508,1.205435680178078,0.08417802499301903,-0.05034234982290514,-0.09262295081967215,0.9022630370613316,0.676,0.4378238341968912,Bank,Age,Valid,{11.95},,0.10766956903490159,1.871505732966929,0.9248583058181683,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,15.0,55.0
-,pr1,roc2,-,0.031314358186385616,1.0382630588274562,0.04098687223522795,0.0058566404457127685,0.0,0.3073138734011151,0.1545236188951161,1.0,Bank,Age,Fail,{44.37},,0.10766956903490159,1.871505732966929,0.9277311030646415,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,5,15.0,40.0
rw1,pr2,roc3,-,0.031314358186385616,1.0382630588274562,0.04098687223522795,0.0058566404457127685,0.0,0.3073138734011151,0.1545236188951161,1.0,Bank,Age,Fail,{45.21},,0.10766956903490159,1.871505732966929,0.9277311030646415,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,5,15.0,40.0
rw1,-,cpp2,Logistic Regression,0.023539913660642425,1.292398298614898,0.0848315722607118,-0.03433076581795521,-0.06079234972677594,0.9017710724827812,0.6747474747474748,0.4326424870466321,Bank,Age,Valid,{0.21},,0.10766956903490159,1.871505732966929,0.9240892756036961,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,18.0,13.0
-,-,-,Logistic Regression,0.04683007731518743,1.5829164035556418,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,0.9009511315185307,0.6686746987951807,0.43134715025906734,Bank,Age,Valid,{0.16},,0.10766956903490159,1.871505732966929,0.9228423376183703,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,2,19.0,33.0
rw1,pr2,cpp3,-,0.022020926318870274,1.2684649967886963,0.08370302159346352,-0.07661426611817493,-0.17581967213114752,0.9025910134470319,0.6765873015873016,0.4417098445595855,Bank,Age,Valid,{34.61},,0.10766956903490159,1.871505732966929,0.9270141198033306,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,20.0,67.0
di1,egr_fp2,-,-,0.009913904538913686,1.3245297480279756,0.11223555965171148,-0.009142153845182523,-0.009426229508196743,0.8891439816333224,0.7553191489361702,0.18393782383419688,Bank,Age,Valid,{34.83},,0.10766956903490159,1.871505732966929,0.5902905192826665,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,4,21.0,48.0
-,-,eop1,Random Forest,0.07256701056071803,1.812777953822787,0.08844265156352235,0.03556599192054441,0.04467213114754098,0.8916038045260741,0.599640933572711,0.4326424870466321,Bank,Age,Valid,{1.55},,0.10766956903490159,1.871505732966929,0.9368944069468575,0.07853396416491429,0.029544168912113714,0.03456284153005468,2,22.0,3.0
-,egr_fp1,cpp2,-,0.025354503548693938,1.3477440590879897,0.08874988110022215,-0.026655040614102628,-0.04890710382513663,0.9001311905542801,0.6815144766146993,0.3963730569948187,Bank,Age,Valid,{27.38},,0.10766956903490159,1.871505732966929,0.741669325763339,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,22.0,26.0
-,gsr_eo1,roc2,-,0.011766542279456588,1.097098555718357,0.0713608759739208,-0.08873619866876993,-0.16789617486338798,0.8998032141685799,0.6086369770580297,0.5841968911917098,Bank,Age,Valid,{22.79},,0.10766956903490159,1.871505732966929,0.9248811675639497,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,24.0,29.0
rw1,gsr_eo2,roc3,-,0.011766542279456588,1.097098555718357,0.0713608759739208,-0.08873619866876993,-0.16789617486338798,0.8998032141685799,0.6086369770580297,0.5841968911917098,Bank,Age,Valid,{21.53},,0.10766956903490159,1.871505732966929,0.9248811675639497,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,24.0,29.0
di1,egr_fp2,roc3,-,0.019786834467452018,1.6138062524589174,0.11179260489859763,0.0038073034628886542,0.010109289617486361,0.8888160052476222,0.735,0.19041450777202074,Bank,Age,Valid,{45.65},,0.10766956903490159,1.871505732966929,0.5902905192826665,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,4,26.0,16.0
-,egr_fp1,-,-,0.013877710299748797,1.1644508670520233,0.08257571016373413,-0.05843371177610192,-0.10765027322404375,0.9030829780255821,0.6750483558994197,0.4520725388601036,Bank,Age,Valid,{27.01},,0.10766956903490159,1.871505732966929,0.7568536595331534,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,27.0,11.0
rw1,-,eop2,Logistic Regression,0.015438647837857616,1.1742361684558216,0.08764368896193195,-0.03895237182604302,-0.06079234972677594,0.8938996392259757,0.6151012891344383,0.4326424870466321,Bank,Age,Valid,{0.17},,0.10766956903490159,1.871505732966929,0.9243169202212628,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,2,28.0,12.0
-,pr1,cpp2,-,0.02780127313967952,1.3389352743880683,0.08376260818741652,-0.07285486762193433,-0.17581967213114752,0.9024270252541817,0.6752475247524753,0.4417098445595855,Bank,Age,Valid,{34.74},,0.10766956903490159,1.871505732966929,0.9276317517545173,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,29.0,66.0
-,-,cpp1,Logistic Regression,0.029489036852759692,1.3670641667071453,0.08530788023567139,-0.0386289087161844,-0.08442622950819673,0.9011151197113808,0.6707070707070707,0.43005181347150256,Bank,Age,Valid,{0.21},,0.10766956903490159,1.871505732966929,0.9219791851100964,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,2,30.0,56.0
rw1,egr_fp2,-,-,-0.003125777420062925,0.9628107806950345,0.08275355756353067,-0.07767316520079165,-0.13128415300546448,0.9032469662184323,0.677734375,0.4494818652849741,Bank,Age,Valid,{26.34},,0.10766956903490159,1.871505732966929,0.7568536595331534,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,31.0,5.0
rw1,egr_fp2,cpp3,-,0.02636716177654204,1.36672636977937,0.09054598594575745,-0.02079635000600155,-0.036612021857923505,0.8981633322400787,0.6704288939051919,0.38471502590673573,Bank,Age,Valid,{27.07},,0.10766956903490159,1.871505732966929,0.7459267178899484,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,32.0,22.0
di1,gsr_eo2,-,-,-0.00029657813224067894,0.9898426275518727,0.11331617263126956,-0.030438002923228936,-0.05259562841530055,0.8884880288619219,0.7584269662921348,0.17487046632124353,Bank,Age,Valid,{11.1},,0.10766956903490159,1.871505732966929,0.9144802892837757,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,33.0,31.0
rw1,gsr_eo2,eop3,-,0.0099958537596644,1.113241746703655,0.08865288145374564,-0.048912698305888215,-0.08032786885245902,0.8927517218760249,0.6092592592592593,0.4261658031088083,Bank,Age,Valid,{10.53},,0.10766956903490159,1.871505732966929,0.9248811675639497,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,2,33.0,23.0
di1,-,cpp2,Random Forest,0.023747713470403164,1.1527743781890758,0.09059265611109578,-0.0168391974742284,-0.0064207650273223615,0.8517546736634962,0.43067226890756305,0.5310880829015544,Bank,Age,Fail,{2.9},,0.10766956903490159,1.871505732966929,0.850906030442117,0.07853396416491429,0.029544168912113714,0.03456284153005468,4,35.0,69.0
di1,-,-,Random Forest,0.002650667056901035,1.0150145337592147,0.08239746382647024,-0.055340627330464943,-0.06338797814207642,0.8512627090849458,0.4373259052924791,0.6101036269430051,Bank,Age,Fail,{2.87},,0.10766956903490159,1.871505732966929,0.8862256035987306,0.07853396416491429,0.029544168912113714,0.03456284153005468,2,36.0,42.0
-,gsr_eo1,eop2,-,0.0099958537596644,1.113241746703655,0.08983451660642199,-0.0459788150519493,-0.07349726775956289,0.8911118399475237,0.6,0.41968911917098445,Bank,Age,Valid,{11.45},,0.10766956903490159,1.871505732966929,0.9248811675639497,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,2,37.0,28.0
di1,-,eop2,Random Forest,0.008768566620326324,1.0497641352734037,0.09946433126175395,-0.014360684659532622,0.018169398907103895,0.8255165628074779,0.3643122676579926,0.5077720207253886,Bank,Age,Fail,{3.19},,0.10766956903490159,1.871505732966929,0.8870713665876071,0.07853396416491429,0.029544168912113714,0.03456284153005468,4,38.0,7.0
di1,pr2,-,-,0.03987024706714471,2.130292889343696,0.11126482451921557,0.031072338297610188,0.05191256830601093,0.8878320760905215,0.6981981981981982,0.20077720207253885,Bank,Age,Valid,{29.37},,0.10766956903490159,1.871505732966929,0.59694353051508,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,2,39.0,65.0
di1,-,-,Logistic Regression,0.04020779980976074,2.1508754293373546,0.1111314912521726,0.04059228336916105,0.07827868852459019,0.8881600524762218,0.7045454545454546,0.20077720207253885,Bank,Age,Valid,{1.9},,0.10766956903490159,1.871505732966929,0.9170673147079826,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,1,40.0,47.0
-,pr1,eop2,-,0.02041706299846345,1.2144877628827941,0.08714209971092161,-0.060884705833681,-0.12991803278688524,0.8911118399475237,0.5924657534246576,0.4481865284974093,Bank,Age,Valid,{33.82},,0.10766956903490159,1.871505732966929,0.9277311030646415,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,2,41.0,35.0
rw1,-,eop2,Random Forest,0.051680690714860616,1.4457177474316583,0.09297244580826279,0.03279215721919796,0.07418032786885248,0.8711052804198097,0.49022346368715086,0.45466321243523317,Bank,Age,Fail,{1.62},,0.10766956903490159,1.871505732966929,0.9366265110641121,0.07853396416491429,0.029544168912113714,0.03456284153005468,2,41.0,1.0
rw1,egr_fp2,eop3,-,0.005059388795395234,1.0578704220322717,0.08594220067993676,-0.05805844601749756,-0.09398907103825138,0.8970154148901279,0.6348314606741573,0.43911917098445596,Bank,Age,Valid,{26.13},,0.10766956903490159,1.871505732966929,0.7568536595331534,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,2,43.0,49.0
-,egr_fp1,eop2,-,0.008603692592863588,1.1025691722589874,0.09112268419103663,-0.04019352381768887,-0.05710382513661205,0.8916038045260741,0.6081871345029239,0.40414507772020725,Bank,Age,Valid,{27.4},,0.10766956903490159,1.871505732966929,0.7568536595331534,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,44.0,39.0
rw1,pr2,eop3,-,0.02041706299846345,1.2144877628827941,0.08667296456333452,-0.08071301544435094,-0.18538251366120218,0.8917677927189243,0.5958904109589042,0.45077720207253885,Bank,Age,Valid,{33.98},,0.10766956903490159,1.871505732966929,0.9277311030646415,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,2,45.0,32.0
-,-,eop1,Naive Bayes,-0.010610472915294766,0.9778403059488469,0.10054090817706181,0.0019451560970500104,0.07103825136612019,0.5677271236470974,0.18060315284441397,0.6826424870466321,Bank,Age,Fail,{0.06},,0.10766956903490159,1.871505732966929,0.8273322872057888,0.09116130844879142,0.40318129275656683,0.4181693989071039,4,46.0,38.0
di1,gsr_eo2,eop3,-,0.002741396551303628,1.1047920939772515,0.12622989266215556,0.004154591773920125,0.02390710382513661,0.8730731387340112,0.49375,0.10233160621761658,Bank,Age,Fail,{10.39},,0.10766956903490159,1.871505732966929,0.9144802892837757,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,4,47.0,14.0
-,egr_fp1,roc2,-,-0.012747006170581207,0.8908583647966855,0.07429752614164821,-0.12127642267681119,-0.21967213114754103,0.8983273204329288,0.6070422535211267,0.5582901554404145,Bank,Age,Valid,{36.98},,0.10766956903490159,1.871505732966929,0.7568536595331534,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,48.0,20.0
rw1,egr_fp2,roc3,-,-0.012747006170581207,0.8908583647966855,0.07429752614164821,-0.12127642267681119,-0.21967213114754103,0.8983273204329288,0.6070422535211267,0.5582901554404145,Bank,Age,Valid,{38.52},,0.10766956903490159,1.871505732966929,0.7568536595331534,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,48.0,20.0
di1,-,roc2,Logistic Regression,0.06691544108680277,2.802154492905938,0.1105792990636574,0.06335753248887292,0.09508196721311474,0.8875040997048212,0.680672268907563,0.20984455958549222,Bank,Age,Valid,{12.11},,0.10766956903490159,1.871505732966929,0.9170673147079826,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,1,50.0,25.0
di1,pr2,roc3,-,0.055523523816492275,2.5021775279119485,0.11087955151762076,0.047781194101921956,0.07144808743169401,0.8873401115119711,0.6808510638297872,0.20725388601036268,Bank,Age,Valid,{40.13},,0.10766956903490159,1.871505732966929,0.59694353051508,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,1,51.0,46.0
rw1,-,eop2,Naive Bayes,0.009984146728128585,1.0272986014601577,0.10413958362637767,-0.03962332025240725,-0.06844262295081971,0.6693998032141686,0.22132616487455198,0.6398963730569949,Bank,Age,Fail,{0.07},,0.10766956903490159,1.871505732966929,0.8280919538328932,0.09116130844879142,0.40318129275656683,0.4181693989071039,4,52.0,43.0
rw1,-,cpp2,Naive Bayes,0.1342074583546743,1.9005426848827238,0.09195073066289806,0.03237437892540823,-0.07185792349726777,0.8517546736634962,0.4291845493562232,0.5181347150259067,Bank,Age,Fail,{0.1},,0.10766956903490159,1.871505732966929,0.8266467996474427,0.09116130844879142,0.40318129275656683,0.4181693989071039,2,53.0,58.0
-,-,eop1,Logistic Regression,0.01421428745640349,1.1326293750853396,0.0926688292601799,-0.05052661818100859,-0.09398907103825138,0.8770088553624139,0.5167682926829268,0.43911917098445596,Bank,Age,Valid,{0.2},,0.10766956903490159,1.871505732966929,0.9228423376183703,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,2,54.0,6.0
-,-,cpp1,Naive Bayes,0.11020023901856052,1.7645625482259615,0.09336496698114617,0.00534294689190519,-0.1068306010928961,0.8530665792062971,0.4309576837416481,0.5012953367875648,Bank,Age,Fail,{0.09},,0.10766956903490159,1.871505732966929,0.825732573026253,0.09116130844879142,0.40318129275656683,0.4181693989071039,3,55.0,71.0
di1,-,roc2,Random Forest,-0.013340162435062558,0.9238531190484146,0.08390891452580879,-0.07922232160317644,-0.10382513661202186,0.850114791734995,0.4333958724202627,0.5984455958549223,Bank,Age,Fail,{13.53},,0.10766956903490159,1.871505732966929,0.8881247093639765,0.07853396416491429,0.029544168912113714,0.03456284153005468,2,56.0,24.0
di1,egr_fp2,eop3,-,0.020799492695300115,1.666145914700828,0.1204276317504198,0.02550896364226,0.05928961748633882,0.8779927845195146,0.5721649484536082,0.14378238341968913,Bank,Age,Valid,{35.58},,0.10766956903490159,1.871505732966929,0.5902905192826665,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,3,57.0,50.0
di1,-,eop2,Logistic Regression,0.039532694324528675,2.11010053968167,0.11489489053257602,0.048422022646182755,0.09740437158469947,0.8829124303050181,0.6294642857142857,0.18264248704663213,Bank,Age,Valid,{1.56},,0.10766956903490159,1.871505732966929,0.9170673147079826,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,1,58.0,9.0
di1,-,cpp2,Logistic Regression,0.04712763103338943,2.6821157462218816,0.1146434832406249,0.05920932143743076,0.11243169398907107,0.8866841587405707,0.7262569832402235,0.16839378238341968,Bank,Age,Valid,{1.59},,0.10766956903490159,1.871505732966929,0.7909633842388206,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,1,59.0,68.0
di1,pr2,eop3,-,0.03987024706714471,2.130292889343696,0.1150129166996046,0.039873988059427004,0.07240437158469945,0.8829124303050181,0.6306306306306306,0.18134715025906736,Bank,Age,Valid,{28.78},,0.10766956903490159,1.871505732966929,0.59694353051508,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,1,60.0,37.0
di1,gsr_eo2,roc3,-,0.06982658959537572,2.745664739884393,0.11175869194445667,0.06548011219058242,0.09508196721311474,0.8845523122335192,0.6328125,0.20984455958549222,Bank,Age,Valid,{20.6},,0.10766956903490159,1.871505732966929,0.9144802892837757,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,1,61.0,19.0
rw1,-,-,Naive Bayes,0.24403404795005001,2.6374878075923514,0.09143358118707114,0.15624655937653603,0.0781420765027322,0.8506067563135454,0.42691903259726605,0.5259067357512953,Bank,Age,Fail,{0.05},,0.10766956903490159,1.871505732966929,0.8280919538328932,0.09116130844879142,0.40318129275656683,0.4181693989071039,2,62.0,33.0
di1,gsr_eo2,cpp3,-,0.028901734104046242,inf,0.13442201072543913,0.0625,0.125,0.874221056083962,1.0,0.006476683937823834,Bank,Age,Valid,{10.56},,0.10766956903490159,1.871505732966929,0.5011615712537381,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,1,63.0,59.0
rw1,-,roc2,Naive Bayes,0.25787371039730744,2.907492801628023,0.09319740594103264,0.17822444259259296,0.11092896174863387,0.8561823548704494,0.43958573072497126,0.4948186528497409,Bank,Age,Fail,{11.33},,0.10766956903490159,1.871505732966929,0.8280919538328932,0.09116130844879142,0.40318129275656683,0.4181693989071039,2,64.0,45.0
di1,egr_fp2,cpp3,-,0.04695983024804273,10.27456647398844,0.12987324425000688,0.0867882551222788,0.16721311475409836,0.8775008199409643,0.8205128205128205,0.04145077720207254,Bank,Age,Valid,{37.33},,0.10766956903490159,1.871505732966929,0.5219418037236434,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,1,65.0,57.0
-,-,-,Naive Bayes,0.4396800078046877,4.0504731220641395,0.09116130844879142,0.40318129275656683,0.4181693989071039,0.8506067563135454,0.4272251308900524,0.5284974093264249,Bank,Age,Fail,{0.04},,0.10766956903490159,1.871505732966929,0.8273322872057888,0.09116130844879142,0.40318129275656683,0.4181693989071039,0,66.0,61.0
-,-,roc1,Naive Bayes,0.38997878100534134,4.453847948365691,0.09516844816565426,0.35575830860499263,0.36557377049180334,0.864217776320105,0.46296296296296297,0.4533678756476684,Bank,Age,Fail,{10.85},,0.10766956903490159,1.871505732966929,0.8273322872057888,0.09116130844879142,0.40318129275656683,0.4181693989071039,2,67.0,54.0
di1,pr2,cpp3,-,0.05235969854393796,3.2980089916506103,0.12010727180467377,0.0704700300200739,0.12704918032786885,0.8819285011479173,0.6756756756756757,0.12953367875647667,Bank,Age,Valid,{28.78},,0.10766956903490159,1.871505732966929,0.5799424175858385,0.08524870415258162,-0.018610111723703186,-0.059426229508196704,1,68.0,72.0
di1,-,-,Naive Bayes,,,,,,,,,Bank,age,Fail,{0},post,,,,,,,0,,60.0
di1,-,cpp1,Naive Bayes,,,,,,,,,Bank,age,Fail,{0},post,,,,,,,0,,
di1,-,eop2,Naive Bayes,,,,,,,,,Bank,age,Fail,{0},post,,,,,,,0,,44.0
di1,-,roc3,Naive Bayes,,,,,,,,,Bank,age,Fail,{0},post,,,,,,,0,,
-,-,roc1,Logistic Regression,-0.005452052537425867,0.990430152508147,0.22699130132445178,0.00990389869046665,0.062447483003590154,0.6553122465531225,0.6280373831775701,0.597864768683274,Compas,Race,Valid,{7.07},,-0.07477815177478575,0.8740578496424661,0.7097138174817423,0.20447550797404465,-0.15010599688385143,-0.10283782751508674,3,1.0,27.0
-,pr1,eop2,-,0.0050695555974012985,1.0068250327783785,0.15374478527341348,0.02483469878458483,-0.014275074478649397,0.616382806163828,0.6421725239616614,0.35765124555160144,Compas,Race,Valid,{11.27},,-0.07477815177478575,0.8740578496424661,0.7145162316826745,0.20447550797404465,-0.15010599688385143,-0.10283782751508674,4,2.0,35.0
di1,egr_fp2,roc3,-,-0.045478886168910604,0.9306988401235647,0.19042137978476595,-0.025362713314191848,-0.007438316400580569,0.6618004866180048,0.6572668112798264,0.5391459074733096,Compas,Race,Valid,{26.25},,-0.07477815177478575,0.8740578496424661,0.6812202003701917,0.20447550797404465,-0.15010599688385143,-0.10283782751508674,4,3.0,16.0
