Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
-,-,cpp1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8491928945234761,0.8447400977581718,0.8491928945234761,Adult,Race,Valid,{9.73},0.7813280436932124,0.629841682713473,-0.09825523584016566,0.11772801615468623,-0.03800132914667069,-0.02651711592192807,3,1.0,1.0
rw1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8481609788457286,0.8434891340615024,0.8481609788457286,Adult,Race,Valid,{3.85},0.7789845466777263,0.629841682713473,-0.09825523584016566,0.11772801615468623,-0.03800132914667069,-0.02651711592192807,3,2.0,2.0
rw1,-,eop2,Random Forest,-0.05089211396358148,0.8023898937124576,0.008954979933320856,0.038577504458917417,0.0297734627831715,0.8477187292695512,0.8430949998259323,0.8477187292695512,Adult,Race,Valid,{3.56},0.7787864304915083,0.629841682713473,-0.09825523584016566,0.11772801615468623,-0.03800132914667069,-0.02651711592192807,2,3.0,10.0
-,-,eop1,Random Forest,-0.04633924049910246,0.8168301872156022,0.012904327360139568,0.04715355623885273,0.046925566343042124,0.8472764796933736,0.842562914836629,0.8472764796933736,Adult,Race,Valid,{11.93},0.7778098759959202,0.629841682713473,-0.09825523584016566,0.11772801615468623,-0.03800132914667069,-0.02651711592192807,2,4.0,9.0
rw1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8492666027861723,0.8447567157243778,0.8492666027861723,Adult,Sex,Valid,{3.74},0.7810853661563468,0.3637327995448817,-0.20160953504822413,0.11614981219166268,-0.0808166193891808,-0.07682394837167783,3,5.0,2.0
di1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8431488169823838,0.8391788510614278,0.8431488169823838,Adult,Race,Valid,{36.98},0.7769014045483748,0.629841682713473,-0.09825523584016566,0.11772801615468623,-0.03800132914667069,-0.02651711592192807,3,6.0,5.0
-,-,cpp1,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8483083953711211,0.8433974272089116,0.8483083953711211,Adult,Sex,Valid,{3.75},0.777720753294625,0.3637327995448817,-0.20160953504822413,0.11614981219166268,-0.0808166193891808,-0.07682394837167783,3,7.0,1.0
di1,-,eop2,Random Forest,-0.044617383878712086,0.8227939386789194,0.013978224535225556,0.049730649105391864,0.05145631067961165,0.842927692194295,0.8388113841094935,0.842927692194295,Adult,Race,Valid,{38.36},0.7759752557515601,0.629841682713473,-0.09825523584016566,0.11772801615468623,-0.03800132914667069,-0.02651711592192807,2,8.0,14.0
di1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8458760227021449,0.8411052237164868,0.8458760227021449,Adult,Sex,Valid,{209.51},0.7759986331440631,0.3637327995448817,-0.20160953504822413,0.11614981219166268,-0.0808166193891808,-0.07682394837167783,3,9.0,5.0
di1,-,eop2,Random Forest,-0.09605147350242615,0.6645333679732407,0.02991739126229476,0.09058742678834555,0.09638554216867468,0.8492666027861723,0.8448959396186138,0.8492666027861723,Adult,Sex,Valid,{11.13},0.7818638044657169,0.3637327995448817,-0.20160953504822413,0.11614981219166268,-0.0808166193891808,-0.07682394837167783,2,10.0,14.0
di1,mfc_sr2,eop3,-,-0.05003058352764153,0.7960048956759107,0.01902339099866949,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{5440.67},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,11.0,41.0
di1,mfc_fdr2,eop3,-,-0.05003058352764153,0.7960048956759107,0.019023390998669492,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3589.87},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,12.0,40.0
-,-,eop1,Random Forest,-0.10917819256875375,0.6309197383958944,0.022922154080991394,0.07355774588590744,0.06643717728055076,0.8477187292695512,0.8432183875550571,0.8477187292695512,Adult,Sex,Valid,{3.35},0.779467564012207,0.3637327995448817,-0.20160953504822413,0.11614981219166268,-0.0808166193891808,-0.07682394837167783,4,13.0,9.0
-,-,cpp1,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{2.57},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,14.0,8.0
rw1,-,cpp2,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{2.35},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,14.0,7.0
rw1,-,eop2,Random Forest,-0.10854209091626804,0.6317121060250387,0.02362438905204564,0.07502197897447965,0.0698795180722892,0.8477187292695512,0.8430949998259323,0.8477187292695512,Adult,Sex,Valid,{21.12},0.7787864304915083,0.3637327995448817,-0.20160953504822413,0.11614981219166268,-0.0808166193891808,-0.07682394837167783,4,16.0,10.0
-,-,cpp1,Logistic Regression,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{22.42},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,17.0,3.0
