Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
di1,mfc_fdr2,roc3,-,1.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{3526.11},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,14.0,46.5,1.0
di1,mfc_sr2,roc3,-,1.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{3972.72},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,14.0,46.5,1.0
rw1,-,roc2,Random Forest,3.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8444018574482199,0.8399192544622074,0.8444018574482199,Adult,Race,Valid,{377.32},0.7741075064100864,0.6333621660042759,-0.09576759945316368,0.1193212438848135,-0.040688822385752894,-0.02721843288697201,3,21.75,46.5,3.0
rw1,-,cpp2,Random Forest,4.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8432962335077763,0.8388422137695395,0.8432962335077763,Adult,Sex,Valid,{26.28},0.7729736709181005,0.38401030294846744,-0.19110178450400037,0.11848639598299679,-0.0756310394314413,-0.06040958277196806,3,26.25,44.0,4.0
rw1,-,roc2,Random Forest,5.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8430014004569912,0.8384511161668902,0.8430014004569912,Adult,Sex,Valid,{597.84},0.7721793361024634,0.38401030294846744,-0.19110178450400037,0.11848639598299679,-0.0756310394314413,-0.06040958277196806,3,28.5,44.0,5.0
di1,-,roc2,Random Forest,6.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8422643178300288,0.838995452943296,0.8422643178300288,Adult,Sex,Valid,{760.41},0.7768751014669241,0.38401030294846744,-0.19110178450400037,0.11848639598299679,-0.0756310394314413,-0.06040958277196806,3,28.75,44.0,6.0
-,-,roc1,Random Forest,7.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8432962335077763,0.8387789757167053,0.8432962335077763,Adult,Race,Valid,{638.2},0.7726744946910756,0.6333621660042759,-0.09576759945316368,0.1193212438848135,-0.040688822385752894,-0.02721843288697201,3,26.75,46.5,7.0
di1,mfc_fdr2,eop3,-,8.0,-0.04621284082789043,0.8053924072101576,0.022040765822701765,0.06090680426310347,0.0908792650918635,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{2787.46},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,14.0,59.5,8.0
di1,mfc_sr2,eop3,-,8.0,-0.04621284082789043,0.8053924072101576,0.022040765822701768,0.06090680426310347,0.0908792650918635,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{428.05},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,14.0,59.5,8.0
di1,mfc_fdr2,cpp3,-,10.0,-0.06920148410480481,0.7050722724547234,0.02311465868645902,0.050853018372703396,0.10170603674540679,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{3135.39},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,14.0,61.0,10.0
di1,mfc_sr2,cpp3,-,10.0,-0.06688766115510902,0.7120943865662238,0.025153395376307158,0.055282152230971104,0.11056430446194221,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{803.87},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,14.0,61.0,10.0
-,-,cpp1,Random Forest,12.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8427802756689025,0.8380238144629601,0.8427802756689025,Adult,Sex,Valid,{31.56},0.7709353698321821,0.38401030294846744,-0.19110178450400037,0.11848639598299679,-0.0756310394314413,-0.06040958277196806,3,31.5,44.0,12.0
di1,-,cpp2,Logistic Regression,13.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8435910665585612,0.8367665550496534,0.8435910665585612,Adult,Sex,Valid,{125.85},0.7584102927464665,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,33.25,44.0,13.0
di1,-,roc2,Logistic Regression,13.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8435910665585612,0.8367665550496534,0.8435910665585612,Adult,Sex,Valid,{701.1},0.7584102927464665,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,33.25,44.0,13.0
di1,-,cpp2,Random Forest,15.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8418220682538513,0.8384180320560473,0.8418220682538513,Adult,Sex,Valid,{159.71},0.7757833246524767,0.38401030294846744,-0.19110178450400037,0.11848639598299679,-0.0756310394314413,-0.06040958277196806,3,33.5,44.0,15.0
rw1,-,cpp2,Random Forest,16.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8425591508808138,0.8378651957620541,0.8425591508808138,Adult,Race,Valid,{4.33},0.770987833879008,0.6333621660042759,-0.09576759945316368,0.1193212438848135,-0.040688822385752894,-0.02721843288697201,3,33.0,46.5,16.0
di1,-,eop2,Random Forest,17.0,-0.0814821154404747,0.7230881233077617,0.021947297683001583,0.0789092597787984,0.05151729004940009,0.8427802756689025,0.8394878886456727,0.8427802756689025,Adult,Sex,Valid,{246.68},0.7774175214177185,0.38401030294846744,-0.19110178450400037,0.11848639598299679,-0.0756310394314413,-0.06040958277196806,3,25.25,54.5,17.0
