Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8490454779980836,0.8445687482778812,0.8490454779980836,Adult,Race,Valid,{54.59},0.7810349604575735,0.629841682713473,-0.09825523584016566,0.11651895769093643,-0.03887730644595157,-0.03415345032060946,3,1.0,1.0
-,-,cpp1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8493403110488685,0.8446093364910816,0.8493403110488685,Adult,Race,Valid,{43.23},0.7798696407327688,0.629841682713473,-0.09825523584016566,0.11651895769093643,-0.03887730644595157,-0.03415345032060946,3,2.0,2.0
-,-,roc1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8488980614726911,0.8443628639052936,0.8488980614726911,Adult,Race,Valid,{744.5},0.780547267644592,0.629841682713473,-0.09825523584016566,0.11651895769093643,-0.03887730644595157,-0.03415345032060946,3,3.0,3.0
rw1,-,roc2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8477187292695512,0.84299195678307,0.8477187292695512,Adult,Race,Valid,{546.17},0.7782026017594807,0.629841682713473,-0.09825523584016566,0.11651895769093643,-0.03887730644595157,-0.03415345032060946,3,4.0,4.0
di1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8452863566005749,0.8411736075749132,0.8452863566005749,Adult,Race,Valid,{165.09},0.7787184917483577,0.629841682713473,-0.09825523584016566,0.11651895769093643,-0.03887730644595157,-0.03415345032060946,3,5.0,5.0
rw1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8502248102012235,0.8455214750630767,0.8502248102012235,Adult,Sex,Valid,{64.56},0.7809470066259034,0.3637327995448817,-0.20160953504822413,0.11634580907908568,-0.08273538494638052,-0.08111295562639398,3,6.0,1.0
-,-,eop1,Random Forest,-0.04677254802577241,0.8150546088423857,0.012950946241424299,0.04700364783833297,0.04724919093851132,0.8498562688877423,0.8453393391907564,0.8498562688877423,Adult,Race,Valid,{43.62},0.781673870366875,0.629841682713473,-0.09825523584016566,0.11651895769093643,-0.03887730644595157,-0.03415345032060946,2,7.0,23.0
rw1,-,roc2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8493403110488685,0.8446417676661035,0.8493403110488685,Adult,Sex,Valid,{826.16},0.7800642503101112,0.3637327995448817,-0.20160953504822413,0.11634580907908568,-0.08273538494638052,-0.08111295562639398,3,8.0,4.0
di1,mfc_fdr2,roc3,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3304.1},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,9.0,27.0
di1,mfc_sr2,roc3,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{960.01},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,9.0,27.0
