Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8491191862607799,0.8444675594607041,0.8491191862607799,Adult,Race,Valid,{3.43},0.7801111494000091,0.629841682713473,-0.09825523584016566,0.11667588017933721,-0.036579731079690675,-0.02632414721903953,3,1.0,2.0
-,-,eop1,Random Forest,-0.04978295373988331,0.8050711858439349,0.01075995026082033,0.041999370505774423,0.03786407766990296,0.8497825606250461,0.8449321010359234,0.8497825606250461,Adult,Race,Valid,{3.2},0.7795812329756304,0.629841682713473,-0.09825523584016566,0.11667588017933721,-0.036579731079690675,-0.02632414721903953,2,2.0,6.0
-,-,cpp1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8480135623203361,0.8437075372767476,0.8480135623203361,Adult,Race,Valid,{32.03},0.7808321687928549,0.629841682713473,-0.09825523584016566,0.11667588017933721,-0.036579731079690675,-0.02632414721903953,3,3.0,1.0
rw1,-,eop2,Random Forest,-0.05270745618107944,0.7955456523145799,0.008648073942371135,0.03715690547095048,0.0288025889967638,0.8487506449472986,0.8439743969319998,0.8487506449472986,Adult,Race,Valid,{3.37},0.7789892221562268,0.629841682713473,-0.09825523584016566,0.11667588017933721,-0.036579731079690675,-0.02632414721903953,2,4.0,10.0
rw1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8487506449472986,0.8443133980908356,0.8487506449472986,Adult,Sex,Valid,{3.48},0.780935317929652,0.3637327995448817,-0.20160953504822413,0.11632460517917385,-0.08069194185692163,-0.0775124165300255,3,5.0,2.0
di1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84381219134665,0.8396240896299603,0.84381219134665,Adult,Race,Valid,{51.38},0.7766634024900098,0.629841682713473,-0.09825523584016566,0.11667588017933721,-0.036579731079690675,-0.02632414721903953,3,6.0,5.0
-,-,cpp1,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8483083953711211,0.8436604753500273,0.8483083953711211,Adult,Sex,Valid,{3.56},0.7792776299133652,0.3637327995448817,-0.20160953504822413,0.11632460517917385,-0.08069194185692163,-0.0775124165300255,3,7.0,1.0
di1,-,eop2,Random Forest,-0.045495372418341284,0.8180653966602849,0.015333591188568366,0.05140829156881262,0.0579288025889968,0.8436647748212575,0.8394300557892188,0.8436647748212575,Adult,Race,Valid,{101.62},0.7762730144656995,0.629841682713473,-0.09825523584016566,0.11667588017933721,-0.036579731079690675,-0.02632414721903953,2,8.0,14.0
di1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8476450210068549,0.8429574107224399,0.8476450210068549,Adult,Sex,Valid,{176.87},0.778347974507675,0.3637327995448817,-0.20160953504822413,0.11632460517917385,-0.08069194185692163,-0.0775124165300255,3,9.0,5.0
-,-,-,Random Forest,-0.09794833011798187,0.5859780279943984,0.11667588017933721,-0.036579731079690675,-0.02632414721903953,0.8486769366846023,0.8440887702332829,0.8486769366846023,Adult,Race,Valid,{93.95},0.7800103380024624,0.629841682713473,-0.09825523584016566,0.11667588017933721,-0.036579731079690675,-0.02632414721903953,2,10.0,15.0
di1,mfc_fdr2,eop3,-,-0.05003058352764153,0.7960048956759107,0.01902339099866949,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3442.08},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,11.0,41.0
di1,mfc_sr2,eop3,-,-0.05003058352764153,0.7960048956759107,0.01902339099866949,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3924.5},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,11.0,40.0
rw1,-,-,Random Forest,-0.10236730865759588,0.5658805682757473,0.11687544581416294,-0.04661712981977329,-0.04495768759171037,0.8491928945234761,0.844470893496321,0.8491928945234761,Adult,Race,Valid,{3.11},0.7797711670744724,0.629841682713473,-0.09825523584016566,0.11667588017933721,-0.036579731079690675,-0.02632414721903953,1,13.0,16.0
rw1,-,eop2,Random Forest,-0.11172463240296956,0.6209136084861492,0.023260421952240918,0.07322341782340051,0.0698795180722892,0.8490454779980836,0.8442516403985243,0.8490454779980836,Adult,Sex,Valid,{67.93},0.7791861694728197,0.3637327995448817,-0.20160953504822413,0.11632460517917385,-0.08069194185692163,-0.0775124165300255,4,13.0,10.0
