Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8495614358369573,0.8450309752047079,0.8495614358369573,Adult,Race,Valid,{37.15},0.7812823134729396,0.629841682713473,-0.09825523584016566,0.11645908125925851,-0.039233951065680964,-0.031047860258497595,3,1.0,2.0
rw1,-,eop2,Random Forest,-0.05029458221527505,0.8038595539135622,0.009894281147272359,0.04036934363121322,0.03398058252427183,0.8497825606250461,0.8451543111315508,0.8497825606250461,Adult,Race,Valid,{33.22},0.780943500017028,0.629841682713473,-0.09825523584016566,0.11645908125925851,-0.039233951065680964,-0.031047860258497595,2,2.0,7.0
-,-,cpp1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8483083953711211,0.8437118109865747,0.8483083953711211,Adult,Race,Valid,{3.7},0.7795695442793789,0.629841682713473,-0.09825523584016566,0.11645908125925851,-0.039233951065680964,-0.031047860258497595,3,3.0,1.0
-,-,eop1,Random Forest,-0.04242181040389434,0.826420985971271,0.020144065682441727,0.06052929972802622,0.07928802588996764,0.8491928945234761,0.8446711033421924,0.8491928945234761,Adult,Race,Valid,{4.31},0.7809388245385274,0.629841682713473,-0.09825523584016566,0.11645908125925851,-0.039233951065680964,-0.031047860258497595,2,4.0,10.0
di1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8432962335077763,0.8389353024829928,0.8432962335077763,Adult,Race,Valid,{21.24},0.7752483920105886,0.629841682713473,-0.09825523584016566,0.11645908125925851,-0.039233951065680964,-0.031047860258497595,3,5.0,3.0
-,-,cpp1,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8491928945234761,0.8446711033421924,0.8491928945234761,Adult,Sex,Valid,{3.79},0.7809388245385274,0.3637327995448817,-0.20160953504822413,0.11631178379997548,-0.08014466586460928,-0.07973601930969865,3,6.0,1.0
rw1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8483821036338174,0.8437631968896104,0.8483821036338174,Adult,Sex,Valid,{3.84},0.7795214763198558,0.3637327995448817,-0.20160953504822413,0.11631178379997548,-0.08014466586460928,-0.07973601930969865,3,7.0,2.0
di1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8463919805410186,0.842310317523244,0.8463919805410186,Adult,Sex,Valid,{204.44},0.7801381777062796,0.3637327995448817,-0.20160953504822413,0.11631178379997548,-0.08014466586460928,-0.07973601930969865,3,8.0,3.0
di1,-,eop2,Random Forest,-0.04350443249291744,0.8260868479910536,0.015371257075859802,0.05249336206409541,0.05760517799352749,0.841748359991155,0.8371132490897496,0.841748359991155,Adult,Race,Valid,{12.01},0.7721710180363799,0.629841682713473,-0.09825523584016566,0.11645908125925851,-0.039233951065680964,-0.031047860258497595,2,9.0,14.0
di1,mfc_fdr2,eop3,-,-0.05003058352764153,0.7960048956759107,0.01902339099866949,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{4292.32},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,10.0,41.0
di1,mfc_sr2,eop3,-,-0.05003058352764153,0.7960048956759107,0.01902339099866949,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{4222.08},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,10.0,40.0
-,-,cpp1,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.37},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,12.0,8.0
rw1,-,cpp2,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.36},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,12.0,8.0
