Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,-,roc2,Random Forest,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8455329500221141,0.8403509165988207,0.8455329500221141,Adult,Race,Valid,{505.93},0.7710052439623886,0.6240296610700021,-0.09771362793270641,0.12049315026392984,-0.0551191619300857,-0.05149212322983765,3,1.0,4.0
di1,mfc_fdr2,roc3,-,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8460858027421495,0.8388450449570902,0.8460858027421495,Adult,Race,Valid,{3463.15},0.751719712841829,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,2.0,28.0
di1,mfc_sr2,roc3,-,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8460858027421495,0.8388450449570902,0.8460858027421495,Adult,Race,Valid,{4013.31},0.751719712841829,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,2.0,27.0
-,-,roc1,Random Forest,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8444272445820433,0.8393586123231817,0.8444272445820433,Adult,Race,Valid,{578.43},0.7704229547370908,0.6240296610700021,-0.09771362793270641,0.12049315026392984,-0.0551191619300857,-0.05149212322983765,3,4.0,7.0
rw1,-,cpp2,Random Forest,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8444272445820433,0.8392444321236862,0.8444272445820433,Adult,Race,Valid,{46.13},0.7698182697723586,0.6240296610700021,-0.09771362793270641,0.12049315026392984,-0.0551191619300857,-0.05149212322983765,3,5.0,3.0
di1,-,cpp2,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8452012383900929,0.8380071800510154,0.8452012383900929,Adult,Race,Valid,{123.17},0.7543075405334889,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,6.0,10.0
di1,-,roc2,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8452012383900929,0.8380071800510154,0.8452012383900929,Adult,Race,Valid,{633.01},0.7543075405334889,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,6.0,12.0
-,-,cpp1,Random Forest,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.843874391862008,0.8385928694356644,0.843874391862008,Adult,Race,Valid,{59.93},0.7686956833332026,0.6240296610700021,-0.09771362793270641,0.12049315026392984,-0.0551191619300857,-0.05149212322983765,3,8.0,8.0
rw1,-,roc2,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,0.8464175143741707,0.8414460545009854,0.8464175143741707,Adult,Sex,Valid,{344.6},0.7731037247474041,0.3679773460022858,-0.19595914718965035,0.11919472620342603,-0.05109330172790607,-0.00972022865201072,3,9.0,4.0
rw1,-,cpp2,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,0.8460858027421495,0.8411975055157324,0.8460858027421495,Adult,Sex,Valid,{28.14},0.773186029089826,0.3679773460022858,-0.19595914718965035,0.11919472620342603,-0.05109330172790607,-0.00972022865201072,3,10.0,3.0
rw1,-,eop2,Random Forest,-0.05877249357326478,0.7613517745302714,0.013161410068077367,0.041320264624540796,0.05242334322453013,0.8465280849181778,0.841604080833529,0.8465280849181778,Adult,Race,Valid,{12.86},0.7734794132764183,0.6240296610700021,-0.09771362793270641,0.12049315026392984,-0.0551191619300857,-0.05149212322983765,3,11.0,19.0
-,-,roc1,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,0.8460858027421495,0.8409186707702156,0.8460858027421495,Adult,Sex,Valid,{347.99},0.7716743166779952,0.3679773460022858,-0.19595914718965035,0.11919472620342603,-0.05109330172790607,-0.00972022865201072,3,12.0,7.0
-,-,cpp1,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8431003980539584,0.8354919885472616,0.8431003980539584,Adult,Race,Valid,{7.76},0.7477741434469507,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,13.0,1.0
-,-,roc1,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8431003980539584,0.8354919885472616,0.8431003980539584,Adult,Race,Valid,{448.29},0.7477741434469507,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,13.0,5.0
rw1,-,cpp2,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8431003980539584,0.8354919885472616,0.8431003980539584,Adult,Race,Valid,{11.31},0.7477741434469507,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,13.0,1.0
rw1,-,roc2,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8431003980539584,0.8354919885472616,0.8431003980539584,Adult,Race,Valid,{478.23},0.7477741434469507,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,13.0,6.0
-,-,cpp1,Naive Bayes,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8182220256523662,0.8411685751480577,0.8182220256523662,Adult,Race,Valid,{3.02},0.8044381636837408,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,3,17.0,13.0
-,-,roc1,Naive Bayes,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8182220256523662,0.8411685751480577,0.8182220256523662,Adult,Race,Valid,{387.88},0.8044381636837408,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,3,17.0,16.0
rw1,-,cpp2,Naive Bayes,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8182220256523662,0.8411685751480577,0.8182220256523662,Adult,Race,Valid,{4.09},0.8044381636837408,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,3,17.0,13.0
rw1,-,roc2,Naive Bayes,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8182220256523662,0.8411685751480577,0.8182220256523662,Adult,Race,Valid,{302.84},0.8044381636837408,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,3,17.0,16.0
di1,-,cpp2,Naive Bayes,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.7809597523219814,0.8440326044575126,0.7809597523219814,Adult,Race,Valid,{125.96},0.8098036229587683,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,3,21.0,15.0
di1,-,cpp2,Random Forest,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8380141530296329,0.832444885771715,0.8380141530296329,Adult,Race,Valid,{147.31},0.7608778905900941,0.6240296610700021,-0.09771362793270641,0.12049315026392984,-0.0551191619300857,-0.05149212322983765,3,21.0,9.0
di1,-,roc2,Naive Bayes,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.7809597523219814,0.8440326044575126,0.7809597523219814,Adult,Race,Valid,{546.27},0.8098036229587683,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,3,21.0,18.0
di1,-,roc2,Random Forest,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8360238832375055,0.8306103936783419,0.8360238832375055,Adult,Race,Valid,{524.18},0.7594064905092456,0.6240296610700021,-0.09771362793270641,0.12049315026392984,-0.0551191619300857,-0.05149212322983765,3,24.0,11.0
-,-,eop1,Random Forest,-0.0488932185740783,0.8011556505455676,0.01400632698611472,0.047727826766755466,0.053907022749752675,0.8440955329500222,0.8389673794125854,0.8440955329500222,Adult,Race,Valid,{44.95},0.7697494028735973,0.6240296610700021,-0.09771362793270641,0.12049315026392984,-0.0551191619300857,-0.05149212322983765,3,25.0,24.0
di1,mfc_fdr2,eop3,-,-0.049794995281637444,0.7894537699504678,0.021669570566838003,0.05964139507905951,0.09000989119683478,0.8460858027421495,0.8388450449570902,0.8460858027421495,Adult,Race,Valid,{5193.28},0.751719712841829,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,26.0,58.0
di1,mfc_sr2,eop3,-,-0.049794995281637444,0.7894537699504678,0.021669570566838003,0.05964139507905951,0.09000989119683478,0.8460858027421495,0.8388450449570902,0.8460858027421495,Adult,Race,Valid,{3928.85},0.751719712841829,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,26.0,57.0
-,-,cpp1,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,0.8436532507739938,0.8385322511868708,0.8436532507739938,Adult,Sex,Valid,{2.75},0.7693048474458218,0.3679773460022858,-0.19595914718965035,0.11919472620342603,-0.05109330172790607,-0.00972022865201072,3,28.0,8.0
di1,mfc_sr2,cpp3,-,-0.06892185415378607,0.7017730671209924,0.025079684397023377,0.05539070227497528,0.11078140454995056,0.8460858027421495,0.8388450449570902,0.8460858027421495,Adult,Race,Valid,{4895.37},0.751719712841829,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,29.0,40.0
-,-,cpp1,Logistic Regression,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,0.8431003980539584,0.8354919885472616,0.8431003980539584,Adult,Sex,Valid,{9.38},0.7477741434469507,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,30.0,1.0
-,-,roc1,Logistic Regression,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,0.8431003980539584,0.8354919885472616,0.8431003980539584,Adult,Sex,Valid,{555.12},0.7477741434469507,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,30.0,5.0
di1,-,roc2,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,0.8427686864219371,0.8380955946670903,0.8427686864219371,Adult,Sex,Valid,{604.81},0.7705321339668343,0.3679773460022858,-0.19595914718965035,0.11919472620342603,-0.05109330172790607,-0.00972022865201072,3,30.0,11.0
rw1,-,cpp2,Logistic Regression,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,0.8431003980539584,0.8354919885472616,0.8431003980539584,Adult,Sex,Valid,{11.54},0.7477741434469507,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,30.0,1.0
rw1,-,roc2,Logistic Regression,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,0.8431003980539584,0.8354919885472616,0.8431003980539584,Adult,Sex,Valid,{536.44},0.7477741434469507,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,30.0,6.0
-,mfc_fdr1,roc2,-,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8351393188854489,0.8266921860950369,0.8351393188854489,Adult,Race,Valid,{5216.59},0.7204222268755592,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,35.0,20.0
-,mfc_sr1,roc2,-,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8351393188854489,0.8266921860950369,0.8351393188854489,Adult,Race,Valid,{3203.14},0.7204222268755592,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,35.0,23.0
rw1,mfc_fdr2,roc3,-,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,0.8351393188854489,0.8266921860950369,0.8351393188854489,Adult,Race,Valid,{5415.57},0.7204222268755592,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,35.0,20.0
