Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
rw1,-,eop2,Random Forest,1.0,-0.11117824057268294,0.6255392690777527,0.022065041464090468,0.07132270087544423,0.06299483648881243,0.8493403110488685,0.8448081915454012,0.8493403110488685,Adult,Sex,Valid,{3.41},0.7810372981968238,0.3637327995448817,-0.20160953504822413,0.1173817129349877,-0.08409627676350011,-0.08393200867714301,4,5.5,40.5,1.0
-,-,cpp1,Random Forest,2.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8485295201592098,0.843849828061907,0.8485295201592098,Adult,Race,Valid,{63.69},0.7793280356121385,0.629841682713473,-0.09825523584016566,0.11717118987331424,-0.037927491776344135,-0.031240828961386136,3,9.25,38.0,2.0
rw1,-,cpp2,Random Forest,2.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8483821036338174,0.8438495277859006,0.8483821036338174,Adult,Race,Valid,{3.47},0.780008000263212,0.629841682713473,-0.09825523584016566,0.11717118987331424,-0.037927491776344135,-0.031240828961386136,3,9.25,38.0,2.0
rw1,-,cpp2,Random Forest,4.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8481609788457286,0.843806045716585,0.8481609788457286,Adult,Sex,Valid,{3.69},0.7807360328738089,0.3637327995448817,-0.20160953504822413,0.1173817129349877,-0.08409627676350011,-0.08393200867714301,3,11.5,37.0,4.0
-,-,cpp1,Random Forest,5.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8478661457949436,0.8433191276303864,0.8478661457949436,Adult,Sex,Valid,{105.7},0.779371428093161,0.3637327995448817,-0.20160953504822413,0.1173817129349877,-0.08409627676350011,-0.08393200867714301,3,14.75,37.0,5.0
-,-,eop1,Random Forest,6.0,-0.05073547206613782,0.8012746869710934,0.010778427806576642,0.0415377414070003,0.03818770226537216,0.8493403110488685,0.8444980859890959,0.8493403110488685,Adult,Race,Valid,{71.73},0.7791885072120699,0.629841682713473,-0.09825523584016566,0.11717118987331424,-0.037927491776344135,-0.031240828961386136,2,7.5,44.5,6.0
rw1,-,-,Random Forest,7.0,-0.10235214400921014,0.5697070031017641,0.11645908125925851,-0.04511815983506584,-0.04133550423124088,0.848603228421906,0.8440893124185717,0.848603228421906,Adult,Race,Valid,{30.35},0.7803503203279992,0.629841682713473,-0.09825523584016566,0.11717118987331424,-0.037927491776344135,-0.031240828961386136,2,7.5,46.0,7.0
-,-,eop1,Random Forest,8.0,-0.11236889174796588,0.6233279709157765,0.02111229752613787,0.06921364801446278,0.058519793459552494,0.8482346871084249,0.8435241460057045,0.8482346871084249,Adult,Sex,Valid,{3.1},0.778839173929532,0.3637327995448817,-0.20160953504822413,0.1173817129349877,-0.08409627676350011,-0.08393200867714301,4,13.5,40.5,8.0
rw1,-,eop2,Random Forest,9.0,-0.05020488778026386,0.8045367563043305,0.009550109350731171,0.039872002840794424,0.032362459546925515,0.8483821036338174,0.8437975192605137,0.8483821036338174,Adult,Race,Valid,{2.93},0.7797160858971983,0.629841682713473,-0.09825523584016566,0.11717118987331424,-0.037927491776344135,-0.031240828961386136,2,10.0,44.5,9.0
di1,-,cpp2,Random Forest,10.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8458023144394486,0.8411626102234678,0.8458023144394486,Adult,Sex,Valid,{90.18},0.7766305298356138,0.3637327995448817,-0.20160953504822413,0.1173817129349877,-0.08409627676350011,-0.08393200867714301,3,20.5,37.0,10.0
di1,-,eop2,Random Forest,11.0,-0.09773347068011254,0.6593078101919119,0.029408360506210495,0.08908449832216843,0.09466437177280551,0.8463919805410186,0.841671796795466,0.8463919805410186,Adult,Sex,Valid,{395.35},0.7768298148914569,0.3637327995448817,-0.20160953504822413,0.1173817129349877,-0.08409627676350011,-0.08393200867714301,2,19.5,40.0,11.0
rw1,-,-,Random Forest,12.0,-0.19321990619794205,0.319462120621309,0.11750763903197241,-0.08393911869086276,-0.08255507236044768,0.8483083953711211,0.8435431563841864,0.8483083953711211,Adult,Sex,Valid,{38.65},0.7785964963926664,0.3637327995448817,-0.20160953504822413,0.1173817129349877,-0.08409627676350011,-0.08393200867714301,4,13.25,46.5,12.0
di1,-,-,Random Forest,13.0,-0.2061396827059299,0.28304680916238034,0.11816868831000188,-0.11390277456122347,-0.135400095733738,0.8477187292695512,0.8428585025602288,0.8477187292695512,Adult,Sex,Valid,{13.48},0.7774241634501107,0.3637327995448817,-0.20160953504822413,0.1173817129349877,-0.08409627676350011,-0.08393200867714301,1,17.5,44.0,13.0
-,-,-,Random Forest,14.0,-0.09682779640799435,0.5896715041916774,0.11717118987331424,-0.037927491776344135,-0.031240828961386136,0.8482346871084249,0.8435748063910908,0.8482346871084249,Adult,Race,Valid,{3.34},0.7791310882955458,0.629841682713473,-0.09825523584016566,0.11717118987331424,-0.037927491776344135,-0.031240828961386136,2,12.75,49.0,14.0
-,-,-,Random Forest,15.0,-0.1926194851519086,0.3233963831905371,0.1173817129349877,-0.08409627676350011,-0.08393200867714301,0.8479398540576398,0.8432661085567654,0.8479398540576398,Adult,Sex,Valid,{3.1},0.7787395314016103,0.3637327995448817,-0.20160953504822413,0.1173817129349877,-0.08409627676350011,-0.08393200867714301,2,15.75,46.5,15.0
di1,-,cpp2,Random Forest,16.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8441807326601312,0.8399554193783518,0.8441807326601312,Adult,Race,Valid,{10.53},0.7769095866357507,0.629841682713473,-0.09825523584016566,0.11717118987331424,-0.037927491776344135,-0.031240828961386136,3,24.5,38.0,16.0
di1,-,eop2,Random Forest,17.0,-0.04256707881504865,0.8284792784749113,0.017037909146476904,0.05559160351548311,0.06504854368932034,0.8426328591435099,0.8386559810418652,0.8426328591435099,Adult,Race,Valid,{124.42},0.7762648323783236,0.629841682713473,-0.09825523584016566,0.11717118987331424,-0.037927491776344135,-0.031240828961386136,2,29.0,45.5,17.0
di1,mfc_fdr2,cpp3,-,18.0,-0.0714534146907799,0.7005798414631502,0.023265533762182745,0.050485436893203894,0.10097087378640779,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{4096.08},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,30.0,45.5,18.0
di1,mfc_sr2,cpp3,-,18.0,-0.07188293105535337,0.6993211640620307,0.022888388745455,0.04967637540453074,0.09935275080906147,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{1002.67},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,30.0,45.5,18.0
di1,mfc_fdr2,eop3,-,20.0,-0.05003058352764153,0.7960048956759107,0.019023390998669485,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3941.75},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,30.0,46.0,20.0
di1,mfc_sr2,eop3,-,20.0,-0.05003058352764153,0.7960048956759107,0.01902339099866949,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3593.34},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,30.0,46.0,20.0
di1,-,-,Random Forest,22.0,-0.10923198816657884,0.5517907739699879,0.12002523471652483,-0.05840626378135136,-0.062296729582504096,0.8407901525761038,0.8366075882205978,0.8407901525761038,Adult,Race,Valid,{254.22},0.7731851206648647,0.629841682713473,-0.09825523584016566,0.11717118987331424,-0.037927491776344135,-0.031240828961386136,1,30.0,48.0,22.0
-,-,cpp1,Naive Bayes,23.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.27},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,43.75,37.0,23.0
rw1,-,cpp2,Naive Bayes,23.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.35},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,43.75,37.0,23.0
-,-,cpp1,Naive Bayes,25.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.25},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,43.75,38.0,25.0
rw1,-,cpp2,Naive Bayes,25.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{4.9},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,43.75,38.0,25.0
-,-,-,Naive Bayes,27.0,-0.17638551140948003,0.49500645884954325,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.06},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,1,43.75,40.5,27.0
rw1,-,-,Naive Bayes,27.0,-0.17638551140948003,0.49500645884954325,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.15},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,1,43.75,40.5,27.0
-,-,cpp1,Logistic Regression,29.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{5.1},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,47.5,37.0,29.0
rw1,-,cpp2,Logistic Regression,29.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{1.82},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,47.5,37.0,29.0
di1,-,-,Naive Bayes,31.0,-0.18852044145540303,0.5604713681188971,0.08202580432168577,-0.10986043254129764,-0.08089006814207322,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{12.34},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,4,47.75,37.0,31.0
di1,-,cpp2,Naive Bayes,32.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8208152133854205,0.8402226876403867,0.8208152133854205,Adult,Sex,Valid,{7.89},0.804504837965809,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,48.25,37.0,32.0
-,-,cpp1,Logistic Regression,33.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{20.1},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,47.5,38.0,33.0
rw1,-,cpp2,Logistic Regression,33.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{20.01},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,47.5,38.0,33.0
di1,-,cpp2,Naive Bayes,35.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{8.17},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,47.75,38.0,35.0
di1,mfc_fdr2,-,-,36.0,-0.0911835142788099,0.5515558556317591,0.133682299538517,-0.04910368952220669,-0.06006954913666607,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{4181.13},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,30.0,56.5,36.0
di1,mfc_sr2,-,-,36.0,-0.0911835142788099,0.5515558556317591,0.133682299538517,-0.04910368952220669,-0.06006954913666607,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{778.73},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,30.0,56.5,36.0
-,-,-,Naive Bayes,38.0,-0.3223861810970048,0.24812095947663693,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.05},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,1,43.75,43.5,38.0
di1,mfc_fdr2,eop3,-,38.0,-0.08749058270025672,0.6491191328976581,0.052597007782178684,0.1328765215022474,0.21308089500860583,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{387.77},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,43.75,43.5,38.0
di1,mfc_sr2,eop3,-,38.0,-0.08749058270025672,0.6491191328976581,0.052597007782178684,0.1328765215022474,0.21308089500860583,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{4110.71},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,43.75,43.5,38.0
rw1,-,-,Naive Bayes,38.0,-0.3223861810970048,0.24812095947663693,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.69},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,1,43.75,43.5,38.0
-,mfc_fdr1,eop2,-,42.0,-0.05524164733397008,0.7723653038531874,0.020850954078834173,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2846.21},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,45.25,43.0,42.0
-,mfc_sr1,eop2,-,42.0,-0.05524164733397008,0.7723653038531874,0.02085095407883418,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2552.72},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,45.25,43.0,42.0
rw1,mfc_fdr2,eop3,-,42.0,-0.05524164733397008,0.7723653038531874,0.020850954078834173,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{495.03},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,45.25,43.0,42.0
rw1,mfc_sr2,eop3,-,42.0,-0.05524164733397008,0.7723653038531874,0.020850954078834173,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2292.6},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,45.25,43.0,42.0
-,-,eop1,Naive Bayes,46.0,0.005150727378545106,1.0202061911024825,0.059687176754162664,0.17959701085947077,0.19552495697074013,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.15},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,4,43.75,45.0,46.0
-,-,eop1,Naive Bayes,46.0,0.016476390471141522,1.0686476955886035,0.026919156932017158,0.10151240022920044,0.09579288025889965,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.12},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,4,43.75,45.0,46.0
rw1,-,eop2,Naive Bayes,46.0,0.016476390471141522,1.0686476955886035,0.02691915693201716,0.10151240022920044,0.09579288025889965,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.17},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,4,43.75,45.0,46.0
rw1,-,eop2,Naive Bayes,46.0,0.005150727378545106,1.0202061911024825,0.059687176754162664,0.17959701085947077,0.19552495697074013,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.14},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,4,43.75,45.0,46.0
-,-,eop1,Logistic Regression,50.0,-0.09462076024307323,0.6435338932072442,0.0044884793099261916,-0.049943077089884,-0.13043478260869568,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{17.58},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,47.5,42.5,50.0
rw1,-,eop2,Logistic Regression,50.0,-0.09462076024307323,0.6435338932072442,0.0044884793099261916,-0.049943077089884,-0.13043478260869568,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{7.43},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,47.5,42.5,50.0
-,mfc_fdr1,cpp2,-,52.0,-0.0703366721428888,0.7038737069022175,0.02424677700051726,0.05258899676375406,0.10517799352750812,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{1610.3},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,45.25,45.0,52.0
rw1,mfc_sr2,cpp3,-,52.0,-0.0703366721428888,0.7038737069022175,0.02424677700051726,0.05258899676375406,0.10517799352750812,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{4883.02},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,45.25,45.0,52.0
-,mfc_sr1,cpp2,-,54.0,-0.06921992959499773,0.7071986917095318,0.02522898402292838,0.054692556634304224,0.10938511326860845,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2182.13},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,45.25,45.5,54.0
rw1,mfc_fdr2,cpp3,-,54.0,-0.06930583286791242,0.706941808784828,0.02515339537630716,0.05453074433656957,0.10906148867313914,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{3105.9},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,45.25,45.5,54.0
di1,-,-,Naive Bayes,56.0,-0.3049056345901238,0.2647620047547988,0.09623645919154249,-0.19375732094951298,-0.1974824063795334,0.8208152133854205,0.8402226876403867,0.8208152133854205,Adult,Sex,Valid,{7.73},0.804504837965809,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,48.25,43.0,56.0
di1,mfc_fdr2,cpp3,-,57.0,-0.11249522440249984,0.5060554514740812,0.062109101898736446,0.14061962134251293,0.28123924268502587,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{1414.08},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,2,43.75,48.0,57.0
di1,mfc_sr2,cpp3,-,57.0,-0.11260429944612987,0.5058132037711256,0.06203067360176659,0.14044750430292596,0.2808950086058519,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{847.77},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,2,43.75,48.0,57.0
-,-,eop1,Logistic Regression,59.0,-0.06448291437011508,0.7480053883438982,0.05145388264239805,0.13925042410133853,0.19242685025817552,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{1.75},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,2,47.5,44.5,59.0
rw1,-,eop2,Logistic Regression,59.0,-0.06448291437011508,0.7480053883438982,0.05145388264239805,0.13925042410133853,0.19242685025817552,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{6.13},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,2,47.5,44.5,59.0
di1,-,eop2,Naive Bayes,61.0,0.03472080053643606,1.138990659919069,0.019780416796912448,0.09989871599318853,0.0588996763754045,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{56.16},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,4,47.75,45.5,61.0
-,-,-,Logistic Regression,62.0,-0.2159513287765306,0.24663554709922658,0.12992452300152724,-0.138351556635548,-0.16719116533759726,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{21.94},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,1,47.5,46.0,62.0
rw1,-,-,Logistic Regression,62.0,-0.2159513287765306,0.24663554709922658,0.12992452300152724,-0.138351556635548,-0.16719116533759726,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{1.4},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,1,47.5,46.0,62.0
di1,-,eop2,Naive Bayes,64.0,-0.009149310865907534,0.9652810918797019,0.05294786415207422,0.16278804839089142,0.16833046471600688,0.8208152133854205,0.8402226876403867,0.8208152133854205,Adult,Sex,Valid,{181.14},0.804504837965809,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,4,48.25,45.5,64.0
-,-,-,Logistic Regression,65.0,-0.052176961099019536,0.7671042928858565,0.12992452300152724,0.02954000719822368,0.07825081911194198,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{11.61},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,1,47.5,47.0,65.0
rw1,-,-,Logistic Regression,65.0,-0.052176961099019536,0.7671042928858565,0.12992452300152724,0.02954000719822368,0.07825081911194198,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{2.03},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,1,47.5,47.0,65.0
di1,mfc_fdr2,-,-,67.0,-0.17246095911850506,0.26390964934895056,0.14450024142325893,-0.10961327418326217,-0.1486588789647177,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{5402.08},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,4,43.75,53.0,67.0
di1,mfc_sr2,-,-,67.0,-0.17246095911850506,0.26390964934895056,0.14450024142325893,-0.10961327418326217,-0.1486588789647177,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{2932.13},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,4,43.75,53.0,67.0
-,mfc_fdr1,eop2,-,69.0,-0.11271647391700554,0.5800956388171041,0.03835317149749929,0.09928738592602682,0.15283993115318417,0.8339352841453527,0.8261452941210036,0.8339352841453527,Adult,Sex,Valid,{2966.52},0.7224836257239055,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,4,58.75,39.0,69.0
-,mfc_sr1,eop2,-,69.0,-0.11271647391700554,0.5800956388171041,0.03835317149749929,0.09928738592602682,0.15283993115318417,0.8339352841453527,0.8261452941210036,0.8339352841453527,Adult,Sex,Valid,{1903.25},0.7224836257239055,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,4,58.75,39.0,69.0
