Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
-,-,roc1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8502248102012235,0.845489985143676,0.8502248102012235,Adult,Race,Valid,{91.34},0.7807523970485608,0.629841682713473,-0.09825523584016566,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,3,1.0,1.0
rw1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8481609788457286,0.8436447741170853,0.8481609788457286,Adult,Race,Valid,{3.86},0.7798602897757675,0.629841682713473,-0.09825523584016566,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,3,2.0,2.0
-,-,cpp1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8475713127441586,0.8428888354343279,0.8475713127441586,Adult,Race,Valid,{3.24},0.7782987376785269,0.629841682713473,-0.09825523584016566,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,3,3.0,4.0
rw1,-,roc2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8472027714306773,0.84263487308242,0.8472027714306773,Adult,Race,Valid,{36.91},0.7785390774761421,0.629841682713473,-0.09825523584016566,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,3,4.0,3.0
-,-,eop1,Random Forest,-0.04933827272692404,0.8080391601557076,0.009457164779330592,0.0401718196418339,0.03171521035598701,0.849487727574261,0.8450135341643938,0.849487727574261,Adult,Race,Valid,{81.02},0.7815249910098052,0.629841682713473,-0.09825523584016566,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,4,5.0,20.0
di1,-,roc2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8432962335077763,0.838955561301077,0.8432962335077763,Adult,Race,Valid,{44.33},0.7753456967992598,0.629841682713473,-0.09825523584016566,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,3,6.0,9.0
rw1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8490454779980836,0.8447098605662384,0.8490454779980836,Adult,Sex,Valid,{3.37},0.7818133987669436,0.3637327995448817,-0.20160953504822413,0.11618894831802105,-0.08009614084629808,-0.07519579586308045,3,7.0,2.0
rw1,-,roc2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8494140193115648,0.8446625654424055,0.8494140193115648,Adult,Sex,Valid,{565.48},0.7798215727732457,0.3637327995448817,-0.20160953504822413,0.11618894831802105,-0.08009614084629808,-0.07519579586308045,3,8.0,3.0
di1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8421906095673325,0.8381335433687066,0.8421906095673325,Adult,Race,Valid,{10.59},0.7753855826714068,0.629841682713473,-0.09825523584016566,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,3,9.0,10.0
di1,mfc_fdr2,roc3,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{2569.21},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,10.0,27.0
di1,mfc_sr2,roc3,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3699.69},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,10.0,28.0
-,-,roc1,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8485295201592098,0.8438835042254164,0.8485295201592098,Adult,Sex,Valid,{43.64},0.779522645189481,0.3637327995448817,-0.20160953504822413,0.11618894831802105,-0.08009614084629808,-0.07519579586308045,3,12.0,1.0
-,-,cpp1,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8478661457949436,0.8433015419840947,0.8478661457949436,Adult,Sex,Valid,{3.4},0.7792741233044896,0.3637327995448817,-0.20160953504822413,0.11618894831802105,-0.08009614084629808,-0.07519579586308045,3,13.0,4.0
rw1,-,eop2,Random Forest,-0.04242181040389434,0.826420985971271,0.020144065682441727,0.06052929972802622,0.07928802588996764,0.8491928945234761,0.8446711033421924,0.8491928945234761,Adult,Race,Valid,{16.2},0.7809388245385274,0.629841682713473,-0.09825523584016566,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,2,14.0,19.0
di1,-,roc2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8463919805410186,0.8419812623801679,0.8463919805410186,Adult,Sex,Valid,{88.57},0.7784839962988681,0.3637327995448817,-0.20160953504822413,0.11618894831802105,-0.08009614084629808,-0.07519579586308045,3,15.0,9.0
di1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8458760227021449,0.8413406399528501,0.8458760227021449,Adult,Sex,Valid,{402.68},0.7772635953967895,0.3637327995448817,-0.20160953504822413,0.11618894831802105,-0.08009614084629808,-0.07519579586308045,3,16.0,10.0
-,-,cpp1,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.25},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,17.0,13.0
-,-,roc1,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{728.39},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,17.0,14.0
rw1,-,cpp2,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{4.61},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,17.0,16.0
rw1,-,roc2,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{52.58},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,17.0,14.0
di1,-,eop2,Random Forest,-0.044878884859552576,0.8215727122096819,0.014174409948692391,0.0499043653003414,0.05242718446601946,0.8435173582958649,0.8393596724458405,0.8435173582958649,Adult,Race,Valid,{144.46},0.776466455173417,0.629841682713473,-0.09825523584016566,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,2,21.0,29.0
-,mfc_fdr1,roc2,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{3759.88},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,22.0,23.0
-,mfc_sr1,roc2,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2687.01},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,22.0,21.0
rw1,mfc_fdr2,roc3,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{4244.97},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,22.0,21.0
rw1,mfc_sr2,roc3,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{5763.6},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,22.0,23.0
-,-,cpp1,Logistic Regression,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{27.87},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,26.0,5.0
-,-,roc1,Logistic Regression,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{461.26},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,26.0,5.0
di1,-,cpp2,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{145.42},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,26.0,17.0
di1,-,roc2,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{44.94},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,26.0,17.0
rw1,-,cpp2,Logistic Regression,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{17.65},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,26.0,5.0
rw1,-,roc2,Logistic Regression,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{554.4},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,26.0,5.0
di1,mfc_fdr2,eop3,-,-0.05003058352764153,0.7960048956759107,0.01902339099866949,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{2817.89},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,32.0,56.0
di1,mfc_sr2,eop3,-,-0.05003058352764153,0.7960048956759107,0.01902339099866949,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{4315.8},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,32.0,55.0
-,-,-,Random Forest,-0.09916614058717341,0.579302827049823,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,0.8492666027861723,0.8445890198860424,0.8492666027861723,Adult,Race,Valid,{3.26},0.7801123182696342,0.629841682713473,-0.09825523584016566,0.11667340157578665,-0.04365393781315809,-0.04249934672053712,1,34.0,35.0
rw1,-,eop2,Random Forest,-0.11117008288017224,0.6223759467041796,0.023512737074645258,0.07386823759580977,0.0709122203098107,0.8486769366846023,0.8441750362412188,0.8486769366846023,Adult,Sex,Valid,{25.58},0.7804968619458187,0.3637327995448817,-0.20160953504822413,0.11618894831802105,-0.08009614084629808,-0.07519579586308045,4,35.0,19.0
-,-,eop1,Random Forest,-0.11141575588137395,0.6209797217363873,0.023736258101259067,0.07417129979321191,0.07228915662650603,0.8487506449472986,0.8439420542122364,0.8487506449472986,Adult,Sex,Valid,{3.11},0.7787946125788844,0.3637327995448817,-0.20160953504822413,0.11618894831802105,-0.08009614084629808,-0.07519579586308045,4,36.0,20.0
