Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
di1,mfc_fdr2,roc3,-,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{4441.88},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.1340986519158124,0.027086238905073355,0.051193640603841684,3,1.0,27.0
di1,mfc_sr2,roc3,-,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{4206.72},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.1340986519158124,0.027086238905073355,0.051193640603841684,3,1.0,27.0
rw1,-,cpp2,Random Forest,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.84381219134665,0.839305515070005,0.84381219134665,Adult,Race,Valid,{69.03},0.7733166400508785,0.6333621660042759,-0.09576759945316368,0.11965157734980994,-0.03398463065413736,-0.014055368875068974,3,3.0,1.0
-,-,cpp1,Random Forest,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8432962335077763,0.8388422137695395,0.8432962335077763,Adult,Race,Valid,{13.69},0.7729736709181005,0.6333621660042759,-0.09576759945316368,0.11965157734980994,-0.03398463065413736,-0.014055368875068974,3,4.0,2.0
-,-,roc1,Random Forest,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8432962335077763,0.8388422137695395,0.8432962335077763,Adult,Race,Valid,{827.68},0.7729736709181005,0.6333621660042759,-0.09576759945316368,0.11965157734980994,-0.03398463065413736,-0.014055368875068974,3,4.0,3.0
rw1,-,roc2,Random Forest,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.841158693889585,0.8364155913780436,0.841158693889585,Adult,Race,Valid,{951.37},0.7691593889803933,0.6333621660042759,-0.09576759945316368,0.11965157734980994,-0.03398463065413736,-0.014055368875068974,3,6.0,4.0
-,-,cpp1,Logistic Regression,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8410849856268888,0.8334230213452465,0.8410849856268888,Adult,Race,Valid,{12.07},0.7474699796352058,0.6333621660042759,-0.09576759945316368,0.1340986519158124,0.027086238905073355,0.051193640603841684,3,7.0,7.0
-,-,roc1,Logistic Regression,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8410849856268888,0.8334230213452465,0.8410849856268888,Adult,Race,Valid,{714.2},0.7474699796352058,0.6333621660042759,-0.09576759945316368,0.1340986519158124,0.027086238905073355,0.051193640603841684,3,7.0,7.0
rw1,-,cpp2,Logistic Regression,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8410849856268888,0.8334230213452465,0.8410849856268888,Adult,Race,Valid,{26.2},0.7474699796352058,0.6333621660042759,-0.09576759945316368,0.1340986519158124,0.027086238905073355,0.051193640603841684,3,7.0,5.0
rw1,-,roc2,Logistic Regression,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8410849856268888,0.8334230213452465,0.8410849856268888,Adult,Race,Valid,{617.9},0.7474699796352058,0.6333621660042759,-0.09576759945316368,0.1340986519158124,0.027086238905073355,0.051193640603841684,3,7.0,5.0
di1,-,roc2,Random Forest,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8436647748212575,0.8402029331083576,0.8436647748212575,Adult,Sex,Valid,{1099.63},0.7778060176844643,0.38401030294846744,-0.19110178450400037,0.11906656893006101,-0.08401974413493155,-0.0738903680417442,3,11.0,9.0
rw1,-,cpp2,Random Forest,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.84381219134665,0.8393682267690754,0.84381219134665,Adult,Sex,Valid,{84.53},0.7736158162779032,0.38401030294846744,-0.19110178450400037,0.11906656893006101,-0.08401974413493155,-0.0738903680417442,3,12.0,1.0
rw1,-,eop2,Random Forest,-0.0541448386523207,0.7927112459862433,0.0029306575968449924,0.015999967831178026,-0.022292993630573243,0.8444018574482199,0.8397361555801843,0.8444018574482199,Adult,Race,Valid,{73.46},0.7732099777290121,0.6333621660042759,-0.09576759945316368,0.11965157734980994,-0.03398463065413736,-0.014055368875068974,3,13.0,19.0
di1,-,cpp2,Random Forest,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8385789046952163,0.8364298790412222,0.8385789046952163,Adult,Race,Valid,{170.56},0.7764198301272457,0.6333621660042759,-0.09576759945316368,0.11965157734980994,-0.03398463065413736,-0.014055368875068974,3,14.0,12.0
di1,-,roc2,Random Forest,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8389474460086975,0.8363735027714185,0.8389474460086975,Adult,Race,Valid,{1155.75},0.7753683777621229,0.6333621660042759,-0.09576759945316368,0.11965157734980994,-0.03398463065413736,-0.014055368875068974,3,15.0,9.0
-,-,eop1,Random Forest,-0.052564227482668424,0.7987624768716346,0.0026073493492531226,0.022053738017113814,-0.009554140127388533,0.8435910665585612,0.8390858044988982,0.8435910665585612,Adult,Race,Valid,{56.17},0.7730699278706796,0.6333621660042759,-0.09576759945316368,0.11965157734980994,-0.03398463065413736,-0.014055368875068974,4,16.0,20.0
-,-,cpp1,Naive Bayes,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{5.25},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,17.0,15.0
-,-,roc1,Naive Bayes,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{914.41},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,17.0,15.0
rw1,-,cpp2,Naive Bayes,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{5.02},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,17.0,15.0
rw1,-,roc2,Naive Bayes,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{775.22},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,17.0,15.0
di1,-,cpp2,Random Forest,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8424117343554213,0.8392461572127012,0.8424117343554213,Adult,Sex,Valid,{88.35},0.7774717196927589,0.38401030294846744,-0.19110178450400037,0.11906656893006101,-0.08401974413493155,-0.0738903680417442,3,21.0,12.0
di1,-,cpp2,Naive Bayes,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.7852141225031326,0.8461922863037898,0.7852141225031326,Adult,Race,Valid,{42.52},0.8137465712559397,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,22.0,13.0
di1,-,roc2,Naive Bayes,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.7852141225031326,0.8461922863037898,0.7852141225031326,Adult,Race,Valid,{1093.2},0.8137465712559397,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,22.0,13.0
-,-,cpp1,Random Forest,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8431488169823838,0.8384186096802754,0.8431488169823838,Adult,Sex,Valid,{113.18},0.7714795240111912,0.38401030294846744,-0.19110178450400037,0.11906656893006101,-0.08401974413493155,-0.0738903680417442,3,24.0,2.0
rw1,-,roc2,Random Forest,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8428539839315987,0.8382348367720656,0.8428539839315987,Adult,Sex,Valid,{1068.3},0.7716824432856366,0.38401030294846744,-0.19110178450400037,0.11906656893006101,-0.08401974413493155,-0.0738903680417442,3,25.0,4.0
di1,mfc_sr2,eop3,-,-0.04621284082789043,0.8053924072101576,0.022040765822701765,0.06090680426310347,0.0908792650918635,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{4063.03},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.1340986519158124,0.027086238905073355,0.051193640603841684,2,26.0,55.0
di1,mfc_fdr2,eop3,-,-0.04621284082789043,0.8053924072101576,0.022040765822701768,0.06090680426310347,0.0908792650918635,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{4011.69},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.1340986519158124,0.027086238905073355,0.051193640603841684,2,27.0,56.0
di1,-,cpp2,Logistic Regression,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8430014004569912,0.8365017924738252,0.8430014004569912,Adult,Sex,Valid,{232.99},0.7608106394755227,0.38401030294846744,-0.19110178450400037,0.1340986519158124,-0.0694787136609046,-0.06665410277795591,3,28.0,10.0
di1,-,roc2,Logistic Regression,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8430014004569912,0.8365017924738252,0.8430014004569912,Adult,Sex,Valid,{987.67},0.7608106394755227,0.38401030294846744,-0.19110178450400037,0.1340986519158124,-0.0694787136609046,-0.06665410277795591,3,28.0,10.0
