Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
di1,-,roc2,Random Forest,11.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8455811896513599,0.8409958842844654,0.8455811896513599,Adult,Sex,Valid,{153.18},0.7766774289255116,0.3637327995448817,-0.20160953504822413,0.11844917339723351,-0.08246201908597699,-0.0824620544731759,3,27.0,44.5,11.0
-,-,-,Random Forest,12.0,-0.10036878640797917,0.5763622035622605,0.11688630737440701,-0.04860913693502375,-0.05311061528874961,0.8483821036338174,0.8437803230196852,0.8483821036338174,Adult,Race,Valid,{3.04},0.779618781108527,0.629841682713473,-0.09825523584016566,0.11688630737440701,-0.04860913693502375,-0.05311061528874961,1,12.75,61.0,12.0
rw1,-,eop2,Random Forest,12.0,-0.1099886060095365,0.6243012146440273,0.024592608089597724,0.07619305588231651,0.0760757314974182,0.8479398540576398,0.8433176521992886,0.8479398540576398,Adult,Sex,Valid,{3.89},0.7790314457676242,0.3637327995448817,-0.20160953504822413,0.11844917339723351,-0.08246201908597699,-0.0824620544731759,4,17.75,56.0,12.0
rw1,-,eop2,Random Forest,14.0,-0.052950001351437764,0.7964362728757969,0.006754261278235971,0.034034856225132956,0.020064724919093835,0.8481609788457286,0.8433555656795692,0.8481609788457286,Adult,Race,Valid,{3.33},0.7782061083683561,0.629841682713473,-0.09825523584016566,0.11688630737440701,-0.04860913693502375,-0.05311061528874961,4,17.0,58.5,14.0
rw1,-,-,Random Forest,15.0,-0.19274690880483308,0.32216967398438445,0.11621521461460792,-0.08313652770768892,-0.08274110813499136,0.8497825606250461,0.8451543111315508,0.8497825606250461,Adult,Sex,Valid,{15.03},0.780943500017028,0.3637327995448817,-0.20160953504822413,0.11844917339723351,-0.08246201908597699,-0.0824620544731759,3,7.0,69.0,15.0
-,-,eop1,Random Forest,16.0,-0.04377351579795086,0.8241051096292903,0.01641014480821871,0.05398538443535174,0.06245954692556632,0.8478661457949436,0.8434623060519411,0.8478661457949436,Adult,Race,Valid,{3.06},0.7801498664025309,0.629841682713473,-0.09825523584016566,0.11688630737440701,-0.04860913693502375,-0.05311061528874961,2,15.75,60.5,16.0
rw1,-,-,Random Forest,17.0,-0.1045970025912816,0.5615362955833241,0.11667722573247345,-0.05313983355778411,-0.05815795292367687,0.8480872705830323,0.8435942963332289,0.8480872705830323,Adult,Race,Valid,{3.13},0.7799083577352905,0.629841682713473,-0.09825523584016566,0.11688630737440701,-0.04860913693502375,-0.05311061528874961,2,14.25,63.0,17.0
di1,-,-,Random Forest,18.0,-0.202356720173195,0.29806794909275375,0.11783322975222113,-0.09752266320286151,-0.10143227177518188,0.8470553549052848,0.8423923105584957,0.8470553549052848,Adult,Sex,Valid,{308.77},0.7778567750858182,0.3637327995448817,-0.20160953504822413,0.11844917339723351,-0.08246201908597699,-0.0824620544731759,2,22.0,57.0,18.0
di1,-,eop2,Random Forest,19.0,-0.08836219123257824,0.6813121285522119,0.036080962749799224,0.1041023291521688,0.12495697074010326,0.8457286061767524,0.8412241523501899,0.8457286061767524,Adult,Sex,Valid,{330.73},0.7772624265271643,0.3637327995448817,-0.20160953504822413,0.11844917339723351,-0.08246201908597699,-0.0824620544731759,2,25.0,57.5,19.0
di1,-,roc2,Random Forest,20.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8424117343554213,0.8383301929990673,0.8424117343554213,Adult,Race,Valid,{45.38},0.7755332931588513,0.629841682713473,-0.09825523584016566,0.11688630737440701,-0.04860913693502375,-0.05311061528874961,3,38.75,46.0,20.0
di1,mfc_fdr2,roc3,-,21.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{4859.06},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,39.5,46.0,21.0
di1,mfc_sr2,roc3,-,21.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3109.04},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,39.5,46.0,21.0
di1,-,cpp2,Random Forest,23.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8418220682538513,0.8374652031666047,0.8418220682538513,Adult,Race,Valid,{10.06},0.7735825219069257,0.629841682713473,-0.09825523584016566,0.11688630737440701,-0.04860913693502375,-0.05311061528874961,3,40.0,46.0,23.0
di1,-,eop2,Random Forest,24.0,-0.04075552775964708,0.8352655907465099,0.01776925699015892,0.057671355591603496,0.06796116504854366,0.8437384830839537,0.8398101599255373,0.8437384830839537,Adult,Race,Valid,{9.69},0.7777818231249167,0.629841682713473,-0.09825523584016566,0.11688630737440701,-0.04860913693502375,-0.05311061528874961,2,32.0,60.0,24.0
-,-,-,Random Forest,25.0,-0.19016478836416495,0.3294497001066676,0.11844917339723351,-0.08246201908597699,-0.0824620544731759,0.8466131053291074,0.841842201015817,0.8466131053291074,Adult,Sex,Valid,{3.13},0.7767829158015589,0.3637327995448817,-0.20160953504822413,0.11844917339723351,-0.08246201908597699,-0.0824620544731759,2,24.5,69.5,25.0
di1,-,-,Random Forest,26.0,-0.10439486674868065,0.5695144726102049,0.11882517067210567,-0.051061341483727485,-0.0518161169068726,0.8427802756689025,0.8385954142861874,0.8427802756689025,Adult,Race,Valid,{9.93},0.7754875629385787,0.629841682713473,-0.09825523584016566,0.11688630737440701,-0.04860913693502375,-0.05311061528874961,2,38.25,61.0,26.0
di1,mfc_fdr2,cpp3,-,27.0,-0.07110980159912109,0.701590050318901,0.023567352220672487,0.0511326860841424,0.1022653721682848,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3704.85},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,39.5,60.5,27.0
di1,mfc_fdr2,eop3,-,27.0,-0.05003058352764153,0.7960048956759107,0.01902339099866949,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{2276.4},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,39.5,60.5,27.0
di1,mfc_sr2,cpp3,-,27.0,-0.07042257541580352,0.7036192334000836,0.024171262558344186,0.052427184466019405,0.10485436893203881,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{799.71},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,39.5,60.5,27.0
di1,mfc_sr2,eop3,-,27.0,-0.05003058352764153,0.7960048956759107,0.01902339099866949,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3222.23},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,39.5,60.5,27.0
-,-,cpp1,Naive Bayes,31.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.25},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,58.0,44.5,31.0
-,-,roc1,Naive Bayes,31.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{34.85},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,58.0,44.5,31.0
di1,mfc_fdr2,roc3,-,31.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{4645.45},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,58.0,44.5,31.0
di1,mfc_sr2,roc3,-,31.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{674.81},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,58.0,44.5,31.0
rw1,-,cpp2,Naive Bayes,31.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.34},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,58.0,44.5,31.0
rw1,-,roc2,Naive Bayes,31.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{35.43},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,58.0,44.5,31.0
-,-,cpp1,Naive Bayes,37.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.27},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,58.0,46.0,37.0
-,-,roc1,Naive Bayes,37.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{925.68},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,58.0,46.0,37.0
rw1,-,cpp2,Naive Bayes,37.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.33},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,58.0,46.0,37.0
rw1,-,roc2,Naive Bayes,37.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{749.29},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,58.0,46.0,37.0
-,mfc_fdr1,roc2,-,41.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{917.78},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,60.0,46.0,41.0
-,mfc_sr1,roc2,-,41.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{802.42},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,60.0,46.0,41.0
rw1,mfc_fdr2,roc3,-,41.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2712.08},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,60.0,46.0,41.0
rw1,mfc_sr2,roc3,-,41.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{3622.2},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,60.0,46.0,41.0
-,-,cpp1,Logistic Regression,45.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{19.4},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,63.0,44.5,45.0
-,-,roc1,Logistic Regression,45.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{380.18},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,63.0,44.5,45.0
rw1,-,cpp2,Logistic Regression,45.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{37.84},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,63.0,44.5,45.0
rw1,-,roc2,Logistic Regression,45.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{1399.55},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,63.0,44.5,45.0
di1,-,cpp2,Naive Bayes,49.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8208152133854205,0.8402226876403867,0.8208152133854205,Adult,Sex,Valid,{7.21},0.804504837965809,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,64.0,44.5,49.0
di1,-,roc2,Naive Bayes,49.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8208152133854205,0.8402226876403867,0.8208152133854205,Adult,Sex,Valid,{1153.69},0.804504837965809,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,64.0,44.5,49.0
-,-,cpp1,Logistic Regression,51.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{6.02},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,63.0,46.0,51.0
-,-,roc1,Logistic Regression,51.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{92.36},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,63.0,46.0,51.0
di1,-,cpp2,Naive Bayes,51.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{47.87},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,63.0,46.0,51.0
di1,-,roc2,Naive Bayes,51.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{47.74},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,63.0,46.0,51.0
rw1,-,cpp2,Logistic Regression,51.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{20.78},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,63.0,46.0,51.0
rw1,-,roc2,Logistic Regression,51.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{291.62},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,63.0,46.0,51.0
-,-,-,Naive Bayes,57.0,-0.17638551140948003,0.49500645884954325,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.05},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,1,58.0,55.5,57.0
rw1,-,-,Naive Bayes,57.0,-0.17638551140948003,0.49500645884954325,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.28},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,1,58.0,55.5,57.0
di1,-,-,Naive Bayes,59.0,-0.18852044145540303,0.5604713681188971,0.08202580432168577,-0.10986043254129764,-0.08089006814207322,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{7.06},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,4,63.0,52.5,59.0
-,-,-,Naive Bayes,60.0,-0.3223861810970048,0.24812095947663693,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.13},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,1,58.0,58.5,60.0
di1,mfc_fdr2,eop3,-,60.0,-0.08749058270025672,0.6491191328976581,0.052597007782178684,0.1328765215022474,0.21308089500860583,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{4672.23},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,58.0,58.5,60.0
di1,mfc_sr2,eop3,-,60.0,-0.08749058270025672,0.6491191328976581,0.052597007782178684,0.1328765215022474,0.21308089500860583,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{928.98},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,58.0,58.5,60.0
rw1,-,-,Naive Bayes,60.0,-0.3223861810970048,0.24812095947663693,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.14},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,1,58.0,58.5,60.0
-,-,eop1,Naive Bayes,64.0,0.016476390471141522,1.0686476955886035,0.026919156932017158,0.10151240022920044,0.09579288025889965,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.15},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,4,58.0,60.0,64.0
-,-,eop1,Naive Bayes,64.0,0.005150727378545106,1.0202061911024825,0.059687176754162664,0.17959701085947077,0.19552495697074013,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.08},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,4,58.0,60.0,64.0
-,mfc_fdr1,eop2,-,64.0,-0.05524164733397008,0.7723653038531874,0.020850954078834173,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2376.7},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,58.0,64.0
-,mfc_sr1,eop2,-,64.0,-0.05524164733397008,0.7723653038531874,0.020850954078834173,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{4338.32},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,58.0,64.0
di1,mfc_fdr2,-,-,64.0,-0.0911835142788099,0.5515558556317591,0.133682299538517,-0.04910368952220669,-0.06006954913666607,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{4004.37},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,39.5,78.5,64.0
di1,mfc_sr2,-,-,64.0,-0.0911835142788099,0.5515558556317591,0.133682299538517,-0.04910368952220669,-0.06006954913666607,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3931.99},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,39.5,78.5,64.0
rw1,-,eop2,Naive Bayes,64.0,0.016476390471141522,1.0686476955886035,0.026919156932017158,0.10151240022920044,0.09579288025889965,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.15},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,4,58.0,60.0,64.0
rw1,-,eop2,Naive Bayes,64.0,0.005150727378545106,1.0202061911024825,0.05968717675416267,0.17959701085947077,0.19552495697074013,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.16},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,4,58.0,60.0,64.0
rw1,mfc_fdr2,eop3,-,64.0,-0.05524164733397008,0.7723653038531874,0.020850954078834173,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{3345.76},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,58.0,64.0
rw1,mfc_sr2,eop3,-,64.0,-0.05524164733397008,0.7723653038531874,0.02085095407883418,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{3472.99},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,58.0,64.0
di1,mfc_fdr2,cpp3,-,74.0,-0.1146767252751002,0.5012541663557312,0.06054170345872371,0.13717728055077455,0.2743545611015491,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{5158.65},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,58.0,61.0,74.0
-,-,eop1,Logistic Regression,75.0,-0.09462076024307323,0.6435338932072442,0.0044884793099261916,-0.049943077089884,-0.13043478260869568,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{13.49},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,63.0,57.0,75.0
rw1,-,eop2,Logistic Regression,75.0,-0.09462076024307323,0.6435338932072442,0.0044884793099261916,-0.049943077089884,-0.13043478260869568,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{4.72},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,63.0,57.0,75.0
-,mfc_fdr1,cpp2,-,77.0,-0.0710238983262064,0.7018430579100726,0.02364282107094025,0.051294498381876996,0.10258899676375399,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2980.93},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,60.5,77.0
-,mfc_sr1,cpp2,-,77.0,-0.0703366721428888,0.7038737069022175,0.02424677700051726,0.05258899676375406,0.10517799352750812,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{3481.79},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,60.5,77.0
rw1,mfc_fdr2,cpp3,-,77.0,-0.06715825104504497,0.7134203810794104,0.027044827754076104,0.0585760517799353,0.1171521035598706,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{3929.81},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,60.5,77.0
