Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,-,roc2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8499299771504386,0.8455098702911622,0.8499299771504386,Adult,Race,Valid,{811.14},0.7823069359280508,0.629841682713473,-0.09825523584016566,0.11758173084749635,-0.049472818636252525,-0.052656334800699534,3,1.0,3.0
rw1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8492666027861723,0.8448607141351011,0.8492666027861723,Adult,Race,Valid,{3.49},0.7816691948883744,0.629841682713473,-0.09825523584016566,0.11758173084749635,-0.049472818636252525,-0.052656334800699534,3,2.0,1.0
-,-,roc1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8482346871084249,0.8434741206194071,0.8482346871084249,Adult,Race,Valid,{39.99},0.7785472595635182,0.629841682713473,-0.09825523584016566,0.11758173084749635,-0.049472818636252525,-0.052656334800699534,3,3.0,4.0
-,-,cpp1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8462445640156262,0.8415708060225878,0.8462445640156262,Adult,Race,Valid,{91.15},0.776925950810503,0.629841682713473,-0.09825523584016566,0.11758173084749635,-0.049472818636252525,-0.052656334800699534,3,4.0,2.0
di1,-,roc2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8443281491855237,0.8401287571610522,0.8443281491855237,Adult,Race,Valid,{868.64},0.7772026698713898,0.629841682713473,-0.09825523584016566,0.11758173084749635,-0.049472818636252525,-0.052656334800699534,3,5.0,5.0
rw1,-,eop2,Random Forest,-0.051512392684466585,0.7984350375664284,0.010526915091554885,0.04074058381554202,0.03721682847896435,0.8491928945234761,0.8446540303300292,0.8491928945234761,Adult,Race,Valid,{3.15},0.7808415197498562,0.629841682713473,-0.09825523584016566,0.11758173084749635,-0.049472818636252525,-0.052656334800699534,4,6.0,19.0
rw1,-,roc2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8489717697353873,0.844380258084218,0.8489717697353873,Adult,Sex,Valid,{119.52},0.7803045901077265,0.3637327995448817,-0.20160953504822413,0.1171046977058213,-0.08796078889978337,-0.09028642040690238,3,7.0,3.0
-,-,cpp1,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8487506449472986,0.844089838401415,0.8487506449472986,Adult,Sex,Valid,{131.94},0.7796703556769256,0.3637327995448817,-0.20160953504822413,0.1171046977058213,-0.08796078889978337,-0.09028642040690238,3,8.0,2.0
di1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8430751087196875,0.8384960815855027,0.8430751087196875,Adult,Race,Valid,{53.02},0.7739330240590888,0.629841682713473,-0.09825523584016566,0.11758173084749635,-0.049472818636252525,-0.052656334800699534,3,9.0,6.0
di1,mfc_fdr2,roc3,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{997.13},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,10.0,28.0
di1,mfc_sr2,roc3,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{292.2},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,10.0,28.0
-,-,roc1,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8483083953711211,0.8436604753500273,0.8483083953711211,Adult,Sex,Valid,{131.04},0.7792776299133652,0.3637327995448817,-0.20160953504822413,0.1171046977058213,-0.08796078889978337,-0.09028642040690238,3,12.0,4.0
rw1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8483083953711211,0.8435431563841864,0.8483083953711211,Adult,Sex,Valid,{3.39},0.7785964963926664,0.3637327995448817,-0.20160953504822413,0.1171046977058213,-0.08796078889978337,-0.09028642040690238,3,13.0,1.0
-,-,eop1,Random Forest,-0.050817584176956115,0.8014207796562786,0.010285033723159882,0.04071677602111225,0.03592233009708734,0.8471290631679811,0.8425489428422012,0.8471290631679811,Adult,Race,Valid,{3.08},0.7783925358583227,0.629841682713473,-0.09825523584016566,0.11758173084749635,-0.049472818636252525,-0.052656334800699534,4,14.0,24.0
di1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8459497309648412,0.841408287666358,0.8459497309648412,Adult,Sex,Valid,{11.28},0.7773128322259376,0.3637327995448817,-0.20160953504822413,0.1171046977058213,-0.08796078889978337,-0.09028642040690238,3,15.0,6.0
-,-,cpp1,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.26},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,16.0,14.0
-,-,roc1,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{37.37},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,16.0,14.0
di1,-,roc2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8448441070243974,0.8397801508398219,0.8448441070243974,Adult,Sex,Valid,{467.3},0.7732659169738918,0.3637327995448817,-0.20160953504822413,0.1171046977058213,-0.08796078889978337,-0.09028642040690238,3,16.0,5.0
rw1,-,cpp2,Naive Bayes,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.34},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,16.0,13.0
