Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
di1,-,roc2,Random Forest,1.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8460971474902337,0.8424864517040259,0.8460971474902337,Adult,Sex,Valid,{578.25},0.7801209500306185,0.38401030294846744,-0.19110178450400037,0.12034165893299308,-0.0806946609717198,-0.06705641453347866,3,14.0,43.5,1.0
di1,mfc_fdr2,roc3,-,2.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{836.11},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,14.0,46.0,2.0
di1,mfc_sr2,roc3,-,2.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{2806.79},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,14.0,46.0,2.0
rw1,-,cpp2,Random Forest,4.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8440333161347388,0.8394022212999867,0.8440333161347388,Adult,Sex,Valid,{3.24},0.7729649997770278,0.38401030294846744,-0.19110178450400037,0.12034165893299308,-0.0806946609717198,-0.06705641453347866,3,22.0,43.5,4.0
-,-,cpp1,Random Forest,5.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8439596078720425,0.8392345280983159,0.8439596078720425,Adult,Sex,Valid,{3.24},0.7724173771415896,0.38401030294846744,-0.19110178450400037,0.12034165893299308,-0.0806946609717198,-0.06705641453347866,3,24.5,43.5,5.0
di1,-,cpp2,Random Forest,6.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8425591508808138,0.8391995953501052,0.8425591508808138,Adult,Sex,Valid,{10.6},0.7768716330104949,0.38401030294846744,-0.19110178450400037,0.12034165893299308,-0.0806946609717198,-0.06705641453347866,3,28.0,43.5,6.0
rw1,-,eop2,Random Forest,7.0,-0.10397208242191436,0.6621184728124555,0.011734535429972163,0.05208553267119406,0.008115737473535667,0.8433699417704724,0.8388034844593897,0.8433699417704724,Adult,Sex,Valid,{3.08},0.772524039463456,0.38401030294846744,-0.19110178450400037,0.12034165893299308,-0.0806946609717198,-0.06705641453347866,4,28.25,44.0,7.0
di1,mfc_fdr2,eop3,-,8.0,-0.04621284082789043,0.8053924072101576,0.022040765822701765,0.06090680426310347,0.0908792650918635,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{1325.3},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,14.0,59.5,8.0
di1,mfc_sr2,eop3,-,8.0,-0.04621284082789043,0.8053924072101576,0.022040765822701768,0.06090680426310347,0.0908792650918635,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{2049.58},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,14.0,59.5,8.0
-,-,roc1,Random Forest,10.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8431488169823838,0.8384594746985301,0.8431488169823838,Adult,Sex,Valid,{69.58},0.7716789748292077,0.38401030294846744,-0.19110178450400037,0.12034165893299308,-0.0806946609717198,-0.06705641453347866,3,30.5,43.5,10.0
di1,mfc_sr2,cpp3,-,11.0,-0.06671626686253898,0.7126201114732494,0.025304578383625237,0.05561023622047245,0.1112204724409449,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{3188.1},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,14.0,60.5,11.0
di1,-,eop2,Random Forest,12.0,-0.08712528083560078,0.707501124427338,0.019242002440886023,0.07193443635248792,0.03987297106563159,0.8440333161347388,0.8406654261632592,0.8440333161347388,Adult,Sex,Valid,{76.89},0.7786493480904981,0.38401030294846744,-0.19110178450400037,0.12034165893299308,-0.0806946609717198,-0.06705641453347866,4,20.0,55.0,12.0
di1,mfc_fdr2,cpp3,-,12.0,-0.07031554700651019,0.7017404151148792,0.02213452515905544,0.048720472440944906,0.09744094488188981,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{1151.23},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,14.0,61.0,12.0
rw1,-,cpp2,Random Forest,14.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.842927692194295,0.8383849059817013,0.842927692194295,Adult,Race,Valid,{3.25},0.7721303405120665,0.6333621660042759,-0.09576759945316368,0.1201154411106768,-0.03382635721329765,-0.019768627647658743,3,30.75,46.0,14.0
di1,-,cpp2,Logistic Regression,15.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8435910665585612,0.8367665550496534,0.8435910665585612,Adult,Sex,Valid,{29.1},0.7584102927464665,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,34.5,43.5,15.0
di1,-,roc2,Logistic Regression,15.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8435910665585612,0.8367665550496534,0.8435910665585612,Adult,Sex,Valid,{305.11},0.7584102927464665,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,34.5,43.5,15.0
-,-,cpp1,Random Forest,17.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8424117343554213,0.8379010727329866,0.8424117343554213,Adult,Race,Valid,{82.4},0.7716876459702803,0.6333621660042759,-0.09576759945316368,0.1201154411106768,-0.03382635721329765,-0.019768627647658743,3,33.25,46.0,17.0
-,-,eop1,Random Forest,18.0,-0.10466668741441554,0.6550756892024943,0.014090282986343964,0.05614864366532848,0.02187720536344384,0.8421906095673325,0.8372657985197517,0.8421906095673325,Adult,Sex,Valid,{36.71},0.7694464256099164,0.38401030294846744,-0.19110178450400037,0.12034165893299308,-0.0806946609717198,-0.06705641453347866,4,37.5,44.0,18.0
-,-,roc1,Random Forest,19.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8421169013046362,0.8373006334739707,0.8421169013046362,Adult,Race,Valid,{37.32},0.7698960570645608,0.6333621660042759,-0.09576759945316368,0.1201154411106768,-0.03382635721329765,-0.019768627647658743,3,37.25,46.0,19.0
rw1,-,roc2,Random Forest,20.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8415272352030663,0.8368951872478904,0.8415272352030663,Adult,Race,Valid,{39.97},0.7701024447954354,0.6333621660042759,-0.09576759945316368,0.1201154411106768,-0.03382635721329765,-0.019768627647658743,3,39.25,46.0,20.0
