Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
rw1,-,cpp2,Random Forest,13.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8470553549052848,0.8424452307372237,0.8470553549052848,Adult,Race,Valid,{3.68},0.7781486894518319,0.629841682713473,-0.09825523584016566,0.11593938499659286,-0.05101996694139156,-0.05602323664797282,3,23.5,47.5,13.0
rw1,-,eop2,Random Forest,14.0,-0.05984501015719226,0.7732240354036864,0.0033277173955727577,0.02504479093528317,0.005825242718446644,0.8483083953711211,0.8436266028902274,0.8483083953711211,Adult,Race,Valid,{3.59},0.7790830203360226,0.629841682713473,-0.09825523584016566,0.11593938499659286,-0.05101996694139156,-0.05602323664797282,4,16.5,57.5,14.0
di1,-,cpp2,Random Forest,15.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8451389400751824,0.8405342056716633,0.8451389400751824,Adult,Sex,Valid,{10.97},0.7760900935846086,0.3637327995448817,-0.20160953504822413,0.11550662207751046,-0.08477666895723733,-0.08721615116425119,3,31.5,44.0,15.0
-,-,-,Random Forest,16.0,-0.19288249015026815,0.3268569966891288,0.11550662207751046,-0.08477666895723733,-0.08721615116425119,0.8495614358369573,0.8451684178885278,0.8495614358369573,Adult,Sex,Valid,{5.1},0.7820607517823097,0.3637327995448817,-0.20160953504822413,0.11550662207751046,-0.08477666895723733,-0.08721615116425119,2,7.5,69.0,16.0
rw1,-,-,Random Forest,17.0,-0.09942005924382105,0.5796044643453248,0.1170060595577319,-0.04242071781240767,-0.03874650746748676,0.8483821036338174,0.843746140956855,0.8483821036338174,Adult,Race,Valid,{69.05},0.7794241715311846,0.629841682713473,-0.09825523584016566,0.11593938499659286,-0.05101996694139156,-0.05602323664797282,3,15.25,61.5,17.0
-,-,eop1,Random Forest,18.0,-0.05318496419760324,0.7981329741687971,0.004030964427492724,0.02959450080300864,0.007443365695792847,0.8474238962187661,0.8426660362477383,0.8474238962187661,Adult,Race,Valid,{30.92},0.7777137400768741,0.629841682713473,-0.09825523584016566,0.11593938499659286,-0.05101996694139156,-0.05602323664797282,4,23.25,58.5,18.0
di1,-,cpp2,Random Forest,18.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84381219134665,0.8396653757097017,0.84381219134665,Adult,Race,Valid,{10.59},0.7768580120673523,0.629841682713473,-0.09825523584016566,0.11593938499659286,-0.05101996694139156,-0.05602323664797282,3,34.25,47.5,18.0
di1,-,-,Random Forest,20.0,-0.19975625112323248,0.3063010188265928,0.11672927315192706,-0.09330584102279402,-0.0962965980574878,0.8483083953711211,0.8437637768818487,0.8483083953711211,Adult,Sex,Valid,{9.89},0.7798614586453927,0.3637327995448817,-0.20160953504822413,0.11550662207751046,-0.08477666895723733,-0.08721615116425119,2,15.0,69.0,20.0
di1,-,roc2,Random Forest,21.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8427802756689025,0.8387224632941528,0.8427802756689025,Adult,Race,Valid,{116.29},0.7760713916706061,0.629841682713473,-0.09825523584016566,0.11593938499659286,-0.05101996694139156,-0.05602323664797282,3,39.75,47.5,21.0
di1,mfc_fdr2,roc3,-,22.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{1194.73},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,40.5,47.5,22.0
