Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
-,-,roc1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8491928945234761,0.8446711033421924,0.8491928945234761,Adult,Race,Valid,{441.53},0.7809388245385274,0.629841682713473,-0.09825523584016566,0.11654159495803891,-0.04041655270523028,-0.03415345032060946,3,1.0,1.0
-,-,cpp1,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8480135623203361,0.8437632726620351,0.8480135623203361,Adult,Race,Valid,{20.27},0.7811240831588687,0.629841682713473,-0.09825523584016566,0.11654159495803891,-0.04041655270523028,-0.03415345032060946,3,2.0,4.0
rw1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8476450210068549,0.8427565553531152,0.8476450210068549,Adult,Race,Valid,{8.0},0.77718031704362,0.629841682713473,-0.09825523584016566,0.11654159495803891,-0.04041655270523028,-0.03415345032060946,3,3.0,3.0
rw1,-,roc2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8474238962187661,0.8427345074511879,0.8474238962187661,Adult,Race,Valid,{277.68},0.7781029592315591,0.629841682713473,-0.09825523584016566,0.11654159495803891,-0.04041655270523028,-0.03415345032060946,3,4.0,2.0
rw1,-,eop2,Random Forest,-0.0516096694436706,0.796893792429422,0.0117097551733185,0.042556230782267654,0.042718446601941795,0.8494140193115648,0.8450145660118145,0.8494140193115648,Adult,Race,Valid,{62.67},0.7818649733353421,0.629841682713473,-0.09825523584016566,0.11654159495803891,-0.04041655270523028,-0.03415345032060946,2,5.0,19.0
rw1,-,roc2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8489717697353873,0.8445178999858837,0.8489717697353873,Adult,Sex,Valid,{130.38},0.7810830284170965,0.3637327995448817,-0.20160953504822413,0.1163845168819129,-0.09095628913397381,-0.09570114778641192,3,6.0,2.0
di1,-,cpp2,Random Forest,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8430014004569912,0.8387311935573138,0.8430014004569912,Adult,Race,Valid,{138.73},0.7753433590600095,0.629841682713473,-0.09825523584016566,0.11654159495803891,-0.04041655270523028,-0.03415345032060946,3,7.0,9.0
rw1,-,cpp2,Random Forest,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8485295201592098,0.843849828061907,0.8485295201592098,Adult,Sex,Valid,{17.65},0.7793280356121385,0.3637327995448817,-0.20160953504822413,0.1163845168819129,-0.09095628913397381,-0.09570114778641192,3,8.0,3.0
di1,mfc_fdr2,roc3,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{2996.15},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,9.0,27.0
di1,mfc_sr2,roc3,-,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3100.97},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,9.0,27.0
