Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
di1,-,roc2,Logistic Regression,10.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8435910665585612,0.8367665550496534,0.8435910665585612,Adult,Sex,Valid,{963.41},0.7584102927464665,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,31.5,43.5,10.0
di1,mfc_fdr2,cpp3,-,10.0,-0.06928718125108985,0.7048148528590845,0.023039229683971697,0.05068897637795278,0.10137795275590555,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{4230.14},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,14.0,61.0,10.0
di1,mfc_sr2,cpp3,-,10.0,-0.07031554700651019,0.7017404151148792,0.02213452515905544,0.048720472440944906,0.09744094488188981,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{4001.71},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,14.0,61.0,10.0
rw1,-,cpp2,Random Forest,15.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8430751087196875,0.8385383408297519,0.8430751087196875,Adult,Race,Valid,{61.1},0.7723280571018685,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,3,28.5,47.0,15.0
rw1,-,roc2,Random Forest,16.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8425591508808138,0.8380544054892025,0.8425591508808138,Adult,Sex,Valid,{53.98},0.7718853625600822,0.38401030294846744,-0.19110178450400037,0.11921102289066933,-0.08107620946964644,-0.06785569170890271,3,33.25,43.5,16.0
-,-,eop1,Random Forest,17.0,-0.09955315770857912,0.673223824769001,0.013974015040438992,0.05779398940847092,0.01799576570218775,0.8422643178300288,0.8375995466858077,0.8422643178300288,Adult,Sex,Valid,{12.88},0.7707918515174206,0.38401030294846744,-0.19110178450400037,0.11921102289066933,-0.08107620946964644,-0.06785569170890271,4,34.75,44.5,17.0
di1,-,-,Random Forest,18.0,-0.2013618921156578,0.3189778287758111,0.11608375699753676,-0.07993672947531383,-0.05144377793460364,0.84322252524508,0.8398444716435379,0.84322252524508,Adult,Sex,Valid,{117.9},0.7776117695510913,0.38401030294846744,-0.19110178450400037,0.11921102289066933,-0.08107620946964644,-0.06785569170890271,4,23.75,57.5,18.0
di1,-,eop2,Logistic Regression,19.0,-0.12399306728791357,0.5996194168698867,0.008362506668715668,0.03866390767264018,0.0017642907551164155,0.8435910665585612,0.8367665550496534,0.8435910665585612,Adult,Sex,Valid,{63.06},0.7584102927464665,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,4,31.5,52.0,19.0
di1,-,eop2,Random Forest,20.0,-0.07811102614413956,0.7341489479036085,0.022571687198723295,0.08127993509723842,0.05292872265349324,0.8419694847792437,0.8389700269563958,0.8419694847792437,Adult,Sex,Valid,{150.75},0.7775766477864107,0.38401030294846744,-0.19110178450400037,0.11921102289066933,-0.08107620946964644,-0.06785569170890271,3,29.5,54.5,20.0
-,-,cpp1,Logistic Regression,21.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Sex,Valid,{10.83},0.7479651382238179,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,44.5,43.5,21.0
-,-,roc1,Logistic Regression,21.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Sex,Valid,{591.81},0.7479651382238179,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,44.5,43.5,21.0
rw1,-,cpp2,Logistic Regression,21.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Sex,Valid,{17.55},0.7479651382238179,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,44.5,43.5,21.0
rw1,-,cpp2,Random Forest,21.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8413061104149775,0.8369597467670357,0.8413061104149775,Adult,Sex,Valid,{14.36},0.7711521629323439,0.38401030294846744,-0.19110178450400037,0.11921102289066933,-0.08107620946964644,-0.06785569170890271,3,44.5,43.5,21.0
rw1,-,roc2,Logistic Regression,21.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Sex,Valid,{302.68},0.7479651382238179,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,44.5,43.5,21.0
di1,-,roc2,Random Forest,26.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8404953195253188,0.8385154293046166,0.8404953195253188,Adult,Race,Valid,{528.12},0.7794887728397129,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,3,41.25,47.0,26.0
rw1,-,-,Random Forest,27.0,-0.10017576493733316,0.5747722804460748,0.1194579037269381,-0.04189336754629245,-0.03194743969105773,0.8432962335077763,0.8386542641516277,0.8432962335077763,Adult,Race,Valid,{56.11},0.7720761422370261,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,2,26.75,62.5,27.0
-,-,cpp1,Logistic Regression,28.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Race,Valid,{12.46},0.7479651382238179,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,44.5,47.0,28.0
-,-,roc1,Logistic Regression,28.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Race,Valid,{569.44},0.7479651382238179,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,44.5,47.0,28.0
rw1,-,cpp2,Logistic Regression,28.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Race,Valid,{20.26},0.7479651382238179,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,44.5,47.0,28.0
rw1,-,roc2,Logistic Regression,28.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Race,Valid,{1079.67},0.7479651382238179,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,44.5,47.0,28.0
di1,mfc_fdr2,-,-,32.0,-0.09171044008870963,0.5526048806876452,0.12672434374181785,-0.05247141691858297,-0.06858627146129026,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{4719.62},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,14.0,80.0,32.0
di1,mfc_sr2,-,-,32.0,-0.09171044008870963,0.5526048806876452,0.12672434374181785,-0.05247141691858297,-0.06858627146129026,0.8497088523623498,0.8430978545829286,0.8497088523623498,Adult,Race,Valid,{3176.33},0.7607815947962662,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,14.0,80.0,32.0
rw1,-,eop2,Random Forest,34.0,-0.04900300987521902,0.808629142491991,0.006661560164391925,0.03477938837190804,0.019685039370078705,0.8421906095673325,0.8374705307760456,0.8421906095673325,Adult,Race,Valid,{23.62},0.7704436796999989,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,4,35.75,59.0,34.0
rw1,-,roc2,Random Forest,35.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.841158693889585,0.8366086036475143,0.841158693889585,Adult,Race,Valid,{795.07},0.7700569176614676,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,3,48.0,47.0,35.0
-,-,-,Random Forest,36.0,-0.09663680691529916,0.5854209926857993,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,0.8427802756689025,0.8378425490404314,0.8427802756689025,Adult,Race,Valid,{3.64},0.7700378411511078,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,1,33.25,63.5,36.0
-,-,cpp1,Random Forest,36.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8409375691014963,0.8363027416262226,0.8409375691014963,Adult,Race,Valid,{16.7},0.7694113038452358,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,3,49.75,47.0,36.0
-,-,cpp1,Naive Bayes,38.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Sex,Valid,{1.91},0.8056146439979236,0.38401030294846744,-0.19110178450400037,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,3,55.0,43.5,38.0
-,-,eop1,Logistic Regression,38.0,-0.11182387038387287,0.6153949337512504,0.02051337711560571,0.06534392462140054,0.06280875088214533,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Sex,Valid,{5.01},0.7479651382238179,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,4,44.5,54.0,38.0
-,-,roc1,Naive Bayes,38.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Sex,Valid,{485.75},0.8056146439979236,0.38401030294846744,-0.19110178450400037,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,3,55.0,43.5,38.0
rw1,-,cpp2,Naive Bayes,38.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Sex,Valid,{0.24},0.8056146439979236,0.38401030294846744,-0.19110178450400037,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,3,55.0,43.5,38.0
rw1,-,eop2,Logistic Regression,38.0,-0.11182387038387287,0.6153949337512504,0.02051337711560571,0.06534392462140054,0.06280875088214533,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Sex,Valid,{9.75},0.7479651382238179,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,4,44.5,54.0,38.0
rw1,-,roc2,Naive Bayes,38.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Sex,Valid,{378.85},0.8056146439979236,0.38401030294846744,-0.19110178450400037,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,3,55.0,43.5,38.0
-,-,-,Random Forest,44.0,-0.1903949037600849,0.33285099890741254,0.11921102289066933,-0.08107620946964644,-0.06785569170890271,0.8427065674062062,0.8382718543087571,0.8427065674062062,Adult,Sex,Valid,{47.51},0.7723822553769089,0.38401030294846744,-0.19110178450400037,0.11921102289066933,-0.08107620946964644,-0.06785569170890271,2,31.5,68.0,44.0
-,-,cpp1,Naive Bayes,45.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{0.26},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,55.0,47.0,45.0
-,-,roc1,Naive Bayes,45.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{581.71},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,55.0,47.0,45.0
rw1,-,cpp2,Naive Bayes,45.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{0.85},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,55.0,47.0,45.0
rw1,-,roc2,Naive Bayes,45.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{159.09},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,55.0,47.0,45.0
di1,-,-,Logistic Regression,49.0,-0.16348322099909302,0.35683926622449835,0.12772745949426828,-0.05404875099149406,-0.03431278201920407,0.8435910665585612,0.8367665550496534,0.8435910665585612,Adult,Sex,Valid,{173.72},0.7584102927464665,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,5,31.5,72.0,49.0
-,-,eop1,Logistic Regression,50.0,-0.10683187764072954,0.5910035498065377,0.0020607715001835485,-0.03982299105706748,-0.08280254777070062,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Race,Valid,{10.67},0.7479651382238179,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,44.5,59.5,50.0
rw1,-,eop2,Logistic Regression,50.0,-0.10683187764072954,0.5910035498065377,0.0020607715001835485,-0.03982299105706748,-0.08280254777070062,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Race,Valid,{13.8},0.7479651382238179,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,2,44.5,59.5,50.0
-,-,-,Logistic Regression,52.0,-0.0368141936869287,0.8110884669600831,0.13382205274527773,0.02627845635516482,0.05020938863533775,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Race,Valid,{9.53},0.7479651382238179,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,1,44.5,60.0,52.0
di1,-,cpp2,Naive Bayes,52.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8211837546989017,0.840756792775956,0.8211837546989017,Adult,Sex,Valid,{9.46},0.8034506040797792,0.38401030294846744,-0.19110178450400037,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,3,61.0,43.5,52.0
di1,-,roc2,Naive Bayes,52.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8211837546989017,0.840756792775956,0.8211837546989017,Adult,Sex,Valid,{577.6},0.8034506040797792,0.38401030294846744,-0.19110178450400037,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,3,61.0,43.5,52.0
rw1,-,-,Logistic Regression,52.0,-0.0368141936869287,0.8110884669600831,0.13382205274527773,0.02627845635516482,0.05020938863533775,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Race,Valid,{14.07},0.7479651382238179,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,1,44.5,60.0,52.0
di1,-,cpp2,Naive Bayes,56.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.7852141225031326,0.8461922863037898,0.7852141225031326,Adult,Race,Valid,{190.99},0.8137465712559397,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,59.0,47.0,56.0
di1,-,roc2,Naive Bayes,56.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.7852141225031326,0.8461922863037898,0.7852141225031326,Adult,Race,Valid,{844.62},0.8137465712559397,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,3,59.0,47.0,56.0
-,-,eop1,Random Forest,58.0,-0.052564227482668424,0.7987624768716346,0.0027089168165488867,0.020777037894872293,-0.01273885350318471,0.8413061104149775,0.8366756532980257,0.8413061104149775,Adult,Race,Valid,{70.83},0.7698557326152365,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,4,47.25,60.0,58.0
di1,-,-,Naive Bayes,59.0,-0.17642577159714828,0.5829188961168713,0.07987326033681848,-0.09485289072547375,-0.06069762776468224,0.7852141225031326,0.8461922863037898,0.7852141225031326,Adult,Race,Valid,{109.39},0.8137465712559397,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,4,59.0,49.0,59.0
di1,-,cpp2,Random Forest,59.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8371784477039876,0.8352534544282642,0.8371784477039876,Adult,Race,Valid,{113.5},0.775389188500697,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,3,61.0,47.0,59.0
di1,mfc_fdr2,roc3,-,59.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8396108203729639,0.8316159468342436,0.8396108203729639,Adult,Sex,Valid,{5461.96},0.7409054449228063,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,64.5,43.5,59.0
di1,mfc_sr2,roc3,-,59.0,-0.19110178450400037,0.38401030294846744,0.0,0.0,0.0,0.8396108203729639,0.8316159468342436,0.8396108203729639,Adult,Sex,Valid,{2413.9},0.7409054449228063,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,3,64.5,43.5,59.0
-,-,-,Naive Bayes,63.0,-0.17287922815858323,0.4952895388084794,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{0.2},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,1,55.0,55.0,63.0
rw1,-,-,Naive Bayes,63.0,-0.17287922815858323,0.4952895388084794,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{1.13},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,1,55.0,55.0,63.0
di1,-,-,Random Forest,65.0,-0.11184972097858015,0.5589136890506753,0.11580987658845388,-0.049195411556494054,-0.03393266128358163,0.8388737377460014,0.8368425781633648,0.8388737377460014,Adult,Race,Valid,{116.84},0.7772141649428826,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,2,48.75,61.5,65.0
di1,-,eop2,Random Forest,66.0,-0.03545997107969642,0.8638425789638112,0.0038222268438983936,0.03714556987194782,0.0029527559055118058,0.8385789046952163,0.8364582086129136,0.8385789046952163,Adult,Race,Valid,{37.81},0.7765195555362541,0.6333621660042759,-0.09576759945316368,0.12064243537700702,-0.0377773655593162,-0.02637001186953547,4,51.25,60.5,66.0
-,-,-,Naive Bayes,67.0,-0.3163048407462076,0.24988454823037212,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Sex,Valid,{0.38},0.8056146439979236,0.38401030294846744,-0.19110178450400037,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,1,55.0,60.0,67.0
-,-,eop1,Naive Bayes,67.0,0.014251999193801768,1.0557090340759003,0.0549053943877093,0.17336660298830361,0.17537050105857444,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Sex,Valid,{1.14},0.8056146439979236,0.38401030294846744,-0.19110178450400037,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,4,55.0,60.0,67.0
-,-,eop1,Naive Bayes,67.0,0.016503879714799163,1.0714066638457513,0.030650148015518634,0.10682116439990456,0.11515748031496065,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{0.38},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,4,55.0,60.0,67.0
rw1,-,-,Naive Bayes,67.0,-0.3163048407462076,0.24988454823037212,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Sex,Valid,{1.41},0.8056146439979236,0.38401030294846744,-0.19110178450400037,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,1,55.0,60.0,67.0
rw1,-,eop2,Naive Bayes,67.0,0.016503879714799163,1.0714066638457513,0.030650148015518634,0.10682116439990456,0.11515748031496065,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Race,Valid,{1.9},0.8056146439979236,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,4,55.0,60.0,67.0
rw1,-,eop2,Naive Bayes,67.0,0.014251999193801768,1.0557090340759003,0.0549053943877093,0.17336660298830361,0.17537050105857444,0.8194884646568881,0.8416121255104357,0.8194884646568881,Adult,Sex,Valid,{0.62},0.8056146439979236,0.38401030294846744,-0.19110178450400037,0.09438675615234735,-0.20944439232505238,-0.2108421013237527,4,55.0,60.0,67.0
-,-,-,Logistic Regression,73.0,-0.1638179019481148,0.3265182113879258,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Sex,Valid,{8.64},0.7479651382238179,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,2,44.5,72.5,73.0
rw1,-,-,Logistic Regression,73.0,-0.1638179019481148,0.3265182113879258,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,0.8413798186776738,0.833757366034689,0.8413798186776738,Adult,Sex,Valid,{8.48},0.7479651382238179,0.38401030294846744,-0.19110178450400037,0.13382205274527773,-0.07125947343041271,-0.06995947477598852,2,44.5,72.5,73.0
di1,-,eop2,Naive Bayes,75.0,0.02857715375485792,1.1140057460394657,0.015089425802833324,0.0883589835361489,0.04035433070866146,0.7852141225031326,0.8461922863037898,0.7852141225031326,Adult,Race,Valid,{8.07},0.8137465712559397,0.6333621660042759,-0.09576759945316368,0.09438675615234735,-0.11859402187444966,-0.12409306718825752,4,59.0,60.5,75.0
rw1,-,-,Random Forest,76.0,-0.19032559639898117,0.3297516102140736,0.12109816071667176,-0.08050932982144934,-0.06458640747631572,0.8408638608388,0.8361508340067442,0.8408638608388,Adult,Sex,Valid,{56.13},0.7689634066188058,0.38401030294846744,-0.19110178450400037,0.11921102289066933,-0.08107620946964644,-0.06785569170890271,4,50.75,69.0,76.0
-,mfc_fdr1,roc2,-,77.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8376944055428613,0.829767363603642,0.8376944055428613,Adult,Race,Valid,{3878.86},0.7276645104914978,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,73.5,47.0,77.0
-,mfc_sr1,roc2,-,77.0,-0.09576759945316368,0.6333621660042759,0.0,0.0,0.0,0.8376944055428613,0.829767363603642,0.8376944055428613,Adult,Race,Valid,{6280.41},0.7276645104914978,0.6333621660042759,-0.09576759945316368,0.13382205274527773,0.02627845635516482,0.05020938863533775,3,73.5,47.0,77.0
