Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Orig Mean Difference,Orig Disparate Impact,Accuracy,Precision,Recall,AUC,Dataset,Sens_Attr,Valid,Time,Failed,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
di1,-,eop2,Logistic Regression,134.0,-0.052847767150130176,0.6897030431185069,0.18049666522301547,0.04590313520064771,0.09430218496471882,-0.19062301477233073,0.3900860279698258,0.8011941618752765,0.6702741702741702,0.40925110132158593,0.8736060331742644,Adult,Sex,Valid,{4.02},,0.14615780017132807,-0.16893980947142015,-0.2148362744062085,3,102.0,78.5,134.0
di1,pr2,cpp3,-,136.0,-0.08221593908538605,0.5121216948072634,0.17685427225314537,0.05949177965349963,0.1686391227266857,-0.19062301477233073,0.3900860279698258,0.8120300751879699,0.7219626168224299,0.4083700440528634,0.8397783244824406,Adult,Sex,Valid,{46.11},,0.14615780017132807,-0.16893980947142015,-0.2148362744062085,3,97.0,84.5,136.0
di1,-,cpp2,Logistic Regression,137.0,-0.01431175791630504,0.8264451376644514,0.2212805283112082,0.12283598905550924,0.26298533572845856,-0.19062301477233073,0.3900860279698258,0.7896948252985405,0.7613636363636364,0.23612334801762114,0.7671656268005811,Adult,Sex,Valid,{4.19},,0.14615780017132807,-0.16893980947142015,-0.2148362744062085,2,97.25,88.5,137.0
-,-,cpp1,Naive Bayes,138.0,-0.10103477895188927,0.5368735132474777,0.17841174071916902,0.08418857761293777,0.2621898958590163,-0.19062301477233073,0.3900860279698258,0.7852720035382574,0.597735399284863,0.4418502202643172,0.8128173737625982,Adult,Sex,Valid,{0.69},,0.0922509019261325,-0.18104521663224155,-0.152125673628967,2,116.5,72.0,138.0
-,-,eop1,Logistic Regression,139.0,-0.048545583064162554,0.6969488779970118,0.2007625515445172,0.02471258777399673,0.05541955784109992,-0.19062301477233073,0.3900860279698258,0.7798540468819106,0.6067329762815609,0.34933920704845817,0.8617712645786104,Adult,Sex,Valid,{0.6},,0.14615780017132807,-0.16893980947142015,-0.2148362744062085,3,114.75,80.0,139.0
di1,-,cpp2,Naive Bayes,140.0,-0.06130069880013958,0.6215670570039771,0.2020463914909264,0.09728891879891687,0.25491352893522595,-0.19062301477233073,0.3900860279698258,0.7795223352498895,0.6073094867807154,0.34405286343612335,0.7786207694878968,Adult,Sex,Valid,{4.13},,0.0922509019261325,-0.18104521663224155,-0.152125673628967,2,125.0,88.5,140.0
di1,gsr_eo2,roc3,-,141.0,-0.01513559943809669,0.70574472711459,0.2635893321254125,0.008553547909928088,0.021192161835323395,-0.19062301477233073,0.3900860279698258,0.7555285272003538,0.5700712589073634,0.10572687224669604,0.4311407701642326,Adult,Sex,Valid,{39.78},,0.14615780017132807,-0.16893980947142015,-0.2148362744062085,3,133.75,103.0,141.0
di1,gsr_eo2,cpp3,-,142.0,-0.006764984833979044,0.7040802348336596,0.2775113894635669,0.006894730042167835,0.016865673394150724,-0.19062301477233073,0.3900860279698258,0.7522114108801415,0.5775401069518716,0.04757709251101322,0.4326689310905002,Adult,Sex,Valid,{19.91},,0.14615780017132807,-0.16893980947142015,-0.2148362744062085,3,133.5,106.0,142.0
di1,gsr_eo2,-,-,143.0,-0.006764984833979044,0.7040802348336596,0.2775113894635669,0.006894730042167835,0.016865673394150724,-0.19062301477233073,0.3900860279698258,0.7522114108801415,0.5775401069518716,0.04757709251101322,0.4311407701642326,Adult,Sex,Valid,{19.11},,0.14615780017132807,-0.16893980947142015,-0.2148362744062085,3,133.75,106.0,143.0
di1,gsr_eo2,eop3,-,144.0,-0.012929368395622878,0.43443248532289636,0.2783443509695752,-0.007500789598842524,-0.00841522548225377,-0.19062301477233073,0.3900860279698258,0.7522114108801415,0.5857988165680473,0.04361233480176212,0.4311407701642326,Adult,Sex,Valid,{19.12},,0.14615780017132807,-0.16893980947142015,-0.2148362744062085,3,133.5,132.5,144.0
rw1,-,roc2,Random Forest,1.0,0.07403517658064616,3.0342535787321063,0.10853449987634238,0.1015429508198174,0.19006220217525738,0.10180431153446592,1.813201331032376,0.8911118399475237,0.7478632478632479,0.22435897435897437,0.9292164492145688,Bank,Age,Valid,{11.96},,0.08266691536851771,0.10675937551636162,0.18700665672401878,2,21.75,23.5,1.0
-,-,roc1,Random Forest,2.0,0.0843524687178586,2.8963329615170106,0.10296776131842722,0.11843169348102396,0.2267287475901204,0.10180431153446592,1.813201331032376,0.8945555919973762,0.7403508771929824,0.2705128205128205,0.9322430593726194,Bank,Age,Valid,{12.86},,0.08266691536851771,0.10675937551636162,0.18700665672401878,1,19.0,27.5,2.0
-,gsr_eo1,-,-,3.0,0.074619213256082,2.027529073491524,0.09102922686611699,0.07074789377125303,0.12993343275981228,0.10180431153446592,1.813201331032376,0.897179403082978,0.6681318681318681,0.38974358974358975,0.9227603880386882,Bank,Age,Valid,{8.34},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,15.75,37.0,3.0
di1,gsr_eo2,-,-,3.0,0.035808167210217026,2.130433363790628,0.11369556397677959,0.04315146907734221,0.08857444254483288,0.10180431153446592,1.813201331032376,0.8870121351262709,0.7286432160804021,0.1858974358974359,0.9146406495597921,Bank,Age,Valid,{7.9},,0.09294216657998544,0.06502201088110252,0.11771125095485796,3,36.25,16.5,3.0
di1,gsr_eo2,cpp3,-,3.0,0.035808167210217026,2.130433363790628,0.11369556397677959,0.04315146907734221,0.08857444254483288,0.10180431153446592,1.813201331032376,0.8870121351262709,0.7286432160804021,0.1858974358974359,0.9146406495597921,Bank,Age,Valid,{8.32},,0.09294216657998544,0.06502201088110252,0.11771125095485796,3,36.25,16.5,3.0
rw1,gsr_eo2,-,-,3.0,0.074619213256082,2.027529073491524,0.09102922686611699,0.07074789377125303,0.12993343275981228,0.10180431153446592,1.813201331032376,0.897179403082978,0.6681318681318681,0.38974358974358975,0.9227603880386882,Bank,Age,Valid,{8.44},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,15.75,37.0,3.0
rw1,gsr_eo2,cpp3,-,3.0,0.0500793359554685,1.6896075612429364,0.09150718848423546,0.026239099262458543,0.048852351678731254,0.10180431153446592,1.813201331032376,0.8968514266972778,0.6674057649667405,0.3858974358974359,0.922297036672742,Bank,Age,Valid,{8.87},,0.09294216657998544,0.06502201088110252,0.11771125095485796,5,20.25,32.5,3.0
-,-,cpp1,Random Forest,8.0,0.09484755609077894,2.1418260555756046,0.08500878589666372,0.10088694833602102,0.1868975301007602,0.10180431153446592,1.813201331032376,0.89996720236143,0.6628352490421456,0.44358974358974357,0.9279223440468269,Bank,Age,Valid,{1.85},,0.08266691536851771,0.10675937551636162,0.18700665672401878,3,13.75,39.5,8.0
-,gsr_eo1,cpp2,-,9.0,0.06848424393092861,1.9430486954293766,0.09120874412864237,0.05723438025773954,0.10290640573278531,0.10180431153446592,1.813201331032376,0.8970154148901279,0.6674008810572687,0.38846153846153847,0.9222315840734419,Bank,Age,Valid,{8.66},,0.09294216657998544,0.06502201088110252,0.11771125095485796,4,19.75,34.5,9.0
di1,-,roc2,Logistic Regression,9.0,0.06193372992696958,2.709659009844486,0.11133140638361665,0.07025677581372544,0.12109417627587213,0.10180431153446592,1.813201331032376,0.8876680878976714,0.7056277056277056,0.20897435897435898,0.9145104675943336,Bank,Age,Valid,{12.86},,0.09294216657998544,0.06502201088110252,0.11771125095485796,1,35.75,18.5,9.0
rw1,-,cpp2,Random Forest,9.0,0.09980308143952119,2.1846625766871166,0.08547914295272724,0.11430299333497547,0.21527045214797574,0.10180431153446592,1.813201331032376,0.8986552968186291,0.6528301886792452,0.44358974358974357,0.9260298839934041,Bank,Age,Valid,{1.85},,0.08266691536851771,0.10675937551636162,0.18700665672401878,1,15.75,38.5,9.0
di1,-,-,Logistic Regression,12.0,0.06513507786294262,2.9723300363090024,0.11231282922439717,0.07727632343538998,0.13320723145756794,0.10180431153446592,1.813201331032376,0.8878320760905215,0.7264150943396226,0.19743589743589743,0.9145104675943336,Bank,Age,Valid,{1.65},,0.09294216657998544,0.06502201088110252,0.11771125095485796,1,35.5,19.0,12.0
rw1,-,-,Logistic Regression,13.0,0.05840470123681396,1.8292629230633752,0.09294216657998546,0.04677099388615918,0.08933832890764254,0.10180431153446592,1.813201331032376,0.8958674975401771,0.6651480637813212,0.37435897435897436,0.9160268464142101,Bank,Age,Valid,{0.21},,0.09294216657998544,0.06502201088110252,0.11771125095485796,3,24.25,30.5,13.0
rw1,-,-,Random Forest,13.0,0.09265716013458686,2.0867989039501444,0.08435040191065092,0.10629705430615621,0.20719508202684517,0.10180431153446592,1.813201331032376,0.8998032141685799,0.6579439252336449,0.4512820512820513,0.9281525732635172,Bank,Age,Valid,{1.62},,0.08266691536851771,0.10675937551636162,0.18700665672401878,2,13.75,41.0,13.0
-,-,-,Random Forest,15.0,0.10617580020777234,2.1778567742675303,0.08266691536851771,0.10675937551636162,0.18700665672401878,0.10180431153446592,1.813201331032376,0.8994752377828796,0.6472663139329806,0.4705128205128205,0.9288618238975516,Bank,Age,Valid,{1.61},,0.08266691536851771,0.10675937551636162,0.18700665672401878,0,15.5,40.5,15.0
di1,egr_fp2,roc3,-,16.0,0.05370759919578667,2.6688722577329527,0.11284487036864825,0.06200600249006847,0.1102178894911062,0.10180431153446592,1.813201331032376,0.8876680878976714,0.7317073170731707,0.19230769230769232,0.591023109709646,Bank,Age,Valid,{32.02},,0.09294216657998544,0.06502201088110252,0.11771125095485796,3,42.75,14.0,16.0
di1,gsr_eo2,roc3,-,17.0,0.060754285950558456,2.624219311335876,0.11179590047094055,0.06958266179215379,0.12109417627587213,0.10180431153446592,1.813201331032376,0.8865201705477206,0.6848739495798319,0.20897435897435898,0.9146406495597921,Bank,Age,Valid,{18.58},,0.09294216657998544,0.06502201088110252,0.11771125095485796,1,38.0,19.0,17.0
di1,egr_fp2,-,-,18.0,0.04379654849830217,2.4685452843922224,0.11427576178215493,0.05106227261455722,0.095303917645775,0.10180431153446592,1.813201331032376,0.8870121351262709,0.7407407407407407,0.1794871794871795,0.591023109709646,Bank,Age,Valid,{21.9},,0.09294216657998544,0.06502201088110252,0.11771125095485796,3,44.5,13.0,18.0
-,pr1,roc2,-,19.0,0.09764266258702406,2.3170663692136086,0.09205275116953097,0.10657464722809067,0.18802517187443163,0.10180431153446592,1.813201331032376,0.8947195801902263,0.6474358974358975,0.38846153846153847,0.9228705605539002,Bank,Age,Valid,{43.68},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,22.5,35.5,19.0
rw1,pr2,roc3,-,19.0,0.09764266258702406,2.3170663692136086,0.09205275116953097,0.10657464722809067,0.18802517187443163,0.10180431153446592,1.813201331032376,0.8947195801902263,0.6474358974358975,0.38846153846153847,0.9228705605539002,Bank,Age,Valid,{41.94},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,22.5,35.5,19.0
-,pr1,-,-,21.0,0.09251864524165163,2.265203132509683,0.09259153168749454,0.09536888225410478,0.1650358299079699,0.10180431153446592,1.813201331032376,0.8945555919973762,0.648590021691974,0.38333333333333336,0.9228705605539002,Bank,Age,Valid,{31.46},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,24.0,34.5,21.0
rw1,pr2,-,-,21.0,0.09251864524165163,2.265203132509683,0.09259153168749454,0.09536888225410478,0.1650358299079699,0.10180431153446592,1.813201331032376,0.8945555919973762,0.648590021691974,0.38333333333333336,0.9228705605539002,Bank,Age,Valid,{31.46},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,24.0,34.5,21.0
di1,pr2,-,-,23.0,0.06260769791349022,2.761026953159073,0.11106473977665841,0.0706419838260521,0.12109417627587213,0.10180431153446592,1.813201331032376,0.8883240406690718,0.7180616740088106,0.20897435897435898,0.5988066653166314,Bank,Age,Valid,{26.97},,0.09294216657998544,0.06502201088110252,0.11771125095485796,1,40.25,19.0,23.0
-,-,-,Logistic Regression,24.0,0.07101162388038101,2.013110547428032,0.09294216657998544,0.06502201088110252,0.11771125095485796,0.10180431153446592,1.813201331032376,0.8958674975401771,0.6651480637813212,0.37435897435897436,0.9158518239939826,Bank,Age,Valid,{0.17},,0.09294216657998544,0.06502201088110252,0.11771125095485796,1,25.0,34.5,24.0
-,pr1,cpp2,-,25.0,0.08638367591649826,2.1813067201945096,0.09253138638707695,0.09140062828585081,0.1650358299079699,0.10180431153446592,1.813201331032376,0.8947195801902263,0.65,0.38333333333333336,0.9224783271135283,Bank,Age,Valid,{33.51},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,25.75,34.5,25.0
di1,pr2,roc3,-,26.0,0.06176523793033942,2.697114292206317,0.11139793178380514,0.07016047381064378,0.12109417627587213,0.10180431153446592,1.813201331032376,0.8875040997048212,0.7025862068965517,0.20897435897435898,0.5988066653166314,Bank,Age,Valid,{36.75},,0.09294216657998544,0.06502201088110252,0.11771125095485796,1,42.75,18.5,26.0
-,-,cpp1,Logistic Regression,27.0,0.06487665455522765,1.9255840018876829,0.09312203297468462,0.051508497367589,0.09068422392783093,0.10180431153446592,1.813201331032376,0.895703509347327,0.6643835616438356,0.3730769230769231,0.9148588248907917,Bank,Age,Valid,{0.44},,0.09294216657998544,0.06502201088110252,0.11771125095485796,3,28.0,34.5,27.0
rw1,-,cpp2,Logistic Regression,27.0,0.0461347625865072,1.655047406581149,0.0933019316892846,0.01974396685913215,0.03528427485358848,0.10180431153446592,1.813201331032376,0.8955395211544769,0.6636155606407322,0.3717948717948718,0.915480202698142,Bank,Age,Valid,{0.5},,0.09294216657998544,0.06502201088110252,0.11771125095485796,4,29.0,33.5,27.0
di1,-,eop2,Logistic Regression,29.0,0.032606819274243984,1.9348863400610534,0.11371681243208054,0.018194693379183648,0.025099123349459823,0.10180431153446592,1.813201331032376,0.8855362413906199,0.6880733944954128,0.19230769230769232,0.9145104675943336,Bank,Age,Valid,{1.61},,0.09294216657998544,0.06502201088110252,0.11771125095485796,3,41.25,22.0,29.0
-,-,roc1,Logistic Regression,30.0,0.07347904962244353,1.7972544049528378,0.08424559513835678,0.048158088964086194,0.08024444363609912,0.10180431153446592,1.813201331032376,0.8966874385044277,0.6306620209059234,0.4641025641025641,0.9158518239939826,Bank,Age,Valid,{11.35},,0.09294216657998544,0.06502201088110252,0.11771125095485796,5,23.75,40.5,30.0
-,gsr_eo1,eop2,-,30.0,0.059385676112899966,1.7267092530516728,0.09345805933625208,0.049727490063279464,0.09752282565203158,0.10180431153446592,1.813201331032376,0.8894719580190227,0.6043307086614174,0.3935897435897436,0.9227603880386882,Bank,Age,Valid,{8.57},,0.09294216657998544,0.06502201088110252,0.11771125095485796,4,28.75,35.5,30.0
rw1,gsr_eo2,eop3,-,30.0,0.059385676112899966,1.7267092530516728,0.09345805933625208,0.049727490063279464,0.09752282565203158,0.10180431153446592,1.813201331032376,0.8894719580190227,0.6043307086614174,0.3935897435897436,0.9227603880386882,Bank,Age,Valid,{8.66},,0.09294216657998544,0.06502201088110252,0.11771125095485796,4,28.75,35.5,30.0
di1,gsr_eo2,eop3,-,33.0,0.02353822855991028,1.743081843101423,0.11431443427611757,0.006579182505055635,0.007493361463751791,0.10180431153446592,1.813201331032376,0.8863561823548705,0.7208121827411168,0.18205128205128204,0.9146406495597921,Bank,Age,Valid,{8.15},,0.09294216657998544,0.06502201088110252,0.11771125095485796,4,39.5,25.5,33.0
rw1,egr_fp2,cpp3,-,34.0,0.05621430528062188,1.7740879393050832,0.09228865220766018,0.04205919480402224,0.08126295878651196,0.10180431153446592,1.813201331032376,0.895703509347327,0.6592920353982301,0.382051282051282,0.7359429995853465,Bank,Age,Valid,{23.65},,0.09294216657998544,0.06502201088110252,0.11771125095485796,5,33.75,31.5,34.0
di1,pr2,eop3,-,35.0,0.0368883766364656,2.004277593290933,0.11176457014326743,0.024882429788673385,0.03866720017460262,0.10180431153446592,1.813201331032376,0.887176123319121,0.7,0.2064102564102564,0.5988066653166314,Bank,Age,Valid,{26.83},,0.09294216657998544,0.06502201088110252,0.11771125095485796,3,44.25,22.0,35.0
-,egr_fp1,roc2,-,36.0,0.07279577839684517,2.1708480888489867,0.09772719426859784,0.08403260728208832,0.16077989160088757,0.10180431153446592,1.813201331032376,0.8932436864545753,0.6649616368286445,0.3333333333333333,0.7362735171309823,Bank,Age,Valid,{34.24},,0.09294216657998544,0.06502201088110252,0.11771125095485796,1,38.0,30.5,36.0
rw1,egr_fp2,roc3,-,36.0,0.07279577839684517,2.1708480888489867,0.09772719426859784,0.08403260728208832,0.16077989160088757,0.10180431153446592,1.813201331032376,0.8932436864545753,0.6649616368286445,0.3333333333333333,0.7362735171309823,Bank,Age,Valid,{34.67},,0.09294216657998544,0.06502201088110252,0.11771125095485796,1,38.0,30.5,36.0
rw1,pr2,cpp3,-,36.0,0.07411373726619153,2.013513895564163,0.09313097164683679,0.054828341713564245,0.0839547488268888,0.10180431153446592,1.813201331032376,0.8940636274188258,0.6462882096069869,0.37948717948717947,0.9220605394354925,Bank,Age,Valid,{31.35},,0.09294216657998544,0.06502201088110252,0.11771125095485796,3,31.0,37.5,36.0
-,egr_fp1,cpp2,-,39.0,0.03780939730516175,1.5206468051186428,0.09282796547647794,0.001518654263481696,0.00018187770543087733,0.10180431153446592,1.813201331032376,0.8952115447687766,0.6570155902004454,0.3782051282051282,0.7357684593205466,Bank,Age,Valid,{23.8},,0.09294216657998544,0.06502201088110252,0.11771125095485796,5,35.75,34.0,39.0
rw1,-,eop2,Logistic Regression,40.0,0.049811609408675794,1.630345206482923,0.09550723199045148,0.04070630071496921,0.0866465388672657,0.10180431153446592,1.813201331032376,0.8881600524762218,0.6,0.3769230769230769,0.9160268464142101,Bank,Age,Valid,{0.36},,0.09294216657998544,0.06502201088110252,0.11771125095485796,4,36.25,35.0,40.0
rw1,egr_fp2,-,-,41.0,0.0698321799039699,1.9797966613003815,0.09360807847416955,0.07504644741881551,0.14743006802226183,0.10180431153446592,1.813201331032376,0.8943916038045261,0.6524663677130045,0.3730769230769231,0.7362735171309823,Bank,Age,Valid,{23.38},,0.09294216657998544,0.06502201088110252,0.11771125095485796,1,37.75,35.0,41.0
-,-,eop1,Logistic Regression,42.0,0.06258702404887301,1.797111561652492,0.09568747937599491,0.05963026522000678,0.11636535593466957,0.10180431153446592,1.813201331032376,0.8879960642833716,0.5991820040899796,0.37564102564102564,0.9158518239939826,Bank,Age,Valid,{0.34},,0.09294216657998544,0.06502201088110252,0.11771125095485796,4,38.0,35.0,42.0
rw1,-,roc2,Logistic Regression,42.0,0.07972255673683722,1.6837476506259088,0.07645255272639713,0.03449083847919307,0.044123531337528665,0.10180431153446592,1.813201331032376,0.8947195801902263,0.5953038674033149,0.5525641025641026,0.9160268464142101,Bank,Age,Valid,{11.04},,0.09294216657998544,0.06502201088110252,0.11771125095485796,5,24.5,48.5,42.0
di1,-,cpp2,Logistic Regression,44.0,-0.03302443133951137,0.0,0.1142468681190599,-0.10075885459978806,-0.1911170928667564,0.10180431153446592,1.813201331032376,0.8865201705477206,0.7244897959183674,0.18205128205128204,0.9012550505781044,Bank,Age,Valid,{1.73},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,40.5,34.0,44.0
di1,egr_fp2,eop3,-,44.0,0.019593655190948984,1.6645048203330413,0.11487531660196108,0.017444632671210682,0.04394165363209779,0.10180431153446592,1.813201331032376,0.8866841587405707,0.7431693989071039,0.17435897435897435,0.591023109709646,Bank,Age,Valid,{21.61},,0.09294216657998544,0.06502201088110252,0.11771125095485796,4,45.5,29.0,44.0
-,-,eop1,Random Forest,46.0,0.05869103426176214,1.4681872155155353,0.09951781116363231,0.08356662706584003,0.19362700520170234,0.10180431153446592,1.813201331032376,0.8570022958346999,0.4405684754521964,0.4371794871794872,0.9307328280344452,Bank,Age,Fail,{1.72},,0.08266691536851771,0.10675937551636162,0.18700665672401878,3,33.75,41.0,46.0
-,gsr_eo1,roc2,-,46.0,0.09068383975687536,1.665276376955569,0.07042446134250273,0.05241353679031896,0.0849368884362155,0.10180431153446592,1.813201331032376,0.8924237454903247,0.5732860520094563,0.6217948717948718,0.9227603880386882,Bank,Age,Valid,{19.7},,0.09294216657998544,0.06502201088110252,0.11771125095485796,5,24.25,50.5,46.0
rw1,gsr_eo2,roc3,-,46.0,0.09068383975687536,1.665276376955569,0.07042446134250273,0.05241353679031896,0.0849368884362155,0.10180431153446592,1.813201331032376,0.8924237454903247,0.5732860520094563,0.6217948717948718,0.9227603880386882,Bank,Age,Valid,{18.97},,0.09294216657998544,0.06502201088110252,0.11771125095485796,5,24.25,50.5,46.0
rw1,-,eop2,Random Forest,49.0,0.05700611429546054,1.4487152365299183,0.10271429411516923,0.08952335311917398,0.20977774544396344,0.10180431153446592,1.813201331032376,0.851426697277796,0.41964285714285715,0.4217948717948718,0.9313652954166305,Bank,Age,Fail,{1.74},,0.08266691536851771,0.10675937551636162,0.18700665672401878,3,35.5,41.0,49.0
di1,-,-,Random Forest,50.0,0.018896945953349426,1.1065084275718222,0.08651109694552037,-0.006874999284379492,0.033465497799279764,0.10180431153446592,1.813201331032376,0.8450311577566415,0.423963133640553,0.5897435897435898,0.8784431924475175,Bank,Age,Fail,{2.84},,0.08266691536851771,0.10675937551636162,0.18700665672401878,4,42.25,34.5,50.0
rw1,-,roc2,Naive Bayes,51.0,0.32742026348840453,3.3583000774316516,0.09488516595081062,0.2824859812977727,0.2735804445091121,0.10180431153446592,1.813201331032376,0.851426697277796,0.43,0.49615384615384617,0.8255654477777457,Bank,Age,Fail,{10.86},,0.09389349742573337,0.48766528378357427,0.449310683496417,2,42.75,34.5,51.0
rw1,egr_fp2,eop3,-,51.0,0.0548663693075806,1.7417583185432595,0.09732991307838847,0.042123138360335266,0.07846204212287661,0.10180431153446592,1.813201331032376,0.8881600524762218,0.6065217391304348,0.3576923076923077,0.7362735171309823,Bank,Age,Valid,{23.42},,0.09294216657998544,0.06502201088110252,0.11771125095485796,4,45.25,32.0,51.0
di1,pr2,cpp3,-,53.0,-0.03555181128896377,0.0,0.11299777009925131,-0.10739319420912595,-0.2032301480484522,0.10180431153446592,1.813201331032376,0.8870121351262709,0.7156398104265402,0.1935897435897436,0.6053638585934562,Bank,Age,Valid,{27.92},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,44.0,33.5,53.0
-,-,roc1,Naive Bayes,54.0,0.4767413854590374,5.248438622671752,0.09666782732816419,0.44843554066356717,0.4638972754719726,0.10180431153446592,1.813201331032376,0.8622499180059036,0.46062992125984253,0.45,0.8239002034695904,Bank,Age,Fail,{11.66},,0.09389349742573337,0.48766528378357427,0.449310683496417,1,44.0,34.0,54.0
-,egr_fp1,eop2,-,55.0,0.046709496022865296,1.6146803966645356,0.09558490304491145,0.031232805284975837,0.06500309192099235,0.10180431153446592,1.813201331032376,0.8896359462118727,0.613588110403397,0.37051282051282053,0.7362735171309823,Bank,Age,Valid,{23.46},,0.09294216657998544,0.06502201088110252,0.11771125095485796,4,43.5,35.0,55.0
rw1,-,-,Naive Bayes,55.0,0.3247936489887896,3.200514048799619,0.09383145823896337,0.27279684850059194,0.25339201920628573,0.10180431153446592,1.813201331032376,0.8476549688422433,0.4218258132214061,0.5153846153846153,0.8255654477777457,Bank,Age,Fail,{0.13},,0.09389349742573337,0.48766528378357427,0.449310683496417,3,44.0,34.5,55.0
-,egr_fp1,-,-,57.0,0.07478770525271217,2.0322442573833643,0.09433102872575924,0.07891723287251036,0.14877596304245022,0.10180431153446592,1.813201331032376,0.8927517218760249,0.6387665198237885,0.3717948717948718,0.7362735171309823,Bank,Age,Valid,{23.59},,0.09294216657998544,0.06502201088110252,0.11771125095485796,1,41.25,37.5,57.0
-,pr1,eop2,-,58.0,0.07246809764266257,1.7777543571594978,0.10151053660037235,0.08909875345049971,0.17714888508966575,0.10180431153446592,1.813201331032376,0.8720892095769105,0.5,0.3717948717948718,0.9228705605539002,Bank,Age,Fail,{31.65},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,39.5,39.5,58.0
-,-,-,Naive Bayes,59.0,0.5496963526134349,4.829164146432789,0.09389349742573337,0.48766528378357427,0.449310683496417,0.10180431153446592,1.813201331032376,0.8463430632994424,0.41865284974093264,0.517948717948718,0.8239002034695904,Bank,Age,Fail,{0.11},,0.09389349742573337,0.48766528378357427,0.449310683496417,0,45.5,35.0,59.0
rw1,pr2,eop3,-,59.0,0.07246809764266257,1.7777543571594978,0.10268576071118947,0.09198198098556246,0.18387836019060788,0.10180431153446592,1.813201331032376,0.8704493276484093,0.49137931034482757,0.36538461538461536,0.9228705605539002,Bank,Age,Fail,{31.38},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,41.0,39.5,59.0
di1,egr_fp2,cpp3,-,61.0,-0.02914911541701769,0.0,0.11646392605179243,-0.08989422592372157,-0.17092866756393002,0.10180431153446592,1.813201331032376,0.8853722531977698,0.7341040462427746,0.16282051282051282,0.5976784216159922,Bank,Age,Valid,{21.53},,0.09294216657998544,0.06502201088110252,0.11771125095485796,2,47.5,34.5,61.0
-,-,cpp1,Naive Bayes,62.0,0.23067794770545946,2.6068939197557537,0.09522782492019409,0.1285919247102152,0.01687825106398455,0.10180431153446592,1.813201331032376,0.8496228271564448,0.4249726177437021,0.49743589743589745,0.823133335261955,Bank,Age,Fail,{0.4},,0.09389349742573337,0.48766528378357427,0.449310683496417,2,45.0,38.5,62.0
rw1,-,cpp2,Naive Bayes,63.0,0.1652844465348019,2.1198209933607868,0.09494151174579049,0.0741696498733933,-0.01687825106398455,0.10180431153446592,1.813201331032376,0.848638897999344,0.4228694714131607,0.5025641025641026,0.8249613070269332,Bank,Age,Fail,{0.4},,0.09389349742573337,0.48766528378357427,0.449310683496417,2,44.5,45.0,63.0
di1,-,eop2,Random Forest,64.0,0.05680764519513545,1.407190065498948,0.11172825872856905,0.09462774545068044,0.2150521989014587,0.10180431153446592,1.813201331032376,0.8307641849786815,0.35348837209302325,0.38974358974358975,0.8786289428260095,Bank,Age,Fail,{2.99},,0.08266691536851771,0.10675937551636162,0.18700665672401878,3,48.75,41.0,64.0
di1,-,cpp2,Random Forest,65.0,0.0697215747282679,1.4613127603258305,0.09830264356448222,0.08142796569667707,0.17220181150194613,0.10180431153446592,1.813201331032376,0.8430632994424402,0.40514469453376206,0.4846153846153846,0.831938698758932,Bank,Age,Fail,{3.07},,0.08266691536851771,0.10675937551636162,0.18700665672401878,4,46.25,47.0,65.0
rw1,-,eop2,Naive Bayes,66.0,0.1291858115267132,1.4791986196319018,0.10529205715790414,0.10637906519524792,0.1293514241024336,0.10180431153446592,1.813201331032376,0.7472941948179731,0.2714714714714715,0.5794871794871795,0.8255654477777457,Bank,Age,Fail,{0.27},,0.09389349742573337,0.48766528378357427,0.449310683496417,3,46.0,59.5,66.0
di1,-,roc2,Random Forest,67.0,0.1036928690672469,1.2960159585926456,0.06840149168970566,0.03969830118260667,0.036011785675311936,0.10180431153446592,1.813201331032376,0.7453263365037718,0.3204830469112866,0.8846153846153846,0.8760500139825075,Bank,Age,Fail,{14.55},,0.08266691536851771,0.10675937551636162,0.18700665672401878,4,44.25,61.5,67.0
-,-,eop1,Naive Bayes,68.0,0.13725998935295974,1.3123612104332116,0.10163559959456278,0.13059383238968975,0.167582117784002,0.10180431153446592,1.813201331032376,0.6024926205313218,0.19578090303478904,0.6782051282051282,0.8239002034695904,Bank,Age,Fail,{0.27},,0.09389349742573337,0.48766528378357427,0.449310683496417,3,46.75,62.5,68.0
di1,-,-,Naive Bayes,,,,,,,,,,,,,Bank,age,Fail,{0},post,,,,0,,,
di1,-,cpp1,Naive Bayes,,,,,,,,,,,,,Bank,age,Fail,{0},post,,,,0,,,
