Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Orig Mean Difference,Orig Disparate Impact,Accuracy,Precision,Recall,AUC,Dataset,Sens_Attr,Valid,Time,Failed,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
di1,-,roc2,Naive Bayes,-0.04592658352878137,0.8580084813866943,0.08852362535146982,0.037113466395636355,0.07189932032046942,-0.09500472874215457,0.6369311647773944,0.8297213622291022,0.6228192602930914,0.7954545454545454,0.906069420415225,Adult,Race,Valid,{24.5},,0.0918482057259986,-0.12396218175542678,-0.1489541187662613,4,16.0,63.0
-,gsr_eo1,-,-,-0.08733116990880424,0.6000201467968883,0.11677579226461263,-0.04187568066428679,-0.05312274347542034,-0.09500472874215457,0.6369311647773944,0.8560371517027864,0.7529538131041891,0.624777183600713,0.9098038560343923,Adult,Race,Valid,{16.21},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,18.0,3.0
rw1,gsr_eo2,-,-,-0.08733116990880424,0.6000201467968883,0.11677579226461263,-0.04187568066428679,-0.05312274347542034,-0.09500472874215457,0.6369311647773944,0.8560371517027864,0.7529538131041891,0.624777183600713,0.9098038560343923,Adult,Race,Valid,{16.14},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,18.0,3.0
rw1,gsr_eo2,cpp3,-,-0.07520839456704517,0.6352933761895758,0.12493521031912176,-0.022211552875305587,-0.01763728265728326,-0.09500472874215457,0.6369311647773944,0.8505086245024326,0.752262443438914,0.5926916221033868,0.9012931215266855,Adult,Race,Valid,{17.04},,0.12838045820537616,0.034149751924003574,0.050775384826985515,5,20.0,50.0
-,gsr_eo1,cpp2,-,-0.07507942887192007,0.6356909314938246,0.12506020268869125,-0.021965126064068544,-0.017144429034809172,-0.09500472874215457,0.6369311647773944,0.8503980539584255,0.7521222410865874,0.5922459893048129,0.9002133139351999,Adult,Race,Valid,{16.97},,0.12838045820537616,0.034149751924003574,0.050775384826985515,5,21.0,55.0
-,pr1,eop2,-,-0.05400483471396608,0.7481939336307318,0.12170084868400953,-0.027065326704092597,-0.06455007048952977,-0.09500472874215457,0.6369311647773944,0.8487394957983193,0.7342245989304813,0.6118538324420677,0.908864095103282,Adult,Race,Valid,{68.0},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,22.0,25.0
di1,-,eop2,Random Forest,-0.050232638118260536,0.7801896862477471,0.12603111349595486,0.006266497420388997,0.017261338498744894,-0.09500472874215457,0.6369311647773944,0.8343653250773994,0.6863136863136863,0.6122994652406417,0.8978491008702947,Adult,Race,Valid,{6.56},,0.11515489618063451,-0.03554453918736859,-0.02922048895664031,3,23.0,31.0
-,-,-,Logistic Regression,-0.02574035306608441,0.8698887238106789,0.12838045820537616,0.034149751924003574,0.050775384826985515,-0.09500472874215457,0.6369311647773944,0.8465280849181778,0.7437357630979499,0.5819964349376114,0.8869435488098982,Adult,Race,Valid,{0.32},,0.12838045820537616,0.034149751924003574,0.050775384826985515,1,24.0,20.0
-,-,roc1,Logistic Regression,-0.03376461861144936,0.8986015287710386,0.09826352112728962,0.033770548434918224,0.051231560970577794,-0.09500472874215457,0.6369311647773944,0.8069438301636445,0.5838948787061995,0.7722816399286988,0.8869435488098982,Adult,Race,Valid,{21.39},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,25.0,18.0
rw1,-,-,Random Forest,-0.08795500396894426,0.6185664984478781,0.11587632201383695,-0.03181215124675146,-0.02675622084426965,-0.09500472874215457,0.6369311647773944,0.8505086245024326,0.7261663286004056,0.6381461675579323,0.8978874056307015,Adult,Race,Valid,{3.02},,0.11515489618063451,-0.03554453918736859,-0.02922048895664031,4,26.0,17.0
rw1,-,roc2,Random Forest,-0.04267164934127521,0.8734699927371901,0.0928971008309871,0.03959195203618819,0.07682785654521074,-0.09500472874215457,0.6369311647773944,0.8132463511720478,0.5926544240400667,0.7909982174688057,0.8981752319911922,Adult,Race,Valid,{24.06},,0.11515489618063451,-0.03554453918736859,-0.02922048895664031,2,27.0,19.0
rw1,egr_fp2,eop3,-,-0.031546608602111836,0.8438976368214581,0.1325726514967679,0.0010472531356166617,-0.0221646589567549,-0.09500472874215457,0.6369311647773944,0.8388987173816895,0.7202014549524343,0.5735294117647058,0.776400597672224,Adult,Race,Valid,{62.01},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,28.0,36.0
-,egr_fp1,-,-,-0.039685443671983234,0.803999407495186,0.131353579594802,0.013355539357892889,0.021174367026946528,-0.09500472874215457,0.6369311647773944,0.840999557717824,0.7264044943820225,0.5762032085561497,0.776400597672224,Adult,Race,Valid,{62.84},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,29.0,21.0
di1,-,roc2,Logistic Regression,-0.04926609521867181,0.8967542426147078,0.08510291067974249,0.019268237248232095,0.04512934542161906,-0.09500472874215457,0.6369311647773944,0.7184873949579832,0.46448730009407335,0.8801247771836007,0.8656969565901227,Adult,Race,Fail,{24.65},,0.12838045820537616,0.034149751924003574,0.050775384826985515,4,29.0,14.0
rw1,-,eop2,Naive Bayes,-0.06170518642041217,0.8037481478655144,0.09614723890734535,-0.027165715286165154,-0.06335346774101114,-0.09500472874215457,0.6369311647773944,0.8255196815568333,0.6204775687409552,0.7642602495543672,0.9036845312991507,Adult,Race,Valid,{0.53},,0.0918482057259986,-0.12396218175542678,-0.1489541187662613,3,31.0,44.0
-,-,-,Random Forest,-0.09273373282706801,0.5994109390857463,0.11515489618063451,-0.03554453918736859,-0.02922048895664031,-0.09500472874215457,0.6369311647773944,0.8513931888544891,0.7279635258358662,0.6403743315508021,0.8974757851001365,Adult,Race,Valid,{2.89},,0.11515489618063451,-0.03554453918736859,-0.02922048895664031,2,32.0,13.0
rw1,egr_fp2,-,-,-0.03826402177020913,0.8111398950947157,0.1324301340652243,0.009094312022740483,0.00869943952227592,-0.09500472874215457,0.6369311647773944,0.8393409995577178,0.7218171620863713,0.5735294117647058,0.776400597672224,Adult,Race,Valid,{62.3},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,32.0,22.0
-,-,eop1,Naive Bayes,-0.052925721758012356,0.8298565312970034,0.10599086429856762,-0.024480618520034733,-0.06436897543755093,-0.09500472874215457,0.6369311647773944,0.8119195046439629,0.5989071038251366,0.732620320855615,0.9030017956380414,Adult,Race,Valid,{0.5},,0.0918482057259986,-0.12396218175542678,-0.1489541187662613,3,34.0,41.0
di1,gsr_eo2,-,-,-0.09747747099271595,0.6127867263947134,0.10620449108989907,-0.053048052152091615,-0.07089756667851044,-0.09500472874215457,0.6369311647773944,0.8528306059265811,0.7122268712226871,0.6827094474153298,0.9089129181084198,Adult,Race,Valid,{21.82},,0.12838045820537616,0.034149751924003574,0.050775384826985515,2,35.0,16.0
-,egr_fp1,roc2,-,-0.03441044682114558,0.8191060307449743,0.1299579064265792,0.029950572993012906,0.05428725342991736,-0.09500472874215457,0.6369311647773944,0.8491817779743477,0.7625298329355609,0.56951871657754,0.776400597672224,Adult,Race,Valid,{84.13},,0.12838045820537616,0.034149751924003574,0.050775384826985515,2,36.0,28.0
rw1,egr_fp2,roc3,-,-0.03441044682114558,0.8191060307449743,0.1299579064265792,0.029950572993012906,0.05428725342991736,-0.09500472874215457,0.6369311647773944,0.8491817779743477,0.7625298329355609,0.56951871657754,0.776400597672224,Adult,Race,Valid,{83.23},,0.12838045820537616,0.034149751924003574,0.050775384826985515,2,36.0,28.0
di1,gsr_eo2,cpp3,-,-0.09335056874871286,0.6229998385012919,0.10888642390053445,-0.04643511872607024,-0.05906907973913145,-0.09500472874215457,0.6369311647773944,0.8510614772224679,0.7116564417177914,0.6720142602495544,0.9063474166404529,Adult,Race,Valid,{23.06},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,38.0,60.0
rw1,-,eop2,Naive Bayes,-0.10724739437059227,0.677040900227876,0.1095805967816904,-0.004613057493452338,-0.024751825200903355,-0.20837546027585344,0.3402884805374432,0.810703228659885,0.5989583333333334,0.7174688057040999,0.9002845496487365,Adult,Sex,Valid,{0.52},,0.0918482057259986,-0.21626082133444297,-0.238884657807658,3,39.0,44.0
-,-,roc1,Random Forest,-0.055641199440948697,0.854045378733046,0.08696211062498489,0.02913960430465873,0.070173186470595,-0.09500472874215457,0.6369311647773944,0.7925696594427245,0.5545023696682464,0.8342245989304813,0.8976563319177939,Adult,Race,Valid,{23.88},,0.11515489618063451,-0.03554453918736859,-0.02922048895664031,3,40.0,32.0
di1,-,roc2,Random Forest,-0.04307974078895016,0.8915805549894451,0.08458497673291694,0.03948421294299578,0.0771648308824372,-0.09500472874215457,0.6369311647773944,0.7830605926581159,0.5398530243075184,0.8511586452762924,0.8962147098144071,Adult,Race,Valid,{27.08},,0.11515489618063451,-0.03554453918736859,-0.02922048895664031,2,41.0,40.0
-,pr1,cpp2,-,-0.07057122805333782,0.6444384000483552,0.13035797786250575,-0.02533238589853037,-0.02998842367072785,-0.09500472874215457,0.6369311647773944,0.8469703670942061,0.7523474178403756,0.571301247771836,0.893270649837475,Adult,Race,Valid,{68.44},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,42.0,69.0
rw1,-,cpp2,Logistic Regression,-0.045647257829417365,0.7624504448259717,0.13252394990749994,-0.023023843914904443,-0.06177633614909395,-0.09500472874215457,0.6369311647773944,0.8455329500221141,0.7522334723049434,0.5628342245989305,0.8806079938659956,Adult,Race,Valid,{0.92},,0.12838045820537616,0.034149751924003574,0.050775384826985515,2,43.0,39.0
rw1,egr_fp2,cpp3,-,-0.07107869306764403,0.6509536503821964,0.12443108152921516,-0.029473283274514078,-0.042864511100668246,-0.09500472874215457,0.6369311647773944,0.8522777532065458,0.7594285714285715,0.5922459893048129,0.776746585666352,Adult,Race,Valid,{63.47},,0.12838045820537616,0.034149751924003574,0.050775384826985515,4,44.0,34.0
rw1,-,-,Logistic Regression,0.006290726666706659,1.0327371104521097,0.12898636662748156,0.07697615608509552,0.11031668710671994,-0.09500472874215457,0.6369311647773944,0.8463069438301637,0.7445589919816724,0.5793226381461676,0.8856249344657647,Adult,Race,Valid,{0.38},,0.12838045820537616,0.034149751924003574,0.050775384826985515,1,45.0,8.0
-,pr1,-,-,-0.09301125900510462,0.5789788077492228,0.116232344818457,-0.060733394419087094,-0.09258083372494175,-0.09500472874215457,0.6369311647773944,0.8558160106147722,0.7502662406815761,0.6278966131907309,0.908864095103282,Adult,Race,Valid,{67.67},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,46.0,42.0
rw1,pr2,-,-,-0.09301125900510462,0.5789788077492228,0.116232344818457,-0.060733394419087094,-0.09258083372494175,-0.09500472874215457,0.6369311647773944,0.8558160106147722,0.7502662406815761,0.6278966131907309,0.908864095103282,Adult,Race,Valid,{68.25},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,46.0,42.0
rw1,-,-,Naive Bayes,-0.17901610185358546,0.4609204313200367,0.10158179073563191,-0.02115944526745668,0.02904564315352698,-0.20837546027585344,0.3402884805374432,0.8377930119416187,0.6568429551877271,0.7250445632798574,0.9002845496487365,Adult,Sex,Valid,{0.27},,0.0918482057259986,-0.21626082133444297,-0.238884657807658,3,48.0,46.0
-,gsr_eo1,roc2,-,-0.04977064220183486,0.8577049180327869,0.09746852155614688,0.10358637983023247,0.14043542202846793,-0.20837546027585344,0.3402884805374432,0.8044007076514816,0.5787205833609546,0.7780748663101604,0.9098038560343923,Adult,Sex,Valid,{37.19},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,49.0,1.0
rw1,gsr_eo2,roc3,-,-0.04977064220183486,0.8577049180327869,0.09746852155614688,0.10358637983023247,0.14043542202846793,-0.20837546027585344,0.3402884805374432,0.8044007076514816,0.5787205833609546,0.7780748663101604,0.9098038560343923,Adult,Sex,Valid,{37.74},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,49.0,1.0
di1,pr2,eop3,-,-0.05293251994969339,0.7755938984746186,0.1260151582442376,-0.02626292777274461,-0.06116198837782394,-0.09500472874215457,0.6369311647773944,0.8302742149491376,0.6716707021791768,0.6180926916221033,0.9083135419943379,Adult,Race,Valid,{43.8},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,51.0,35.0
rw1,pr2,cpp3,-,-0.07031329666308761,0.6452769666066485,0.13175075737966999,-0.023725898309187202,-0.025552741068460727,-0.09500472874215457,0.6369311647773944,0.8452012383900929,0.7479435957696827,0.5672905525846702,0.8901939158016147,Adult,Race,Valid,{69.1},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,52.0,68.0
-,egr_fp1,eop2,-,-0.04084193604501202,0.8016979511001733,0.13322435055269047,-0.013065961452710474,-0.043233578231916314,-0.09500472874215457,0.6369311647773944,0.8365767359575409,0.7116022099447514,0.5739750445632799,0.776400597672224,Adult,Race,Valid,{61.64},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,53.0,33.0
di1,gsr_eo2,roc3,-,-0.050425950196592406,0.8561009817671809,0.09727035881758547,0.10129691003018614,0.13571484846893223,-0.20837546027585344,0.3402884805374432,0.8044007076514816,0.5786163522012578,0.7789661319073083,0.9092247955331865,Adult,Sex,Valid,{41.73},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,54.0,6.0
di1,egr_fp2,eop3,-,-0.04997190747261229,0.7825577045215287,0.12374763829972787,-0.022635395979381565,-0.05798938645454865,-0.09500472874215457,0.6369311647773944,0.8367978770455551,0.6906653426017875,0.6198752228163993,0.802583031875852,Adult,Race,Valid,{69.24},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,55.0,52.0
-,pr1,roc2,-,-0.06768083380141049,0.8195965897275941,0.09292724405090923,0.08112297455070105,0.1103524344766007,-0.20837546027585344,0.3402884805374432,0.7976559044670499,0.5648090169067,0.803921568627451,0.9097672551640977,Adult,Sex,Valid,{77.73},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,56.0,11.0
rw1,pr2,roc3,-,-0.06768083380141049,0.8195965897275941,0.09292724405090923,0.08112297455070105,0.1103524344766007,-0.20837546027585344,0.3402884805374432,0.7976559044670499,0.5648090169067,0.803921568627451,0.9097672551640977,Adult,Sex,Valid,{79.53},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,56.0,11.0
di1,pr2,roc3,-,-0.05562628721213253,0.8380043620501636,0.09769678220053159,0.10321101984720066,0.14717816061767952,-0.20837546027585344,0.3402884805374432,0.8098186643078283,0.589055064581917,0.7722816399286988,0.9099275519031141,Adult,Sex,Valid,{67.69},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,3,58.0,27.0
rw1,-,roc2,Naive Bayes,-0.0433002558821694,0.8915005082492766,0.09390216120310502,0.09416859950024672,0.11320841430747408,-0.20837546027585344,0.3402884805374432,0.7724458204334366,0.5267087880528432,0.8172905525846702,0.9002845496487365,Adult,Sex,Valid,{21.44},,0.0918482057259986,-0.21626082133444297,-0.238884657807658,3,59.0,48.0
rw1,-,roc2,Logistic Regression,0.010334451036024372,1.0290022921944744,0.09497136895397112,0.08693574729337168,0.11841094822744613,-0.09500472874215457,0.6369311647773944,0.7910216718266254,0.5546971569839307,0.7999108734402852,0.8856249344657647,Adult,Race,Valid,{21.58},,0.12838045820537616,0.034149751924003574,0.050775384826985515,2,60.0,24.0
-,-,eop1,Logistic Regression,-0.051321748414921625,0.7405809405415239,0.13155124293390288,-0.031431643424833615,-0.07480601052185165,-0.09500472874215457,0.6369311647773944,0.8442061034940291,0.7423099245502032,0.5699643493761141,0.8869435488098982,Adult,Race,Valid,{0.63},,0.12838045820537616,0.034149751924003574,0.050775384826985515,2,61.0,30.0
di1,pr2,eop3,-,-0.09659395868439122,0.6454542851415972,0.1295216529889284,-0.015528639743239446,-0.049050632911392444,-0.20837546027585344,0.3402884805374432,0.8175586023883238,0.6362385321100917,0.6180926916221033,0.9099275519031141,Adult,Sex,Valid,{46.51},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,3,61.0,35.0
rw1,egr_fp2,cpp3,-,-0.13844317543531176,0.4143748143748143,0.12567029945172992,-0.02305101338904988,-0.012743578969483749,-0.20837546027585344,0.3402884805374432,0.8517249004865104,0.7608318890814558,0.5868983957219251,0.769301929327881,Adult,Sex,Valid,{62.87},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,63.0,34.0
di1,-,cpp2,Logistic Regression,-0.04607334449036557,0.7303753108088342,0.15596220903447378,0.003915114659915234,0.019606404804749733,-0.09500472874215457,0.6369311647773944,0.8257408226448474,0.724764468371467,0.4799465240641711,0.86330364632484,Adult,Race,Valid,{4.21},,0.12838045820537616,0.034149751924003574,0.050775384826985515,3,64.0,66.0
rw1,gsr_eo2,eop3,-,-0.1047899893902515,0.594138264442833,0.12636988012430597,-0.022417485597954624,-0.05859682756447293,-0.20837546027585344,0.3402884805374432,0.8322644847412649,0.6793290577207696,0.6136363636363636,0.9098038560343923,Adult,Sex,Valid,{16.55},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,65.0,9.0
di1,gsr_eo2,eop3,-,-0.10011077825625664,0.6403318478656913,0.12492945810442072,-0.02227877246318099,-0.06507694731866176,-0.20837546027585344,0.3402884805374432,0.8212074303405573,0.6410256410256411,0.6350267379679144,0.9092247955331865,Adult,Sex,Valid,{20.89},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,66.0,15.0
di1,egr_fp2,cpp3,-,-0.17403264057916745,0.3680575621087221,0.11406313878239567,-0.04607236842454014,-0.027568412206523507,-0.20837546027585344,0.3402884805374432,0.852609464838567,0.730166750884285,0.6439393939393939,0.8145720286777813,Adult,Sex,Valid,{46.64},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,67.0,58.0
rw1,-,cpp2,Random Forest,-0.05971571561964517,0.7014599233302845,0.1354565889603872,0.015332039044097225,0.05949316308870223,-0.09500472874215457,0.6369311647773944,0.8383458646616542,0.7257505773672055,0.5601604278074866,0.8726635734507707,Adult,Race,Valid,{3.45},,0.11515489618063451,-0.03554453918736859,-0.02922048895664031,2,68.0,65.0
-,egr_fp1,cpp2,-,-0.07185388686609362,0.6471469038887334,0.12520466671727595,-0.03924072513497921,-0.06612032505415666,-0.09500472874215457,0.6369311647773944,0.8512826183104821,0.7570040022870211,0.5900178253119429,0.77415182316242,Adult,Race,Valid,{62.99},,0.12838045820537616,0.034149751924003574,0.050775384826985515,2,69.0,45.0
-,egr_fp1,-,-,-0.10818198839168695,0.5329965649626187,0.13205407184169654,-0.0012391079644976793,0.002297914806449919,-0.20837546027585344,0.3402884805374432,0.8402255639097744,0.7248171074845244,0.5739750445632799,0.776400597672224,Adult,Sex,Valid,{58.81},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,3,70.0,21.0
-,gsr_eo1,-,-,-0.1901422954502902,0.28970099667774085,0.11677579226461263,-0.09831442555180353,-0.12681206996165773,-0.20837546027585344,0.3402884805374432,0.8560371517027864,0.7529538131041891,0.624777183600713,0.9098038560343923,Adult,Sex,Valid,{16.2},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,5,70.0,3.0
rw1,gsr_eo2,-,-,-0.1901422954502902,0.28970099667774085,0.11677579226461263,-0.09831442555180353,-0.12681206996165773,-0.20837546027585344,0.3402884805374432,0.8560371517027864,0.7529538131041891,0.624777183600713,0.9098038560343923,Adult,Sex,Valid,{15.91},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,5,70.0,3.0
-,pr1,-,-,-0.19372152530737066,0.2876649454962708,0.11490656102177692,-0.09896523019145838,-0.12509848206313356,-0.20837546027585344,0.3402884805374432,0.856921716054843,0.7513227513227513,0.6327985739750446,0.9097672551640977,Adult,Sex,Valid,{57.24},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,5,73.0,42.0
rw1,pr2,-,-,-0.19372152530737066,0.2876649454962708,0.11490656102177692,-0.09896523019145838,-0.12509848206313356,-0.20837546027585344,0.3402884805374432,0.856921716054843,0.7513227513227513,0.6327985739750446,0.9097672551640977,Adult,Sex,Valid,{57.65},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,5,73.0,42.0
rw1,-,cpp2,Naive Bayes,-0.11496222004946685,0.6160994598348123,0.10250839957523748,-0.053475011440440395,-0.044994097218242435,-0.09500472874215457,0.6369311647773944,0.8306059265811587,0.6390625,0.7290552584670231,0.8956612076648842,Adult,Race,Valid,{0.8},,0.0918482057259986,-0.12396218175542678,-0.1489541187662613,3,75.0,53.0
-,-,roc1,Random Forest,-0.04776571178930289,0.8612930995423859,0.10392443392190998,0.1021721269938128,0.14162377225694622,-0.20837546027585344,0.3402884805374432,0.7976559044670499,0.5696032279757902,0.7549019607843137,0.8969735307224493,Adult,Sex,Valid,{23.45},,0.1153394316379344,-0.09481827005312735,-0.10974184568517253,2,76.0,32.0
di1,egr_fp2,-,-,-0.07220159437589599,0.6800850498338872,0.12407968307373249,-0.031089584892322247,-0.04495971208179084,-0.09500472874215457,0.6369311647773944,0.8405572755417957,0.7058521560574949,0.6127450980392157,0.802583031875852,Adult,Race,Valid,{71.08},,0.12838045820537616,0.034149751924003574,0.050775384826985515,4,77.0,54.0
-,gsr_eo1,eop2,-,-0.1047899893902515,0.594138264442833,0.12636988012430597,-0.027011487595985546,-0.0696465150480593,-0.20837546027585344,0.3402884805374432,0.8322644847412649,0.6793290577207696,0.6136363636363636,0.9098038560343923,Adult,Sex,Valid,{16.17},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,78.0,7.0
di1,egr_fp2,roc3,-,-0.05327029894526614,0.8264877776083754,0.11011059747797057,0.06568596683309404,0.06405929933294818,-0.20837546027585344,0.3402884805374432,0.8149049093321539,0.6087786259541985,0.7107843137254902,0.8138877529621474,Adult,Sex,Valid,{66.27},,0.12838045820537616,-0.10752179959658546,-0.14700089290403906,4,79.0,22.0
