Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Orig Mean Difference,Orig Disparate Impact,Accuracy,Precision,Recall,AUC,Dataset,Sens_Attr,Valid,Time,Failed,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
di1,gsr_eo2,eop3,-,-0.0670518970329356,0.7117802267405863,0.12169503013864422,-0.019844664579842936,-0.02928106538030195,-0.09865510851393464,0.627790344582033,0.8412206988058382,0.7075705096486887,0.6285714285714286,0.9050269895564621,Adult,Race,Valid,{22.69},,0.13343960450080292,0.02752368411291504,0.05973525036718641,4,11.0,13.0
rw1,pr2,eop3,-,-0.06196964598293761,0.7023168882813471,0.1269707046489291,-0.019243094102546966,-0.0333165968269461,-0.09865510851393464,0.627790344582033,0.8473020787262273,0.7475083056478405,0.5934065934065934,0.9026250570230478,Adult,Race,Valid,{67.44},,0.13343960450080292,0.02752368411291504,0.05973525036718641,4,12.0,20.0
-,-,roc1,Naive Bayes,-0.05129706364806991,0.8653128560925551,0.08581125719685298,0.02545348697620893,0.04927571595489599,-0.09865510851393464,0.627790344582033,0.7965501990269792,0.5643300798580302,0.8386813186813187,0.8974741346701756,Adult,Race,Valid,{20.71},,0.09491838382688003,-0.1333227180460662,-0.1387636257842304,4,13.0,49.0
di1,-,roc2,Naive Bayes,-0.05870365242427744,0.8195192159023593,0.09719693139700533,0.018287399761309664,0.0450923714378223,-0.09865510851393464,0.627790344582033,0.8184431667403803,0.610317183687696,0.7696703296703297,0.8972236715862066,Adult,Race,Valid,{23.64},,0.09491838382688003,-0.1333227180460662,-0.1387636257842304,3,14.0,56.0
di1,pr2,eop3,-,-0.05774606087773912,0.7307253576991448,0.13576936953566202,-0.00878309968885474,-0.008162566222601808,-0.09865510851393464,0.627790344582033,0.8313799203892083,0.7007494646680942,0.5753846153846154,0.9041748501166436,Adult,Race,Valid,{42.43},,0.13343960450080292,0.02752368411291504,0.05973525036718641,3,15.0,19.0
rw1,-,roc2,Naive Bayes,-0.05426110646836846,0.8565168709037655,0.08611712592189688,0.02691649082680346,0.05751336183231903,-0.09865510851393464,0.627790344582033,0.7983193277310925,0.5672532060841038,0.8360439560439561,0.8980715901029093,Adult,Race,Valid,{22.43},,0.09491838382688003,-0.1333227180460662,-0.1387636257842304,4,16.0,52.0
-,gsr_eo1,-,-,-0.09399525736592168,0.5547773185689414,0.12358053616691839,-0.04356784730813918,-0.04735414603931365,-0.09865510851393464,0.627790344582033,0.8527200353825741,0.7629670942554378,0.6013186813186813,0.9052432306945529,Adult,Race,Valid,{14.81},,0.13343960450080292,0.02752368411291504,0.05973525036718641,4,17.0,15.0
rw1,gsr_eo2,-,-,-0.09399525736592168,0.5547773185689414,0.12358053616691839,-0.04356784730813918,-0.04735414603931365,-0.09865510851393464,0.627790344582033,0.8527200353825741,0.7629670942554378,0.6013186813186813,0.9052432306945529,Adult,Race,Valid,{15.12},,0.13343960450080292,0.02752368411291504,0.05973525036718641,4,17.0,15.0
rw1,-,eop2,Random Forest,-0.064617871924045,0.7193060054317778,0.12548331600125423,-0.01805688760302883,-0.026423346018666694,-0.09865510851393464,0.627790344582033,0.8371295886775763,0.7002997002997003,0.6162637362637363,0.8921951560036949,Adult,Race,Valid,{3.19},,0.12064830922235137,-0.06701362147107456,-0.07488257072738114,3,19.0,4.0
di1,-,eop2,Naive Bayes,-0.07137461469719869,0.8268644368159314,0.0886374431842781,-0.018079356840505684,-0.025430886831497856,-0.09865510851393464,0.627790344582033,0.7703449800973021,0.5271978021978022,0.8435164835164836,0.8972236715862066,Adult,Race,Valid,{3.9},,0.09491838382688003,-0.1333227180460662,-0.1387636257842304,4,20.0,48.0
-,-,eop1,Naive Bayes,-0.06731804415393158,0.7842838043244705,0.1156001456657982,-0.015379770837263426,-0.01681784267996822,-0.09865510851393464,0.627790344582033,0.8000884564352057,0.5852500912741877,0.7046153846153846,0.8974741346701756,Adult,Race,Valid,{0.5},,0.09491838382688003,-0.1333227180460662,-0.1387636257842304,3,21.0,38.0
di1,-,cpp2,Logistic Regression,-0.056869803560245485,0.6996443257163218,0.1383240455522744,-0.01281586517409404,-0.01896465156001448,-0.09865510851393464,0.627790344582033,0.8417735515258735,0.7570036540803897,0.5463736263736264,0.8771103885035043,Adult,Race,Valid,{4.15},,0.13343960450080292,0.02752368411291504,0.05973525036718641,3,22.0,68.0
-,-,-,Logistic Regression,-0.04308127172793225,0.7799133461333514,0.13343960450080292,0.02752368411291504,0.05973525036718641,-0.09865510851393464,0.627790344582033,0.843874391862008,0.7513104251601631,0.567032967032967,0.8827620746811173,Adult,Race,Valid,{0.31},,0.13343960450080292,0.02752368411291504,0.05973525036718641,1,23.0,42.0
-,-,cpp1,Logistic Regression,-0.06327513279416813,0.6767502051104212,0.1352853294100377,-0.0176144208016631,-0.022789021477473748,-0.09865510851393464,0.627790344582033,0.8428792569659442,0.7523640661938534,0.5595604395604395,0.8793902714215907,Adult,Race,Valid,{0.82},,0.13343960450080292,0.02752368411291504,0.05973525036718641,3,24.0,63.0
rw1,gsr_eo2,cpp3,-,-0.07196092480122784,0.6194261659902544,0.138675256705519,-0.00818223638271321,0.01644479064507498,-0.09865510851393464,0.627790344582033,0.8425475453339231,0.7624922887106724,0.5432967032967033,0.8871955375102074,Adult,Race,Valid,{15.28},,0.13343960450080292,0.02752368411291504,0.05973525036718641,4,24.0,54.0
rw1,-,roc2,Random Forest,-0.051852537110552877,0.8674219113380361,0.0856738513400269,0.0306753269966943,0.064343264181843,-0.09865510851393464,0.627790344582033,0.7892525431225121,0.5531241002015549,0.8443956043956043,0.8932899335853982,Adult,Race,Valid,{23.38},,0.12064830922235137,-0.06701362147107456,-0.07488257072738114,4,26.0,23.0
-,pr1,-,-,-0.09540442979738464,0.5510988673909677,0.12317854881133279,-0.04739627930676762,-0.05510846663882463,-0.09865510851393464,0.627790344582033,0.852609464838567,0.7610864745011087,0.6035164835164836,0.9026250570230478,Adult,Race,Valid,{66.43},,0.13343960450080292,0.02752368411291504,0.05973525036718641,4,27.0,46.0
rw1,pr2,-,-,-0.09540442979738464,0.5510988673909677,0.12317854881133279,-0.04739627930676762,-0.05510846663882463,-0.09865510851393464,0.627790344582033,0.852609464838567,0.7610864745011087,0.6035164835164836,0.9026250570230478,Adult,Race,Valid,{67.51},,0.13343960450080292,0.02752368411291504,0.05973525036718641,4,27.0,46.0
di1,-,eop2,Logistic Regression,-0.057677558002894896,0.6953782017790273,0.13845076415106122,-0.015243049640113457,-0.02381902049205331,-0.09865510851393464,0.627790344582033,0.8416629809818664,0.7568555758683729,0.5459340659340659,0.8798348320316115,Adult,Race,Valid,{3.97},,0.13343960450080292,0.02752368411291504,0.05973525036718641,3,29.0,22.0
-,-,roc1,Random Forest,-0.027462409306125868,0.9247819063004847,0.09070834921743327,0.05728708911854742,0.09527608196821324,-0.09865510851393464,0.627790344582033,0.797766475011057,0.5682374541003672,0.8162637362637363,0.8932293795730049,Adult,Race,Valid,{22.98},,0.12064830922235137,-0.06701362147107456,-0.07488257072738114,3,30.0,24.0
-,pr1,cpp2,-,-0.06901447335362343,0.6292312601525227,0.1406011329435956,-0.00564824754933981,0.019323626159628682,-0.09865510851393464,0.627790344582033,0.8413312693498453,0.762828535669587,0.5358241758241759,0.8822034517410495,Adult,Race,Valid,{67.27},,0.13343960450080292,0.02752368411291504,0.05973525036718641,3,30.0,64.0
di1,gsr_eo2,cpp3,-,-0.08237377569219981,0.620866926265736,0.13174302935534185,-0.019101301578020227,0.0015884039473128553,-0.09865510851393464,0.627790344582033,0.8372401592215833,0.7155126140633387,0.5859340659340659,0.8855510983328978,Adult,Race,Valid,{22.77},,0.13343960450080292,0.02752368411291504,0.05973525036718641,5,32.0,62.0
-,gsr_eo1,cpp2,-,-0.06927068652298035,0.628366337458155,0.14150664513870823,-0.002952811890261607,0.02707794675913977,-0.09865510851393464,0.627790344582033,0.8400044228217602,0.75875,0.5336263736263737,0.8856694465233392,Adult,Race,Valid,{15.65},,0.13343960450080292,0.02752368411291504,0.05973525036718641,3,33.0,57.0
rw1,pr2,cpp3,-,-0.06786151409151736,0.6331530616354678,0.14157912028989425,-0.003627792873110885,0.02319022838292495,-0.09865510851393464,0.627790344582033,0.8405572755417957,0.762114537444934,0.5323076923076923,0.8803730971348049,Adult,Race,Valid,{67.58},,0.13343960450080292,0.02752368411291504,0.05973525036718641,3,34.0,65.0
rw1,-,eop2,Logistic Regression,-0.05511252890676449,0.7316229565525867,0.1359051219361376,-0.01837038417165801,-0.0368265706898413,-0.09865510851393464,0.627790344582033,0.8361344537815126,0.7216321967579653,0.5674725274725275,0.8714200646450609,Adult,Race,Valid,{0.63},,0.13343960450080292,0.02752368411291504,0.05973525036718641,3,35.0,8.0
rw1,-,eop2,Naive Bayes,-0.08378315508098863,0.7418036681554689,0.10106195843427024,-0.03353870369308805,-0.045711778590097896,-0.09865510851393464,0.627790344582033,0.8153471915081822,0.606852702225362,0.7551648351648351,0.8980715901029093,Adult,Race,Valid,{0.5},,0.09491838382688003,-0.1333227180460662,-0.1387636257842304,3,36.0,40.0
di1,-,roc2,Random Forest,-0.04868112304978939,0.8670381922579931,0.09439439447493324,0.036375036159825555,0.07726634976795688,-0.09865510851393464,0.627790344582033,0.793233082706767,0.5622885266071977,0.8035164835164835,0.8865680161174326,Adult,Race,Valid,{26.37},,0.12064830922235137,-0.06701362147107456,-0.07488257072738114,3,37.0,21.0
di1,gsr_eo2,-,-,-0.10978858481338866,0.5513038256265383,0.11397073246633893,-0.062164598149595324,-0.0747769899627887,-0.09865510851393464,0.627790344582033,0.8485183547103051,0.7178623013962446,0.6553846153846153,0.9050269895564621,Adult,Race,Valid,{22.34},,0.13343960450080292,0.02752368411291504,0.05973525036718641,2,38.0,37.0
di1,-,-,Logistic Regression,-0.031829415838112995,0.831894167772456,0.13621003603660037,0.04105728151063543,0.07812272708076229,-0.09865510851393464,0.627790344582033,0.8427686864219371,0.7549312612074118,0.5551648351648352,0.8798348320316115,Adult,Race,Valid,{5.19},,0.13343960450080292,0.02752368411291504,0.05973525036718641,1,39.0,50.0
rw1,-,-,Logistic Regression,-0.026841123414034274,0.8692939430006541,0.1339150706539967,0.03744074700919549,0.06026080795093547,-0.09865510851393464,0.627790344582033,0.836687306501548,0.71875,0.5762637362637363,0.8714200646450609,Adult,Race,Valid,{0.4},,0.13343960450080292,0.02752368411291504,0.05973525036718641,1,39.0,5.0
-,-,eop1,Random Forest,-0.07208716876997398,0.6956666092923651,0.12290868627852199,-0.03353670634248301,-0.05548621115214425,-0.09865510851393464,0.627790344582033,0.8374613003095975,0.6960545543107647,0.6281318681318682,0.8909519967401485,Adult,Race,Valid,{3.02},,0.12064830922235137,-0.06701362147107456,-0.07488257072738114,3,41.0,10.0
-,-,roc1,Logistic Regression,-0.02887261652421791,0.9270143637992082,0.09516642050961086,0.04738579081559399,0.07829634878253655,-0.09865510851393464,0.627790344582033,0.7679124281291464,0.5248447204968945,0.8171428571428572,0.8827620746811173,Adult,Race,Valid,{20.66},,0.13343960450080292,0.02752368411291504,0.05973525036718641,2,42.0,7.0
-,egr_fp1,roc2,-,0.048286869344115,1.2262468800121018,0.1260326951833062,0.08549748122481432,0.06187971300801953,-0.09865510851393464,0.627790344582033,0.8371295886775763,0.7015075376884422,0.6136263736263736,0.7846321709019303,Adult,Race,Valid,{78.78},,0.13343960450080292,0.02752368411291504,0.05973525036718641,2,43.0,25.0
rw1,egr_fp2,roc3,-,0.048286869344115,1.2262468800121018,0.1260326951833062,0.08549748122481432,0.06187971300801953,-0.09865510851393464,0.627790344582033,0.8371295886775763,0.7015075376884422,0.6136263736263736,0.7846321709019303,Adult,Race,Valid,{79.19},,0.13343960450080292,0.02752368411291504,0.05973525036718641,2,43.0,25.0
-,egr_fp1,-,-,-0.06044995833949032,0.6992527885289602,0.13993916056941733,0.0009642804697587992,0.022791367716686883,-0.09865510851393464,0.627790344582033,0.8334807607253427,0.7205966724039014,0.5520879120879121,0.7846321709019303,Adult,Race,Valid,{59.25},,0.13343960450080292,0.02752368411291504,0.05973525036718641,3,45.0,35.0
rw1,-,eop2,Random Forest,-0.10423926989038365,0.6150583672971806,0.13090146725374835,0.004662601980482663,0.010590612772949481,-0.20805429605877135,0.3479755565279757,0.8202122954444936,0.65142323845077,0.6136263736263736,0.8920452807644417,Adult,Sex,Valid,{3.07},,0.1216458267098909,-0.08321199182920062,-0.07590017847755814,3,45.0,4.0
-,-,eop1,Logistic Regression,-0.06650615056476586,0.6602441025467525,0.13595459194723974,-0.029265847007729173,-0.04706086613766791,-0.09865510851393464,0.627790344582033,0.8422158337019018,0.7511848341232228,0.5573626373626374,0.8827620746811173,Adult,Race,Valid,{0.61},,0.13343960450080292,0.02752368411291504,0.05973525036718641,2,47.0,32.0
di1,-,eop2,Random Forest,-0.10703410366357427,0.620125331099877,0.1335800954482717,-0.0032299939185658905,-0.00015109211267694267,-0.20805429605877135,0.3479755565279757,0.8101503759398496,0.6248880931065354,0.6136263736263736,0.8933746767341093,Adult,Sex,Valid,{6.61},,0.1216458267098909,-0.08321199182920062,-0.07590017847755814,3,47.0,34.0
-,pr1,roc2,-,-0.05830853002003894,0.8354212100913134,0.09743372721920865,0.10493795598181214,0.15628590405021303,-0.20805429605877135,0.3479755565279757,0.8056169836355594,0.5852291460600066,0.7802197802197802,0.9063742108091347,Adult,Sex,Valid,{88.35},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,2,49.0,28.0
rw1,egr_fp2,-,-,-0.06497280373781486,0.6826172052707241,0.13866765140693868,-0.0042107960683683415,0.01602481382591836,-0.09865510851393464,0.627790344582033,0.8334807607253427,0.7171089779785432,0.5582417582417583,0.7846321709019303,Adult,Race,Valid,{58.63},,0.13343960450080292,0.02752368411291504,0.05973525036718641,3,49.0,27.0
rw1,pr2,roc3,-,-0.05830853002003894,0.8354212100913134,0.09743372721920865,0.10493795598181214,0.15628590405021303,-0.20805429605877135,0.3479755565279757,0.8056169836355594,0.5852291460600066,0.7802197802197802,0.9063742108091347,Adult,Sex,Valid,{87.13},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,2,49.0,28.0
di1,pr2,roc3,-,-0.05985472217612492,0.8456763853728277,0.09203820536403894,0.0990862384997259,0.14337067616868182,-0.20805429605877135,0.3479755565279757,0.7904688191065901,0.5570228091236494,0.8158241758241759,0.9057834114474682,Adult,Sex,Valid,{66.04},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,2,52.0,9.0
-,-,eop1,Random Forest,-0.10656346525484067,0.6146301682791198,0.13038850052091397,-0.005179247001960381,-0.009888663999471192,-0.20805429605877135,0.3479755565279757,0.817890314020345,0.643510054844607,0.6189010989010989,0.8916928012156258,Adult,Sex,Valid,{3.19},,0.1216458267098909,-0.08321199182920062,-0.07590017847755814,3,53.0,10.0
rw1,-,-,Naive Bayes,-0.17430550722775687,0.482421955203141,0.10632592930459578,-0.018981055833721026,0.03323869091275378,-0.20805429605877135,0.3479755565279757,0.8289473684210527,0.643646408839779,0.7169230769230769,0.8939794051420584,Adult,Sex,Valid,{0.26},,0.09491838382688003,-0.21506192680103114,-0.22479358613981681,3,54.0,51.0
-,gsr_eo1,roc2,-,-0.05570953535721229,0.8394177244163036,0.09942620165131476,0.11080129197437698,0.16808682760075178,-0.20805429605877135,0.3479755565279757,0.8070544007076514,0.5891055817081372,0.7701098901098901,0.9052432306945529,Adult,Sex,Valid,{35.42},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,2,55.0,11.0
rw1,gsr_eo2,roc3,-,-0.05570953535721229,0.8394177244163036,0.09942620165131476,0.11080129197437698,0.16808682760075178,-0.20805429605877135,0.3479755565279757,0.8070544007076514,0.5891055817081372,0.7701098901098901,0.9052432306945529,Adult,Sex,Valid,{35.58},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,2,55.0,11.0
rw1,gsr_eo2,eop3,-,-0.10655498930245588,0.5760013845867097,0.1305808019356021,-0.02104721476302903,-0.05022396257952011,-0.20805429605877135,0.3479755565279757,0.8327067669172933,0.6943877551020409,0.5982417582417583,0.9052432306945529,Adult,Sex,Valid,{15.43},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,4,57.0,3.0
di1,gsr_eo2,roc3,-,-0.04988410250370712,0.8616293832458478,0.09770507528863338,0.11611484427093063,0.1726384774951445,-0.20805429605877135,0.3479755565279757,0.7988721804511278,0.5732177263969171,0.7846153846153846,0.9050532242170594,Adult,Sex,Valid,{40.65},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,2,58.0,6.0
rw1,pr2,eop3,-,-0.10690718742918118,0.5880194947524047,0.12918106660006734,-0.02296685535024426,-0.055376833172273376,-0.20805429605877135,0.3479755565279757,0.8299425033171163,0.6812592228234137,0.6087912087912087,0.9063742108091347,Adult,Sex,Valid,{66.91},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,4,59.0,20.0
rw1,egr_fp2,cpp3,-,-0.12453404567021585,0.4319238603781341,0.13504970748007403,-0.017381402597893933,-0.011185537966614922,-0.20805429605877135,0.3479755565279757,0.8476337903582486,0.7773654916512059,0.5525274725274725,0.7810970828550974,Adult,Sex,Valid,{57.98},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,3,60.0,43.0
-,pr1,-,-,-0.18466758206952422,0.30416434837714135,0.11967706037495868,-0.08697874079911949,-0.10605092433747687,-0.20805429605877135,0.3479755565279757,0.8541574524546661,0.7572658772874058,0.6184615384615385,0.9063742108091347,Adult,Sex,Valid,{67.58},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,3,61.0,46.0
di1,-,eop2,Naive Bayes,-0.1105297648681588,0.6965771668248477,0.11670491695064142,-0.017270743022506446,-0.037859591358790246,-0.20805429605877135,0.3479755565279757,0.7805174701459531,0.5488215488215489,0.7164835164835165,0.8960570409056152,Adult,Sex,Valid,{3.87},,0.09491838382688003,-0.21506192680103114,-0.22479358613981681,3,61.0,48.0
rw1,pr2,-,-,-0.18466758206952422,0.30416434837714135,0.11967706037495868,-0.08697874079911949,-0.10605092433747687,-0.20805429605877135,0.3479755565279757,0.8541574524546661,0.7572658772874058,0.6184615384615385,0.9063742108091347,Adult,Sex,Valid,{67.48},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,3,61.0,46.0
di1,-,eop2,Random Forest,-0.057910384994434905,0.7508001845278066,0.13475594761531207,-0.022797639225583317,-0.043508659968935826,-0.09865510851393464,0.627790344582033,0.822313135780628,0.6645320197044335,0.592967032967033,0.8873175221882563,Adult,Race,Valid,{6.52},,0.12064830922235137,-0.06701362147107456,-0.07488257072738114,3,64.0,34.0
di1,-,roc2,Logistic Regression,-0.0005796874696031296,0.9985163802007468,0.09650646565701398,0.07483640335014528,0.10496370367937236,-0.09865510851393464,0.627790344582033,0.7664750110570544,0.5230682139824512,0.8123076923076923,0.8798348320316115,Adult,Race,Valid,{23.94},,0.13343960450080292,0.02752368411291504,0.05973525036718641,2,64.0,2.0
-,-,eop1,Naive Bayes,-0.09306707244173457,0.7461126938480953,0.12546055835479586,-0.014060485660557745,-0.04340435711879931,-0.20805429605877135,0.3479755565279757,0.7610570544007077,0.5187376725838264,0.6936263736263736,0.8974741346701756,Adult,Sex,Valid,{0.51},,0.09491838382688003,-0.21506192680103114,-0.22479358613981681,3,66.0,38.0
-,pr1,eop2,-,-0.10690718742918118,0.5880194947524047,0.12870857363445048,-0.02633280129684451,-0.0640772206605873,-0.20805429605877135,0.3479755565279757,0.8306059265811587,0.6827348745696016,0.6101098901098901,0.9063742108091347,Adult,Sex,Valid,{67.24},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,4,67.0,17.0
di1,pr2,eop3,-,-0.10610598687744133,0.6084015904245247,0.12875697830501176,-0.02332200656258166,-0.056949135469817724,-0.20805429605877135,0.3479755565279757,0.8235294117647058,0.6587190275829827,0.6193406593406593,0.9057834114474682,Adult,Sex,Valid,{45.89},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,4,67.0,19.0
rw1,-,cpp2,Naive Bayes,-0.12285359383465849,0.5977369322678926,0.10907180718127414,-0.04541610349098922,-0.0119212414420925,-0.09865510851393464,0.627790344582033,0.819438301636444,0.6229885057471264,0.7147252747252747,0.889490518345593,Adult,Race,Valid,{0.76},,0.09491838382688003,-0.1333227180460662,-0.1387636257842304,3,69.0,67.0
-,gsr_eo1,eop2,-,-0.10655498930245588,0.5760013845867097,0.13137487591951771,-0.02480108789462563,-0.05840024930198595,-0.20805429605877135,0.3479755565279757,0.8316010614772225,0.6918367346938775,0.596043956043956,0.9052432306945529,Adult,Sex,Valid,{15.54},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,4,70.0,1.0
rw1,-,cpp2,Logistic Regression,-0.05834354667736222,0.7158891295299504,0.136410352868863,-0.028079122035735676,-0.05624404641799663,-0.09865510851393464,0.627790344582033,0.8356921716054843,0.7210084033613445,0.5657142857142857,0.8677388677211398,Adult,Race,Valid,{0.88},,0.13343960450080292,0.02752368411291504,0.05973525036718641,2,71.0,55.0
rw1,-,roc2,Logistic Regression,-0.016919589214543174,0.9559898988974596,0.10124221283600802,0.05975625131606399,0.09420385064779668,-0.09865510851393464,0.627790344582033,0.7652587350729766,0.5219907407407407,0.792967032967033,0.8714200646450609,Adult,Race,Valid,{20.62},,0.13343960450080292,0.02752368411291504,0.05973525036718641,2,71.0,14.0
rw1,egr_fp2,-,-,-0.10472507579285843,0.5427728642296074,0.1382546741665733,-0.003922528645184643,-0.004046435642629409,-0.20805429605877135,0.3479755565279757,0.8344758956214064,0.7205215419501134,0.5586813186813187,0.7846321709019303,Adult,Sex,Valid,{60.42},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,3,73.0,27.0
rw1,-,eop2,Naive Bayes,-0.12559978515691217,0.6270474050858437,0.11383683497657707,-0.02648287752001488,-0.04651591031424007,-0.20805429605877135,0.3479755565279757,0.8073861123396727,0.5995517370190512,0.7054945054945055,0.8939794051420584,Adult,Sex,Valid,{0.51},,0.09491838382688003,-0.21506192680103114,-0.22479358613981681,3,74.0,40.0
-,gsr_eo1,-,-,-0.179068992468001,0.30156232056542126,0.12358053616691839,-0.08731522387822103,-0.1111046407312859,-0.20805429605877135,0.3479755565279757,0.8527200353825741,0.7629670942554378,0.6013186813186813,0.9052432306945529,Adult,Sex,Valid,{15.11},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,3,75.0,15.0
rw1,gsr_eo2,-,-,-0.179068992468001,0.30156232056542126,0.12358053616691839,-0.08731522387822103,-0.1111046407312859,-0.20805429605877135,0.3479755565279757,0.8527200353825741,0.7629670942554378,0.6013186813186813,0.9052432306945529,Adult,Sex,Valid,{15.49},,0.13343960450080292,-0.07618503326938526,-0.08898695886202462,3,75.0,15.0
-,-,cpp1,Random Forest,-0.0836293857879093,0.5883915602393317,0.1414070730596541,-0.02190061661661152,0.0014194747239649752,-0.09865510851393464,0.627790344582033,0.8320433436532507,0.7179930795847751,0.5472527472527473,0.8659909834588517,Adult,Race,Valid,{3.3},,0.12064830922235137,-0.06701362147107456,-0.07488257072738114,4,77.0,60.0
-,-,-,Random Forest,-0.11533235069995038,0.5172738179282506,0.12064830922235137,-0.06701362147107456,-0.07488257072738114,-0.09865510851393464,0.627790344582033,0.8428792569659442,0.711595639246779,0.6312087912087913,0.8918482285922085,Adult,Race,Valid,{2.84},,0.12064830922235137,-0.06701362147107456,-0.07488257072738114,1,78.0,31.0
di1,pr2,-,-,-0.13809227564894572,0.45198357716539383,0.11265041969173273,-0.10092166341840772,-0.130066117021027,-0.09865510851393464,0.627790344582033,0.8484077841662981,0.7144212523719166,0.661978021978022,0.9041748501166436,Adult,Race,Valid,{43.96},,0.13343960450080292,0.02752368411291504,0.05973525036718641,2,78.0,58.0
