Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Orig Mean Difference,Orig Disparate Impact,Accuracy,Precision,Recall,AUC,Dataset,Sens_Attr,Valid,Time,Failed,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
-,-,cpp1,Random Forest,-0.08171660927948024,0.5319727284312477,0.17994387201939113,0.07160377070633953,0.1901738327695484,-0.20725659581805944,0.34286072064763046,0.8030738611233967,0.671898355754858,0.4011601963409192,0.8264289457304942,Adult,Sex,Valid,{3.1},,0.12431002834564145,-0.07055511565968858,-0.05225584634605407,1,141.0,59.0
di1,-,cpp2,Random Forest,-0.0916163161320109,0.49882420959741963,0.17943975368334125,0.05676672215399395,0.1687896946427931,-0.20725659581805944,0.34286072064763046,0.8009730207872623,0.6594360086767896,0.4069611780455154,0.8233046186739543,Adult,Sex,Valid,{6.22},,0.12431002834564145,-0.07055511565968858,-0.05225584634605407,2,142.0,70.0
-,-,cpp1,Naive Bayes,-0.10716892970579564,0.5014599560098331,0.17311823403894366,0.06790330512727041,0.21334066199328672,-0.20725659581805944,0.34286072064763046,0.7937859354268023,0.6154791154791155,0.44712182061579653,0.8201064010726297,Adult,Sex,Valid,{0.67},,0.09589955493126144,-0.17918745304150352,-0.16387057630015756,2,143.0,69.0
di1,-,cpp2,Naive Bayes,-0.0733585132361367,0.557817230800181,0.20046919139131542,0.08566148998770284,0.23326667949725832,-0.20725659581805944,0.34286072064763046,0.7798540468819106,0.5973520249221184,0.3422579205711736,0.7828590399948889,Adult,Sex,Valid,{3.82},,0.09589955493126144,-0.17918745304150352,-0.16387057630015756,2,144.0,71.0
-,-,-,Random Forest,0.0845462853576444,1.9262515262515265,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,0.1704355482245949,2.3497947835297235,0.9014430960970811,0.6748251748251748,0.4818976279650437,0.9318470375311962,Bank,Age,Valid,{1.55},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,2,1.0,15.0
-,-,roc1,Random Forest,0.07676704634108286,1.9959514170040487,0.08815543536148338,0.007439224193802368,0.0029004908522980988,0.1704355482245949,2.3497947835297235,0.9004591669399803,0.7004132231404959,0.4232209737827715,0.9309469449765102,Bank,Age,Valid,{11.53},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,2,2.0,22.0
rw1,-,-,Random Forest,0.09139305589609849,2.0163182681979674,0.08227438692606602,0.011628214873099132,0.002231146809460016,0.1704355482245949,2.3497947835297235,0.9019350606756313,0.679646017699115,0.4794007490636704,0.931044991193517,Bank,Age,Valid,{1.59},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,2,3.0,11.0
-,-,cpp1,Random Forest,0.10187496749362876,2.126527677929547,0.08162160708728305,0.028711314797139148,0.036590807675145,0.1704355482245949,2.3497947835297235,0.9024270252541817,0.6807017543859649,0.484394506866417,0.9322260238700114,Bank,Age,Valid,{1.72},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,3,4.0,59.0
-,pr1,roc2,-,0.07000200610748278,2.1315078364258695,0.09878607395922469,0.009829576333968098,-0.005354752342704161,0.1704355482245949,2.3497947835297235,0.8935716628402754,0.6948717948717948,0.3383270911360799,0.921814976889611,Bank,Age,Valid,{37.56},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,5.0,13.0
rw1,pr2,roc3,-,0.07000200610748278,2.1315078364258695,0.09878607395922469,0.009829576333968098,-0.005354752342704161,0.1704355482245949,2.3497947835297235,0.8935716628402754,0.6948717948717948,0.3383270911360799,0.921814976889611,Bank,Age,Valid,{37.52},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,5.0,13.0
rw1,-,roc2,Random Forest,0.10382163475469765,1.989064076020598,0.07616457551950123,0.024120500388411174,0.03592146363230697,0.1704355482245949,2.3497947835297235,0.9025910134470319,0.6570561456752656,0.5405742821473158,0.9313774291480562,Bank,Age,Valid,{11.53},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,3,7.0,16.0
-,pr1,-,-,0.08192348557460118,2.058208167378473,0.09121375544182334,0.012097752791329089,-0.0008924587237840731,0.1704355482245949,2.3497947835297235,0.8960314857330273,0.6714579055441479,0.40823970037453183,0.921814976889611,Bank,Age,Valid,{27.68},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,8.0,45.0
rw1,pr2,-,-,0.08192348557460118,2.058208167378473,0.09121375544182334,0.012097752791329089,-0.0008924587237840731,0.1704355482245949,2.3497947835297235,0.8960314857330273,0.6714579055441479,0.40823970037453183,0.921814976889611,Bank,Age,Valid,{27.58},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,8.0,45.0
rw1,-,cpp2,Random Forest,0.10026822400047553,2.1585679945054945,0.08376199662712615,0.03561906951012922,0.05667112896028553,0.1704355482245949,2.3497947835297235,0.9014430960970811,0.6831501831501832,0.4656679151061174,0.9274102105236116,Bank,Age,Valid,{1.8},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,2,10.0,53.0
-,-,cpp1,Logistic Regression,0.0817544524441076,2.0537240537240535,0.09031534266473139,0.009710568146384466,-0.006247211066488179,0.1704355482245949,2.3497947835297235,0.897179403082978,0.6782786885245902,0.4132334581772784,0.9167997714768943,Bank,Age,Valid,{0.44},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,11.0,63.0
rw1,-,roc2,Logistic Regression,0.10720043985764066,2.183204854846646,0.0841005955189607,0.026395724042102504,0.010263275323516285,0.1704355482245949,2.3497947835297235,0.8988192850114791,0.6608391608391608,0.47191011235955055,0.9175268690236884,Bank,Age,Valid,{10.26},,0.08977739409810803,0.03748834592416225,0.0493083444890674,5,12.0,25.0
rw1,-,-,Logistic Regression,0.08792509046058741,2.1432194179446924,0.09013429933587684,0.02585498576818396,0.03346720214190091,0.1704355482245949,2.3497947835297235,0.8976713676615283,0.6824742268041237,0.4132334581772784,0.9175268690236884,Bank,Age,Valid,{0.22},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,13.0,12.0
-,pr1,cpp2,-,0.0709344745855902,1.916262776524785,0.09133310110094074,-0.001067756467930156,-0.019410977242302563,0.1704355482245949,2.3497947835297235,0.8960314857330273,0.6721649484536083,0.4069912609238452,0.9214399972471639,Bank,Age,Valid,{28.12},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,14.0,68.0
-,gsr_eo1,eop2,-,0.07084717175995067,2.1610301056284436,0.10066710515830936,0.015466750684300352,0.00669344042838016,0.1704355482245949,2.3497947835297235,0.891439816333224,0.6805194805194805,0.32709113607990015,0.9214567310967011,Bank,Age,Valid,{8.61},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,15.0,8.0
-,gsr_eo1,cpp2,-,0.06831167480254702,2.0748187982230535,0.0989250044698101,0.007717044177872234,-0.00803212851405627,0.1704355482245949,2.3497947835297235,0.8925877336831748,0.6825,0.3408239700374532,0.8930253315128792,Bank,Age,Valid,{8.71},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,16.0,42.0
-,gsr_eo1,roc2,-,0.12834444122476577,1.8155593064293387,0.06794051987797348,0.021960404209538265,0.009147701918786333,0.1704355482245949,2.3497947835297235,0.8852082650049197,0.5513733468972533,0.6766541822721598,0.9214567310967011,Bank,Age,Valid,{18.4},,0.08977739409810803,0.03748834592416225,0.0493083444890674,5,17.0,5.0
rw1,gsr_eo2,roc3,-,0.12834444122476577,1.8155593064293387,0.06794051987797348,0.021960404209538265,0.009147701918786333,0.1704355482245949,2.3497947835297235,0.8852082650049197,0.5513733468972533,0.6766541822721598,0.9214567310967011,Bank,Age,Valid,{18.2},,0.08977739409810803,0.03748834592416225,0.0493083444890674,5,17.0,5.0
rw1,gsr_eo2,eop3,-,0.07084717175995067,2.1610301056284436,0.10091108515850644,0.016039364218335905,0.008032128514056214,0.1704355482245949,2.3497947835297235,0.8911118399475237,0.6779220779220779,0.3258426966292135,0.9214567310967011,Bank,Age,Valid,{8.28},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,19.0,7.0
-,-,-,Logistic Regression,0.09823796892762411,2.266178266178266,0.08977739409810803,0.03748834592416225,0.0493083444890674,0.1704355482245949,2.3497947835297235,0.8976713676615283,0.6802443991853361,0.41697877652933835,0.9174281157426163,Bank,Age,Valid,{0.18},,0.08977739409810803,0.03748834592416225,0.0493083444890674,2,20.0,55.0
-,-,roc1,Logistic Regression,0.10533921791528282,2.2929186995577036,0.0884059558369376,0.03620468181327877,0.03324408746095492,0.1704355482245949,2.3497947835297235,0.8975073794686782,0.6705426356589147,0.43196004993757803,0.9174281157426163,Bank,Age,Valid,{10.38},,0.08977739409810803,0.03748834592416225,0.0493083444890674,5,21.0,20.0
-,egr_fp1,eop2,-,0.06434032498941222,1.8811050061050063,0.09179537324497665,-0.01306298701933549,-0.04707719767960733,0.1704355482245949,2.3497947835297235,0.8976713676615283,0.6936542669584245,0.39575530586766544,0.7072328175772354,Bank,Age,Valid,{27.52},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,22.0,44.0
-,egr_fp1,roc2,-,0.10517018478478925,2.2881714558733193,0.08608100276586025,0.04223306155071049,0.05957161981258369,0.1704355482245949,2.3497947835297235,0.9006231551328304,0.688588007736944,0.4444444444444444,0.7072328175772354,Bank,Age,Valid,{37.64},,0.08977739409810803,0.03748834592416225,0.0493083444890674,3,23.0,36.0
rw1,-,cpp2,Logistic Regression,0.08893928924354888,2.171859321079811,0.09097088694287574,0.029298436491176548,0.040160642570281124,0.1704355482245949,2.3497947835297235,0.8970154148901279,0.6805845511482255,0.4069912609238452,0.9159421027661053,Bank,Age,Valid,{0.5},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,23.0,33.0
rw1,egr_fp2,roc3,-,0.10517018478478925,2.2881714558733193,0.08608100276586025,0.04223306155071049,0.05957161981258369,0.1704355482245949,2.3497947835297235,0.9006231551328304,0.688588007736944,0.4444444444444444,0.7072328175772354,Bank,Age,Valid,{39.9},,0.08977739409810803,0.03748834592416225,0.0493083444890674,3,23.0,36.0
rw1,-,eop2,Random Forest,0.07474236378901694,1.7394244551435187,0.09112646680306993,0.013935249040917645,0.031682284694332874,0.1704355482245949,2.3497947835297235,0.8840603476549689,0.5746031746031746,0.4519350811485643,0.9307205666317142,Bank,Age,Valid,{1.74},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,2,26.0,2.0
-,egr_fp1,-,-,0.06112869551003426,1.8018566799054605,0.09102922686611699,-0.01948177495886686,-0.057786702365015596,0.1704355482245949,2.3497947835297235,0.897179403082978,0.6827731092436975,0.40574282147315854,0.7072328175772354,Bank,Age,Valid,{27.25},,0.08977739409810803,0.03748834592416225,0.0493083444890674,3,27.0,47.0
rw1,gsr_eo2,cpp3,-,0.06746650915007914,2.04759020507052,0.10020875339517331,0.009523845770002027,-0.0026773761713521083,0.1704355482245949,2.3497947835297235,0.8904558871761233,0.6641975308641975,0.3358302122347066,0.8897077869201162,Bank,Age,Valid,{8.67},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,27.0,40.0
-,gsr_eo1,-,-,0.05580322314602233,1.7336263736263735,0.0921089456517307,-0.026353849573181484,-0.07095046854082998,0.1704355482245949,2.3497947835297235,0.8958674975401771,0.6751054852320675,0.3995006242197253,0.9214567310967011,Bank,Age,Valid,{8.21},,0.08977739409810803,0.03748834592416225,0.0493083444890674,3,29.0,3.0
rw1,gsr_eo2,-,-,0.05580322314602233,1.7336263736263735,0.0921089456517307,-0.026353849573181484,-0.07095046854082998,0.1704355482245949,2.3497947835297235,0.8958674975401771,0.6751054852320675,0.3995006242197253,0.9214567310967011,Bank,Age,Valid,{8.18},,0.08977739409810803,0.03748834592416225,0.0493083444890674,3,29.0,3.0
di1,egr_fp2,-,-,0.03415583740127351,2.0748187982230535,0.11485476716239411,-0.0013818190314621474,-0.010263275323516285,0.1704355482245949,2.3497947835297235,0.8870121351262709,0.78,0.1947565543071161,0.597877110851383,Bank,Age,Valid,{17.48},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,31.0,57.0
di1,egr_fp2,roc3,-,0.04328548395485515,2.2868187089292618,0.11372443296836778,0.012636982686015867,0.018741633199464508,0.1704355482245949,2.3497947835297235,0.8875040997048212,0.7699530516431925,0.20474406991260924,0.597877110851383,Bank,Age,Valid,{28.07},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,32.0,18.0
-,-,eop1,Random Forest,0.0733083684402143,1.6160402097902098,0.09106351162238911,0.018862095136851026,0.05778670236501565,0.1704355482245949,2.3497947835297235,0.8743850442768121,0.523680649526387,0.48314606741573035,0.9314238596883215,Bank,Age,Valid,{1.62},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,2,33.0,1.0
rw1,egr_fp2,-,-,0.05563419001552876,1.729782412709242,0.09072839265216286,-0.029886261286197237,-0.07898259705488625,0.1704355482245949,2.3497947835297235,0.8976713676615283,0.6863157894736842,0.4069912609238452,0.7072328175772354,Bank,Age,Valid,{28.24},,0.08977739409810803,0.03748834592416225,0.0493083444890674,3,34.0,39.0
di1,gsr_eo2,roc3,-,0.06086864454004413,2.6004395604395603,0.11198130071511492,0.034934654826502765,0.05823293172690763,0.1704355482245949,2.3497947835297235,0.8875040997048212,0.7366255144032922,0.22347066167290885,0.9070432301326192,Bank,Age,Valid,{17.89},,0.08977739409810803,0.03748834592416225,0.0493083444890674,2,35.0,9.0
di1,gsr_eo2,-,-,0.023166826412262517,1.729015665185878,0.11547498978243376,-0.013402101222650332,-0.02610441767068275,0.1704355482245949,2.3497947835297235,0.8863561823548705,0.7727272727272727,0.19101123595505617,0.9070432301326192,Bank,Age,Valid,{7.6},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,36.0,48.0
rw1,pr2,cpp3,-,0.05445095810207372,1.7033446902442535,0.09187187723458577,-0.028845534245707946,-0.07496653279785814,0.1704355482245949,2.3497947835297235,0.8955395211544769,0.6701244813278008,0.40324594257178525,0.921443296879467,Bank,Age,Valid,{27.41},,0.08977739409810803,0.03748834592416225,0.0493083444890674,3,37.0,67.0
di1,-,eop2,Logistic Regression,0.0640802740194221,2.8402859276645684,0.11245877458461091,0.04078082923199861,0.0676037483266399,0.1704355482245949,2.3497947835297235,0.8883240406690718,0.7678571428571429,0.21473158551810237,0.9147742686188234,Bank,Age,Valid,{1.42},,0.08977739409810803,0.03748834592416225,0.0493083444890674,1,38.0,35.0
di1,gsr_eo2,eop3,-,0.03871787441767158,3.385989010989011,0.12665122365872214,0.03500743943562992,0.06626506024096385,0.1704355482245949,2.3497947835297235,0.8788127254837652,0.7924528301886793,0.10486891385767791,0.9070432301326192,Bank,Age,Valid,{7.69},,0.08977739409810803,0.03748834592416225,0.0493083444890674,2,39.0,29.0
-,-,eop1,Logistic Regression,0.09063147805541316,2.0638409209837785,0.09219987337901264,0.03256285949401527,0.04796965640339135,0.1704355482245949,2.3497947835297235,0.8906198753689735,0.625,0.418227215980025,0.9174281157426163,Bank,Age,Valid,{0.34},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,40.0,32.0
-,-,eop1,Naive Bayes,0.05917274071432288,1.1167664890146545,0.09661491663349761,0.01304696441016534,0.002008032128514081,0.1704355482245949,2.3497947835297235,0.5493604460478846,0.18606900999677523,0.7203495630461922,0.8374737826536915,Bank,Age,Fail,{0.23},,0.09210538255386527,0.4653159313755959,0.4754573850959394,4,41.0,24.0
di1,-,cpp2,Random Forest,0.06054915334834199,1.4084478805117346,0.0901587793815842,-0.027407556161319062,-0.056671128960285644,0.1704355482245949,2.3497947835297235,0.8589701541489013,0.46775956284153003,0.5343320848938826,0.8602491410939271,Bank,Age,Fail,{2.79},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,2,42.0,70.0
-,pr1,eop2,-,0.019888326683458524,1.1426173826173827,0.10831687796935921,-0.027983252211464034,-0.01160196340919234,0.1704355482245949,2.3497947835297235,0.8384716300426369,0.39227166276346603,0.418227215980025,0.921814976889611,Bank,Age,Fail,{29.64},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,43.0,10.0
rw1,pr2,eop3,-,0.019888326683458524,1.1426173826173827,0.10718999261647359,-0.030846319881641764,-0.018295403837572555,0.1704355482245949,2.3497947835297235,0.8401115119711381,0.3981264637002342,0.42446941323345816,0.921814976889611,Bank,Age,Fail,{27.7},,0.08977739409810803,0.03748834592416225,0.0493083444890674,4,43.0,17.0
di1,-,-,Logistic Regression,0.07506928500843307,3.1558732529606317,0.11184085489798384,0.06465235700977637,0.12315930388219543,0.1704355482245949,2.3497947835297235,0.8889799934404723,0.7743362831858407,0.2184769038701623,0.9147742686188234,Bank,Age,Valid,{1.47},,0.08977739409810803,0.03748834592416225,0.0493083444890674,1,45.0,51.0
-,egr_fp1,cpp2,-,0.08369368967746249,2.737304800462695,0.1058847058089374,0.0462954242487458,0.06157965194109771,0.1704355482245949,2.3497947835297235,0.8904558871761233,0.7152103559870551,0.2759051186017478,0.6733400551557108,Bank,Age,Valid,{28.63},,0.08977739409810803,0.03748834592416225,0.0493083444890674,1,46.0,56.0
di1,-,-,Random Forest,0.026571636612204547,1.1551804562663397,0.08487206467065282,-0.07700608206023293,-0.12360553324408746,0.1704355482245949,2.3497947835297235,0.8533945555919974,0.45567206863679693,0.5967540574282147,0.887281025205184,Bank,Age,Fail,{2.59},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,2,47.0,49.0
rw1,-,eop2,Naive Bayes,0.07638439991381168,1.2434752747252746,0.10727358127957397,0.009714291040799544,-0.013833110218652411,0.1704355482245949,2.3497947835297235,0.7117087569694982,0.2516865594187857,0.6054931335830213,0.8383455926457796,Bank,Age,Fail,{0.29},,0.09210538255386527,0.4653159313755959,0.4754573850959394,4,47.0,26.0
di1,egr_fp2,eop3,-,0.05046846324736791,3.4078341013824884,0.12293878453165248,0.042698869492932716,0.0751896474788041,0.1704355482245949,2.3497947835297235,0.8812725483765169,0.781021897810219,0.13358302122347065,0.597877110851383,Bank,Age,Valid,{17.79},,0.08977739409810803,0.03748834592416225,0.0493083444890674,1,49.0,34.0
di1,-,roc2,Logistic Regression,0.08698890696862299,3.2086968825166244,0.11209646520860467,0.06975108853386072,0.11378848728246316,0.1704355482245949,2.3497947835297235,0.8863561823548705,0.7109375,0.2272159800249688,0.9147742686188234,Bank,Age,Valid,{11.17},,0.08977739409810803,0.03748834592416225,0.0493083444890674,1,50.0,19.0
di1,-,roc2,Random Forest,0.005217736962158881,1.0143773320298706,0.0667839403529029,-0.11701070298152694,-0.1537260151717983,0.1704355482245949,2.3497947835297235,0.74270252541817,0.3265582655826558,0.9026217228464419,0.8818927256541934,Bank,Age,Fail,{12.52},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,3,50.0,31.0
di1,pr2,eop3,-,0.04894530756599722,5.258241758241758,0.13065785592932125,0.04886663217162193,0.07719767960731816,0.1704355482245949,2.3497947835297235,0.875696949819613,0.7721518987341772,0.07615480649188515,0.6156230047535918,Bank,Age,Valid,{31.82},,0.08977739409810803,0.03748834592416225,0.0493083444890674,1,52.0,38.0
rw1,egr_fp2,eop3,-,0.0879213754467304,2.6004395604395603,0.10414960482792432,0.05178290587059659,0.07719767960731816,0.1704355482245949,2.3497947835297235,0.8894719580190227,0.6809116809116809,0.2983770287141074,0.7072328175772354,Bank,Age,Valid,{29.24},,0.08977739409810803,0.03748834592416225,0.0493083444890674,1,53.0,54.0
rw1,-,eop2,Logistic Regression,0.08522056037269019,2.0704136627703504,0.09874575889899294,0.04263093071648169,0.07630522088353409,0.1704355482245949,2.3497947835297235,0.8845523122335192,0.5968063872255489,0.3732833957553059,0.9175268690236884,Bank,Age,Valid,{0.39},,0.08977739409810803,0.03748834592416225,0.0493083444890674,2,54.0,21.0
di1,egr_fp2,cpp3,-,0.04514113337642749,5.604395604395604,0.1314236200499546,0.05528899125715475,0.10508701472556893,0.1704355482245949,2.3497947835297235,0.8755329616267629,0.8088235294117647,0.0686641697877653,0.5308229259395173,Bank,Age,Valid,{18.1},,0.08977739409810803,0.03748834592416225,0.0493083444890674,1,55.0,64.0
di1,-,eop2,Random Forest,0.044999962849861436,1.2574659383170022,0.11374280088780997,0.0158077324047593,0.0676037483266399,0.1704355482245949,2.3497947835297235,0.8073138734011152,0.3258845437616387,0.4369538077403246,0.8846248212011746,Bank,Age,Fail,{3.03},,0.08221094568270934,0.005802893734608249,-0.00044622936189203655,2,56.0,27.0
rw1,-,cpp2,Naive Bayes,0.1872608459829555,2.2660973312401884,0.09509183355164885,0.0729366984689257,-0.03257474341811689,0.1704355482245949,2.3497947835297235,0.8496228271564448,0.43803418803418803,0.5118601747815231,0.8357223849648012,Bank,Age,Fail,{0.44},,0.09210538255386527,0.4653159313755959,0.4754573850959394,3,56.0,43.0
rw1,egr_fp2,cpp3,-,0.08200335837252673,2.6445148072266718,0.10801329964106961,0.04876380036493429,0.06961178045515393,0.1704355482245949,2.3497947835297235,0.8868481469334208,0.6739811912225705,0.26841448189762795,0.6869221666234179,Bank,Age,Valid,{28.65},,0.08977739409810803,0.03748834592416225,0.0493083444890674,1,58.0,52.0
di1,gsr_eo2,cpp3,-,0.054945054945054944,inf,0.1391953646865987,0.08723958333333333,0.16666666666666666,0.1704355482245949,2.3497947835297235,0.8699573630698589,0.9,0.011235955056179775,0.49897169316153567,Bank,Age,Valid,{7.72},,0.08977739409810803,0.03748834592416225,0.0493083444890674,1,59.0,62.0
di1,-,cpp2,Logistic Regression,-0.029326319387171312,0.1577936626480316,0.11482739468190896,-0.10056755039763103,-0.19165551093261937,0.1704355482245949,2.3497947835297235,0.8865201705477206,0.7632850241545893,0.1972534332084894,0.9058598405759084,Bank,Age,Valid,{1.55},,0.08977739409810803,0.03748834592416225,0.0493083444890674,2,60.0,66.0
rw1,-,roc2,Naive Bayes,0.33949839882902766,3.552061661337392,0.09498645498133508,0.2689353147580973,0.26149040606871926,0.1704355482245949,2.3497947835297235,0.8560183666775992,0.4558991981672394,0.4968789013732834,0.8383455926457796,Bank,Age,Fail,{10.28},,0.09210538255386527,0.4653159313755959,0.4754573850959394,2,60.0,30.0
-,-,-,Naive Bayes,0.5318079486436484,4.692694629314348,0.09210538255386527,0.4653159313755959,0.4754573850959394,0.1704355482245949,2.3497947835297235,0.850114791734995,0.442051282051282,0.5380774032459426,0.8374737826536915,Bank,Age,Fail,{0.11},,0.09210538255386527,0.4653159313755959,0.4754573850959394,0,62.0,61.0
rw1,-,-,Naive Bayes,0.3356124943346039,3.269124018838305,0.09314370828530527,0.25334757809855535,0.22668451584114235,0.1704355482245949,2.3497947835297235,0.8497868153492949,0.4402907580477674,0.529338327091136,0.8383455926457796,Bank,Age,Fail,{0.14},,0.09210538255386527,0.4653159313755959,0.4754573850959394,2,63.0,28.0
-,-,cpp1,Naive Bayes,0.19664311347881328,2.3654233090852808,0.09636366556619928,0.06109139433855887,-0.09861668897813475,0.1704355482245949,2.3497947835297235,0.8499508035421449,0.437636761487965,0.4993757802746567,0.8349707758637553,Bank,Age,Fail,{0.35},,0.09210538255386527,0.4653159313755959,0.4754573850959394,2,64.0,69.0
-,-,roc1,Naive Bayes,0.4468492967478769,4.933869701726845,0.09668968205908311,0.40007186177644094,0.43797411869701025,0.1704355482245949,2.3497947835297235,0.8630698589701542,0.4780361757105943,0.46192259675405745,0.8374737826536915,Bank,Age,Fail,{10.34},,0.09210538255386527,0.4653159313755959,0.4754573850959394,2,65.0,41.0
di1,pr2,cpp3,-,-0.01504023360007133,0.5937076622008128,0.11440026496294203,-0.08169073262968686,-0.15997322623828647,0.1704355482245949,2.3497947835297235,0.8858642177763201,0.7354260089686099,0.20474406991260924,0.6195556950828645,Bank,Age,Valid,{34.08},,0.08977739409810803,0.03748834592416225,0.0493083444890674,2,66.0,72.0
di1,pr2,-,-,0.9080366894768517,25.529429474634952,0.11420339869609017,0.8100916747777205,0.6548415885765283,0.1704355482245949,2.3497947835297235,0.8727451623483109,0.5319693094629157,0.2596754057428215,0.6156230047535918,Bank,Age,Valid,{43.25},,0.08977739409810803,0.03748834592416225,0.0493083444890674,0,67.0,60.0
di1,pr2,roc3,-,0.8618794998105342,50.989010989010985,0.1269568277115762,0.7633774532336479,0.56871932173137,0.1704355482245949,2.3497947835297235,0.8663496228271564,0.4732824427480916,0.15480649188514356,0.6156230047535918,Bank,Age,Fail,{42.0},,0.08977739409810803,0.03748834592416225,0.0493083444890674,0,68.0,23.0
di1,-,-,Naive Bayes,,,,,,,,,,,,Bank,age,Fail,{0},post,,,,0,,65.0
di1,-,cpp1,Naive Bayes,,,,,,,,,,,,Bank,age,Fail,{0},post,,,,0,,
di1,-,eop2,Naive Bayes,,,,,,,,,,,,Bank,age,Fail,{0},post,,,,0,,58.0
di1,-,roc3,Naive Bayes,,,,,,,,,,,,Bank,age,Fail,{0},post,,,,0,,
di1,gsr_eo2,roc3,-,-0.028073000536768644,0.9550610070458841,0.1930943385725738,0.007412152504022246,0.029917184265010444,-0.1174449812130971,0.8119951881766627,0.67558799675588,0.6646090534979424,0.5767857142857142,0.7288686053916366,Compas,Race,Valid,{13.12},,0.2036797895124746,-0.15662117249645857,-0.13561076604554867,4,1.0,9.0
di1,-,roc2,Logistic Regression,-0.0005254260519943488,0.9991310261447786,0.20138475409884057,0.040955966525181214,0.00409409573885422,-0.10505322794352812,0.8339232058245695,0.6642335766423357,0.6495901639344263,0.5660714285714286,0.7267406070897899,Compas,Sex,Valid,{8.13},,0.2036797895124746,-0.2859092191462188,-0.2687315149523497,4,2.0,19.0
rw1,pr2,eop3,-,-0.03378958668813736,0.953134306134604,0.15368908753686125,0.0017106457727671387,-0.007801618671183896,-0.1174449812130971,0.8119951881766627,0.6609894566098946,0.6908602150537635,0.4589285714285714,0.725238802801953,Compas,Race,Valid,{10.08},,0.2036797895124746,-0.15662117249645857,-0.13561076604554867,4,2.0,17.0
-,-,roc1,Logistic Regression,-0.010549641339608007,0.98294606851116,0.19782772637028945,0.033976156575440286,-0.016102530397633874,-0.10505322794352812,0.8339232058245695,0.6650446066504461,0.6528066528066528,0.5607142857142857,0.7275724368499258,Compas,Sex,Valid,{5.67},,0.2036797895124746,-0.2859092191462188,-0.2687315149523497,4,4.0,20.0
-,gsr_eo1,roc2,-,-0.02496459085301772,0.9611058910623275,0.1907419892829501,0.019102014602946443,-0.028850366962427376,-0.10505322794352812,0.8339232058245695,0.6666666666666666,0.6595289079229122,0.55,0.723906813839949,Compas,Sex,Valid,{11.27},,0.2036797895124746,-0.2859092191462188,-0.2687315149523497,4,5.0,5.0
rw1,gsr_eo2,roc3,-,-0.02496459085301772,0.9611058910623275,0.1907419892829501,0.019102014602946443,-0.028850366962427376,-0.10505322794352812,0.8339232058245695,0.6666666666666666,0.6595289079229122,0.55,0.723906813839949,Compas,Sex,Valid,{11.22},,0.2036797895124746,-0.2859092191462188,-0.2687315149523497,4,5.0,5.0
rw1,gsr_eo2,eop3,-,-0.001128523781239954,0.9982544416333339,0.18503246161595774,0.044812257758966745,-0.023167926388432458,-0.10505322794352812,0.8339232058245695,0.6553122465531225,0.6544622425629291,0.5107142857142857,0.723906813839949,Compas,Sex,Valid,{5.8},,0.2036797895124746,-0.2859092191462188,-0.2687315149523497,4,7.0,7.0
-,gsr_eo1,roc2,-,-0.0502952227589909,0.9222535678725522,0.1961003529490914,-0.016730270223337923,-0.00017880670054581937,-0.1174449812130971,0.8119951881766627,0.6650446066504461,0.6540880503144654,0.5571428571428572,0.723906813839949,Compas,Race,Valid,{11.11},,0.2036797895124746,-0.15662117249645857,-0.13561076604554867,4,8.0,5.0
