Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Orig Mean Difference,Orig Disparate Impact,Accuracy,Precision,Recall,AUC,Dataset,Sens_Attr,Valid,Time,Failed,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,-,-,Random Forest,-0.09029516172373317,0.604736108961461,0.120312153943555,-0.025041472371898174,-0.0009705367705920009,-0.09268106410963553,0.6411899012795874,0.8439849624060151,0.7068170169144029,0.6217312894499549,0.8878698893558471,Adult,Race,Valid,{2.96},,0.12010783577793518,-0.025275243830515267,0.002772287515024452,4,11.0,13.0
di1,-,eop2,Logistic Regression,-0.046771889629032504,0.7686711760550079,0.1341469644858397,0.006970689992573706,0.01990899151547787,-0.09268106410963553,0.6411899012795874,0.8362450243255197,0.7083097795364612,0.5649233543733093,0.878935583380471,Adult,Race,Valid,{4.7},,0.1350784849857809,0.045024147705999495,0.09123045643565053,4,12.0,15.0
-,-,-,Random Forest,-0.0931520217234503,0.5945147289685104,0.12010783577793518,-0.025275243830515267,0.002772287515024452,-0.09268106410963553,0.6411899012795874,0.8437638213180009,0.7054619703930577,0.6230838593327321,0.889104031765247,Adult,Race,Valid,{2.97},,0.12010783577793518,-0.025275243830515267,0.002772287515024452,1,13.0,4.0
-,pr1,eop2,-,-0.032279689422546554,0.8250954066853649,0.14387694243931404,0.01731916877552403,0.02858714877077151,-0.09268106410963553,0.6411899012795874,0.8317116320212296,0.7137592137592138,0.5238954012623985,0.900720227940852,Adult,Race,Valid,{58.32},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,14.0,48.0
rw1,-,eop2,Random Forest,-0.03879672451101021,0.8218377367313539,0.1268651950334574,0.024720710292682767,0.049133719186638225,-0.09268106410963553,0.6411899012795874,0.8367978770455551,0.6932291666666667,0.6000901713255185,0.8885815770444359,Adult,Race,Valid,{3.33},,0.12010783577793518,-0.025275243830515267,0.002772287515024452,2,14.0,9.0
di1,-,eop2,Random Forest,-0.04447225875797303,0.8002604332084101,0.13124710336819034,0.00976911979717187,0.02243569308368576,-0.09268106410963553,0.6411899012795874,0.8282839451570102,0.6699029126213593,0.59107303877367,0.8888738148335925,Adult,Race,Valid,{6.7},,0.12010783577793518,-0.025275243830515267,0.002772287515024452,2,16.0,38.0
di1,gsr_eo2,eop3,-,-0.029762258333686925,0.8584744508857115,0.1327736459982358,0.03452622382645603,0.06307308307180792,-0.09268106410963553,0.6411899012795874,0.8321539141972578,0.6877682403433476,0.5779981965734896,0.8994841040344073,Adult,Race,Valid,{23.34},,0.1350784849857809,0.045024147705999495,0.09123045643565053,4,17.0,5.0
rw1,-,eop2,Naive Bayes,-0.03386793386793385,0.8818348243583987,0.11384870925945674,0.034589744547887075,0.062218255064619754,-0.09268106410963553,0.6411899012795874,0.8125829279080053,0.6025892506865438,0.6925157799819658,0.8924183167473223,Adult,Race,Valid,{0.57},,0.09918744543767972,-0.09370316135661391,-0.08809451280707103,3,18.0,44.0
-,gsr_eo1,roc2,-,-0.03661165089736518,0.9021422334115833,0.08318269665689029,0.05224186902304413,0.09907031550709955,-0.09268106410963553,0.6411899012795874,0.7997567448031845,0.5609829187893317,0.8440036068530208,0.901543209713457,Adult,Race,Valid,{38.59},,0.1350784849857809,0.045024147705999495,0.09123045643565053,2,19.0,11.0
rw1,gsr_eo2,roc3,-,-0.03661165089736518,0.9021422334115833,0.08318269665689029,0.05224186902304413,0.09907031550709955,-0.09268106410963553,0.6411899012795874,0.7997567448031845,0.5609829187893317,0.8440036068530208,0.901543209713457,Adult,Race,Valid,{37.41},,0.1350784849857809,0.045024147705999495,0.09123045643565053,2,19.0,11.0
rw1,egr_fp2,cpp3,-,-0.05560976989548419,0.7070590426522629,0.13356968981196682,0.0023732657073453726,0.021391952809715842,-0.09268106410963553,0.6411899012795874,0.8445378151260504,0.7466585662211421,0.5541027953110911,0.7865918105519737,Adult,Race,Valid,{70.97},,0.1350784849857809,0.045024147705999495,0.09123045643565053,4,21.0,34.0
rw1,-,eop2,Naive Bayes,-0.09160645548204394,0.721042067798588,0.11420605759009159,-0.0009041597611581104,-0.012636588352161082,-0.18357005861130116,0.40215158435982873,0.8015258735072976,0.5785953177257525,0.7019837691614067,0.8906027700800287,Adult,Sex,Valid,{0.54},,0.09918744543767972,-0.22560180974829241,-0.2523448148404833,3,22.0,44.0
-,egr_fp1,cpp2,-,-0.05406536835108264,0.7128585700014272,0.13377299470988893,0.004063860857531586,0.023384977224264913,-0.09268106410963553,0.6411899012795874,0.8449800973020787,0.7496940024479805,0.5522993688007214,0.7834025910583756,Adult,Race,Valid,{68.84},,0.1350784849857809,0.045024147705999495,0.09123045643565053,4,23.0,35.0
-,-,cpp1,Logistic Regression,-0.056060927489498924,0.7113363773403535,0.13745984509743203,-0.012282589463684788,-0.013034946407951331,-0.09268106410963553,0.6411899012795874,0.8369084475895622,0.7204747774480712,0.5473399458972047,0.8780955607332808,Adult,Race,Valid,{0.94},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,24.0,45.0
di1,-,cpp2,Logistic Regression,-0.05697597126168555,0.7182028665160428,0.13497901186087008,-0.014338490409846374,-0.01800570042765015,-0.09268106410963553,0.6411899012795874,0.8359133126934984,0.708997722095672,0.5613165013525698,0.8751104024103458,Adult,Race,Valid,{4.7},,0.1350784849857809,0.045024147705999495,0.09123045643565053,4,25.0,55.0
di1,pr2,roc3,-,-0.030849845135559384,0.920968250345105,0.0820910610534938,0.056119047466935176,0.10083192239484084,-0.09268106410963553,0.6411899012795874,0.788920831490491,0.5442566599828129,0.8566275924256087,0.8999239303284503,Adult,Race,Valid,{67.39},,0.1350784849857809,0.045024147705999495,0.09123045643565053,2,26.0,32.0
-,pr1,-,-,-0.09484775199060913,0.5571111580726965,0.12390976899897276,-0.053305130993356986,-0.06410029352243451,-0.09268106410963553,0.6411899012795874,0.8474126492702344,0.7307268722466961,0.5982867448151488,0.900720227940852,Adult,Race,Valid,{58.33},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,27.0,53.0
rw1,pr2,-,-,-0.09484775199060913,0.5571111580726965,0.12390976899897276,-0.053305130993356986,-0.06410029352243451,-0.09268106410963553,0.6411899012795874,0.8474126492702344,0.7307268722466961,0.5982867448151488,0.900720227940852,Adult,Race,Valid,{58.32},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,27.0,53.0
-,egr_fp1,-,-,-0.05631974203402773,0.7216257025417332,0.13246579623045107,-0.01655276683481391,-0.025977798085846437,-0.09268106410963553,0.6411899012795874,0.8392304290137107,0.717292377701934,0.5685302073940487,0.7880807734813344,Adult,Race,Valid,{71.92},,0.1350784849857809,0.045024147705999495,0.09123045643565053,4,29.0,33.0
di1,-,roc2,Random Forest,-0.030940359511788085,0.903721828831961,0.0987462608732574,0.04964607794848612,0.08924215482777109,-0.09268106410963553,0.6411899012795874,0.8119195046439629,0.5901639344262295,0.7628494138863842,0.8889659214212248,Adult,Race,Valid,{27.52},,0.12010783577793518,-0.025275243830515267,0.002772287515024452,2,29.0,28.0
-,egr_fp1,eop2,-,-0.03885753885753887,0.8039460539460539,0.13581128573197015,0.012548309726258318,0.022643496577145816,-0.09268106410963553,0.6411899012795874,0.8355816010614773,0.7096959265633964,0.5577096483318305,0.7880807734813344,Adult,Race,Valid,{68.53},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,31.0,21.0
di1,pr2,eop3,-,-0.03349173349173348,0.8311286377477163,0.14369138022465472,0.01513872253054676,0.025111163061984465,-0.09268106410963553,0.6411899012795874,0.8243034055727554,0.6796116504854369,0.5365193868349865,0.8999239303284503,Adult,Race,Valid,{47.34},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,31.0,61.0
di1,gsr_eo2,roc3,-,-0.03799623799623797,0.8900853428031389,0.08678880215090032,0.05758612560293075,0.11474767224666271,-0.09268106410963553,0.6411899012795874,0.8144626271561256,0.5877192982456141,0.8155996393146979,0.8994841040344073,Adult,Race,Valid,{43.51},,0.1350784849857809,0.045024147705999495,0.09123045643565053,2,33.0,1.0
-,-,roc1,Random Forest,-0.01554301554301557,0.9556810162314748,0.09233783300819558,0.06918896797422754,0.11348432146255882,-0.09268106410963553,0.6411899012795874,0.7998673153471915,0.5647208121827412,0.8025247971145176,0.8884249397030449,Adult,Race,Valid,{25.32},,0.12010783577793518,-0.025275243830515267,0.002772287515024452,2,34.0,18.0
-,-,-,Logistic Regression,-0.030158258729687304,0.8447119480916697,0.1350784849857809,0.045024147705999495,0.09123045643565053,-0.09268106410963553,0.6411899012795874,0.83812472357364,0.719441210710128,0.5572587917042381,0.8812492453798755,Adult,Race,Valid,{0.35},,0.1350784849857809,0.045024147705999495,0.09123045643565053,1,35.0,25.0
-,-,eop1,Naive Bayes,-0.02417723846295272,0.9134298880842661,0.12644229537953627,0.039715396112554244,0.06715358803429705,-0.09268106410963553,0.6411899012795874,0.797766475011057,0.5779559118236473,0.6501352569882777,0.8920575521853666,Adult,Race,Valid,{0.55},,0.09918744543767972,-0.09370316135661391,-0.08809451280707103,3,35.0,50.0
-,egr_fp1,roc2,-,0.032282517996803706,1.141395245115651,0.12157059525501793,0.0754507334871973,0.06563520569003756,-0.09268106410963553,0.6411899012795874,0.8321539141972578,0.6661918328584995,0.6325518485121732,0.7880807734813344,Adult,Race,Valid,{90.78},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,37.0,29.0
rw1,egr_fp2,roc3,-,0.032282517996803706,1.141395245115651,0.12157059525501793,0.0754507334871973,0.06563520569003756,-0.09268106410963553,0.6411899012795874,0.8321539141972578,0.6661918328584995,0.6325518485121732,0.7880807734813344,Adult,Race,Valid,{91.35},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,37.0,29.0
-,pr1,roc2,-,-0.04874764874764875,0.8730240594136002,0.08286171809052899,0.04435023724364244,0.09832883485998067,-0.09268106410963553,0.6411899012795874,0.7943387881468377,0.5524926686217009,0.8494138863841298,0.900720227940852,Adult,Race,Valid,{80.13},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,39.0,21.0
rw1,pr2,roc3,-,-0.04874764874764875,0.8730240594136002,0.08286171809052899,0.04435023724364244,0.09832883485998067,-0.09268106410963553,0.6411899012795874,0.7943387881468377,0.5524926686217009,0.8494138863841298,0.900720227940852,Adult,Race,Valid,{78.06},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,39.0,21.0
rw1,-,-,Naive Bayes,-0.11344562773134204,0.6317992784158197,0.10177413695165491,-0.03886509566653798,-0.007561213477945694,-0.09268106410963553,0.6411899012795874,0.8239716939407342,0.6184708554125662,0.7366997294860235,0.8924183167473223,Adult,Race,Valid,{0.29},,0.09918744543767972,-0.09370316135661391,-0.08809451280707103,3,41.0,46.0
di1,-,-,Logistic Regression,-0.027933585076442224,0.8618434398192514,0.13209183793802165,0.05244691974561994,0.10521704838751578,-0.09268106410963553,0.6411899012795874,0.8375718708536046,0.7088678192972672,0.5730387736699729,0.878935583380471,Adult,Race,Valid,{5.81},,0.1350784849857809,0.045024147705999495,0.09123045643565053,2,42.0,36.0
-,pr1,roc2,-,-0.032488556521872436,0.9071910235358511,0.09720595651939008,0.11548380218110586,0.1704293436828609,-0.18357005861130116,0.40215158435982873,0.7988721804511278,0.5650472774698402,0.7813345356176736,0.9023334967848229,Adult,Sex,Valid,{86.58},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,3,43.0,21.0
rw1,-,eop2,Random Forest,-0.09034647537041612,0.6604082044190938,0.1288407787824749,-0.005118910605094958,-0.015114237530898467,-0.18357005861130116,0.40215158435982873,0.8201017249004865,0.6386672923510089,0.6136158701532912,0.8882393725047999,Adult,Sex,Valid,{3.16},,0.12047627393995443,-0.08961440533438733,-0.09376660429228167,3,43.0,9.0
rw1,pr2,roc3,-,-0.032488556521872436,0.9071910235358511,0.09720595651939008,0.11548380218110586,0.1704293436828609,-0.18357005861130116,0.40215158435982873,0.7988721804511278,0.5650472774698402,0.7813345356176736,0.9023334967848229,Adult,Sex,Valid,{88.13},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,3,43.0,21.0
rw1,-,roc2,Random Forest,-0.01865161865161863,0.9524530587522714,0.08518089318936757,0.06430756285096749,0.10506119576742068,-0.09268106410963553,0.6411899012795874,0.7810703228659885,0.5337684449489217,0.8480613165013525,0.8881866316584577,Adult,Race,Valid,{24.12},,0.12010783577793518,-0.025275243830515267,0.002772287515024452,2,46.0,27.0
rw1,-,roc2,Naive Bayes,-0.03482257767972058,0.9062793804740461,0.08716850397377356,0.05870247538070168,0.11501451082349212,-0.09268106410963553,0.6411899012795874,0.7950022114108801,0.5548854041013269,0.8295761947700632,0.8924183167473223,Adult,Race,Valid,{23.36},,0.09918744543767972,-0.09370316135661391,-0.08809451280707103,3,47.0,59.0
-,-,roc1,Naive Bayes,-0.03519453519453519,0.9035409035409036,0.0880963412517102,0.05935455874917789,0.117250759781523,-0.09268106410963553,0.6411899012795874,0.7984298982750995,0.5606758832565284,0.8228133453561768,0.8920575521853666,Adult,Race,Valid,{22.77},,0.09918744543767972,-0.09370316135661391,-0.08809451280707103,3,48.0,49.0
di1,gsr_eo2,cpp3,-,-0.05498182641039784,0.7306375843576348,0.13487673797432087,0.020948473835169245,0.06854209319514404,-0.09268106410963553,0.6411899012795874,0.8348076072534277,0.7038288288288288,0.563570784490532,0.8807029136196746,Adult,Race,Valid,{24.69},,0.1350784849857809,0.045024147705999495,0.09123045643565053,4,49.0,40.0
rw1,-,-,Naive Bayes,-0.16188560162325905,0.5070295816558726,0.10647494514476773,-0.022714862630190284,0.02991660313720057,-0.18357005861130116,0.40215158435982873,0.8287262273330385,0.6350423899878885,0.7091974752028855,0.8906027700800287,Adult,Sex,Valid,{0.27},,0.09918744543767972,-0.22560180974829241,-0.2523448148404833,3,50.0,46.0
di1,pr2,roc3,-,-0.0349391565260877,0.8999522673031026,0.09718275075440459,0.11451416667902183,0.1715151200129369,-0.18357005861130116,0.40215158435982873,0.8000884564352057,0.5671690694626474,0.7804328223624887,0.9017762998158263,Adult,Sex,Valid,{63.56},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,3,51.0,32.0
-,gsr_eo1,cpp2,-,-0.04428557285700144,0.7623626373626373,0.13981454871982107,0.030670590537083466,0.07898185733817897,-0.09268106410963553,0.6411899012795874,0.8371295886775763,0.7286678944137508,0.5351668169522092,0.8810912540155037,Adult,Race,Valid,{16.87},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,52.0,37.0
-,gsr_eo1,roc2,-,-0.03817839371696047,0.8897293288839452,0.0983925184783098,0.1113552659214658,0.1695081664240996,-0.18357005861130116,0.40215158435982873,0.8010835913312694,0.569485903814262,0.7741208295761948,0.901543209713457,Adult,Sex,Valid,{37.21},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,3,53.0,11.0
rw1,gsr_eo2,roc3,-,-0.03817839371696047,0.8897293288839452,0.0983925184783098,0.1113552659214658,0.1695081664240996,-0.18357005861130116,0.40215158435982873,0.8010835913312694,0.569485903814262,0.7741208295761948,0.901543209713457,Adult,Sex,Valid,{38.66},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,3,53.0,11.0
rw1,gsr_eo2,cpp3,-,-0.04312727169870029,0.7671307150111875,0.1401361181276743,0.0321009045836778,0.08097488175272805,-0.09268106410963553,0.6411899012795874,0.8372401592215833,0.730246913580247,0.5333633904418394,0.8802027837655682,Adult,Race,Valid,{17.56},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,55.0,41.0
rw1,egr_fp2,eop3,-,-0.02329896615610902,0.8771825189735637,0.14189352292062016,0.026502842090096436,0.03708111656595281,-0.09268106410963553,0.6411899012795874,0.8308270676691729,0.7040332147093713,0.5351668169522092,0.7880807734813344,Adult,Race,Valid,{74.07},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,56.0,39.0
rw1,egr_fp2,-,-,-0.06052724624153194,0.698913762294044,0.13460746162485016,-0.024464156909059204,-0.03845781471012599,-0.09268106410963553,0.6411899012795874,0.8373507297655904,0.7145318782309018,0.5608656447249775,0.7880807734813344,Adult,Race,Valid,{72.16},,0.1350784849857809,0.045024147705999495,0.09123045643565053,4,57.0,26.0
-,-,roc1,Logistic Regression,-0.02939737225451511,0.9102837461046417,0.10289137807394988,0.06365418768510246,0.1253952398831577,-0.09268106410963553,0.6411899012795874,0.8009730207872623,0.5714285714285714,0.7538322813345356,0.8812492453798755,Adult,Race,Valid,{22.59},,0.1350784849857809,0.045024147705999495,0.09123045643565053,2,58.0,8.0
-,pr1,cpp2,-,-0.051347108489965626,0.6991198846402467,0.15013809746648218,0.014501014441919403,0.053986403039598396,-0.09268106410963553,0.6411899012795874,0.832375055285272,0.7374830852503383,0.4914337240757439,0.8648215450551477,Adult,Race,Valid,{59.21},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,59.0,64.0
di1,-,roc2,Logistic Regression,-0.009182966325823438,0.9723228672026191,0.10251108595998948,0.07969582430999417,0.1351289444290953,-0.09268106410963553,0.6411899012795874,0.7966607695709863,0.5633991301438608,0.7592425608656447,0.878935583380471,Adult,Race,Valid,{25.27},,0.1350784849857809,0.045024147705999495,0.09123045643565053,2,60.0,24.0
rw1,-,cpp2,Naive Bayes,-0.17140941114706856,0.4780278896084953,0.10747713919406518,-0.041857022814497095,-0.001998290479820697,-0.18357005861130116,0.40215158435982873,0.8292790800530738,0.6376633986928104,0.7037871956717764,0.8862190381179265,Adult,Sex,Valid,{0.8},,0.09918744543767972,-0.22560180974829241,-0.2523448148404833,3,61.0,60.0
rw1,-,cpp2,Random Forest,-0.05513456942028372,0.7170438544282666,0.13820216038578273,0.023759819273094184,0.077498896043941,-0.09268106410963553,0.6411899012795874,0.8354710305174702,0.7157210401891253,0.5459873760144274,0.8669166809554621,Adult,Race,Valid,{3.43},,0.12010783577793518,-0.025275243830515267,0.002772287515024452,2,62.0,43.0
-,-,eop1,Random Forest,-0.09335195712695413,0.6534539660862637,0.13023489650769093,-0.019517492178743587,-0.0444244230369395,-0.18357005861130116,0.40215158435982873,0.8166740380362671,0.6301115241635687,0.6113615870153292,0.8893343807967043,Adult,Sex,Valid,{3.17},,0.12047627393995443,-0.08961440533438733,-0.09376660429228167,3,63.0,9.0
di1,pr2,-,-,-0.12314905172048031,0.49372056514913654,0.11441837167275247,-0.08807901575127129,-0.11317261622236863,-0.09268106410963553,0.6411899012795874,0.8464175143741707,0.7028879099363681,0.6474301172227231,0.8999239303284503,Adult,Race,Valid,{46.06},,0.1350784849857809,0.045024147705999495,0.09123045643565053,2,64.0,62.0
-,egr_fp1,cpp2,-,-0.1386790518726301,0.41454213076431523,0.1273642108105849,-0.037339543718084206,-0.024551250952942083,-0.18357005861130116,0.40215158435982873,0.8485183547103051,0.7465116279069768,0.5788999098286745,0.7876394940894585,Adult,Sex,Valid,{70.33},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,4,65.0,35.0
di1,-,-,Random Forest,-0.1034989463560892,0.5631793518811444,0.12339650278011736,-0.048946636534095735,-0.039383484817357206,-0.09268106410963553,0.6411899012795874,0.8358027421494914,0.6822476379910493,0.6185752930568079,0.8881825035396143,Adult,Race,Valid,{6.42},,0.12010783577793518,-0.025275243830515267,0.002772287515024452,1,65.0,51.0
di1,gsr_eo2,roc3,-,-0.035506300858572204,0.8965506076490652,0.10110221581689272,0.1127777349016676,0.17184431815556633,-0.18357005861130116,0.40215158435982873,0.7983193277310925,0.5657543391188251,0.7642019837691614,0.9000449997978873,Adult,Sex,Valid,{46.62},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,3,65.0,1.0
-,egr_fp1,eop2,-,-0.08980845466581594,0.6095935365650509,0.1372376577596666,-0.0007865367524977074,0.0014525146117772003,-0.18357005861130116,0.40215158435982873,0.8296107916850951,0.6873270614277809,0.5599639314697926,0.7880807734813344,Adult,Sex,Valid,{74.33},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,3,68.0,21.0
di1,egr_fp2,-,-,-0.07648747648747647,0.659812425696799,0.12739844337114453,-0.03138212320817568,-0.03466776235781399,-0.09268106410963553,0.6411899012795874,0.8350287483414418,0.6875,0.6000901713255185,0.792051726584055,Adult,Race,Valid,{88.72},,0.1350784849857809,0.045024147705999495,0.09123045643565053,4,68.0,52.0
rw1,-,cpp2,Logistic Regression,-0.05474846903418332,0.7184675020545305,0.14558266252383437,-0.0014976908690622313,0.016617195266803164,-0.09268106410963553,0.6411899012795874,0.8256302521008403,0.6897572528123149,0.5252479711451759,0.858342809292534,Adult,Race,Valid,{0.98},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,68.0,13.0
rw1,-,roc2,Naive Bayes,-0.029005983755913345,0.9238148438915393,0.09876125568622758,0.11392841868247662,0.16858121375932722,-0.18357005861130116,0.40215158435982873,0.7729986731534719,0.5245901639344263,0.7935076645626691,0.8906027700800287,Adult,Sex,Valid,{21.68},,0.09918744543767972,-0.22560180974829241,-0.2523448148404833,4,71.0,59.0
rw1,-,eop2,Logistic Regression,-0.04532931675788818,0.7669035134289933,0.14698070658814125,-0.007249096396653408,-0.011818823690542879,-0.09268106410963553,0.6411899012795874,0.8229765590446705,0.6813639035861259,0.5225428313796213,0.8593121576468481,Adult,Race,Valid,{0.67},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,72.0,20.0
di1,egr_fp2,eop3,-,-0.01983961983961985,0.9013730990698361,0.14241957762612817,0.03271746268527941,0.04806636487932048,-0.09268106410963553,0.6411899012795874,0.8233082706766918,0.6727982162764772,0.5441839495040577,0.792051726584055,Adult,Race,Valid,{85.07},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,73.0,47.0
rw1,pr2,cpp3,-,-0.05057490771776485,0.7022977022977024,0.15257837448211597,0.017619459592377977,0.06195850069779474,-0.09268106410963553,0.6411899012795874,0.829500221141088,0.7296195652173914,0.4842200180342651,0.8622207311090015,Adult,Race,Valid,{58.26},,0.1350784849857809,0.045024147705999495,0.09123045643565053,3,74.0,66.0
rw1,egr_fp2,cpp3,-,-0.1386790518726301,0.41454213076431523,0.12752642639227454,-0.03848199487119755,-0.02721082542102715,-0.18357005861130116,0.40215158435982873,0.848297213622291,0.7459302325581395,0.5784490532010821,0.7874030684670638,Adult,Sex,Valid,{67.44},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,4,75.0,34.0
di1,egr_fp2,cpp3,-,-0.12178581487719217,0.4639815822096289,0.13612024577137954,-0.003933571128599531,0.04113244161064522,-0.18357005861130116,0.40215158435982873,0.8387881468376824,0.7256532066508313,0.5509467989179441,0.8107845684708945,Adult,Sex,Valid,{92.07},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,3,76.0,63.0
rw1,-,roc2,Logistic Regression,-0.037990580847723665,0.9168956043956045,0.08957355140155997,0.04635119684268829,0.09933715408392907,-0.09268106410963553,0.6411899012795874,0.7237947810703229,0.46573666177190404,0.8579801623083859,0.8593121576468481,Adult,Race,Fail,{21.85},,0.1350784849857809,0.045024147705999495,0.09123045643565053,2,77.0,31.0
-,-,eop1,Naive Bayes,-0.07902543144163876,0.7771163313500747,0.12864987182857993,-0.01950803402668111,-0.05637951347979764,-0.18357005861130116,0.40215158435982873,0.7576293675364882,0.5043830074173972,0.6744815148782687,0.8920575521853666,Adult,Sex,Valid,{0.5},,0.09918744543767972,-0.22560180974829241,-0.2523448148404833,3,78.0,50.0
di1,gsr_eo2,eop3,-,-0.08877648190407214,0.6583899198572619,0.13772390734556758,-0.02291640596060457,-0.052397371035183826,-0.18357005861130116,0.40215158435982873,0.8109243697478992,0.6221153846153846,0.5834084761045988,0.9000449997978873,Adult,Sex,Valid,{23.26},,0.1350784849857809,-0.11630139178492316,-0.15541328805415022,3,79.0,5.0
