Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Orig Mean Difference,Orig Disparate Impact,Accuracy,Precision,Recall,AUC,Dataset,Sens_Attr,Valid,Time,Failed,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,-,-,Random Forest,-0.08891993448309088,0.6158025102512332,0.12282264838840952,-0.0284481903222151,-0.014732978281288611,-0.09793453126505447,0.622092509887209,0.8386775762936753,0.6917635169277413,0.6172227231740307,0.8845152148590086,Adult,Race,Valid,{2.92},,0.12122324637811982,-0.04609970061817288,-0.04684380832954982,4,20.0,10.0
di1,gsr_eo2,eop3,-,-0.0694495294986672,0.6999285362418388,0.12018645411089592,-0.041527088290083766,-0.07895463837781092,-0.09793453126505447,0.622092509887209,0.8407784166298098,0.6941117764471058,0.627141568981064,0.8985047821449678,Adult,Race,Valid,{24.07},,0.12928268032254064,0.02462733687211293,0.03641565592141771,2,21.0,4.0
di1,-,-,Logistic Regression,-0.024665590776246915,0.8741584586300618,0.1360638231574846,0.04064751601946611,0.06788508613255118,-0.09793453126505447,0.622092509887209,0.8353604599734631,0.7093624353819644,0.5568079350766456,0.8741020185642494,Adult,Race,Valid,{4.28},,0.12928268032254064,0.02462733687211293,0.03641565592141771,1,22.0,23.0
-,-,eop1,Logistic Regression,-0.0576388219802807,0.7299050370972354,0.13090607841273053,-0.02339925336108989,-0.04570994794331662,-0.09793453126505447,0.622092509887209,0.835249889429456,0.6961206896551724,0.5825067628494139,0.8730822741350963,Adult,Race,Valid,{0.63},,0.12928268032254064,0.02462733687211293,0.03641565592141771,2,23.0,11.0
-,gsr_eo1,-,-,-0.09049482930275878,0.5715437001895008,0.12649809946477444,-0.049301087010336114,-0.06332802436838925,-0.09793453126505447,0.622092509887209,0.8452012383900929,0.7279821627647715,0.5888187556357078,0.9002841004412927,Adult,Race,Valid,{16.74},,0.12928268032254064,0.02462733687211293,0.03641565592141771,3,24.0,2.0
rw1,-,cpp2,Random Forest,-0.0647043710055561,0.6853972938576972,0.1370066104622895,-0.0012074669153113657,0.024265092714706782,-0.09793453126505447,0.622092509887209,0.8318222025652366,0.6961170512099043,0.5577096483318305,0.8663601114605298,Adult,Race,Valid,{3.35},,0.12122324637811982,-0.04609970061817288,-0.04684380832954982,3,24.0,42.0
rw1,gsr_eo2,-,-,-0.09049482930275878,0.5715437001895008,0.12649809946477444,-0.049301087010336114,-0.06332802436838925,-0.09793453126505447,0.622092509887209,0.8452012383900929,0.7279821627647715,0.5888187556357078,0.9002841004412927,Adult,Race,Valid,{17.09},,0.12928268032254064,0.02462733687211293,0.03641565592141771,3,24.0,2.0
rw1,pr2,eop3,-,-0.0568323056171115,0.7149200442218583,0.13793999155110706,-0.02934952049227054,-0.0583577761922951,-0.09793453126505447,0.622092509887209,0.8334807607253427,0.7057803468208093,0.5504959422903517,0.900272971032891,Adult,Race,Valid,{58.75},,0.12928268032254064,0.02462733687211293,0.03641565592141771,1,27.0,44.0
di1,gsr_eo2,-,-,-0.09203519928059867,0.6023423460927363,0.11875273794174622,-0.04913679318693898,-0.06446188475462256,-0.09793453126505447,0.622092509887209,0.8446483856700575,0.7058227848101266,0.6284941388638413,0.8985047821449678,Adult,Race,Valid,{21.98},,0.12928268032254064,0.02462733687211293,0.03641565592141771,3,28.0,6.0
rw1,-,roc2,Naive Bayes,-0.04525283424864307,0.8756068034822989,0.08958967790589516,0.042470934227417975,0.0851668480362835,-0.09793453126505447,0.622092509887209,0.7978770455550641,0.5603341584158416,0.8165013525698828,0.8918097990048658,Adult,Race,Valid,{21.57},,0.09520097880366503,-0.14415497347839296,-0.16476288625122215,4,29.0,50.0
rw1,gsr_eo2,cpp3,-,-0.08740204579760415,0.5800372288610476,0.12837642157527643,-0.04446553262036114,-0.054874518649841275,-0.09793453126505447,0.622092509887209,0.8440955329500222,0.7282485875706215,0.5811541929666366,0.898634570201402,Adult,Race,Valid,{18.64},,0.12928268032254064,0.02462733687211293,0.03641565592141771,3,30.0,33.0
rw1,-,eop2,Naive Bayes,-0.06460641680316026,0.8019961317565073,0.10262991487032204,-0.029135822799909172,-0.060687955375867575,-0.09793453126505447,0.622092509887209,0.8058381247235736,0.5805439330543933,0.7506762849413886,0.8918097990048658,Adult,Race,Valid,{0.52},,0.09520097880366503,-0.14415497347839296,-0.16476288625122215,3,31.0,34.0
-,-,roc1,Naive Bayes,-0.05332080804187944,0.8592620848962638,0.08669592714823737,0.036669013045738844,0.08225532518010847,-0.09793453126505447,0.622092509887209,0.7923485183547103,0.5506253722453841,0.8336339044183949,0.8915200380870152,Adult,Race,Valid,{20.92},,0.09520097880366503,-0.14415497347839296,-0.16476288625122215,4,32.0,54.0
rw1,-,roc2,Random Forest,-0.04044545074991168,0.8890181407993937,0.09119256199468653,0.040563850830734605,0.07415494970896785,-0.09793453126505447,0.622092509887209,0.7943387881468377,0.5551787916152897,0.8119927862939585,0.8830018134660953,Adult,Race,Valid,{23.95},,0.12122324637811982,-0.04609970061817288,-0.04684380832954982,3,33.0,30.0
-,gsr_eo1,cpp2,-,-0.08804637569451136,0.5782469905003653,0.1285557215047075,-0.04490039085657614,-0.054874518649841275,-0.09793453126505447,0.622092509887209,0.8435426802299867,0.7261971830985916,0.5811541929666366,0.897708913856926,Adult,Race,Valid,{16.73},,0.12928268032254064,0.02462733687211293,0.03641565592141771,3,34.0,27.0
di1,gsr_eo2,cpp3,-,-0.09359283167935256,0.5956122640134879,0.11900081224629411,-0.053967711061335084,-0.07412372050341476,-0.09793453126505447,0.622092509887209,0.8444272445820433,0.7055245818550431,0.6275924256086565,0.8982254571115533,Adult,Race,Valid,{22.83},,0.12928268032254064,0.02462733687211293,0.03641565592141771,3,35.0,55.0
-,-,-,Random Forest,-0.09760453800944216,0.5813094444702758,0.12122324637811982,-0.04609970061817288,-0.04684380832954982,-0.09793453126505447,0.622092509887209,0.8406678460858027,0.6959152798789713,0.6221821460775473,0.8853230381792209,Adult,Race,Valid,{2.94},,0.12122324637811982,-0.04609970061817288,-0.04684380832954982,2,36.0,21.0
di1,-,roc2,Logistic Regression,-0.03199208337347853,0.8916374653085144,0.11082868556029614,0.04825511020835038,0.08778769905615735,-0.09793453126505447,0.622092509887209,0.8112560813799203,0.5971852415367059,0.7078449053201082,0.8741020185642494,Adult,Race,Valid,{27.29},,0.12928268032254064,0.02462733687211293,0.03641565592141771,2,36.0,31.0
-,-,eop1,Naive Bayes,-0.06235949192279283,0.8120739194870399,0.10733582014042685,-0.02841729076559804,-0.05891269515250652,-0.09793453126505447,0.622092509887209,0.7944493586908448,0.5614515576857241,0.739404869251578,0.8915200380870152,Adult,Race,Valid,{0.49},,0.09520097880366503,-0.14415497347839296,-0.16476288625122215,3,38.0,48.0
rw1,-,-,Logistic Regression,-0.00535215338664613,0.9721630628147627,0.137201026924331,0.06447402901080974,0.09900138609627718,-0.09793453126505447,0.622092509887209,0.8343653250773994,0.707852193995381,0.5527502254283138,0.8729482588849667,Adult,Race,Valid,{0.47},,0.12928268032254064,0.02462733687211293,0.03641565592141771,1,39.0,1.0
-,-,cpp1,Random Forest,-0.07171371679994862,0.6513167654338338,0.13927359854076274,-0.0091377676866599,0.016236784640996205,-0.09793453126505447,0.622092509887209,0.8292790800530738,0.6906108597285068,0.5504959422903517,0.8653374278107602,Adult,Race,Valid,{3.24},,0.12122324637811982,-0.04609970061817288,-0.04684380832954982,3,40.0,57.0
-,egr_fp1,cpp2,-,-0.061847239618460365,0.6710523787256666,0.1408298182683266,-0.020429827937244783,-0.02681627858373148,-0.09793453126505447,0.622092509887209,0.8362450243255197,0.7273288093769278,0.5315599639314698,0.8033318278359118,Adult,Race,Valid,{51.81},,0.12928268032254064,0.02462733687211293,0.03641565592141771,3,40.0,43.0
-,-,roc1,Random Forest,-0.04276463692712851,0.8888262705009993,0.08838080455894597,0.04526410329423661,0.08957256826584215,-0.09793453126505447,0.622092509887209,0.7841662980981866,0.5388434579439252,0.8318304779080252,0.8831790253518016,Adult,Race,Valid,{23.86},,0.12122324637811982,-0.04609970061817288,-0.04684380832954982,3,42.0,32.0
di1,-,eop2,Naive Bayes,-0.08427412236823217,0.7736100676013501,0.12672107363580215,-0.0009245944486495766,-0.014022288747452816,-0.20239056643557757,0.34756930788405155,0.7476780185758514,0.4897501601537476,0.6893597835888188,0.8901153548319597,Adult,Sex,Fail,{3.98},,0.09520097880366503,-0.2037210193122746,-0.18911557780517052,3,43.0,46.0
-,egr_fp1,-,-,-0.05394105083983686,0.7359100602415558,0.14251953799442582,-0.008199083761981904,-0.006781542098170168,-0.09793453126505447,0.622092509887209,0.8241928350287483,0.6766029246344207,0.542380522993688,0.8039376705573583,Adult,Race,Valid,{54.41},,0.12928268032254064,0.02462733687211293,0.03641565592141771,3,44.0,26.0
-,-,roc1,Logistic Regression,-0.039958088447827333,0.8890212003023836,0.10137335875152005,0.0391807623035233,0.07614160763145694,-0.09793453126505447,0.622092509887209,0.7811808934099955,0.5372854914196568,0.7763751127141569,0.8730822741350963,Adult,Race,Valid,{22.02},,0.12928268032254064,0.02462733687211293,0.03641565592141771,2,45.0,17.0
-,pr1,roc2,-,-0.03560988938159698,0.8973813558459001,0.10541051329539164,0.13403958241184885,0.20954776819031806,-0.20239056643557757,0.34756930788405155,0.7884785493144626,0.5502471169686985,0.7529305680793508,0.9008762378081788,Adult,Sex,Valid,{91.71},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,2,45.0,28.0
rw1,pr2,roc3,-,-0.03560988938159698,0.8973813558459001,0.10541051329539164,0.13403958241184885,0.20954776819031806,-0.20239056643557757,0.34756930788405155,0.7884785493144626,0.5502471169686985,0.7529305680793508,0.9008762378081788,Adult,Sex,Valid,{92.55},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,2,45.0,28.0
-,-,eop1,Naive Bayes,-0.08352886184874758,0.7706970314648374,0.13086473563684778,0.0062934994901287095,0.005925217814226946,-0.20239056643557757,0.34756930788405155,0.7470145953118089,0.48853211009174313,0.6722272317403066,0.8915200380870152,Adult,Sex,Fail,{0.51},,0.09520097880366503,-0.2037210193122746,-0.18911557780517052,3,48.0,48.0
di1,gsr_eo2,eop3,-,-0.080404388252796,0.6554338114023586,0.1416531959761151,0.020948974451357537,0.03186334934970192,-0.20239056643557757,0.34756930788405155,0.8189960194604158,0.6547682472029834,0.5541027953110911,0.8994445401434128,Adult,Sex,Valid,{20.8},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,2,49.0,4.0
rw1,-,roc2,Logistic Regression,0.006545267687959655,1.0223160269150118,0.11087160648692751,0.09169992313382447,0.13858320301145632,-0.09793453126505447,0.622092509887209,0.8088235294117647,0.5918827508455468,0.7100991884580703,0.8729482588849667,Adult,Race,Valid,{29.0},,0.12928268032254064,0.02462733687211293,0.03641565592141771,2,49.0,22.0
-,gsr_eo1,roc2,-,-0.03842208950833503,0.8860144677919394,0.1061070222055988,0.1352922837864653,0.2158016989090421,-0.20239056643557757,0.34756930788405155,0.7951127819548872,0.5621382362955397,0.7443642921550947,0.9002841004412927,Adult,Sex,Valid,{40.67},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,2,51.0,15.0
di1,-,cpp2,Random Forest,-0.07614534155506311,0.6554589793193646,0.13718579854755594,-0.009051617502152588,0.02248983249134584,-0.09793453126505447,0.622092509887209,0.8236399823087129,0.6638611257233035,0.5689810640216412,0.8649299659684487,Adult,Race,Valid,{6.78},,0.12122324637811982,-0.04609970061817288,-0.04684380832954982,3,51.0,65.0
rw1,egr_fp2,-,-,-0.0518229919388509,0.7531329542998877,0.14208985807423594,-0.011759430198953903,-0.0190714356065792,-0.09793453126505447,0.622092509887209,0.8213180008845643,0.6643013100436681,0.548692515779982,0.8039376705573583,Adult,Race,Valid,{55.87},,0.12928268032254064,0.02462733687211293,0.03641565592141771,3,51.0,47.0
rw1,gsr_eo2,roc3,-,-0.03842208950833503,0.8860144677919394,0.1061070222055988,0.1352922837864653,0.2158016989090421,-0.20239056643557757,0.34756930788405155,0.7951127819548872,0.5621382362955397,0.7443642921550947,0.9002841004412927,Adult,Sex,Valid,{33.36},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,2,51.0,15.0
-,pr1,-,-,-0.10591980601856311,0.505452650599248,0.12610476113359967,-0.08050479182371079,-0.11859891370409609,-0.09793453126505447,0.622092509887209,0.8453118089341,0.7273736812881733,0.5906221821460775,0.900272971032891,Adult,Race,Valid,{58.43},,0.12928268032254064,0.02462733687211293,0.03641565592141771,2,55.0,35.0
di1,pr2,roc3,-,-0.04340747065613837,0.8746165205553407,0.10453062274976573,0.1248681687674528,0.19733843173756638,-0.20239056643557757,0.34756930788405155,0.7922379478107032,0.5564059900166389,0.7538322813345356,0.9008432789073337,Adult,Sex,Valid,{70.66},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,2,55.0,23.0
rw1,pr2,-,-,-0.10591980601856311,0.505452650599248,0.12610476113359967,-0.08050479182371079,-0.11859891370409609,-0.09793453126505447,0.622092509887209,0.8453118089341,0.7273736812881733,0.5906221821460775,0.900272971032891,Adult,Race,Valid,{60.67},,0.12928268032254064,0.02462733687211293,0.03641565592141771,2,55.0,35.0
-,gsr_eo1,-,-,-0.17798981933518568,0.3033553342655353,0.12649809946477444,-0.07173548674800126,-0.06435393658859734,-0.20239056643557757,0.34756930788405155,0.8452012383900929,0.7279821627647715,0.5888187556357078,0.9002841004412927,Adult,Sex,Valid,{17.25},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,3,58.0,2.0
rw1,gsr_eo2,-,-,-0.17798981933518568,0.3033553342655353,0.12649809946477444,-0.07173548674800126,-0.06435393658859734,-0.20239056643557757,0.34756930788405155,0.8452012383900929,0.7279821627647715,0.5888187556357078,0.9002841004412927,Adult,Sex,Valid,{16.66},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,3,58.0,2.0
-,-,eop1,Random Forest,-0.1091769078285057,0.594155332339677,0.13149192208234142,-0.007923235387559506,-0.004610366196238225,-0.20239056643557757,0.34756930788405155,0.8173374613003096,0.6337429111531191,0.6045987376014428,0.8846587082700024,Adult,Sex,Valid,{3.11},,0.1236943808962349,-0.06670703128275096,-0.041672746178293196,3,60.0,7.0
di1,pr2,eop3,-,-0.06269791566303756,0.7294016543130303,0.1305819511392661,-0.0440794007366577,-0.08975513900599841,-0.09793453126505447,0.622092509887209,0.8254091110128262,0.658560794044665,0.5982867448151488,0.898957256995147,Adult,Race,Valid,{42.23},,0.12928268032254064,0.02462733687211293,0.03641565592141771,1,61.0,59.0
di1,egr_fp2,eop3,-,-0.05397959019815654,0.7699716529721611,0.12973459851200095,-0.024314613621392617,-0.05359412122216689,-0.09793453126505447,0.622092509887209,0.8240822644847413,0.6527033609352167,0.6041478809738503,0.7937816395540628,Adult,Race,Valid,{59.56},,0.12928268032254064,0.02462733687211293,0.03641565592141771,2,62.0,52.0
di1,gsr_eo2,roc3,-,-0.041140332735318696,0.8748673683370024,0.10761784390543877,0.13071230171162201,0.20927607691211125,-0.20239056643557757,0.34756930788405155,0.799203892083149,0.5704274702172389,0.7339945897204689,0.8994445401434128,Adult,Sex,Valid,{44.65},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,2,63.0,18.0
rw1,-,eop2,Random Forest,-0.10969050148471532,0.5877543637590962,0.13391689915769048,-0.007793684353363264,-0.0010263892732258473,-0.20239056643557757,0.34756930788405155,0.8157894736842105,0.632183908045977,0.5951307484220018,0.8849040836540496,Adult,Sex,Valid,{3.2},,0.1236943808962349,-0.06670703128275096,-0.041672746178293196,3,63.0,5.0
rw1,-,cpp2,Logistic Regression,-0.05753283874490159,0.7007675411123081,0.1403197468753206,-0.032971909115762976,-0.06524982163319137,-0.09793453126505447,0.622092509887209,0.8342547545333923,0.715915915915916,0.5374211000901713,0.8670655244084768,Adult,Race,Valid,{1.06},,0.12928268032254064,0.02462733687211293,0.03641565592141771,1,65.0,8.0
-,pr1,-,-,-0.1883426917210172,0.28692202844712283,0.1235492161370636,-0.0846939726645837,-0.08329685626357408,-0.20239056643557757,0.34756930788405155,0.8463069438301637,0.7247557003257329,0.6018935978358881,0.9008762378081788,Adult,Sex,Valid,{72.14},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,3,66.0,35.0
rw1,egr_fp2,cpp3,-,-0.05951079102032952,0.6834792746279937,0.14159738146591078,-0.026841895812313762,-0.04613995008131605,-0.09793453126505447,0.622092509887209,0.8350287483414418,0.7235221674876847,0.5297565374211001,0.8027996968045321,Adult,Race,Valid,{57.72},,0.12928268032254064,0.02462733687211293,0.03641565592141771,1,66.0,45.0
rw1,pr2,-,-,-0.1883426917210172,0.28692202844712283,0.1235492161370636,-0.0846939726645837,-0.08329685626357408,-0.20239056643557757,0.34756930788405155,0.8463069438301637,0.7247557003257329,0.6018935978358881,0.9008762378081788,Adult,Sex,Valid,{73.56},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,3,66.0,35.0
di1,pr2,eop3,-,-0.08091792581533414,0.6619612364408388,0.14683140434506584,0.015103812638291282,0.024812792969568953,-0.20239056643557757,0.34756930788405155,0.8082706766917294,0.6253886010362695,0.5441839495040577,0.9008432789073337,Adult,Sex,Valid,{50.0},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,3,69.0,59.0
-,pr1,eop2,-,-0.07824994251801015,0.648989848792476,0.14788207280622784,0.022809699689175594,0.03946567381952648,-0.20239056643557757,0.34756930788405155,0.8161211853162318,0.655114589155953,0.5284039675383229,0.9008762378081788,Adult,Sex,Valid,{71.18},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,2,70.0,41.0
di1,-,roc2,Random Forest,-0.04120876701454279,0.8975453286492683,0.09781612654435433,0.1097170897120787,0.159814847425222,-0.20239056643557757,0.34756930788405155,0.7607253427686864,0.5076748152359295,0.8052299368800722,0.8913440481244866,Adult,Sex,Valid,{27.01},,0.1236943808962349,-0.06670703128275096,-0.041672746178293196,2,71.0,40.0
di1,gsr_eo2,-,-,-0.19109840552055968,0.30021746672524935,0.11971921028067663,-0.08109769345655371,-0.07453565109473137,-0.20239056643557757,0.34756930788405155,0.8470809376382131,0.7180156657963447,0.6199278629395852,0.8994445401434128,Adult,Sex,Valid,{21.64},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,3,71.0,6.0
rw1,-,eop2,Naive Bayes,-0.10089041411321262,0.6961412294903194,0.11580761956045112,0.026013689909677187,0.05359529739293767,-0.20239056643557757,0.34756930788405155,0.7976559044670499,0.5715867158671587,0.6983769161406672,0.887329964436091,Adult,Sex,Valid,{0.53},,0.09520097880366503,-0.2037210193122746,-0.18911557780517052,3,73.0,34.0
-,gsr_eo1,eop2,-,-0.08518317640848264,0.6266167834942956,0.14636767348367355,0.01899848125066466,0.039031303195726674,-0.20239056643557757,0.34756930788405155,0.816452896948253,0.6536343612334802,0.5351668169522092,0.9002841004412927,Adult,Sex,Valid,{20.58},,0.12928268032254064,-0.053465942122380525,-0.028730514117045303,2,74.0,12.0
rw1,-,cpp2,Naive Bayes,-0.1763296149399436,0.4689356717282032,0.11027406695782711,-0.014859908471908385,0.05679018557185145,-0.20239056643557757,0.34756930788405155,0.8220919946926138,0.6222400642312325,0.6988277727682597,0.8852967833433774,Adult,Sex,Valid,{0.8},,0.09520097880366503,-0.2037210193122746,-0.18911557780517052,3,74.0,58.0
-,pr1,cpp2,-,-0.08272392972990332,0.5668436607934887,0.1396810008742412,-0.04480394695751609,-0.05693804846292255,-0.09793453126505447,0.622092509887209,0.8377930119416187,0.7316471314003702,0.5347159603246168,0.8829103013275765,Adult,Race,Valid,{59.52},,0.12928268032254064,0.02462733687211293,0.03641565592141771,2,76.0,68.0
di1,-,cpp2,Logistic Regression,-0.06516403314384817,0.6675391865902289,0.13874480425407096,-0.03812739550341683,-0.0673806143505406,-0.09793453126505447,0.622092509887209,0.8349181777974347,0.7146240378922439,0.5441839495040577,0.869602369025027,Adult,Race,Valid,{4.35},,0.12928268032254064,0.02462733687211293,0.03641565592141771,1,77.0,62.0
di1,-,eop2,Random Forest,-0.08800132246439915,0.6726734577505299,0.13801746747320132,0.020838834481677268,0.041421180179953554,-0.20239056643557757,0.34756930788405155,0.8038478549314463,0.6020220588235294,0.5906221821460775,0.8909458332683843,Adult,Sex,Valid,{6.8},,0.1236943808962349,-0.06670703128275096,-0.041672746178293196,3,77.0,37.0
-,-,cpp1,Logistic Regression,-0.0693210649709349,0.6751621593149427,0.13151153894248865,-0.04402148634858868,-0.0795263730640895,-0.09793453126505447,0.622092509887209,0.8353604599734631,0.6979902227050516,0.5793507664562669,0.8694291201334102,Adult,Race,Valid,{0.85},,0.12928268032254064,0.02462733687211293,0.03641565592141771,1,79.0,60.0
