Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,Orig Mean Difference,Orig Disparate Impact,AUC,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
rw1,-,-,Random Forest,24.0,-0.18144035056875016,0.34353948476231644,0.12100196514213783,-0.07955464617714002,-0.07784304743427373,0.8440955329500222,0.7123147675012774,0.6220437304774654,Adult,Sex,Valid,{2.88},,-0.19339117633753733,0.37965193938997704,0.8899823246470455,0.12100090613748839,-0.08074088414745899,-0.07943287255351061,4,50.75,70.5,24.0
-,pr1,cpp2,-,26.0,-0.08497689629364487,0.5891110918803251,0.1298784789399139,-0.027344409726522183,-0.020107790298872996,0.843874391862008,0.7351106069200227,0.5783132530120482,Adult,Race,Valid,{56.49},,-0.10411148351827143,0.6031419197588673,0.8967417516604711,0.13330377790505651,0.05749015355283776,0.09939000489955907,5,42.75,81.5,26.0
-,gsr_eo1,roc2,-,27.0,-0.0597832807263024,0.8450136874206489,0.07992988468561013,0.028515235866462443,0.0610068593826556,0.8007518796992481,0.5643129211837093,0.8594377510040161,Adult,Race,Valid,{51.16},,-0.10411148351827143,0.6031419197588673,0.9047935580825925,0.13330377790505651,0.05749015355283776,0.09939000489955907,4,62.25,64.0,27.0
rw1,gsr_eo2,roc3,-,27.0,-0.0597832807263024,0.8450136874206489,0.07992988468561013,0.028515235866462443,0.0610068593826556,0.8007518796992481,0.5643129211837093,0.8594377510040161,Adult,Race,Valid,{41.64},,-0.10411148351827143,0.6031419197588673,0.9047935580825925,0.13330377790505651,0.05749015355283776,0.09939000489955907,4,62.25,64.0,27.0
rw1,-,cpp2,Naive Bayes,29.0,-0.10160342976147865,0.6533005773928492,0.11048498552957353,-0.026914418154581322,-0.002106810387065172,0.8212074303405573,0.6237113402061856,0.7019187862561357,Adult,Race,Valid,{0.22},,-0.10411148351827143,0.6031419197588673,0.886733436432453,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,3,75.25,51.5,29.0
rw1,-,cpp2,Random Forest,29.0,-0.08989700953434643,0.6103628221853954,0.12075231768741801,-0.026650868766662936,-0.015673689367956878,0.8434321096859797,0.7090724784591992,0.6242748772869254,Adult,Race,Valid,{3.2},,-0.10411148351827143,0.6031419197588673,0.8882912052279216,0.12245999393109673,-0.029697844089970154,-0.025284174424301864,4,53.25,73.5,29.0
rw1,-,eop2,Naive Bayes,31.0,-0.10242865829715589,0.6874996629673968,0.11683608565118805,0.0010405466782616446,0.002281443956419049,0.8017470145953118,0.5842738901429646,0.6929941990182954,Adult,Sex,Valid,{0.14},,-0.19339117633753733,0.37965193938997704,0.8909944906448929,0.0969446818666557,-0.19103784425307882,-0.20045718699756587,3,80.75,47.5,31.0
-,-,-,Random Forest,32.0,-0.08796898896879374,0.615506329113924,0.12245999393109673,-0.029697844089970154,-0.025284174424301864,0.8419946926138877,0.7073544433094995,0.6180276662204373,Adult,Race,Valid,{2.97},,-0.10411148351827143,0.6031419197588673,0.8903747021338658,0.12245999393109673,-0.029697844089970154,-0.025284174424301864,1,54.75,74.0,32.0
di1,pr2,roc3,-,33.0,-0.07274738863037322,0.8130863000183938,0.07992832747785265,0.013644312570007366,0.04355707986281232,0.7995356037151703,0.5624270711785297,0.8603302097278,Adult,Race,Valid,{61.1},,-0.10411148351827143,0.6031419197588673,0.9046341670272644,0.13330377790505651,0.05749015355283776,0.09939000489955907,4,69.25,60.5,33.0
-,-,-,Naive Bayes,34.0,-0.16109913442452248,0.515893678708851,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,0.8209862892525431,0.6108339272986457,0.7648371262829095,Adult,Race,Valid,{0.11},,-0.10411148351827143,0.6031419197588673,0.8952027424706912,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,1,65.75,64.5,34.0
-,-,-,Logistic Regression,35.0,-0.16260229557000755,0.3331763583433227,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,0.8418841220698806,0.735892961023851,0.5644801427933958,Adult,Sex,Valid,{0.25},,-0.19339117633753733,0.37965193938997704,0.879491539909782,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,2,56.0,74.5,35.0
rw1,pr2,cpp3,-,35.0,-0.08446275747616415,0.5905792815174099,0.131028508674687,-0.025733078879422687,-0.016188143067123906,0.8425475453339231,0.7322342239909039,0.5747434181169121,Adult,Race,Valid,{54.56},,-0.10411148351827143,0.6031419197588673,0.8952202886053827,0.13330377790505651,0.05749015355283776,0.09939000489955907,5,48.0,82.5,35.0
rw1,-,-,Naive Bayes,37.0,-0.15425079136302014,0.5293951410683665,0.10953535301971604,-0.0002240516390352304,0.06725319536884844,0.8239716939407342,0.6296444266879744,0.7032574743418117,Adult,Sex,Valid,{0.1},,-0.19339117633753733,0.37965193938997704,0.8909944906448929,0.0969446818666557,-0.19103784425307882,-0.20045718699756587,3,66.25,64.5,37.0
-,-,cpp1,Random Forest,38.0,-0.08435008623214343,0.6267100848202071,0.12253987265946688,-0.015582285511922093,0.004615384615384577,0.8432109685979655,0.7124419204956117,0.6157965194109772,Adult,Race,Valid,{3.14},,-0.10411148351827143,0.6031419197588673,0.8870895737719199,0.12245999393109673,-0.029697844089970154,-0.025284174424301864,3,55.5,75.5,38.0
di1,gsr_eo2,roc3,-,39.0,-0.049923936741401165,0.8701844158261695,0.08037299577868486,0.03494208180790881,0.062476727094561535,0.7998673153471915,0.563103953147877,0.85809906291834,Adult,Race,Valid,{50.86},,-0.10411148351827143,0.6031419197588673,0.9051753094990576,0.13330377790505651,0.05749015355283776,0.09939000489955907,4,63.0,68.5,39.0
di1,-,-,Random Forest,40.0,-0.10856342130096647,0.5714746739109492,0.11893535965646473,-0.05174566965787307,-0.0506614404703577,0.8342547545333923,0.6722376973073352,0.6461401160196341,Adult,Race,Valid,{7.02},,-0.10411148351827143,0.6031419197588673,0.888021289922294,0.12245999393109673,-0.029697844089970154,-0.025284174424301864,2,64.5,67.5,40.0
-,-,eop1,Random Forest,41.0,-0.07107806449513521,0.690029516943861,0.12348810647968125,-0.034865645868616346,-0.06322390984811366,0.8388987173816895,0.6975806451612904,0.6175814368585453,Adult,Race,Valid,{3.1},,-0.10411148351827143,0.6031419197588673,0.8900518532555425,0.12245999393109673,-0.029697844089970154,-0.025284174424301864,1,58.5,74.0,41.0
rw1,-,eop2,Naive Bayes,42.0,-0.07591926718948291,0.7487656747196184,0.10620158872194659,-0.017970426352992036,-0.020624693777560044,0.819327731092437,0.6150929086082669,0.7237840249888443,Adult,Race,Valid,{0.15},,-0.10411148351827143,0.6031419197588673,0.8955727199388306,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,3,67.25,65.5,42.0
-,pr1,roc2,-,43.0,-0.05106081806644758,0.8678905339019082,0.07971102312613543,0.030812245470738034,0.05355707986281233,0.7996461742591774,0.5625182162634801,0.8612226684515841,Adult,Race,Valid,{72.3},,-0.10411148351827143,0.6031419197588673,0.9047791932097048,0.13330377790505651,0.05749015355283776,0.09939000489955907,4,66.0,67.5,43.0
rw1,pr2,roc3,-,43.0,-0.05106081806644758,0.8678905339019082,0.07971102312613543,0.030812245470738034,0.05355707986281233,0.7996461742591774,0.5625182162634801,0.8612226684515841,Adult,Race,Valid,{75.17},,-0.10411148351827143,0.6031419197588673,0.9047791932097048,0.13330377790505651,0.05749015355283776,0.09939000489955907,4,66.0,67.5,43.0
-,-,-,Logistic Regression,45.0,-0.02230158471901339,0.8845599939361782,0.13330377790505651,0.05749015355283776,0.09939000489955907,0.8418841220698806,0.735892961023851,0.5644801427933958,Adult,Race,Valid,{0.26},,-0.10411148351827143,0.6031419197588673,0.879491539909782,0.13330377790505651,0.05749015355283776,0.09939000489955907,1,56.0,78.0,45.0
di1,pr2,eop3,-,46.0,-0.06171292831342942,0.731021522533064,0.1288013748135181,-0.017856383919660428,-0.03156540911317984,0.8306059265811587,0.6775162744116174,0.6037483266398929,Adult,Race,Valid,{43.83},,-0.10411148351827143,0.6031419197588673,0.9046341670272644,0.13330377790505651,0.05749015355283776,0.09939000489955907,4,59.75,74.5,46.0
rw1,-,eop2,Random Forest,47.0,-0.06213839445511049,0.7277946459117345,0.12339671348301105,-0.025251407075035107,-0.05273395394414504,0.8388987173816895,0.6973816717019133,0.6180276662204373,Adult,Race,Valid,{3.27},,-0.10411148351827143,0.6031419197588673,0.8891274507276661,0.12245999393109673,-0.029697844089970154,-0.025284174424301864,2,60.0,74.5,47.0
di1,egr_fp2,cpp3,-,48.0,-0.08462505287820116,0.641012589208067,0.11839334430305652,-0.028043874460383214,-0.02841254287114159,0.8434321096859797,0.7037037037037037,0.6358768406961178,Adult,Race,Valid,{71.22},,-0.10411148351827143,0.6031419197588673,0.8018595360749513,0.13330377790505651,0.05749015355283776,0.09939000489955907,4,66.5,68.5,48.0
di1,-,-,Naive Bayes,49.0,-0.18426995541960886,0.57256402708272,0.07892773972602993,-0.08820701702918218,-0.04045075943165122,0.7814020344980097,0.5360065466448445,0.8768406961178046,Adult,Race,Valid,{4.05},,-0.10411148351827143,0.6031419197588673,0.8945953838382585,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,4,79.75,56.0,49.0
-,gsr_eo1,roc2,-,50.0,-0.0325915794633197,0.8995535486295957,0.10414640158040946,0.12010282452755303,0.1756442384558038,0.8076072534276869,0.5882974973563624,0.7447568049977689,Adult,Sex,Valid,{40.73},,-0.19339117633753733,0.37965193938997704,0.9047935580825925,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,2,65.0,71.0,50.0
rw1,gsr_eo2,roc3,-,50.0,-0.0325915794633197,0.8995535486295957,0.10414640158040946,0.12010282452755303,0.1756442384558038,0.8076072534276869,0.5882974973563624,0.7447568049977689,Adult,Sex,Valid,{41.43},,-0.19339117633753733,0.37965193938997704,0.9047935580825925,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,2,65.0,71.0,50.0
rw1,-,cpp2,Naive Bayes,52.0,-0.16829291774215754,0.48655391577959695,0.11139270577997827,-0.03264404611143904,0.010756020227605467,0.8241928350287483,0.6322633075985372,0.6943328871039715,Adult,Sex,Valid,{0.2},,-0.19339117633753733,0.37965193938997704,0.8875873920494562,0.0969446818666557,-0.19103784425307882,-0.20045718699756587,3,70.25,66.0,52.0
di1,pr2,eop3,-,53.0,-0.08707365557214625,0.6390021663163005,0.14137826378180715,0.006122591234554248,0.011003026955170525,0.818000884564352,0.6548672566371682,0.5613565372601517,Adult,Sex,Valid,{43.1},,-0.19339117633753733,0.37965193938997704,0.9058802049624667,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,3,71.0,66.5,53.0
rw1,-,roc2,Naive Bayes,54.0,-0.05555465165468093,0.8480790193766546,0.08800395602874662,0.028306463088620337,0.05775355218030376,0.8018575851393189,0.5693543404386778,0.822400713966979,Adult,Race,Valid,{19.1},,-0.10411148351827143,0.6031419197588673,0.8955727199388306,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,4,71.0,67.5,54.0
-,-,-,Naive Bayes,55.0,-0.29322738853710756,0.2799572483508673,0.0969446818666557,-0.19103784425307882,-0.20045718699756587,0.8209862892525431,0.6108339272986457,0.7648371262829095,Adult,Sex,Valid,{0.09},,-0.19339117633753733,0.37965193938997704,0.8952027424706912,0.0969446818666557,-0.19103784425307882,-0.20045718699756587,1,65.75,73.0,55.0
rw1,gsr_eo2,eop3,-,56.0,-0.08949636507959915,0.6179679140854628,0.1411557599482111,-0.0018356954824725255,-0.005591334105790713,0.8228659885006634,0.6726094003241491,0.5555555555555556,Adult,Sex,Valid,{24.27},,-0.19339117633753733,0.37965193938997704,0.9047935580825925,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,3,68.5,72.0,56.0
-,-,cpp1,Logistic Regression,57.0,-0.055529432820279195,0.7125622173374769,0.13550408186275506,-0.00893841787573367,-0.015609995100440921,0.8414418398938522,0.740608228980322,0.5542168674698795,Adult,Race,Valid,{0.45},,-0.10411148351827143,0.6031419197588673,0.876175910790335,0.13330377790505651,0.05749015355283776,0.09939000489955907,3,60.25,80.5,57.0
di1,-,eop2,Naive Bayes,58.0,-0.07680558719208619,0.8175427577543724,0.08434012897056244,-0.006901111874913143,0.004637432631063199,0.7685758513931888,0.5199460916442048,0.8607764390896921,Adult,Race,Valid,{4.08},,-0.10411148351827143,0.6031419197588673,0.8945953838382585,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,4,84.25,57.0,58.0
di1,gsr_eo2,eop3,-,58.0,-0.08996503249491852,0.6417379330975382,0.1379372717464458,0.0028661603384347173,0.0042844439654010635,0.8174480318443167,0.6473526473526473,0.5783132530120482,Adult,Sex,Valid,{33.54},,-0.19339117633753733,0.37965193938997704,0.9044077398984608,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,3,78.75,62.5,58.0
rw1,-,-,Logistic Regression,60.0,0.005587598841560626,1.027812872032848,0.13221107685430858,0.09492889514197439,0.1505707986281234,0.8369084475895622,0.7099780701754386,0.5778670236501562,Adult,Race,Valid,{0.27},,-0.10411148351827143,0.6031419197588673,0.8766644804510806,0.13330377790505651,0.05749015355283776,0.09939000489955907,2,69.25,72.5,60.0
-,-,eop1,Naive Bayes,61.0,-0.06485430021802088,0.781383684707018,0.11663707934642918,-0.009719488639379062,-0.010347868691817697,0.8062804068996019,0.5940023068050749,0.6894243641231593,Adult,Race,Valid,{0.15},,-0.10411148351827143,0.6031419197588673,0.8952027424706912,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,3,76.5,65.5,61.0
di1,-,-,Naive Bayes,62.0,-0.2940181301655945,0.2846898143519519,0.09697946438342905,-0.18871324466066142,-0.19304249413920405,0.8185537372843874,0.6057082452431289,0.7670682730923695,Adult,Sex,Valid,{5.24},,-0.19339117633753733,0.37965193938997704,0.8944059183801041,0.0969446818666557,-0.19103784425307882,-0.20045718699756587,3,70.5,72.0,62.0
di1,-,roc2,Naive Bayes,62.0,-0.03975586541277537,0.8845462363152697,0.09063574483811572,0.04861297868711942,0.0848015678588927,0.8112560813799203,0.5871409921671018,0.8027666220437305,Adult,Race,Valid,{21.12},,-0.10411148351827143,0.6031419197588673,0.8945953838382585,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,4,72.0,70.5,62.0
di1,-,-,Logistic Regression,64.0,-0.16853357583627032,0.2891054114725128,0.1405168654569395,-0.09983317671757155,-0.12759020236587532,0.8369084475895622,0.7335365853658536,0.536813922356091,Adult,Sex,Valid,{4.47},,-0.19339117633753733,0.37965193938997704,0.8769327559310364,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,2,65.75,77.5,64.0
di1,-,cpp2,Naive Bayes,65.0,-0.14583807881292507,0.6286022084567735,0.09503364274510637,-0.0375318400359201,0.035982361587457046,0.7799646174259177,0.5372735372735373,0.8072289156626506,Adult,Race,Valid,{4.15},,-0.10411148351827143,0.6031419197588673,0.8812364456109509,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,3,91.25,52.5,65.0
rw1,-,roc2,Random Forest,66.0,-0.05432421658911196,0.8386861049376751,0.09271002532918034,0.038451495720563486,0.08205046545810879,0.8146837682441398,0.5948941887806517,0.7902721999107541,Adult,Race,Valid,{22.46},,-0.10411148351827143,0.6031419197588673,0.8902626692439479,0.12245999393109673,-0.029697844089970154,-0.025284174424301864,2,73.75,70.5,66.0
-,gsr_eo1,eop2,-,67.0,-0.08949636507959915,0.6179679140854628,0.14307805395484835,0.002639267567207837,0.0074775672981056696,0.8202122954444936,0.6661264181523501,0.5502008032128514,Adult,Sex,Valid,{22.53},,-0.19339117633753733,0.37965193938997704,0.9047935580825925,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,3,72.75,72.0,67.0
-,egr_fp1,roc2,-,68.0,-0.05975196056099702,0.7552026049686378,0.11809508108635615,0.006308675342677338,0.020218030377266105,0.8369084475895622,0.6796435272045028,0.6465863453815262,Adult,Race,Valid,{152.98},,-0.10411148351827143,0.6031419197588673,0.790402041307471,0.13330377790505651,0.05749015355283776,0.09939000489955907,4,72.0,73.0,68.0
rw1,egr_fp2,roc3,-,68.0,-0.05975196056099702,0.7552026049686378,0.11809508108635615,0.006308675342677338,0.020218030377266105,0.8369084475895622,0.6796435272045028,0.6465863453815262,Adult,Race,Valid,{147.21},,-0.10411148351827143,0.6031419197588673,0.790402041307471,0.13330377790505651,0.05749015355283776,0.09939000489955907,4,72.0,73.0,68.0
-,-,roc1,Naive Bayes,70.0,-0.048669503107611256,0.8709005338638883,0.08596605535018824,0.03108810995406519,0.05403478686918173,0.7962184873949579,0.5594384707287933,0.8357875948237394,Adult,Race,Valid,{19.45},,-0.10411148351827143,0.6031419197588673,0.8952027424706912,0.0969446818666557,-0.1031566356079979,-0.10962028417442427,4,76.75,68.5,70.0
rw1,pr2,eop3,-,70.0,-0.08093695702449605,0.6371026660227596,0.14566516133605195,0.01528992256744073,0.027790502366773495,0.8215391419725785,0.6766197183098591,0.535921463632307,Adult,Sex,Valid,{66.06},,-0.19339117633753733,0.37965193938997704,0.9056461690425445,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,3,69.75,75.5,70.0
-,-,roc1,Naive Bayes,72.0,-0.03517308906730102,0.8580648612504179,0.12768053354747053,0.1414947438154314,0.25075224776122085,0.8229765590446705,0.649812734082397,0.6193663543061133,Adult,Sex,Valid,{17.37},,-0.19339117633753733,0.37965193938997704,0.8952027424706912,0.0969446818666557,-0.19103784425307882,-0.20045718699756587,2,70.0,75.5,72.0
-,pr1,roc2,-,73.0,-0.02494061842999118,0.9405881293361918,0.08859529263185606,0.10067740233175948,0.11467399602992823,0.7603936311366651,0.5099408919935519,0.8469433288710397,Adult,Sex,Valid,{90.33},,-0.19339117633753733,0.37965193938997704,0.9056461690425445,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,2,74.25,71.5,73.0
di1,-,-,Logistic Regression,73.0,-0.025931469851290245,0.8638685320897179,0.13745439950149546,0.05185997461492213,0.09310877021068109,0.8380141530296329,0.729585798816568,0.5502008032128514,Adult,Race,Valid,{4.51},,-0.10411148351827143,0.6031419197588673,0.8760233742063163,0.13330377790505651,0.05749015355283776,0.09939000489955907,3,66.25,79.5,73.0
di1,pr2,roc3,-,73.0,-0.022632134522406366,0.947512524803017,0.08692357682501708,0.0994267665543116,0.10866499600298207,0.7535382574082264,0.5015657620041754,0.8576528335564481,Adult,Sex,Valid,{60.31},,-0.19339117633753733,0.37965193938997704,0.9058802049624667,0.13330377790505651,-0.07918037649525933,-0.09335057889394877,2,74.25,71.5,73.0
