Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,Orig Mean Difference,Orig Disparate Impact,AUC,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,gsr_eo2,cpp3,-,-0.06454679314047704,0.6795315567116073,0.13520468745445766,-0.002194393510490125,0.014980401763841189,0.8380141530296329,0.7229885057471265,0.5613565372601517,Adult,Race,Valid,{21.1},,-0.10411148351827143,0.6031419197588673,0.8910788432774658,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,11.0,55.0
-,gsr_eo1,cpp2,-,-0.06390411961862613,0.6817067537561388,0.13616067270703536,-0.000653794230987409,0.01841009309162167,0.8370190181335693,0.7210374639769452,0.5582329317269076,Adult,Race,Valid,{21.39},,-0.10411148351827143,0.6031419197588673,0.8911082289535098,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,12.0,57.0
rw1,-,eop2,Naive Bayes,-0.04907829227815558,0.8417616602055323,0.10659546440928655,0.016816105541064483,0.026925526702596736,0.8109243697478992,0.5967918337586584,0.7304774654172245,Adult,Race,Valid,{0.15},,-0.10411148351827143,0.6031419197588673,0.894283029844237,0.09321970882361034,-0.11193665245360165,-0.11705781479666821,3,13.0,33.0
-,-,eop1,Random Forest,-0.042608034232533926,0.8095976413962584,0.12776199109506112,0.02006306295471163,0.03382410583047524,0.833812472357364,0.6873096446700507,0.604194556001785,Adult,Race,Valid,{3.26},,-0.10411148351827143,0.6031419197588673,0.8918985921309489,0.11990306087906266,-0.0174989101248218,0.007366487016168599,1,14.0,14.0
rw1,-,-,Random Forest,-0.0890261462366991,0.6192284674428152,0.11841421657564895,-0.016579571588201693,0.006976972072513465,0.8448695267580717,0.7092907092907093,0.6336456938866577,Adult,Race,Valid,{2.94},,-0.10411148351827143,0.6031419197588673,0.8910536227586289,0.11990306087906266,-0.0174989101248218,0.007366487016168599,4,15.0,10.0
di1,-,eop2,Logistic Regression,-0.032794653607106816,0.8276064830653439,0.14326003115653674,0.012232709555631001,0.007417932386085235,0.8308270676691729,0.711733174508636,0.533244087460955,Adult,Race,Valid,{4.88},,-0.10411148351827143,0.6031419197588673,0.8733388811915471,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,16.0,29.0
-,gsr_eo1,roc2,-,-0.04196495395528943,0.8709536198529044,0.09111956612077361,0.060363651795966755,0.11646006859382663,0.8238611233967271,0.6121883656509696,0.7889335118250781,Adult,Race,Valid,{40.45},,-0.10411148351827143,0.6031419197588673,0.9026191492413871,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,17.0,5.0
di1,gsr_eo2,cpp3,-,-0.0759733656568286,0.6677499804327564,0.12624800119608934,-0.006119319075160563,0.017944634982851593,0.8358027421494914,0.691683569979716,0.608656849620705,Adult,Race,Valid,{28.39},,-0.10411148351827143,0.6031419197588673,0.8888587488930356,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,17.0,54.0
rw1,gsr_eo2,roc3,-,-0.04196495395528943,0.8709536198529044,0.09111956612077361,0.060363651795966755,0.11646006859382663,0.8238611233967271,0.6121883656509696,0.7889335118250781,Adult,Race,Valid,{39.94},,-0.10411148351827143,0.6031419197588673,0.9026191492413871,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,17.0,5.0
-,-,-,Random Forest,-0.09024275161888645,0.612105741660256,0.11990306087906266,-0.0174989101248218,0.007366487016168599,0.8435426802299867,0.7075376884422111,0.6282909415439536,Adult,Race,Valid,{3.23},,-0.10411148351827143,0.6031419197588673,0.8915417988612132,0.11990306087906266,-0.0174989101248218,0.007366487016168599,1,20.0,16.0
-,-,eop1,Naive Bayes,-0.03895089648888744,0.8760580880639901,0.11628122535747788,0.018672661148485564,0.02289318961293485,0.7923485183547103,0.564983888292159,0.7041499330655957,Adult,Race,Valid,{0.14},,-0.10411148351827143,0.6031419197588673,0.8940200346029453,0.09321970882361034,-0.11193665245360165,-0.11705781479666821,3,21.0,25.0
rw1,egr_fp2,cpp3,-,-0.05105959780026684,0.7349942155529847,0.13652199114121785,0.007834407198497987,0.02026947574718274,0.8400044228217602,0.7365911799761621,0.5515394912985274,Adult,Race,Valid,{79.24},,-0.10411148351827143,0.6031419197588673,0.7651721426677196,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,22.0,58.0
di1,gsr_eo2,roc3,-,-0.039428020565552724,0.8879656683710737,0.08717659998695336,0.05577462156188154,0.10059284664380208,0.8113666519239274,0.5853814235556974,0.818384649709951,Adult,Race,Valid,{47.21},,-0.10411148351827143,0.6031419197588673,0.9027033050948793,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,23.0,15.0
di1,gsr_eo2,-,-,-0.09692452246916794,0.6117029944335085,0.1132258766693338,-0.038789406298239265,-0.039380205781479716,0.8436532507739938,0.6936768149882904,0.6608656849620705,Adult,Race,Valid,{27.73},,-0.10411148351827143,0.6031419197588673,0.9027033050948793,0.15366163199540764,0.03229879158043353,0.06573493385595292,3,24.0,12.0
-,egr_fp1,cpp2,-,-0.05067399368715628,0.7364681344344413,0.13673783466455044,0.008411486294660358,0.02124938755511996,0.8398938522777533,0.7367164179104477,0.5506470325747435,Adult,Race,Valid,{75.5},,-0.10411148351827143,0.6031419197588673,0.7649913354891137,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,25.0,59.0
di1,pr2,roc3,-,-0.04600525527968502,0.8675838379297265,0.0883915289517017,0.04820687223360966,0.09196227339539442,0.8132463511720478,0.5894941634241245,0.8112449799196787,Adult,Race,Valid,{66.96},,-0.10411148351827143,0.6031419197588673,0.9023913774555323,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,26.0,32.0
di1,-,roc2,Naive Bayes,-0.04125150499495622,0.8758945441373707,0.09333627533754708,0.050033625213567204,0.0914600685938266,0.8154577620521893,0.596817874069059,0.7867023650156181,Adult,Race,Valid,{24.23},,-0.10411148351827143,0.6031419197588673,0.8961963784384439,0.09321970882361034,-0.11193665245360165,-0.11705781479666821,3,27.0,46.0
-,pr1,roc2,-,-0.04485739155901203,0.8722114586857878,0.08826276001014306,0.05201570306114239,0.10000244977951989,0.8108137992038921,0.584990378447723,0.8139223560910308,Adult,Race,Valid,{89.61},,-0.10411148351827143,0.6031419197588673,0.9016779876951417,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,28.0,17.0
rw1,pr2,roc3,-,-0.04485739155901203,0.8722114586857878,0.08826276001014306,0.05201570306114239,0.10000244977951989,0.8108137992038921,0.584990378447723,0.8139223560910308,Adult,Race,Valid,{87.68},,-0.10411148351827143,0.6031419197588673,0.9016779876951417,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,28.0,17.0
rw1,-,roc2,Random Forest,-0.02887597214539067,0.9283625435933867,0.08522092160357111,0.04559890990323705,0.06286624203821656,0.7757629367536488,0.5295095594347464,0.8527443105756358,Adult,Race,Valid,{20.89},,-0.10411148351827143,0.6031419197588673,0.8909199441698392,0.11990306087906266,-0.0174989101248218,0.007366487016168599,2,30.0,2.0
rw1,pr2,eop3,-,-0.030026683153818623,0.8377725035161744,0.1454601066107471,0.039817821760078975,0.07358647721705047,0.8304953560371517,0.7163814180929096,0.5229808121374386,Adult,Race,Valid,{65.13},,-0.10411148351827143,0.6031419197588673,0.9016779876951417,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,31.0,42.0
rw1,-,roc2,Naive Bayes,-0.04514334060069636,0.8729322757332063,0.09015309951749646,0.04618931001394162,0.08745222929936303,0.8048429898275099,0.5754119138149556,0.8103525211958947,Adult,Race,Valid,{18.15},,-0.10411148351827143,0.6031419197588673,0.894283029844237,0.09321970882361034,-0.11193665245360165,-0.11705781479666821,4,32.0,38.0
-,-,roc1,Naive Bayes,-0.05524958510949857,0.8646167646765673,0.08221292227239436,0.027912551195655375,0.05659725624693779,0.7797434763379035,0.5343827671913836,0.8634538152610441,Adult,Race,Valid,{20.62},,-0.10411148351827143,0.6031419197588673,0.8940200346029453,0.09321970882361034,-0.11193665245360165,-0.11705781479666821,4,33.0,44.0
di1,-,cpp2,Logistic Regression,-0.054155413100777705,0.7153181662675334,0.14325773991834478,-0.012635711497000594,-0.02258206761391479,0.8324856258292791,0.7197336561743342,0.5305667112896029,Adult,Race,Valid,{5.05},,-0.10411148351827143,0.6031419197588673,0.870263486533063,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,34.0,66.0
di1,-,-,Logistic Regression,-0.020136425759005566,0.8941477078344167,0.14122652241738778,0.05223270955563098,0.0874179323860852,0.8325961963732862,0.7144542772861356,0.5403837572512271,Adult,Race,Valid,{4.85},,-0.10411148351827143,0.6031419197588673,0.8733388811915471,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,35.0,49.0
rw1,egr_fp2,-,-,-0.04743866128664864,0.7629590335195078,0.1417233505199365,0.0031341657852878707,0.00614894659480647,0.8285050862450243,0.6971428571428572,0.5443998215082553,Adult,Race,Valid,{74.06},,-0.10411148351827143,0.6031419197588673,0.765046040073535,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,35.0,35.0
-,-,roc1,Random Forest,-0.028317090234616538,0.9252436504834352,0.08780728043153067,0.057416697765082056,0.09089416952474283,0.7898053958425475,0.5501474926253688,0.8322177599286033,Adult,Race,Valid,{23.18},,-0.10411148351827143,0.6031419197588673,0.8916365807850607,0.11990306087906266,-0.0174989101248218,0.007366487016168599,2,37.0,21.0
rw1,pr2,cpp3,-,-0.05401792977774886,0.7085579100756685,0.14244452576009714,0.01927571400178147,0.05672709456148939,0.8362450243255197,0.736318407960199,0.5283355644801427,Adult,Race,Valid,{68.29},,-0.10411148351827143,0.6031419197588673,0.8798375759231088,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,38.0,67.0
-,egr_fp1,eop2,-,-0.036056831863590516,0.8166521883014809,0.14177274527791414,0.019568878925024354,0.03006859382655558,0.829500221141088,0.7016733987305251,0.5426149040606872,Adult,Race,Valid,{77.28},,-0.10411148351827143,0.6031419197588673,0.765046040073535,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,39.0,50.0
rw1,egr_fp2,eop3,-,-0.04100989229117177,0.7989559155480048,0.14160072795171094,0.011614734821241805,0.01771925526702589,0.8259619637328616,0.6860011154489682,0.5488621151271754,Adult,Race,Valid,{81.06},,-0.10411148351827143,0.6031419197588673,0.765046040073535,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,40.0,53.0
di1,-,eop2,Random Forest,-0.03893625329471867,0.8366105444266929,0.13049924691348988,0.030387515054405123,0.056374326310632106,0.8209862892525431,0.647673314339981,0.608656849620705,Adult,Race,Valid,{7.89},,-0.10411148351827143,0.6031419197588673,0.883984760640878,0.11990306087906266,-0.0174989101248218,0.007366487016168599,1,41.0,19.0
-,pr1,eop2,-,-0.030026683153818623,0.8377725035161744,0.14775991950986767,0.044215718344907264,0.08593581577658005,0.8273993808049536,0.7078239608801956,0.5167336010709505,Adult,Race,Valid,{71.71},,-0.10411148351827143,0.6031419197588673,0.9016779876951417,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,42.0,30.0
di1,egr_fp2,cpp3,-,-0.05718940158146496,0.7146032429096874,0.1381255932838101,0.013855095990572601,0.04575943165115137,0.8340336134453782,0.7126436781609196,0.5533244087460955,Adult,Race,Valid,{84.31},,-0.10411148351827143,0.6031419197588673,0.7778749210505931,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,43.0,64.0
di1,egr_fp2,eop3,-,-0.04925604438514855,0.7670443615097534,0.14160295823673524,-0.002366382098794542,-0.004630083292503584,0.822313135780628,0.6713513513513514,0.5542168674698795,Adult,Race,Valid,{81.93},,-0.10411148351827143,0.6031419197588673,0.7834662018482409,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,43.0,52.0
di1,gsr_eo2,-,-,-0.17533889525570223,0.3453020350901908,0.12270446160100748,-0.05644017297403994,-0.0316983280871862,0.8444272445820433,0.7178683385579937,0.6131191432396251,Adult,Sex,Valid,{24.06},,-0.19655453214926327,0.3675266206338366,0.9018061892661864,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,5,45.0,12.0
di1,-,roc2,Random Forest,-0.03074623344505545,0.9225620925210323,0.08860796165929886,0.054421664024862024,0.08952474277315048,0.7749889429455993,0.5289977477477478,0.8384649709950914,Adult,Race,Valid,{30.38},,-0.10411148351827143,0.6031419197588673,0.8838097256486379,0.11990306087906266,-0.0174989101248218,0.007366487016168599,2,46.0,26.0
-,pr1,cpp2,-,-0.05208990921219614,0.716005960987466,0.1448496889268692,0.023423947560917993,0.06554630083292501,0.8339230429013711,0.7319522912743252,0.5203034359660865,Adult,Race,Valid,{66.99},,-0.10411148351827143,0.6031419197588673,0.8785858641910809,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,47.0,68.0
di1,pr2,eop3,-,-0.023923725228596537,0.8751666114832455,0.147871293647609,0.047269195846199256,0.0845663890249877,0.8230871295886776,0.6881972988843218,0.5229808121374386,Adult,Race,Valid,{50.45},,-0.10411148351827143,0.6031419197588673,0.9023913774555323,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,47.0,45.0
rw1,-,eop2,Logistic Regression,-0.040327356740750386,0.8031701157822848,0.14335917342283724,0.017741274833581663,0.03310877021068104,0.8229765590446705,0.6775804661487237,0.5448460508701473,Adult,Race,Valid,{0.27},,-0.10411148351827143,0.6031419197588673,0.8589937518050381,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,47.0,3.0
-,egr_fp1,-,-,-0.05466751814129056,0.72806055553757,0.1420124220581175,-0.007483175380009387,-0.009341009309162152,0.8281733746130031,0.6963979416809606,0.5435073627844712,Adult,Race,Valid,{77.2},,-0.10411148351827143,0.6031419197588673,0.765046040073535,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,50.0,28.0
rw1,-,cpp2,Logistic Regression,-0.04982102762682633,0.7568333783333069,0.14440141226609876,-0.00616849960250853,-0.011891229789318891,0.822313135780628,0.6770949720670391,0.5408299866131191,Adult,Race,Valid,{0.33},,-0.10411148351827143,0.6031419197588673,0.8568172767834858,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,51.0,31.0
rw1,-,cpp2,Naive Bayes,-0.08888540887052165,0.6990737680536735,0.1138154965882752,0.00047505155323522563,0.049652131308182246,0.813578062804069,0.608440797186401,0.6947791164658634,Adult,Race,Valid,{0.2},,-0.10411148351827143,0.6031419197588673,0.8776842552400467,0.09321970882361034,-0.11193665245360165,-0.11705781479666821,3,52.0,56.0
rw1,-,-,Naive Bayes,-0.12320417493735969,0.6263046857650455,0.09597794372992252,-0.04914858564752263,-0.032170504654581045,0.8209862892525431,0.6100495399858458,0.7692994199018296,Adult,Race,Valid,{0.11},,-0.10411148351827143,0.6031419197588673,0.894283029844237,0.09321970882361034,-0.11193665245360165,-0.11705781479666821,2,53.0,22.0
di1,-,roc2,Logistic Regression,0.007629510917314786,1.0277631407561783,0.11573255760434659,0.09613500771050502,0.14376041156295927,0.8153471915081822,0.6144288577154309,0.6840696117804551,Adult,Race,Valid,{25.97},,-0.10411148351827143,0.6031419197588673,0.8733388811915471,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,54.0,24.0
di1,pr2,-,-,-0.11740547004653282,0.5264828631612103,0.11314910791036552,-0.07361909088360329,-0.09585007349338559,0.8464175143741707,0.7034383954154728,0.6572958500669344,Adult,Race,Valid,{49.73},,-0.10411148351827143,0.6031419197588673,0.9023913774555323,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,54.0,51.0
-,gsr_eo1,-,-,-0.1756085022896947,0.32586517484543176,0.12611724269852786,-0.07213199914818985,-0.0660207842330871,0.843874391862008,0.7244179750947483,0.5970548862115127,Adult,Sex,Valid,{19.2},,-0.19655453214926327,0.3675266206338366,0.9026191492413871,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,5,56.0,7.0
rw1,-,-,Logistic Regression,-0.02766912889264911,0.8649524323809221,0.14277503777843953,0.03947059814185235,0.06810877021068107,0.8227554179566563,0.6754675467546755,0.5479696564033913,Adult,Race,Valid,{0.24},,-0.10411148351827143,0.6031419197588673,0.8589937518050381,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,56.0,1.0
rw1,gsr_eo2,-,-,-0.1756085022896947,0.32586517484543176,0.12611724269852786,-0.07213199914818985,-0.0660207842330871,0.843874391862008,0.7244179750947483,0.5970548862115127,Adult,Sex,Valid,{19.3},,-0.19655453214926327,0.3675266206338366,0.9026191492413871,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,5,56.0,7.0
di1,egr_fp2,-,-,-0.07642771143145358,0.6698458662205947,0.12911644171377262,-0.026453442467660737,-0.030585497305242626,0.8301636444051305,0.6765147721582374,0.6028558679161089,Adult,Race,Valid,{82.0},,-0.10411148351827143,0.6031419197588673,0.7834662018482409,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,59.0,43.0
rw1,-,-,Naive Bayes,-0.16738037858172553,0.48997530651299703,0.1092970434802788,-0.002841609475359365,0.07627212476866874,0.8257408226448474,0.6339105920257753,0.7023650156180277,Adult,Sex,Valid,{0.13},,-0.19655453214926327,0.3675266206338366,0.891865434855859,0.09321970882361034,-0.20236398783536141,-0.18440707992597394,3,60.0,22.0
rw1,-,-,Random Forest,-0.18322745558558176,0.3320783261987037,0.12234776198255462,-0.06191863176205424,-0.033389221935749225,0.8426581158779302,0.7097435897435898,0.6175814368585453,Adult,Sex,Valid,{3.36},,-0.19655453214926327,0.3675266206338366,0.8915347476108232,0.12002723064604277,-0.07514521066548244,-0.05606523148953668,4,61.0,10.0
di1,-,-,Random Forest,-0.11446706908333606,0.5502253548139624,0.12150358321146468,-0.04625986125986696,-0.026352278294953457,0.8303847854931447,0.6638850254983774,0.6390004462293619,Adult,Race,Valid,{7.55},,-0.10411148351827143,0.6031419197588673,0.8829256300357817,0.11990306087906266,-0.0174989101248218,0.007366487016168599,1,62.0,41.0
-,gsr_eo1,roc2,-,-0.053154245092444596,0.8498685706166523,0.10183523007030792,0.10113558731585919,0.1573701776308506,0.794891640866873,0.5633202099737533,0.7661758143685855,Adult,Sex,Valid,{39.37},,-0.19655453214926327,0.3675266206338366,0.9026191492413871,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,4,63.0,5.0
rw1,gsr_eo2,roc3,-,-0.053154245092444596,0.8498685706166523,0.10183523007030792,0.10113558731585919,0.1573701776308506,0.794891640866873,0.5633202099737533,0.7661758143685855,Adult,Sex,Valid,{44.43},,-0.19655453214926327,0.3675266206338366,0.9026191492413871,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,4,63.0,5.0
-,pr1,roc2,-,-0.07173354964778161,0.8101316123448468,0.09548889181650379,0.08726620819781405,0.14658104110975778,0.7921273772666961,0.5562480523527579,0.7965194109772423,Adult,Sex,Valid,{65.96},,-0.19655453214926327,0.3675266206338366,0.9033797331846208,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,4,65.0,17.0
rw1,pr2,roc3,-,-0.07173354964778161,0.8101316123448468,0.09548889181650379,0.08726620819781405,0.14658104110975778,0.7921273772666961,0.5562480523527579,0.7965194109772423,Adult,Sex,Valid,{72.98},,-0.19655453214926327,0.3675266206338366,0.9033797331846208,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,4,65.0,17.0
di1,pr2,cpp3,-,-0.06174994305424489,0.6788672747580045,0.14669916551313839,0.011935243552835127,0.052606565409113126,0.8272888102609465,0.7043949428055388,0.5220883534136547,Adult,Race,Valid,{49.37},,-0.10411148351827143,0.6031419197588673,0.8588798823103674,0.15366163199540764,0.03229879158043353,0.06573493385595292,4,67.0,69.0
di1,pr2,eop3,-,-0.08362298403894916,0.6400932353617776,0.1499047385532085,0.005309146240468958,0.010419006342829218,0.8102609464838567,0.6412049488972565,0.5319053993752789,Adult,Sex,Valid,{57.25},,-0.19655453214926327,0.3675266206338366,0.9025549664645811,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,4,68.0,45.0
di1,egr_fp2,-,-,-0.11971967156675486,0.5133617053906909,0.13390611266551292,0.0013534214401148964,0.037497034213315183,0.8311587793011942,0.6900958466453674,0.5783132530120482,Adult,Sex,Valid,{95.83},,-0.19655453214926327,0.3675266206338366,0.7878619841379007,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,4,69.0,43.0
-,pr1,-,-,-0.1840189841081195,0.3031542351642006,0.12655849366806485,-0.08606919297966992,-0.08676547349773023,0.8427686864219371,0.720754716981132,0.5966086568496207,Adult,Sex,Valid,{49.56},,-0.19655453214926327,0.3675266206338366,0.9033797331846208,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,5,70.0,39.0
rw1,pr2,-,-,-0.1840189841081195,0.3031542351642006,0.12655849366806485,-0.08606919297966992,-0.08676547349773023,0.8427686864219371,0.720754716981132,0.5966086568496207,Adult,Sex,Valid,{53.25},,-0.19655453214926327,0.3675266206338366,0.9033797331846208,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,5,70.0,39.0
-,-,-,Random Forest,-0.19109636525700702,0.32032508051529796,0.12002723064604277,-0.07514521066548244,-0.05606523148953668,0.8434321096859797,0.7073906485671192,0.6278447121820616,Adult,Sex,Valid,{3.02},,-0.19655453214926327,0.3675266206338366,0.8923583992494059,0.12002723064604277,-0.07514521066548244,-0.05606523148953668,2,72.0,16.0
rw1,-,roc2,Logistic Regression,-0.03724089681429177,0.8965604508335631,0.10822751359267536,0.054585174715169035,0.10928711415972558,0.7717823971693941,0.5275786849485821,0.7554663096831772,Adult,Race,Valid,{18.11},,-0.10411148351827143,0.6031419197588673,0.8589937518050381,0.15366163199540764,0.03229879158043353,0.06573493385595292,2,72.0,20.0
-,-,eop1,Naive Bayes,-0.08177267803889571,0.7615868694368819,0.13373928860030465,0.017611633884820732,0.033041236298065546,0.7598407784166298,0.512041884816754,0.6546184738955824,Adult,Sex,Valid,{0.16},,-0.19655453214926327,0.3675266206338366,0.8940200346029453,0.09321970882361034,-0.20236398783536141,-0.18440707992597394,3,74.0,25.0
di1,gsr_eo2,roc3,-,-0.05359992202618724,0.8526721284557484,0.10005132221768426,0.09717842440277025,0.14782588064092628,0.7908005307386112,0.5556618819776714,0.7773315484158858,Adult,Sex,Valid,{42.6},,-0.19655453214926327,0.3675266206338366,0.9018061892661864,0.15366163199540764,-0.18308014858582036,-0.24883345723731043,4,74.0,15.0
-,-,cpp1,Logistic Regression,-0.04596702027268881,0.7590138694598929,0.1546081334081028,0.0069792427082531125,0.020734933855952986,0.8162317558602389,0.6736652669466107,0.50111557340473,Adult,Race,Valid,{0.32},,-0.10411148351827143,0.6031419197588673,0.8533333359570545,0.15366163199540764,0.03229879158043353,0.06573493385595292,3,76.0,65.0
rw1,-,cpp2,Naive Bayes,-0.15973312833766432,0.5016650727089924,0.11251080156919165,0.007018403675444741,0.09197893105139121,0.8243034055727554,0.6338259441707718,0.6889781347612673,Adult,Sex,Valid,{0.24},,-0.19655453214926327,0.3675266206338366,0.8891478829555405,0.09321970882361034,-0.20236398783536141,-0.18440707992597394,3,77.0,56.0
rw1,-,cpp2,Random Forest,-0.056952263187009855,0.7143206914281517,0.1420267519675837,0.02912603020944962,0.08594806467417937,0.8292790800530738,0.7013287117273252,0.5417224453369032,Adult,Race,Valid,{3.16},,-0.10411148351827143,0.6031419197588673,0.8654027808688491,0.11990306087906266,-0.0174989101248218,0.007366487016168599,1,78.0,62.0
-,-,cpp1,Random Forest,-0.05339315349321533,0.72508356440952,0.142968088877675,0.040602719513279775,0.10976727094561489,0.8306059265811587,0.7098875074008288,0.535029004908523,Adult,Race,Valid,{3.48},,-0.10411148351827143,0.6031419197588673,0.8643575887819657,0.11990306087906266,-0.0174989101248218,0.007366487016168599,1,79.0,63.0
