Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,Orig Mean Difference,Orig Disparate Impact,AUC,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
rw1,gsr_eo2,eop3,-,23.0,-0.049178354104975425,0.7592148552947081,0.13599809364751012,-0.01815933628637926,-0.04785889269965704,0.8341441839893853,0.7075630252100841,0.5635876840696118,Adult,Race,Valid,{21.56},,-0.10411148351827143,0.6031419197588673,0.894992746395122,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,41.25,78.0,23.0
-,pr1,eop2,-,24.0,-0.05827747225928215,0.7072958462380793,0.1410722791312334,-0.03587881531422988,-0.07571043606075456,0.8308270676691729,0.705848291835553,0.5439535921463632,Adult,Race,Valid,{68.02},,-0.10411148351827143,0.6031419197588673,0.8963334022716047,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,44.5,75.0,24.0
rw1,-,eop2,Random Forest,25.0,-0.048451888972047746,0.7867897645913283,0.12492208590294117,-0.00702106667563742,-0.026854483096521387,0.8362450243255197,0.6905717151454364,0.6144578313253012,Adult,Race,Valid,{2.78},,-0.10411148351827143,0.6031419197588673,0.8875962143115719,0.11981536628983813,-0.045218383762295436,-0.05204311611954926,3,46.25,75.5,25.0
-,-,eop1,Random Forest,26.0,-0.0477604048029677,0.7862048622744023,0.12490041831607533,-0.002994156891650432,-0.01793483586477218,0.8384564352056613,0.6989795918367347,0.6113342257920571,Adult,Race,Valid,{2.99},,-0.10411148351827143,0.6031419197588673,0.8875002189167273,0.11981536628983813,-0.045218383762295436,-0.05204311611954926,3,45.75,76.5,26.0
-,pr1,roc2,-,27.0,-0.06205799823857633,0.8080596920375926,0.11041770994311509,0.11307467823146439,0.19258061238314594,0.804953560371517,0.5868852459016394,0.7188755020080321,Adult,Sex,Valid,{68.05},,-0.20870518256033033,0.3361536600172964,0.8977775967410236,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,4,60.5,62.0,27.0
rw1,pr2,roc3,-,27.0,-0.06205799823857633,0.8080596920375926,0.11041770994311509,0.11307467823146439,0.19258061238314594,0.804953560371517,0.5868852459016394,0.7188755020080321,Adult,Sex,Valid,{66.24},,-0.20870518256033033,0.3361536600172964,0.8977775967410236,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,4,60.5,62.0,27.0
di1,-,-,Random Forest,29.0,-0.11210463375744362,0.5497294524352548,0.12206619978816226,-0.053280801105180686,-0.04743263106320439,0.8327067669172933,0.6725118483412322,0.6331994645247657,Adult,Race,Valid,{6.45},,-0.10411148351827143,0.6031419197588673,0.8840612093137113,0.11981536628983813,-0.045218383762295436,-0.05204311611954926,2,54.25,69.0,29.0
-,gsr_eo1,cpp2,-,30.0,-0.07230971982688492,0.6421312848262312,0.13635905006459173,-0.0318516540745309,-0.0469794218520333,0.836687306501548,0.7200460829493087,0.5577867023650156,Adult,Race,Valid,{24.88},,-0.10411148351827143,0.6031419197588673,0.8871485419030886,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,48.25,75.5,30.0
di1,pr2,roc3,-,31.0,-0.05431401371641709,0.8368460017240505,0.10955355749910732,0.12048467183754134,0.1996765343449397,0.7979876160990712,0.5725297827610372,0.7291387773315484,Adult,Sex,Valid,{71.06},,-0.20870518256033033,0.3361536600172964,0.898131339935009,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,4,61.5,63.0,31.0
-,-,-,Naive Bayes,32.0,-0.17673155771045523,0.48809697729436274,0.09994849697507242,-0.13223152547001413,-0.15609015188633024,0.8093763821318001,0.5891686788547775,0.7621597501115573,Adult,Race,Valid,{0.08},,-0.10411148351827143,0.6031419197588673,0.8908765543825555,0.09994849697507242,-0.13223152547001413,-0.15609015188633024,1,64.5,62.5,32.0
di1,gsr_eo2,roc3,-,32.0,-0.057184260984196045,0.8261033683255905,0.11100589056302715,0.11719174450046879,0.1970718737298469,0.799203892083149,0.5756496974012104,0.7215528781793842,Adult,Sex,Valid,{46.34},,-0.20870518256033033,0.3361536600172964,0.8960747689666009,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,4,65.0,62.0,32.0
rw1,-,-,Naive Bayes,34.0,-0.16777065120683177,0.5004198887177611,0.10995841974332199,-0.0027624781102684043,0.06713690556835117,0.8197700132684653,0.6196631414022719,0.7059348505131637,Adult,Sex,Valid,{0.11},,-0.20870518256033033,0.3361536600172964,0.8843945858728492,0.09994849697507242,-0.20123734259834664,-0.19529704647066803,3,63.25,64.0,34.0
di1,gsr_eo2,cpp3,-,35.0,-0.08418168949920274,0.6297718799865476,0.12931645293300306,-0.03772968993125718,-0.04715580597746194,0.8329279080053074,0.6871794871794872,0.5979473449352968,Adult,Race,Valid,{30.1},,-0.10411148351827143,0.6031419197588673,0.8833251243660187,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,56.25,72.0,35.0
rw1,-,cpp2,Random Forest,36.0,-0.06570360547980866,0.6756509831009445,0.1373114706464621,0.009697549856264604,0.0478196962273395,0.8345864661654135,0.7129788450543167,0.5564480142793395,Adult,Race,Valid,{2.85},,-0.10411148351827143,0.6031419197588673,0.8697925286000355,0.11981536628983813,-0.045218383762295436,-0.05204311611954926,3,55.25,73.5,36.0
rw1,-,eop2,Random Forest,37.0,-0.10978692985838162,0.6013750506675035,0.12835242219490642,0.00956881869605071,0.029166102154179585,0.819438301636444,0.639834406623735,0.6207050423917894,Adult,Sex,Valid,{3.09},,-0.20870518256033033,0.3361536600172964,0.8874683079091481,0.11898025630797894,-0.06999070599649729,-0.046716230863026675,3,66.25,63.0,37.0
rw1,-,cpp2,Naive Bayes,38.0,-0.17504715848333904,0.4787522234330745,0.11104410158231763,-0.022732498625890128,0.03107133179785937,0.8196594427244582,0.6204581358609794,0.7010263275323516,Adult,Sex,Valid,{0.19},,-0.20870518256033033,0.3361536600172964,0.8817474808834043,0.09994849697507242,-0.20123734259834664,-0.19529704647066803,3,65.25,64.5,38.0
rw1,-,eop2,Naive Bayes,39.0,-0.10747959091577147,0.679951972505164,0.11523407746421023,0.020826040763468404,0.04418608589621997,0.7989827509951349,0.5775577557755776,0.7028112449799196,Adult,Sex,Valid,{0.14},,-0.20870518256033033,0.3361536600172964,0.8843945858728492,0.09994849697507242,-0.20123734259834664,-0.19529704647066803,3,79.75,53.0,39.0
rw1,egr_fp2,cpp3,-,40.0,-0.1376226452549934,0.4203281467303356,0.13361920951023296,0.006295456462031741,0.06509958000270966,0.839562140645732,0.7257142857142858,0.5667112896028559,Adult,Sex,Valid,{63.27},,-0.20870518256033033,0.3361536600172964,0.7667424069348097,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,4,60.5,72.5,40.0
rw1,-,eop2,Naive Bayes,41.0,-0.046862288893950776,0.8508840050736454,0.10622688440990458,-0.009888290324136156,-0.04336354728074476,0.8084918177797434,0.5914480776140855,0.7344935296742525,Adult,Race,Valid,{0.16},,-0.10411148351827143,0.6031419197588673,0.8912911023124626,0.09994849697507242,-0.13223152547001413,-0.15609015188633024,3,65.75,67.5,41.0
-,gsr_eo1,roc2,-,42.0,-0.05270777810563454,0.8501502781281175,0.10666576200865498,0.11491519112508122,0.18350663866684735,0.7888102609464839,0.5546384945526577,0.749665327978581,Adult,Sex,Valid,{44.28},,-0.20870518256033033,0.3361536600172964,0.894992746395122,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,4,70.0,63.5,42.0
rw1,gsr_eo2,roc3,-,42.0,-0.05270777810563454,0.8501502781281175,0.10666576200865498,0.11491519112508122,0.18350663866684735,0.7888102609464839,0.5546384945526577,0.749665327978581,Adult,Sex,Valid,{39.78},,-0.20870518256033033,0.3361536600172964,0.894992746395122,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,4,70.0,63.5,42.0
-,egr_fp1,cpp2,-,44.0,-0.13859698757392813,0.41861018427775926,0.13334931589280255,0.0051653812166621745,0.0635499932258502,0.839562140645732,0.7249430523917996,0.5680499776885319,Adult,Sex,Valid,{63.43},,-0.20870518256033033,0.3361536600172964,0.7659220349475713,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,4,60.75,73.0,44.0
-,-,eop1,Random Forest,45.0,-0.10561857232854308,0.6130879426536774,0.12991104637790998,0.010820974769055934,0.027774014361197752,0.817890314020345,0.6372458410351202,0.6153502900490853,Adult,Sex,Valid,{2.82},,-0.20870518256033033,0.3361536600172964,0.8869087337968006,0.11898025630797894,-0.06999070599649729,-0.046716230863026675,3,71.0,63.5,45.0
di1,-,roc2,Naive Bayes,45.0,-0.18681461716182357,0.5985033918455835,0.07807266809495553,-0.09655319935559115,-0.05406908378245956,0.7561919504643962,0.5045317220543807,0.8942436412315931,Adult,Race,Valid,{21.04},,-0.10411148351827143,0.6031419197588673,0.8878149014632033,0.09994849697507242,-0.13223152547001413,-0.15609015188633024,4,83.0,51.5,45.0
di1,-,-,Logistic Regression,47.0,-0.19176785399585008,0.28903886519780564,0.13529260133349336,-0.08603862621742206,-0.07375186289120716,0.8287262273330385,0.6834570519618239,0.5751896474788041,Adult,Sex,Valid,{4.65},,-0.20870518256033033,0.3361536600172964,0.872408575291251,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,5,61.5,73.5,47.0
rw1,-,cpp2,Naive Bayes,48.0,-0.09737073313592137,0.6683256112970805,0.11401420198107479,-0.031910207074585986,-0.018777560019598183,0.8152366209641752,0.6125592417061612,0.6921017402945113,Adult,Race,Valid,{0.19},,-0.10411148351827143,0.6031419197588673,0.8797206891492014,0.09994849697507242,-0.13223152547001413,-0.15609015188633024,3,73.25,63.0,48.0
-,-,-,Naive Bayes,49.0,-0.317593619802129,0.24721265945284424,0.09994849697507242,-0.20123734259834664,-0.19529704647066803,0.8093763821318001,0.5891686788547775,0.7621597501115573,Adult,Sex,Valid,{0.11},,-0.20870518256033033,0.3361536600172964,0.8908765543825555,0.09994849697507242,-0.20123734259834664,-0.19529704647066803,1,64.5,72.5,49.0
-,gsr_eo1,roc2,-,49.0,-0.0372945885262439,0.9040185581428457,0.08439578304340353,0.043552413429956166,0.0682557569818717,0.7890314020344981,0.5480242284395731,0.8478357875948237,Adult,Race,Valid,{42.64},,-0.10411148351827143,0.6031419197588673,0.894992746395122,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,67.0,70.0,49.0
rw1,gsr_eo2,roc3,-,49.0,-0.0372945885262439,0.9040185581428457,0.08439578304340353,0.043552413429956166,0.0682557569818717,0.7890314020344981,0.5480242284395731,0.8478357875948237,Adult,Race,Valid,{37.93},,-0.10411148351827143,0.6031419197588673,0.894992746395122,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,67.0,70.0,49.0
-,-,roc1,Naive Bayes,52.0,-0.04396728154441698,0.8254348679880594,0.1306091136624392,0.1449885002039041,0.25910276385313646,0.8177797434763379,0.6378428637842863,0.6122266845158412,Adult,Sex,Valid,{19.83},,-0.20870518256033033,0.3361536600172964,0.8908765543825555,0.09994849697507242,-0.20123734259834664,-0.19529704647066803,2,64.5,73.0,52.0
-,pr1,roc2,-,53.0,-0.03436513618170578,0.9140595437178815,0.08225413454894968,0.0463302209428017,0.070516903478687,0.7837240159221583,0.5398824517212426,0.8607764390896921,Adult,Race,Valid,{80.74},,-0.10411148351827143,0.6031419197588673,0.8963334022716047,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,67.25,70.5,53.0
di1,-,-,Naive Bayes,53.0,-0.32167408620802584,0.2533475224768101,0.09648384398446255,-0.20517664319783735,-0.2019899065167321,0.8094869526758072,0.5872641509433962,0.7777777777777778,Adult,Sex,Valid,{4.03},,-0.20870518256033033,0.3361536600172964,0.8896732175078546,0.09994849697507242,-0.20123734259834664,-0.19529704647066803,2,66.25,71.5,53.0
rw1,pr2,roc3,-,53.0,-0.03436513618170578,0.9140595437178815,0.08225413454894968,0.0463302209428017,0.070516903478687,0.7837240159221583,0.5398824517212426,0.8607764390896921,Adult,Race,Valid,{85.2},,-0.10411148351827143,0.6031419197588673,0.8963334022716047,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,67.25,70.5,53.0
di1,-,-,Naive Bayes,56.0,-0.17816008265269598,0.5784411669592534,0.08423560660314805,-0.0959810018403816,-0.06634247917687408,0.7784166298098186,0.5329441201000834,0.8554216867469879,Adult,Race,Valid,{5.39},,-0.10411148351827143,0.6031419197588673,0.8878149014632033,0.09994849697507242,-0.13223152547001413,-0.15609015188633024,4,81.5,57.5,56.0
-,-,cpp1,Random Forest,57.0,-0.06554619114249458,0.6697219125073783,0.1416753149411124,0.004721134800181746,0.03751837334639874,0.83093763821318,0.7079439252336449,0.5408299866131191,Adult,Race,Valid,{3.06},,-0.10411148351827143,0.6031419197588673,0.8612444453365096,0.11981536628983813,-0.045218383762295436,-0.05204311611954926,3,62.75,76.5,57.0
di1,gsr_eo2,roc3,-,58.0,-0.03785550421398587,0.9059655738234962,0.0829729251304058,0.04231634342631378,0.06649681528662421,0.7808491817779744,0.5360423044809352,0.8594377510040161,Adult,Race,Valid,{48.53},,-0.10411148351827143,0.6031419197588673,0.8952610218750777,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,71.25,68.5,58.0
di1,-,eop2,Random Forest,59.0,-0.05303927630080377,0.7727722634249706,0.1312406299464136,0.007600092203401847,0.02078392944634977,0.8240822644847413,0.6590019569471625,0.6010709504685409,Adult,Race,Valid,{6.73},,-0.10411148351827143,0.6031419197588673,0.8857811568681507,0.11981536628983813,-0.045218383762295436,-0.05204311611954926,3,66.5,73.5,59.0
-,gsr_eo1,eop2,-,60.0,-0.09160427072086702,0.6038629922056888,0.1462911408074335,0.016376455827317032,0.036400894187779476,0.8173374613003096,0.6611932129173509,0.5390450691655511,Adult,Sex,Valid,{25.04},,-0.20870518256033033,0.3361536600172964,0.894992746395122,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,3,67.0,73.5,60.0
di1,-,eop2,Random Forest,61.0,-0.11000412559360268,0.595820163839257,0.13365478702429745,-0.0018464209754895239,0.008079867226662985,0.8139097744360902,0.6301305970149254,0.6028558679161089,Adult,Sex,Valid,{6.73},,-0.20870518256033033,0.3361536600172964,0.8877977488866732,0.11898025630797894,-0.06999070599649729,-0.046716230863026675,3,76.75,64.0,61.0
di1,pr2,roc3,-,62.0,-0.026110035469070314,0.9326471896719605,0.08395803575558225,0.051827809240301725,0.07178588926996576,0.7892525431225121,0.5482291966599482,0.8496207050423918,Adult,Race,Valid,{67.6},,-0.10411148351827143,0.6031419197588673,0.8944983061584703,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,69.25,72.5,62.0
-,-,roc1,Naive Bayes,63.0,-0.026213758094432327,0.9278333198957242,0.09091152598764758,0.0642539974196684,0.1054924056834885,0.7959973463069439,0.5608856088560885,0.8139223560910308,Adult,Race,Valid,{18.93},,-0.10411148351827143,0.6031419197588673,0.8908765543825555,0.09994849697507242,-0.13223152547001413,-0.15609015188633024,4,69.75,72.5,63.0
di1,-,roc2,Naive Bayes,64.0,-0.04046919230420368,0.8412679705673336,0.13018124674300818,0.14819167005554107,0.26152790949735805,0.8157894736842105,0.6313385107354956,0.6166889781347613,Adult,Sex,Valid,{21.53},,-0.20870518256033033,0.3361536600172964,0.8896732175078546,0.09994849697507242,-0.20123734259834664,-0.19529704647066803,2,69.0,73.5,64.0
rw1,-,roc2,Random Forest,65.0,-0.06438671914475746,0.8506053441999184,0.0949160914109753,0.0823644551162098,0.12277977238856519,0.7506634232640425,0.49811422413793105,0.8250780901383311,Adult,Sex,Fail,{23.02},,-0.20870518256033033,0.3361536600172964,0.8879990210896667,0.11898025630797894,-0.06999070599649729,-0.046716230863026675,2,87.5,55.5,65.0
rw1,gsr_eo2,eop3,-,66.0,-0.09160427072086702,0.6038629922056888,0.14661241412403136,0.0182415882580644,0.041229169489229056,0.8168951791242813,0.6600985221674877,0.5381526104417671,Adult,Sex,Valid,{22.45},,-0.20870518256033033,0.3361536600172964,0.894992746395122,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,3,69.75,73.5,66.0
-,-,roc1,Random Forest,67.0,-0.02124971527122449,0.9412081135099123,0.0907224649659492,0.06297756146298045,0.09451249387555127,0.7971030517470146,0.5626156693399136,0.8139223560910308,Adult,Race,Valid,{21.58},,-0.10411148351827143,0.6031419197588673,0.8881957673738055,0.11981536628983813,-0.045218383762295436,-0.05204311611954926,2,71.75,72.0,67.0
rw1,-,roc2,Naive Bayes,68.0,-0.037571588949269485,0.9031775548110909,0.0857960904077187,0.04954324363991827,0.08462518373346406,0.7871517027863777,0.5456383593298672,0.8429272646140116,Adult,Race,Valid,{18.7},,-0.10411148351827143,0.6031419197588673,0.8912911023124626,0.09994849697507242,-0.13223152547001413,-0.15609015188633024,4,73.75,70.5,68.0
-,-,eop1,Naive Bayes,69.0,-0.042868764439816465,0.8596891092377904,0.12137677389187168,-0.0015998896779987476,-0.019468397844193963,0.7910216718266254,0.5647840531561462,0.6827309236947792,Adult,Race,Valid,{0.15},,-0.10411148351827143,0.6031419197588673,0.8908765543825555,0.09994849697507242,-0.13223152547001413,-0.15609015188633024,3,75.75,69.0,69.0
di1,gsr_eo2,eop3,-,70.0,-0.0845108605745176,0.6423244814997393,0.148598792330054,0.03706540369637951,0.07866481506570921,0.8098186643078283,0.6376122556788167,0.5385988398036591,Adult,Sex,Valid,{25.04},,-0.20870518256033033,0.3361536600172964,0.8960747689666009,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,3,75.5,69.5,70.0
di1,pr2,eop3,-,71.0,-0.09064962231574766,0.6228240714727202,0.15063179900536874,0.007248128672304795,0.01879487874271779,0.8057275541795665,0.6265690376569037,0.5345827755466309,Adult,Sex,Valid,{52.65},,-0.20870518256033033,0.3361536600172964,0.898131339935009,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,3,75.25,70.0,71.0
rw1,-,roc2,Naive Bayes,71.0,-0.06393646000661268,0.818478229266611,0.10949529067827975,0.10715420303663323,0.1845176805310934,0.7865988500663423,0.5518160613128957,0.7389558232931727,Adult,Sex,Valid,{19.33},,-0.20870518256033033,0.3361536600172964,0.8843945858728492,0.09994849697507242,-0.20123734259834664,-0.19529704647066803,3,85.25,60.0,71.0
di1,egr_fp2,-,-,73.0,-0.12935637813845025,0.5024506080096336,0.1346555519116659,-0.013066841061148686,0.009248408074786552,0.8236399823087129,0.6632962588473206,0.5854529228023204,Adult,Sex,Valid,{63.57},,-0.20870518256033033,0.3361536600172964,0.7935961593446154,0.14393412350397267,-0.18760516258191737,-0.2307918981167863,4,78.5,67.0,73.0
di1,egr_fp2,-,-,74.0,-0.09798574729100906,0.5813678671476933,0.12835652838015393,-0.06636068021254575,-0.09842479176874075,0.8314904909332154,0.6798795785248369,0.6046407853636769,Adult,Race,Valid,{76.1},,-0.10411148351827143,0.6031419197588673,0.7893138857879786,0.14393412350397267,0.018145022230874483,0.03820921117099463,3,69.25,76.5,74.0
rw1,pr2,cpp3,-,75.0,-0.0764468289349517,0.5864003274590236,0.1492984334536342,-0.038779048294829824,-0.05102400783929445,0.8290579389650597,0.7206349206349206,0.5064703257474342,Adult,Race,Valid,{64.97},,-0.10411148351827143,0.6031419197588673,0.8672708374779927,0.14393412350397267,0.018145022230874483,0.03820921117099463,2,62.25,84.0,75.0
