Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,Orig Mean Difference,Orig Disparate Impact,AUC,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,gsr_eo2,roc3,-,-0.04616958445868996,0.8740535178511193,0.08480442684496602,0.04282897923166337,0.07795443410093095,0.8053958425475454,0.5738409579367516,0.8340026773761714,Adult,Race,Valid,{36.52},,-0.10411148351827143,0.6031419197588673,0.9025673307501487,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,13.0,8.0
di1,gsr_eo2,roc3,-,-0.0576201555432625,0.8453123498528011,0.0839028442508605,0.0314496516412926,0.06658500734933859,0.8037372843874392,0.5706917475728155,0.8393574297188755,Adult,Race,Valid,{43.07},,-0.10411148351827143,0.6031419197588673,0.9045763139775527,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,15.0,20.0
-,-,cpp1,Logistic Regression,-0.06362508541863263,0.6992690373286987,0.1304376947955782,-0.003827126471622748,0.006952474277315046,0.8387881468376824,0.7135842880523732,0.5836680053547524,Adult,Race,Valid,{0.29},,-0.10411148351827143,0.6031419197588673,0.8769979226032456,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,16.0,59.0
-,-,-,Random Forest,-0.08982826787283202,0.6064955382597786,0.12127311427931792,-0.016390744681705243,0.010205781479666887,0.8440955329500222,0.7129677088672476,0.6207050423917894,Adult,Race,Valid,{2.62},,-0.10411148351827143,0.6031419197588673,0.8945082435020432,0.12127311427931792,-0.016390744681705243,0.010205781479666887,1,17.0,17.0
di1,gsr_eo2,eop3,-,-0.038507939865282614,0.8111022874199881,0.13328524260524185,0.03991006410458449,0.08008084272415483,0.8372401592215833,0.7142061281337048,0.57206604194556,Adult,Race,Valid,{25.66},,-0.10411148351827143,0.6031419197588673,0.9045763139775527,0.12965673819646384,0.023372121648678024,0.051952474277315086,1,17.0,3.0
rw1,-,-,Random Forest,-0.08757443623702449,0.6084315437218101,0.12215828315448402,-0.02120583735279416,-0.0048946594806467125,0.8453118089341,0.7201882845188284,0.6144578313253012,Adult,Race,Valid,{2.98},,-0.10411148351827143,0.6031419197588673,0.8939185949868693,0.12127311427931792,-0.016390744681705243,0.010205781479666887,2,19.0,6.0
di1,pr2,eop3,-,-0.05050356317724772,0.7524147942539463,0.14312462985509147,0.007869894194367635,0.023598726114649637,0.8246351172047767,0.6838854576080854,0.5435073627844712,Adult,Race,Valid,{49.7},,-0.10411148351827143,0.6031419197588673,0.9050709509932849,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,20.0,30.0
rw1,-,eop2,Naive Bayes,-0.049208860759493656,0.8359704641350212,0.1115374221155953,0.0253246983977181,0.05093336599706022,0.8102609464838567,0.5990192380233874,0.7086122266845158,Adult,Race,Valid,{0.19},,-0.10411148351827143,0.6031419197588673,0.8963245472129753,0.0924447180144809,-0.12270491851865975,-0.13205781479666823,3,21.0,43.0
rw1,-,roc2,Naive Bayes,-0.04480247958087924,0.8816825216771078,0.08441943674105366,0.041974665241491446,0.07462518373346405,0.7971030517470146,0.5602731591448931,0.8420348058902276,Adult,Race,Valid,{18.49},,-0.10411148351827143,0.6031419197588673,0.8963245472129753,0.0924447180144809,-0.12270491851865975,-0.13205781479666823,4,21.0,33.0
-,-,eop1,Logistic Regression,-0.03909976896293643,0.81519064244736,0.13023193182480555,0.026981144205068995,0.04695247427731508,0.8371295886775763,0.7060085836909872,0.5872378402498885,Adult,Race,Valid,{0.24},,-0.10411148351827143,0.6031419197588673,0.8780832248260686,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,23.0,15.0
-,-,roc1,Naive Bayes,-0.04405120236894339,0.8831907449112544,0.08500142014365171,0.04349734729452989,0.07756491915727592,0.7972136222910217,0.5606557377049181,0.8393574297188755,Adult,Race,Valid,{18.12},,-0.10411148351827143,0.6031419197588673,0.8962250425911922,0.0924447180144809,-0.12270491851865975,-0.13205781479666823,4,24.0,40.0
-,-,-,Logistic Regression,-0.048593439849012376,0.7703177630465879,0.12965673819646384,0.023372121648678024,0.051952474277315086,0.8386775762936753,0.7111231101511879,0.5876840696117804,Adult,Race,Valid,{0.21},,-0.10411148351827143,0.6031419197588673,0.8780832248260686,0.12965673819646384,0.023372121648678024,0.051952474277315086,1,25.0,24.0
-,pr1,-,-,-0.09313437571182195,0.561919321016944,0.12316917197595441,-0.049477040351692175,-0.06705536501714837,0.8505086245024326,0.7462603878116344,0.6010709504685409,Adult,Race,Valid,{28.28},,-0.10411148351827143,0.6031419197588673,0.9044682822622746,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,26.0,34.0
rw1,pr2,-,-,-0.09313437571182195,0.561919321016944,0.12316917197595441,-0.049477040351692175,-0.06705536501714837,0.8505086245024326,0.7462603878116344,0.6010709504685409,Adult,Race,Valid,{29.97},,-0.10411148351827143,0.6031419197588673,0.9044682822622746,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,26.0,34.0
di1,-,roc2,Naive Bayes,-0.054266457323224104,0.8349519007135717,0.09594069936842985,0.02920543771483157,0.06027927486526208,0.8151260504201681,0.597934595524957,0.7751004016064257,Adult,Race,Valid,{20.97},,-0.10411148351827143,0.6031419197588673,0.8947245365081933,0.0924447180144809,-0.12270491851865975,-0.13205781479666823,3,28.0,62.0
-,egr_fp1,roc2,-,0.027665874849500477,1.1209896044570622,0.12340332782355659,0.06584080669228798,0.03981626653601178,0.8312693498452013,0.6699952448882549,0.6287371709058456,Adult,Race,Valid,{101.87},,-0.10411148351827143,0.6031419197588673,0.7815498359747974,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,29.0,38.0
rw1,egr_fp2,roc3,-,0.027665874849500477,1.1209896044570622,0.12340332782355659,0.06584080669228798,0.03981626653601178,0.8312693498452013,0.6699952448882549,0.6287371709058456,Adult,Race,Valid,{110.62},,-0.10411148351827143,0.6031419197588673,0.7815498359747974,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,29.0,38.0
-,-,eop1,Naive Bayes,-0.043395919429891655,0.8504781872610465,0.12636997311071532,0.01914879023953113,0.03541891229789318,0.7940070765148165,0.5735408560311284,0.6577420794288265,Adult,Race,Valid,{0.13},,-0.10411148351827143,0.6031419197588673,0.8962250425911922,0.0924447180144809,-0.12270491851865975,-0.13205781479666823,3,31.0,42.0
di1,-,eop2,Naive Bayes,-0.06195942208193683,0.8382944301249686,0.10108694123547875,0.006590528741886037,0.02362077413032837,0.7684652808491818,0.5217006200177148,0.7884872824631861,Adult,Race,Valid,{4.03},,-0.10411148351827143,0.6031419197588673,0.8947245365081933,0.0924447180144809,-0.12270491851865975,-0.13205781479666823,3,32.0,56.0
-,egr_fp1,eop2,-,-0.046483192867137424,0.7431539485040276,0.14428289861614738,0.00726761793087544,0.01613669769720727,0.8355816010614773,0.7389100126742713,0.5203034359660865,Adult,Race,Valid,{89.2},,-0.10411148351827143,0.6031419197588673,0.7815498359747974,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,33.0,46.0
rw1,egr_fp2,-,-,-0.044395724187302726,0.7603062219450276,0.1421985217126382,0.011242936212611042,0.021827535521803054,0.8359133126934984,0.7337862878319951,0.5301204819277109,Adult,Race,Valid,{92.37},,-0.10411148351827143,0.6031419197588673,0.7815498359747974,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,34.0,45.0
-,egr_fp1,-,-,-0.04313925677654487,0.7704354187951306,0.13939007469685002,0.02125989344807243,0.04349828515433607,0.83812472357364,0.7361702127659574,0.5403837572512271,Adult,Race,Valid,{82.93},,-0.10411148351827143,0.6031419197588673,0.7815498359747974,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,35.0,31.0
di1,-,eop2,Random Forest,-0.040274478539585434,0.8187764933267931,0.13467640965869473,0.024463925127911637,0.04538216560509556,0.8248562582927909,0.667687595712098,0.5836680053547524,Adult,Race,Valid,{6.53},,-0.10411148351827143,0.6031419197588673,0.8913469219783408,0.12127311427931792,-0.016390744681705243,0.010205781479666887,1,36.0,26.0
rw1,-,roc2,Random Forest,-0.0070848654453158355,0.9813024921422805,0.08734415204592444,0.0820401408657293,0.12040421362077414,0.7882574082264485,0.5476887068461088,0.8353413654618473,Adult,Race,Valid,{21.24},,-0.10411148351827143,0.6031419197588673,0.8948052815242874,0.12127311427931792,-0.016390744681705243,0.010205781479666887,2,37.0,37.0
rw1,gsr_eo2,cpp3,-,-0.05138744264748951,0.7223650668073136,0.14198773409222126,0.022574100490648064,0.060747182753552176,0.8367978770455551,0.7377252952144189,0.5296742525658188,Adult,Race,Valid,{17.55},,-0.10411148351827143,0.6031419197588673,0.8846264572228842,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,38.0,49.0
rw1,-,eop2,Random Forest,-0.033632569717874455,0.8349139480094238,0.13571748400768543,0.047214632753787046,0.09243018128368452,0.8335913312693498,0.7044444444444444,0.5658188308790718,Adult,Race,Valid,{3.08},,-0.10411148351827143,0.6031419197588673,0.8956554655422447,0.12127311427931792,-0.016390744681705243,0.010205781479666887,1,39.0,23.0
rw1,-,eop2,Logistic Regression,-0.040437994207803196,0.7931573997786266,0.1407150952455913,0.025341669482227935,0.050558549730524205,0.8319327731092437,0.7099592312172394,0.5439535921463632,Adult,Race,Valid,{0.33},,-0.10411148351827143,0.6031419197588673,0.8815920582062027,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,40.0,2.0
-,-,roc1,Random Forest,-0.003974000195242577,0.9902467755460608,0.08284470821228868,0.07998694508457271,0.11051690347868692,0.7736620964175144,0.5263586956521739,0.8643462739848282,Adult,Race,Valid,{19.35},,-0.10411148351827143,0.6031419197588673,0.8946948556635281,0.12127311427931792,-0.016390744681705243,0.010205781479666887,2,41.0,29.0
rw1,-,-,Logistic Regression,0.01231818033907131,1.0681617660298541,0.13760826573998372,0.11198405721680407,0.18584762371386576,0.8402255639097744,0.7412121212121212,0.5457385095939313,Adult,Race,Valid,{0.28},,-0.10411148351827143,0.6031419197588673,0.8815920582062027,0.12965673819646384,0.023372121648678024,0.051952474277315086,1,42.0,14.0
-,-,eop1,Random Forest,-0.03526365884611629,0.8295954870665934,0.13649230465119788,0.043630617865452075,0.08645026947574719,0.8308270676691729,0.6945812807881774,0.5662650602409639,Adult,Race,Valid,{2.75},,-0.10411148351827143,0.6031419197588673,0.8949489630496769,0.12127311427931792,-0.016390744681705243,0.010205781479666887,1,43.0,13.0
di1,-,eop2,Logistic Regression,-0.03177451108001693,0.7854117220464134,0.16577090607130032,0.018597833826717976,0.033838804507594356,0.82375055285272,0.7490377213240954,0.43418116912092813,Adult,Race,Valid,{4.17},,-0.10411148351827143,0.6031419197588673,0.8711775909557186,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,44.0,5.0
di1,-,roc2,Random Forest,-0.026819416875467794,0.9331233771502758,0.08550655276231019,0.05856394975630194,0.09227584517393439,0.7766475011057055,0.5307542443640412,0.8509593931280678,Adult,Race,Valid,{24.59},,-0.10411148351827143,0.6031419197588673,0.8909779612021181,0.12127311427931792,-0.016390744681705243,0.010205781479666887,2,44.0,44.0
-,gsr_eo1,cpp2,-,-0.051258907943119325,0.7228670578196884,0.14260934496841005,0.02329264272200405,0.06270700636942672,0.8360238832375055,0.7356965174129353,0.5278893351182508,Adult,Race,Valid,{16.44},,-0.10411148351827143,0.6031419197588673,0.8813594981293852,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,46.0,50.0
rw1,pr2,cpp3,-,-0.05251740913084507,0.6946297137234868,0.1490030156956151,0.014360483133365253,0.04563449289563942,0.8345864661654135,0.7501678979180658,0.49843819723337796,Adult,Race,Valid,{30.47},,-0.10411148351827143,0.6031419197588673,0.8706778376838892,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,47.0,65.0
rw1,egr_fp2,eop3,-,-0.05026154371806968,0.7170515122094195,0.14875354521322037,-0.0044870954220112315,-0.005144536991670723,0.8317116320212296,0.7329876863253403,0.5046854082998661,Adult,Race,Valid,{94.52},,-0.10411148351827143,0.6031419197588673,0.7815498359747974,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,48.0,36.0
di1,-,-,Random Forest,-0.10129673619472193,0.5843414516904343,0.11911763527783578,-0.03737388391971018,-0.02586232239098485,0.8391198584697037,0.6893063583815029,0.6385542168674698,Adult,Race,Valid,{6.52},,-0.10411148351827143,0.6031419197588673,0.8898205066497227,0.12127311427931792,-0.016390744681705243,0.010205781479666887,3,49.0,48.0
-,-,roc1,Logistic Regression,-0.035921789072923094,0.8909592200595624,0.10385108076023843,0.048098609991903116,0.08526702596766289,0.800641309155241,0.5746421267893661,0.7523427041499331,Adult,Race,Valid,{16.84},,-0.10411148351827143,0.6031419197588673,0.8780832248260686,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,50.0,25.0
di1,-,cpp2,Logistic Regression,-0.031665907389931996,0.7848377646343485,0.1649299193473677,0.02482799692395399,0.04883880450759431,0.8252985404688191,0.756003098373354,0.4355198572066042,Adult,Race,Valid,{4.22},,-0.10411148351827143,0.6031419197588673,0.8675260271490851,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,51.0,64.0
rw1,-,-,Naive Bayes,-0.12841633855064916,0.607280222514131,0.09567081012978042,-0.05373261240014322,-0.03619059284664383,0.82375055285272,0.6157423971377459,0.7679607318161535,Adult,Race,Valid,{0.13},,-0.10411148351827143,0.6031419197588673,0.8963245472129753,0.0924447180144809,-0.12270491851865975,-0.13205781479666823,2,52.0,32.0
-,pr1,-,-,-0.18514188346400573,0.29765827790395843,0.12262646017127554,-0.08299952436025153,-0.08648969927046479,0.8491817779743477,0.7384448069603046,0.605979473449353,Adult,Sex,Valid,{65.91},,-0.2026971222380613,0.3539955874335559,0.9055305613326614,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,4,53.0,34.0
di1,egr_fp2,eop3,-,-0.03976440727604047,0.8023213491325273,0.14173981730956553,0.024478373722990242,0.04810877021068105,0.8272888102609465,0.6919163369135105,0.5461847389558233,Adult,Race,Valid,{79.85},,-0.10411148351827143,0.6031419197588673,0.7910554462447763,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,53.0,41.0
rw1,egr_fp2,cpp3,-,-0.023741498812274248,0.8543305514515034,0.14738780901355603,0.05205645117731535,0.09553405193532577,0.8393409995577178,0.7728531855955678,0.4979919678714859,Adult,Race,Valid,{94.06},,-0.10411148351827143,0.6031419197588673,0.7788498958021971,0.12965673819646384,0.023372121648678024,0.051952474277315086,1,53.0,60.0
rw1,pr2,-,-,-0.18514188346400573,0.29765827790395843,0.12262646017127554,-0.08299952436025153,-0.08648969927046479,0.8491817779743477,0.7384448069603046,0.605979473449353,Adult,Sex,Valid,{65.75},,-0.2026971222380613,0.3539955874335559,0.9055305613326614,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,4,53.0,34.0
di1,gsr_eo2,cpp3,-,-0.05495550095994273,0.7181583404954816,0.1400482879912438,0.025671165373264086,0.07300832925036749,0.8342547545333923,0.71900826446281,0.5435073627844712,Adult,Race,Valid,{25.41},,-0.10411148351827143,0.6031419197588673,0.8781332395090676,0.12965673819646384,0.023372121648678024,0.051952474277315086,1,57.0,55.0
-,gsr_eo1,-,-,-0.17919302387740554,0.3081788318657127,0.12497889468995688,-0.07161572161832512,-0.06529866843058874,0.8474126492702344,0.7371900826446282,0.5970548862115127,Adult,Sex,Valid,{15.85},,-0.2026971222380613,0.3539955874335559,0.9025673307501487,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,5,58.0,10.0
rw1,-,-,Naive Bayes,-0.17001225053456878,0.4921279489417877,0.10853606790081144,-0.00927564212447627,0.05882775876448765,0.82375055285272,0.62801741195093,0.7081659973226239,Adult,Sex,Valid,{0.11},,-0.2026971222380613,0.3539955874335559,0.892455017778006,0.0924447180144809,-0.21725104053076633,-0.21633449330380683,3,58.0,32.0
rw1,gsr_eo2,-,-,-0.17919302387740554,0.3081788318657127,0.12497889468995688,-0.07161572161832512,-0.06529866843058874,0.8474126492702344,0.7371900826446282,0.5970548862115127,Adult,Sex,Valid,{16.22},,-0.2026971222380613,0.3539955874335559,0.9025673307501487,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,5,58.0,10.0
-,pr1,roc2,-,-0.05113662687099074,0.8660079794187957,0.0952483691302092,0.104088004955341,0.15215744921534236,0.7850508624502432,0.5449863677673432,0.8027666220437305,Adult,Sex,Valid,{82.73},,-0.2026971222380613,0.3539955874335559,0.9055305613326614,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,2,61.0,18.0
di1,egr_fp2,-,-,-0.08608083043181153,0.617964141038509,0.12591796943400138,-0.03042922409394451,-0.028035276825085775,0.8390092879256966,0.7034733022291343,0.605533244087461,Adult,Race,Valid,{79.58},,-0.10411148351827143,0.6031419197588673,0.7910554462447763,0.12965673819646384,0.023372121648678024,0.051952474277315086,3,61.0,51.0
rw1,pr2,roc3,-,-0.05113662687099074,0.8660079794187957,0.0952483691302092,0.104088004955341,0.15215744921534236,0.7850508624502432,0.5449863677673432,0.8027666220437305,Adult,Sex,Valid,{82.73},,-0.2026971222380613,0.3539955874335559,0.9055305613326614,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,2,61.0,18.0
rw1,-,eop2,Random Forest,-0.08417097291518175,0.6528445336155452,0.14056054882092825,0.0167046254318982,0.024982504577569453,0.8175586023883238,0.6519280205655527,0.5658188308790718,Adult,Sex,Valid,{2.84},,-0.2026971222380613,0.3539955874335559,0.894648612579575,0.12154950588524066,-0.07755110142235769,-0.06732622012596712,3,64.0,23.0
di1,-,roc2,Logistic Regression,-0.019410367381471505,0.9462588404883102,0.10217716202647195,0.06844188274300257,0.113219010289074,0.7787483414418399,0.5370141887723627,0.7768853190539937,Adult,Race,Valid,{20.74},,-0.10411148351827143,0.6031419197588673,0.8711775909557186,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,65.0,28.0
-,pr1,eop2,-,-0.08418946008553099,0.6144476677764722,0.14919827186933354,0.018457352005745616,0.03732037234093555,0.8197700132684653,0.6768963520555877,0.5216421240517626,Adult,Sex,Valid,{65.47},,-0.2026971222380613,0.3539955874335559,0.9055305613326614,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,3,66.0,4.0
di1,pr2,roc3,-,-0.05374509978617248,0.8636251627721913,0.09446860697665432,0.09341752173227204,0.1314888844151736,0.7776426360017691,0.5337639459776864,0.8112449799196787,Adult,Sex,Valid,{51.43},,-0.2026971222380613,0.3539955874335559,0.9052925898311263,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,2,67.0,47.0
-,egr_fp1,cpp2,-,-0.02117080472487065,0.8680217461863031,0.14978140933166562,0.05679815545721122,0.10484321411073,0.8373507297655904,0.7703651685393258,0.4895136099955377,Adult,Race,Valid,{84.56},,-0.10411148351827143,0.6031419197588673,0.7788545857036193,0.12965673819646384,0.023372121648678024,0.051952474277315086,1,68.0,63.0
-,pr1,cpp2,-,-0.04776162506914841,0.7143847478570525,0.1534180207885574,0.023108957837204035,0.06278294953454194,0.83093763821318,0.7451790633608816,0.4828201695671575,Adult,Race,Valid,{28.37},,-0.10411148351827143,0.6031419197588673,0.8642873714466864,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,69.0,67.0
rw1,-,cpp2,Naive Bayes,-0.1657499554526016,0.49847483717218766,0.11067397485336458,-0.0034760943459180363,0.06875461351892853,0.8224237063246351,0.6269492203118753,0.6996876394466756,Adult,Sex,Valid,{0.2},,-0.2026971222380613,0.3539955874335559,0.8902218375847126,0.0924447180144809,-0.21725104053076633,-0.21633449330380683,3,70.0,52.0
rw1,-,cpp2,Naive Bayes,-0.07880194266375973,0.7159040250583639,0.1201939109930445,0.016677098817849262,0.07796913277804995,0.8149049093321539,0.6176836861768369,0.6639892904953146,Adult,Race,Valid,{0.25},,-0.10411148351827143,0.6031419197588673,0.872564686695235,0.0924447180144809,-0.12270491851865975,-0.13205781479666823,3,70.0,52.0
di1,pr2,-,-,-0.13274299567212264,0.4720140560689601,0.11073727768437032,-0.09461339472055796,-0.12662910338069566,0.8490712074303406,0.707977207977208,0.6653279785809906,Adult,Race,Valid,{50.62},,-0.10411148351827143,0.6031419197588673,0.9050709509932849,0.12965673819646384,0.023372121648678024,0.051952474277315086,2,72.0,54.0
-,gsr_eo1,roc2,-,-0.037743674269422656,0.9056021266734406,0.09431288371666978,0.11145967336439083,0.15334138602091785,0.7695709862892526,0.5223965763195435,0.8170459616242749,Adult,Sex,Valid,{32.89},,-0.2026971222380613,0.3539955874335559,0.9025673307501487,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,2,73.0,8.0
rw1,gsr_eo2,roc3,-,-0.037743674269422656,0.9056021266734406,0.09431288371666978,0.11145967336439083,0.15334138602091785,0.7695709862892526,0.5223965763195435,0.8170459616242749,Adult,Sex,Valid,{32.91},,-0.2026971222380613,0.3539955874335559,0.9025673307501487,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,2,73.0,8.0
-,-,eop1,Random Forest,-0.08678345509622237,0.6393875503494847,0.145827626701495,0.009084438145145014,0.01619165396451061,0.8118089340999558,0.6402915148360229,0.5488621151271754,Adult,Sex,Valid,{2.76},,-0.2026971222380613,0.3539955874335559,0.8952846681612694,0.12154950588524066,-0.07755110142235769,-0.06732622012596712,3,75.0,13.0
di1,-,-,Logistic Regression,-0.011887426377273774,0.9192277928251616,0.16321656730999773,0.0690573202322247,0.12883880450759438,0.8260725342768687,0.7537993920972644,0.4426595269968764,Adult,Race,Valid,{4.03},,-0.10411148351827143,0.6031419197588673,0.8711775909557186,0.12965673819646384,0.023372121648678024,0.051952474277315086,1,76.0,53.0
di1,gsr_eo2,roc3,-,-0.05371369387027797,0.8589524181624212,0.0959411710322124,0.09784803682373139,0.14149243143232382,0.7851614329942503,0.5453438831405965,0.7996430165104864,Adult,Sex,Valid,{37.77},,-0.2026971222380613,0.3539955874335559,0.9042775377400958,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,2,76.0,20.0
di1,gsr_eo2,-,-,-0.2008664468995011,0.29378367372509706,0.11660216920005355,-0.08880899203252174,-0.08315358584260835,0.8487394957983193,0.7203432609793033,0.6367692994199018,Adult,Sex,Valid,{21.77},,-0.2026971222380613,0.3539955874335559,0.9042775377400958,0.12965673819646384,-0.08652119071521691,-0.07939087170343107,3,78.0,21.0
rw1,-,roc2,Random Forest,-0.02151149322879542,0.945279354171955,0.09949486116908712,0.11406004997007253,0.14201489747203122,0.7621627598407784,0.5128865979381443,0.7991967871485943,Adult,Sex,Valid,{19.68},,-0.2026971222380613,0.3539955874335559,0.8952817492715731,0.12154950588524066,-0.07755110142235769,-0.06732622012596712,2,79.0,37.0
