Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,Orig Mean Difference,Orig Disparate Impact,AUC,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
-,pr1,eop2,-,20.0,-0.05687945397155966,0.7384620851662328,0.12316151251796155,-0.027132866729781456,-0.06587457128858398,0.8449800973020787,0.7213720316622692,0.609995537706381,Adult,Race,Valid,{76.74},,-0.10411148351827143,0.6031419197588673,0.9015165960524937,0.13476625563363268,0.053506557041720304,0.0869402253797158,4,37.75,74.5,20.0
rw1,pr2,eop3,-,21.0,-0.05687945397155966,0.7384620851662328,0.12332089333666926,-0.029162941917751387,-0.07087457128858399,0.8447589562140646,0.720844327176781,0.6095493083444891,Adult,Race,Valid,{75.18},,-0.10411148351827143,0.6031419197588673,0.9015165960524937,0.13476625563363268,0.053506557041720304,0.0869402253797158,4,39.25,74.5,21.0
-,pr1,cpp2,-,22.0,-0.07723390062152224,0.6239801333945914,0.1302552403573031,-0.030904811627820508,-0.040597746202841734,0.8435426802299867,0.7346590909090909,0.5769745649263721,Adult,Race,Valid,{78.85},,-0.10411148351827143,0.6031419197588673,0.8924226804157522,0.13476625563363268,0.053506557041720304,0.0869402253797158,4,41.25,74.5,22.0
rw1,-,-,Naive Bayes,23.0,-0.11454353909732842,0.6396487124232855,0.10076079970334703,-0.04621771772288188,-0.03561244487996085,0.820765148164529,0.6135531135531136,0.747434181169121,Adult,Race,Valid,{0.13},,-0.10411148351827143,0.6031419197588673,0.8917402505640508,0.099024012374326,-0.12022596656243253,-0.14256001959823617,2,62.0,56.0,23.0
rw1,-,-,Random Forest,24.0,-0.09671829748462465,0.600812544068764,0.11998577944907426,-0.042182566029966534,-0.04439245467907893,0.8383458646616542,0.6882551957467375,0.6354306113342257,Adult,Race,Valid,{2.91},,-0.10411148351827143,0.6031419197588673,0.8899381149469258,0.12144354836354668,-0.04957857121767434,-0.060472807447329746,5,52.75,66.5,24.0
rw1,-,cpp2,Naive Bayes,25.0,-0.11120163678370373,0.6464451433685268,0.10259910296576856,-0.04126898380940457,-0.027283194512493947,0.8198805838124723,0.6131656804733728,0.7398482820169567,Adult,Race,Valid,{0.22},,-0.10411148351827143,0.6031419197588673,0.890334132846738,0.099024012374326,-0.12022596656243253,-0.14256001959823617,2,65.5,55.0,25.0
-,-,-,Random Forest,26.0,-0.09780636816244181,0.594168776371308,0.12144354836354668,-0.04957857121767434,-0.060472807447329746,0.8371295886775763,0.6867704280155642,0.6300758589915216,Adult,Race,Valid,{2.88},,-0.10411148351827143,0.6031419197588673,0.8893167522032533,0.12144354836354668,-0.04957857121767434,-0.060472807447329746,2,56.0,67.0,26.0
-,-,-,Random Forest,27.0,-0.1788137582353544,0.3717520041896628,0.12084990102648215,-0.061029247870853495,-0.033487759095810476,0.8379035824856258,0.6883811375789985,0.6318607764390897,Adult,Sex,Valid,{2.86},,-0.1899145123896782,0.38442883023113794,0.8905685295283079,0.12084990102648215,-0.061029247870853495,-0.033487759095810476,2,52.25,73.0,27.0
di1,pr2,eop3,-,27.0,-0.060090787803846274,0.7398406627078887,0.12554274094257983,-0.02956239700388061,-0.06528417442430179,0.8341441839893853,0.684053651266766,0.6144578313253012,Adult,Race,Valid,{46.09},,-0.10411148351827143,0.6031419197588673,0.9021664917628605,0.13476625563363268,0.053506557041720304,0.0869402253797158,4,54.25,71.0,27.0
rw1,-,-,Random Forest,29.0,-0.17284082181777632,0.37817734747195325,0.12305952878780423,-0.058876770648464236,-0.035139029268187794,0.8375718708536046,0.6916583912611718,0.6215975011155734,Adult,Sex,Valid,{2.92},,-0.1899145123896782,0.38442883023113794,0.8891910759637435,0.12084990102648215,-0.061029247870853495,-0.033487759095810476,3,56.25,73.0,29.0
rw1,-,eop2,Naive Bayes,30.0,-0.08199247464419132,0.7480431048895779,0.11606070857654374,0.03462012233365992,0.05615547438303936,0.7993144626271561,0.5787139689578714,0.6987951807228916,Adult,Sex,Valid,{0.16},,-0.1899145123896782,0.38442883023113794,0.8876947022414382,0.099024012374326,-0.1926239041192025,-0.18016816842648542,3,83.25,48.5,30.0
-,egr_fp1,roc2,-,31.0,-0.06357017344049984,0.7342418326882919,0.1163781320074412,0.0064802589016793935,0.02521803037726611,0.8425475453339231,0.6961113778204513,0.6470325747434181,Adult,Race,Valid,{118.11},,-0.10411148351827143,0.6031419197588673,0.7950036217189793,0.13476625563363268,0.053506557041720304,0.0869402253797158,4,64.25,70.0,31.0
rw1,-,-,Naive Bayes,31.0,-0.14596204587517334,0.5514692776103565,0.11016132033138235,0.009685516983365346,0.08239454143843294,0.8217602830605927,0.6247520825069417,0.7028112449799196,Adult,Sex,Valid,{0.13},,-0.1899145123896782,0.38442883023113794,0.8876947022414382,0.099024012374326,-0.1926239041192025,-0.18016816842648542,3,69.25,65.0,31.0
rw1,egr_fp2,roc3,-,31.0,-0.06357017344049984,0.7342418326882919,0.1163781320074412,0.0064802589016793935,0.02521803037726611,0.8425475453339231,0.6961113778204513,0.6470325747434181,Adult,Race,Valid,{118.57},,-0.10411148351827143,0.6031419197588673,0.7950036217189793,0.13476625563363268,0.053506557041720304,0.0869402253797158,4,64.25,70.0,31.0
-,gsr_eo1,roc2,-,34.0,-0.027721193583026937,0.9292186130371022,0.08318385359965667,0.055522006963761195,0.0833561979421853,0.787704555506413,0.5457656116338752,0.8540829986613119,Adult,Race,Valid,{35.79},,-0.10411148351827143,0.6031419197588673,0.9022775735538885,0.13476625563363268,0.053506557041720304,0.0869402253797158,3,64.75,70.0,34.0
rw1,gsr_eo2,roc3,-,34.0,-0.027721193583026937,0.9292186130371022,0.08318385359965667,0.055522006963761195,0.0833561979421853,0.787704555506413,0.5457656116338752,0.8540829986613119,Adult,Race,Valid,{35.51},,-0.10411148351827143,0.6031419197588673,0.9022775735538885,0.13476625563363268,0.053506557041720304,0.0869402253797158,3,64.75,70.0,34.0
di1,-,-,Random Forest,36.0,-0.10377672382935796,0.5928477501803303,0.12109433653459285,-0.051829061765572955,-0.05674179323860851,0.8298319327731093,0.6614535418583257,0.6416778224007139,Adult,Race,Valid,{6.96},,-0.10411148351827143,0.6031419197588673,0.8881872730768241,0.12144354836354668,-0.04957857121767434,-0.060472807447329746,4,69.0,66.0,36.0
di1,-,-,Random Forest,37.0,-0.18594814267240065,0.35732979004460186,0.12358425353737412,-0.07235902425306068,-0.04729237773688433,0.8325961963732862,0.6748436748436748,0.6260597947344936,Adult,Sex,Valid,{7.1},,-0.1899145123896782,0.38442883023113794,0.8897094904517217,0.12084990102648215,-0.061029247870853495,-0.033487759095810476,2,62.75,72.5,37.0
di1,gsr_eo2,eop3,-,37.0,-0.08022714559872804,0.6718368352903092,0.1410018133069154,0.02497686684342823,0.049266221617353834,0.8146837682441398,0.6427488630621526,0.5676037483266398,Adult,Sex,Valid,{21.51},,-0.1899145123896782,0.38442883023113794,0.9022949557060128,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,3,69.75,65.5,37.0
di1,pr2,roc3,-,39.0,-0.02356130617291985,0.9370079168297881,0.08455544280695819,0.057641015440230606,0.0815850073493386,0.7980981866430783,0.5618848792126454,0.8406961178045516,Adult,Race,Valid,{64.26},,-0.10411148351827143,0.6031419197588673,0.9021664917628605,0.13476625563363268,0.053506557041720304,0.0869402253797158,3,65.25,71.0,39.0
di1,-,-,Naive Bayes,40.0,-0.19635221763040575,0.5569546829569151,0.08097728909981458,-0.1218624826695688,-0.10388045075943164,0.7699026979212737,0.5212765957446809,0.8746095493083444,Adult,Race,Valid,{4.11},,-0.10411148351827143,0.6031419197588673,0.892144500388737,0.099024012374326,-0.12022596656243253,-0.14256001959823617,3,78.5,58.0,40.0
rw1,-,cpp2,Naive Bayes,40.0,-0.1436863631703619,0.5553528640724013,0.11157764861516638,0.013081812195260396,0.08871698611704204,0.8206545776205219,0.6234543278819306,0.6974564926372155,Adult,Sex,Valid,{0.22},,-0.1899145123896782,0.38442883023113794,0.8858286134231014,0.099024012374326,-0.1926239041192025,-0.18016816842648542,3,71.5,65.0,40.0
rw1,-,eop2,Naive Bayes,40.0,-0.05520809605935373,0.8263166246090692,0.10240371419511407,-0.008943281632656314,-0.030612444879960843,0.8126934984520123,0.5975044563279858,0.747880410531013,Adult,Race,Valid,{0.16},,-0.10411148351827143,0.6031419197588673,0.8917402505640508,0.099024012374326,-0.12022596656243253,-0.14256001959823617,3,68.0,68.5,40.0
di1,-,-,Naive Bayes,43.0,-0.23811483002300413,0.359194035738617,0.10590060548279294,-0.11269922956450945,-0.08083389911737682,0.8172268907563025,0.6100299401197605,0.7273538598839804,Adult,Sex,Valid,{4.23},,-0.1899145123896782,0.38442883023113794,0.88960542711457,0.099024012374326,-0.1926239041192025,-0.18016816842648542,3,68.75,68.0,43.0
-,-,-,Logistic Regression,44.0,-0.17026634615557557,0.3202605051595711,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,0.8365767359575409,0.7151720248166948,0.5658188308790718,Adult,Sex,Valid,{0.26},,-0.1899145123896782,0.38442883023113794,0.878515614059288,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,2,62.0,75.5,44.0
di1,gsr_eo2,roc3,-,44.0,-0.020831163971234246,0.9448378299196043,0.08547741969577415,0.06584046391790843,0.09903478686918177,0.7936753648827952,0.5553260548834464,0.8398036590807675,Adult,Race,Valid,{42.03},,-0.10411148351827143,0.6031419197588673,0.9019432458958607,0.13476625563363268,0.053506557041720304,0.0869402253797158,2,67.0,70.5,44.0
-,-,-,Naive Bayes,46.0,-0.16622954020370312,0.515993329796104,0.099024012374326,-0.12022596656243253,-0.14256001959823617,0.8110349402919063,0.5918508287292817,0.7648371262829095,Adult,Race,Valid,{0.1},,-0.10411148351827143,0.6031419197588673,0.8913534812810292,0.099024012374326,-0.12022596656243253,-0.14256001959823617,1,69.25,68.5,46.0
-,pr1,roc2,-,46.0,-0.03260063128437085,0.9121769697394718,0.08565047603021542,0.05018510546979853,0.07697452229299362,0.7993144626271561,0.5642340168878166,0.8348951360999554,Adult,Race,Valid,{95.56},,-0.10411148351827143,0.6031419197588673,0.9015165960524937,0.13476625563363268,0.053506557041720304,0.0869402253797158,4,65.75,72.0,46.0
rw1,pr2,roc3,-,46.0,-0.03260063128437085,0.9121769697394718,0.08565047603021542,0.05018510546979853,0.07697452229299362,0.7993144626271561,0.5642340168878166,0.8348951360999554,Adult,Race,Valid,{94.36},,-0.10411148351827143,0.6031419197588673,0.9015165960524937,0.13476625563363268,0.053506557041720304,0.0869402253797158,4,65.75,72.0,46.0
rw1,gsr_eo2,eop3,-,49.0,-0.08136476212573315,0.6409210784809826,0.14521371742398367,0.010536807507153516,0.018916643881698447,0.8196594427244582,0.6681367144432194,0.5408299866131191,Adult,Sex,Valid,{17.74},,-0.1899145123896782,0.38442883023113794,0.9022775735538885,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,3,70.0,68.5,49.0
rw1,-,eop2,Random Forest,50.0,-0.047767319644658496,0.7996605138353406,0.1234956938625629,-0.0035358352187184194,-0.01959333659970608,0.8316010614772225,0.6712786259541985,0.6278447121820616,Adult,Race,Valid,{3.05},,-0.10411148351827143,0.6031419197588673,0.8891601160550544,0.12144354836354668,-0.04957857121767434,-0.060472807447329746,3,65.5,73.5,50.0
di1,-,roc2,Naive Bayes,51.0,-0.2159086101981712,0.4810722930671078,0.0846491350025074,-0.14814678157194225,-0.14085252327290543,0.7867094206103494,0.5446991404011461,0.8482820169567158,Adult,Race,Valid,{22.8},,-0.10411148351827143,0.6031419197588673,0.892144500388737,0.099024012374326,-0.12022596656243253,-0.14256001959823617,3,74.25,65.5,51.0
di1,egr_fp2,cpp3,-,52.0,-0.09266701376460254,0.5892026398355511,0.12237830126029918,-0.046429538721216294,-0.060284174424301784,0.8443166740380362,0.7165886635465418,0.6149040606871932,Adult,Race,Valid,{75.97},,-0.10411148351827143,0.6031419197588673,0.7896093823740911,0.13476625563363268,0.053506557041720304,0.0869402253797158,5,68.5,72.5,52.0
di1,-,eop2,Logistic Regression,53.0,-0.050583287234388735,0.7482162669970925,0.13648175765091083,-0.01275927466809531,-0.031979421852033285,0.8354710305174702,0.7147746719908727,0.5591253904506917,Adult,Race,Valid,{4.38},,-0.10411148351827143,0.6031419197588673,0.8771051016091741,0.13476625563363268,0.053506557041720304,0.0869402253797158,3,66.75,74.5,53.0
di1,-,eop2,Naive Bayes,54.0,-0.06537087956786303,0.8496643680053283,0.08533233011797534,-0.013317455704213416,-0.02624203821656057,0.7546439628482973,0.5028571428571429,0.8639000446229362,Adult,Race,Valid,{4.23},,-0.10411148351827143,0.6031419197588673,0.892144500388737,0.099024012374326,-0.12022596656243253,-0.14256001959823617,4,82.0,59.5,54.0
-,-,-,Naive Bayes,55.0,-0.30502556714455553,0.26983763071077604,0.099024012374326,-0.1926239041192025,-0.18016816842648542,0.8110349402919063,0.5918508287292817,0.7648371262829095,Adult,Sex,Valid,{0.11},,-0.1899145123896782,0.38442883023113794,0.8913534812810292,0.099024012374326,-0.1926239041192025,-0.18016816842648542,1,69.25,72.5,55.0
-,-,cpp1,Logistic Regression,55.0,-0.050109010445478525,0.7479973488908708,0.1368101430097385,-0.006982164762790968,-0.018059774620284186,0.8361344537815126,0.7187319884726224,0.5564480142793395,Adult,Race,Valid,{0.34},,-0.10411148351827143,0.6031419197588673,0.8746429033625152,0.13476625563363268,0.053506557041720304,0.0869402253797158,3,65.75,76.0,55.0
di1,pr2,roc3,-,55.0,-0.015177513143292964,0.9601655030471253,0.09576008462379337,0.12848448114279232,0.17305772226096516,0.7758735072976559,0.5314520870076426,0.8067826863007586,Adult,Sex,Valid,{70.54},,-0.1899145123896782,0.38442883023113794,0.9024532972729109,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,2,70.25,71.5,55.0
-,-,cpp1,Random Forest,58.0,-0.07559874393934463,0.6606126786796878,0.1301878585816949,-0.010658004304800364,0.008133268005879435,0.8337019018133569,0.6920270974465867,0.5925925925925926,Adult,Race,Valid,{3.05},,-0.10411148351827143,0.6031419197588673,0.8791475044837753,0.12144354836354668,-0.04957857121767434,-0.060472807447329746,3,70.0,72.0,58.0
-,gsr_eo1,eop2,-,59.0,-0.08136476212573315,0.6409210784809826,0.14827041846393701,0.010493945219187603,0.022042536719640404,0.8154577620521893,0.6576626240352812,0.5323516287371709,Adult,Sex,Valid,{17.74},,-0.1899145123896782,0.38442883023113794,0.9022775735538885,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,3,73.75,68.5,59.0
-,gsr_eo1,roc2,-,59.0,-0.002309406514900525,0.9934947486814707,0.10010437560961294,0.14393022864795205,0.19276236762957477,0.7851614329942503,0.5465043695380774,0.7813476126729139,Adult,Sex,Valid,{36.0},,-0.1899145123896782,0.38442883023113794,0.9022775735538885,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,2,70.25,72.0,59.0
-,pr1,roc2,-,59.0,0.004446371947545491,1.0117956361454505,0.09676810878544993,0.1437943155225162,0.1825767187802413,0.7725563909774437,0.526884862653419,0.8045515394912985,Adult,Sex,Valid,{69.96},,-0.1899145123896782,0.38442883023113794,0.9029083816934322,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,2,70.25,72.0,59.0
rw1,gsr_eo2,roc3,-,59.0,-0.002309406514900525,0.9934947486814707,0.10010437560961294,0.14393022864795205,0.19276236762957477,0.7851614329942503,0.5465043695380774,0.7813476126729139,Adult,Sex,Valid,{36.84},,-0.1899145123896782,0.38442883023113794,0.9022775735538885,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,2,70.25,72.0,59.0
rw1,pr2,roc3,-,59.0,0.004446371947545491,1.0117956361454505,0.09676810878544993,0.1437943155225162,0.1825767187802413,0.7725563909774437,0.526884862653419,0.8045515394912985,Adult,Sex,Valid,{65.9},,-0.1899145123896782,0.38442883023113794,0.9029083816934322,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,2,70.25,72.0,59.0
rw1,-,cpp2,Random Forest,64.0,-0.07307686049917023,0.672878035279894,0.13048869394462176,-0.007025991069888396,0.013623223909848048,0.8327067669172933,0.6887966804979253,0.5925925925925926,Adult,Race,Valid,{3.12},,-0.10411148351827143,0.6031419197588673,0.8776041661542212,0.12144354836354668,-0.04957857121767434,-0.060472807447329746,3,73.0,69.5,64.0
-,-,-,Logistic Regression,65.0,-0.020045719306237997,0.8991883023900895,0.13476625563363268,0.053506557041720304,0.0869402253797158,0.8365767359575409,0.7151720248166948,0.5658188308790718,Adult,Race,Valid,{0.25},,-0.10411148351827143,0.6031419197588673,0.878515614059288,0.13476625563363268,0.053506557041720304,0.0869402253797158,1,62.0,81.0,65.0
-,-,eop1,Naive Bayes,66.0,-0.059746672740880524,0.8137703870496592,0.11051898957820468,-0.029775821781399092,-0.07052425281724639,0.7986510393631137,0.5743099787685775,0.7242302543507363,Adult,Race,Valid,{0.15},,-0.10411148351827143,0.6031419197588673,0.8913534812810292,0.099024012374326,-0.12022596656243253,-0.14256001959823617,3,77.25,66.0,66.0
di1,-,eop2,Random Forest,66.0,-0.05150174091308449,0.7997583486737645,0.12305306530577188,-0.025979746129668704,-0.06968152866242039,0.8210968597965502,0.6377708978328174,0.6434627398482821,Adult,Race,Valid,{6.93},,-0.10411148351827143,0.6031419197588673,0.8882035401474911,0.12144354836354668,-0.04957857121767434,-0.060472807447329746,2,72.75,70.5,66.0
-,-,eop1,Random Forest,68.0,-0.04165541310077772,0.8266029353001334,0.12470847212214478,0.004793112385762341,-0.007143557079862806,0.8282839451570102,0.6622641509433962,0.6265060240963856,Adult,Race,Valid,{2.92},,-0.10411148351827143,0.6031419197588673,0.8886198262926107,0.12144354836354668,-0.04957857121767434,-0.060472807447329746,3,70.5,73.5,68.0
di1,gsr_eo2,roc3,-,68.0,-0.006772190716689441,0.981516185763499,0.09855563074812342,0.14049252181261446,0.19097131551702418,0.780296329057939,0.5385549483910139,0.7916108879964302,Adult,Sex,Valid,{39.89},,-0.1899145123896782,0.38442883023113794,0.9022949557060128,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,2,71.5,72.5,68.0
rw1,-,-,Logistic Regression,68.0,0.013978149100257076,1.0805555555555555,0.14611068534084617,0.09992466701625584,0.15779519843214118,0.8325961963732862,0.7290485192186515,0.5162873717090585,Adult,Race,Valid,{0.28},,-0.10411148351827143,0.6031419197588673,0.8753249068595417,0.13476625563363268,0.053506557041720304,0.0869402253797158,1,71.5,72.5,68.0
rw1,egr_fp2,-,-,68.0,-0.09959652833609418,0.5471412843136353,0.13818278140598583,0.0012754781202588168,0.01579075104375638,0.8363555948695267,0.7236919459141682,0.5493083444890674,Adult,Sex,Valid,{99.43},,-0.1899145123896782,0.38442883023113794,0.7950036217189793,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,3,73.0,71.0,68.0
di1,egr_fp2,roc3,-,72.0,-0.03832449318277961,0.8343530239099859,0.11948838883824225,0.002485823338930826,-0.02145271925526704,0.8406678460858027,0.6956947162426614,0.6345381526104418,Adult,Race,Valid,{94.68},,-0.10411148351827143,0.6031419197588673,0.7902544897934956,0.13476625563363268,0.053506557041720304,0.0869402253797158,4,70.75,74.0,72.0
-,-,eop1,Logistic Regression,73.0,-0.050109010445478525,0.7479973488908708,0.1384338187664964,-0.02728291664249024,-0.06805977462028423,0.8339230429013711,0.7129682997118155,0.5519857206604195,Adult,Race,Valid,{0.29},,-0.10411148351827143,0.6031419197588673,0.878515614059288,0.13476625563363268,0.053506557041720304,0.0869402253797158,3,69.25,76.0,73.0
rw1,pr2,eop3,-,73.0,-0.07161475897817757,0.6654715282963186,0.15137980126579612,0.02759567009690618,0.05186370800013518,0.8166740380362671,0.6685945633314054,0.5158411423471665,Adult,Sex,Valid,{49.46},,-0.1899145123896782,0.38442883023113794,0.9029083816934322,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,3,70.75,74.5,73.0
di1,-,eop2,Naive Bayes,75.0,-0.07298731804880326,0.7720720910475951,0.1306204774732233,0.04712175323441595,0.08976919083153356,0.778858911985847,0.54487895716946,0.6528335564480143,Adult,Sex,Valid,{4.27},,-0.1899145123896782,0.38442883023113794,0.88960542711457,0.099024012374326,-0.1926239041192025,-0.18016816842648542,3,90.0,55.5,75.0
