Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
-,-,cpp1,Naive Bayes,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{0.29},,1.0,0.3679773460022858,-0.19595914718965035,0.0945244623995769,-0.2051023306118226,-0.21438644204376622,3,22.0,4.0
-,-,cpp1,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{3.49},,1.0,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,3,22.0,4.0
-,-,roc1,Logistic Regression,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{29.99},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,22.0,17.0
-,-,roc1,Naive Bayes,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{28.0},,1.0,0.3679773460022858,-0.19595914718965035,0.0945244623995769,-0.2051023306118226,-0.21438644204376622,3,22.0,21.0
-,-,roc1,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{30.85},,1.0,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,3,22.0,17.0
-,pr1,roc2,-,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{94.25},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,22.0,11.0
di1,-,cpp2,Logistic Regression,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{7.76},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,22.0,4.0
di1,-,cpp2,Naive Bayes,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{6.94},,1.0,0.3679773460022858,-0.19595914718965035,0.0945244623995769,-0.2051023306118226,-0.21438644204376622,3,22.0,1.0
di1,-,cpp2,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{8.93},,1.0,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,3,22.0,4.0
di1,-,roc2,Logistic Regression,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{34.5},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,22.0,13.0
di1,-,roc2,Naive Bayes,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{31.42},,1.0,0.3679773460022858,-0.19595914718965035,0.0945244623995769,-0.2051023306118226,-0.21438644204376622,3,22.0,13.0
di1,-,roc2,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{32.54},,1.0,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,3,22.0,13.0
di1,pr2,roc3,-,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{156.4},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,22.0,1.0
rw1,-,cpp2,Logistic Regression,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{0.88},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,22.0,4.0
rw1,-,cpp2,Naive Bayes,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{0.32},,1.0,0.3679773460022858,-0.19595914718965035,0.0945244623995769,-0.2051023306118226,-0.21438644204376622,3,22.0,11.0
rw1,-,cpp2,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{3.5},,1.0,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,3,22.0,1.0
rw1,-,roc2,Logistic Regression,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{28.11},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,22.0,17.0
rw1,-,roc2,Naive Bayes,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{27.22},,1.0,0.3679773460022858,-0.19595914718965035,0.0945244623995769,-0.2051023306118226,-0.21438644204376622,3,22.0,17.0
rw1,-,roc2,Random Forest,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{28.94},,1.0,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,3,22.0,13.0
rw1,pr2,roc3,-,-0.19595914718965035,0.3679773460022858,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{106.45},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,22.0,4.0
