Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
-,-,cpp1,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{1.3},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,1.0,7.0
-,-,cpp1,Naive Bayes,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{0.26},,1.0,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,3,1.0,1.0
-,-,cpp1,Random Forest,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{3.79},,1.0,0.6240296610700021,-0.09771362793270641,0.11997324060496395,-0.05706645601217504,-0.059337531060770554,3,1.0,7.0
-,-,roc1,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{35.76},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,1.0,19.0
-,-,roc1,Naive Bayes,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{38.14},,1.0,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,3,1.0,14.0
-,-,roc1,Random Forest,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{29.03},,1.0,0.6240296610700021,-0.09771362793270641,0.11997324060496395,-0.05706645601217504,-0.059337531060770554,3,1.0,13.0
-,pr1,roc2,-,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{198.78},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,1.0,7.0
di1,-,cpp2,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{8.72},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,1.0,7.0
di1,-,cpp2,Naive Bayes,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{6.32},,1.0,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,3,1.0,1.0
di1,-,cpp2,Random Forest,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{9.73},,1.0,0.6240296610700021,-0.09771362793270641,0.11997324060496395,-0.05706645601217504,-0.059337531060770554,3,1.0,1.0
di1,-,roc2,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{32.52},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,1.0,14.0
di1,-,roc2,Naive Bayes,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{35.8},,1.0,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,3,1.0,14.0
di1,-,roc2,Random Forest,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{45.21},,1.0,0.6240296610700021,-0.09771362793270641,0.11997324060496395,-0.05706645601217504,-0.059337531060770554,3,1.0,14.0
di1,pr2,roc3,-,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{167.56},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,1.0,7.0
rw1,-,cpp2,Logistic Regression,-0.09771362793270641,0.6240296610700021,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{2.52},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,1.0,1.0
