Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,-,cpp2,Random Forest,-0.10747045153345433,0.5899387783582407,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{3.22},,1.0,0.5899387783582407,-0.10747045153345433,0.11965137267226252,-0.05004061898500928,-0.05877089710383798,3,1.0,3.0
rw1,-,roc2,Logistic Regression,-0.10747045153345433,0.5899387783582407,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{26.83},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,1.0,3.0
rw1,-,roc2,Naive Bayes,-0.10747045153345433,0.5899387783582407,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{26.67},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,3,1.0,3.0
rw1,-,roc2,Random Forest,-0.10747045153345433,0.5899387783582407,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{28.84},,1.0,0.5899387783582407,-0.10747045153345433,0.11965137267226252,-0.05004061898500928,-0.05877089710383798,3,1.0,3.0
rw1,pr2,roc3,-,-0.10747045153345433,0.5899387783582407,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{149.13},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,1.0,3.0
-,-,cpp1,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{0.92},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,22.0,3.0
-,-,cpp1,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{0.18},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,22.0,3.0
-,-,cpp1,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{3.64},,1.0,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,3,22.0,3.0
-,-,roc1,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{28.15},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,22.0,3.0
-,-,roc1,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{26.74},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,22.0,3.0
-,-,roc1,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{30.87},,1.0,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,3,22.0,3.0
-,pr1,roc2,-,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{128.85},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,22.0,3.0
di1,-,cpp2,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{6.5},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,22.0,3.0
di1,-,cpp2,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{6.31},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,22.0,1.0
di1,-,cpp2,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{8.68},,1.0,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,3,22.0,3.0
di1,-,roc2,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{32.98},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,22.0,20.0
di1,-,roc2,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{34.84},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,22.0,3.0
di1,-,roc2,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{32.99},,1.0,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,3,22.0,20.0
di1,pr2,roc3,-,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{150.0},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,22.0,3.0
rw1,-,cpp2,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{1.82},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,22.0,3.0
rw1,-,cpp2,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{0.16},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,22.0,1.0
rw1,-,cpp2,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{3.07},,1.0,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,3,22.0,3.0
rw1,-,roc2,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{28.44},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,22.0,3.0
rw1,-,roc2,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{24.38},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,22.0,3.0
rw1,-,roc2,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{31.8},,1.0,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,3,22.0,3.0
rw1,pr2,roc3,-,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{142.07},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,22.0,3.0
-,pr1,eop2,-,-0.06840145735224071,0.7390093298788714,0.002593674871548902,0.014321058140641364,-0.021505376344086002,0.9939186200796107,0.9940313813294454,0.9939186200796107,Adult,Race,Valid,{117.15},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,4,43.0,33.0
rw1,pr2,eop3,-,-0.06840145735224071,0.7390093298788714,0.002593674871548902,0.014321058140641364,-0.021505376344086002,0.9939186200796107,0.9940313813294454,0.9939186200796107,Adult,Race,Valid,{125.48},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,4,43.0,32.0
rw1,-,eop2,Random Forest,-0.06757020215689574,0.7421810437410123,0.002635300732755622,0.014812700225203802,-0.021505376344086002,0.9938080495356038,0.9939254764609902,0.9938080495356038,Adult,Race,Valid,{2.98},,1.0,0.5899387783582407,-0.10747045153345433,0.11965137267226252,-0.05004061898500928,-0.05877089710383798,4,45.0,22.0
-,-,eop1,Random Forest,-0.07338898852431053,0.7199790467060249,0.0028012476511062507,0.004781615757921798,-0.037634408602150504,0.9939186200796107,0.9940092833191172,0.9939186200796107,Adult,Race,Valid,{3.62},,1.0,0.5899387783582407,-0.10747045153345433,0.11965137267226252,-0.05004061898500928,-0.05877089710383798,4,46.0,23.0
di1,-,eop2,Random Forest,-0.06590769176620578,0.7485244714652947,0.0030233698093323253,0.011402924477432057,-0.032258064516129004,0.9931446262715613,0.9932748506217528,0.9931446262715613,Adult,Race,Valid,{9.11},,1.0,0.5899387783582407,-0.10747045153345433,0.11965137267226252,-0.05004061898500928,-0.05877089710383798,4,47.0,24.0
di1,-,eop2,Naive Bayes,0.022107402072551047,1.0885312255622435,0.01665500063652117,0.09292250715931358,0.047201946472019474,0.9736842105263158,0.9739146001891992,0.9736842105263158,Adult,Race,Valid,{6.2},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,4,48.0,28.0
di1,pr2,eop3,-,-0.09084534762655491,0.6533730556010623,0.0036029443840337296,-0.029704697560820895,-0.09677419354838712,0.9938080495356038,0.9938393476993208,0.9938080495356038,Adult,Race,Valid,{115.32},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,49.0,36.0
rw1,-,eop2,Random Forest,-0.10268187769975334,0.6554265513911556,0.018760902746221643,0.0676750608758977,0.042887029288702916,0.9646174259177355,0.9661173025756705,0.9646174259177355,Adult,Sex,Valid,{4.24},,1.0,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,3,50.0,22.0
-,-,eop1,Random Forest,-0.10315788859606123,0.6511604659314912,0.020032672421897754,0.06978214718800493,0.05020920502092052,0.963954002653693,0.9651755768718455,0.963954002653693,Adult,Sex,Valid,{2.9},,1.0,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,2,51.0,23.0
-,-,eop1,Naive Bayes,0.0016675990591475953,1.0071140610570055,0.028467282479964617,0.10097897781509954,0.10559610705596112,0.9651702786377709,0.9649751006724306,0.9651702786377709,Adult,Race,Valid,{0.07},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,4,52.0,30.0
rw1,-,eop2,Naive Bayes,0.0016675990591475953,1.0071140610570055,0.028467282479964617,0.10097897781509954,0.10559610705596112,0.9651702786377709,0.9649751006724306,0.9651702786377709,Adult,Race,Valid,{0.12},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,4,52.0,29.0
di1,-,eop2,Naive Bayes,-0.06147686896120075,0.7921093324390233,0.024521745824177748,0.09328642069227844,0.05020920502092052,0.9505749668288368,0.9541265843519513,0.9505749668288368,Adult,Sex,Valid,{6.32},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,4,54.0,28.0
di1,pr2,cpp3,-,-0.11079547231483422,0.5772519229096763,0.00044238001163816187,-0.010752688172043001,-0.021505376344086002,0.9995577178239717,0.9995579777224151,0.9995577178239717,Adult,Race,Valid,{124.68},,0.9999975074649784,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,4,55.0,38.0
di1,-,eop2,Logistic Regression,-0.11192000055196172,0.6181662647835573,0.020561047055434767,0.06755599119615857,0.05857740585774063,0.9658337019018134,0.9664730170003403,0.9658337019018134,Adult,Sex,Valid,{6.23},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,4,56.0,27.0
-,-,eop1,Logistic Regression,-0.1199392794636289,0.5423630704261245,0.0025811629303104594,-0.05350176039585118,-0.11290322580645162,0.9970145953118089,0.9970152332999984,0.9970145953118089,Adult,Race,Valid,{0.46},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,2,57.0,26.0
rw1,-,eop2,Logistic Regression,-0.1199392794636289,0.5423630704261245,0.0025811629303104594,-0.05350176039585118,-0.11290322580645162,0.9970145953118089,0.9970152332999984,0.9970145953118089,Adult,Race,Valid,{0.93},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,2,57.0,25.0
di1,-,eop2,Logistic Regression,-0.12492681063569872,0.523332787253278,0.002478321474413774,-0.05864814286167412,-0.11827956989247312,0.9974568774878373,0.9974633174223765,0.9974568774878373,Adult,Race,Valid,{6.69},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,2,59.0,27.0
-,pr1,cpp2,-,-0.0850243349666899,0.6451964819192041,0.019652262661658378,0.042822384428223836,0.08564476885644767,0.9805395842547545,0.9810303469960016,0.9805395842547545,Adult,Race,Valid,{121.71},,0.9969465134124949,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,60.0,35.0
-,-,eop1,Logistic Regression,-0.109665315426214,0.6184392623046004,0.024124693881066136,0.07476620891892857,0.07688284518828448,0.9630694383016365,0.9633358941663407,0.9630694383016365,Adult,Sex,Valid,{0.51},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,4,61.0,26.0
rw1,-,eop2,Logistic Regression,-0.109665315426214,0.6184392623046004,0.024124693881066136,0.07476620891892857,0.07688284518828448,0.9630694383016365,0.9633358941663407,0.9630694383016365,Adult,Sex,Valid,{1.25},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,4,61.0,25.0
rw1,pr2,cpp3,-,-0.08387652218770761,0.6483017056289757,0.020667662985828054,0.045012165450121655,0.09002433090024331,0.9795444493586909,0.9800859886930702,0.9795444493586909,Adult,Race,Valid,{116.18},,0.9968571101168521,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,63.0,37.0
di1,-,eop2,Random Forest,-0.07557522798010671,0.7312637666324057,0.031570854423234825,0.10043771314691816,0.09675732217573219,0.9499115435647943,0.9507172112265959,0.9499115435647943,Adult,Sex,Valid,{9.05},,1.0,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,2,64.0,24.0
di1,pr2,eop3,-,-0.10668410506726106,0.6221758424348038,0.02740342454407653,0.08170740231409687,0.09309623430962344,0.9603051747014595,0.9603232473681846,0.9603051747014595,Adult,Sex,Valid,{131.35},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,64.0,36.0
-,-,eop1,Naive Bayes,0.003202051143629314,1.0125326934818533,0.05542827855765799,0.17167023469324721,0.17939330543933052,0.9154135338345865,0.9165568260355293,0.9154135338345865,Adult,Sex,Valid,{0.09},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,4,66.0,30.0
rw1,-,eop2,Naive Bayes,0.003202051143629314,1.0125326934818533,0.05542827855765799,0.17167023469324721,0.17939330543933052,0.9154135338345865,0.9165568260355293,0.9154135338345865,Adult,Sex,Valid,{0.11},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,4,66.0,29.0
rw1,pr2,eop3,-,-0.10791165897426103,0.621322572708036,0.02574558681579238,0.0783003026726876,0.08472803347280333,0.9616320212295445,0.9617790645111685,0.9616320212295445,Adult,Sex,Valid,{120.08},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,68.0,32.0
-,pr1,eop2,-,-0.10791165897426103,0.621322572708036,0.025745586815792382,0.0783003026726876,0.08472803347280333,0.9616320212295445,0.9617790645111685,0.9616320212295445,Adult,Sex,Valid,{123.07},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,69.0,33.0
-,-,-,Logistic Regression,-0.020036207996354832,0.9004411236378845,0.13235324548201044,0.05349972896322445,0.08265442272976997,0.8384564352056613,0.8310086274589064,0.8384564352056613,Adult,Race,Valid,{0.66},,0.8794435914071298,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,1,70.0,40.0
rw1,-,-,Logistic Regression,-0.020036207996354832,0.9004411236378845,0.13235324548201044,0.05349972896322445,0.08265442272976997,0.8384564352056613,0.8310086274589064,0.8384564352056613,Adult,Race,Valid,{0.58},,0.8794435914071298,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,1,70.0,39.0
di1,-,-,Logistic Regression,-0.008799473916492606,0.9548746403013614,0.13356528985051833,0.06570455352814894,0.09678989090338275,0.8394515701017249,0.8317939802353649,0.8394515701017249,Adult,Race,Valid,{7.41},,0.8780002824435738,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,1,72.0,42.0
di1,pr2,-,-,-0.054985394991456854,0.7075030650420534,0.14817986756178542,0.017183760694586176,0.053567223922769025,0.8269570986289253,0.8171187219281887,0.8269570986289253,Adult,Race,Valid,{112.93},,0.8624434202749226,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,73.0,48.0
-,-,-,Random Forest,-0.10215957788647032,0.5745973179990368,0.11965137267226252,-0.05004061898500928,-0.05877089710383798,0.8401149933657673,0.836104322750799,0.8401149933657673,Adult,Race,Valid,{3.6},,0.8867600672013679,0.5899387783582407,-0.10747045153345433,0.11965137267226252,-0.05004061898500928,-0.05877089710383798,2,74.0,34.0
rw1,-,-,Random Forest,-0.10138981076832215,0.5793663988177704,0.12056927289155005,-0.03726755177222549,-0.027509614629934842,0.8382352941176471,0.8343265223147868,0.8382352941176471,Adult,Race,Valid,{3.09},,0.8872561144671783,0.5899387783582407,-0.10747045153345433,0.11965137267226252,-0.05004061898500928,-0.05877089710383798,4,75.0,31.0
-,pr1,-,-,-0.08649559623451256,0.5998749439086649,0.13971403944323318,-0.024119935084905838,-0.00633388274075819,0.8248562582927909,0.8168651555091792,0.8248562582927909,Adult,Race,Valid,{114.78},,0.8648265461276731,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,76.0,46.0
rw1,pr2,-,-,-0.08649559623451256,0.5998749439086649,0.13971403944323318,-0.024119935084905838,-0.00633388274075819,0.8248562582927909,0.8168651555091792,0.8248562582927909,Adult,Race,Valid,{120.68},,0.8648265461276731,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,76.0,46.0
di1,pr2,cpp3,-,-0.12685785745846417,0.4718412863373366,0.04952572874838603,0.11427824267782427,0.22855648535564854,0.9516806722689075,0.9545971841775384,0.9516806722689075,Adult,Sex,Valid,{118.48},,0.986126550069814,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,78.0,38.0
di1,-,-,Random Forest,-0.11464430790557512,0.5549871196595968,0.11624376490596752,-0.05281071651669651,-0.048410642806687054,0.8355816010614773,0.8344117185529597,0.8355816010614773,Adult,Race,Valid,{9.1},,0.8861017755835598,0.5899387783582407,-0.10747045153345433,0.11965137267226252,-0.05004061898500928,-0.05877089710383798,3,79.0,41.0
-,pr1,cpp2,-,-0.11578474233063484,0.49464527174667483,0.05745764949025434,0.13206066945606693,0.26412133891213385,0.9441618752764264,0.9480204211146044,0.9441618752764264,Adult,Sex,Valid,{129.76},,0.9816324766293685,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,80.0,35.0
di1,-,-,Naive Bayes,-0.1766282122352157,0.5940967725274542,0.07978513469378529,-0.09252434099052202,-0.06503414174711553,0.7750995134896064,0.8439771004379152,0.7750995134896064,Adult,Race,Valid,{6.8},,0.8980001866777544,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,3,80.0,43.0
rw1,pr2,cpp3,-,-0.11187658405022448,0.5032291376338188,0.06027224030107183,0.13833682008368203,0.27667364016736407,0.9415081822202566,0.9457283365581567,0.9415081822202566,Adult,Sex,Valid,{113.7},,0.9813667920739747,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,82.0,37.0
di1,-,-,Logistic Regression,-0.17382480813299897,0.3365704495060617,0.12530847294051523,-0.061772887272017234,-0.04543055537892171,0.843874391862008,0.8375044217675737,0.843874391862008,Adult,Sex,Valid,{6.99},,0.8899849483681208,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,83.0,42.0
rw1,-,-,Random Forest,-0.1823738202308894,0.35782245984065836,0.12073596750082048,-0.05611399431864683,-0.02294896414899983,0.8392304290137107,0.8350132667722578,0.8392304290137107,Adult,Sex,Valid,{3.0},,0.8874804098226083,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,4,84.0,31.0
-,-,-,Random Forest,-0.18491037605590027,0.35075207583803114,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,0.8394515701017249,0.8352421734092931,0.8394515701017249,Adult,Sex,Valid,{2.93},,0.8876255343945892,0.3639989002863867,-0.19801890614760276,0.12057918234348958,-0.06663236657019517,-0.044847134081977824,2,85.0,34.0
-,pr1,-,-,-0.1723905490465394,0.3444889401270598,0.12368576488165474,-0.07326657030303421,-0.0771674021696277,0.8453118089341,0.8391755003544104,0.8453118089341,Adult,Sex,Valid,{110.84},,0.8871026267842697,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,86.0,46.0
rw1,pr2,-,-,-0.1723905490465394,0.3444889401270598,0.12368576488165474,-0.07326657030303421,-0.0771674021696277,0.8453118089341,0.8391755003544104,0.8453118089341,Adult,Sex,Valid,{119.49},,0.8871026267842697,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,86.0,46.0
di1,pr2,-,-,-0.17019852055185175,0.32785265935117575,0.1288064986574218,-0.07209513812832063,-0.07239193193524185,0.8433215391419726,0.8363271021147973,0.8433215391419726,Adult,Sex,Valid,{113.55},,0.8897996152706602,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,88.0,48.0
