Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,-,roc2,Logistic Regression,-0.10747045153345433,0.5899387783582407,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{27.89},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,1.0,1.0
rw1,-,roc2,Naive Bayes,-0.10747045153345433,0.5899387783582407,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{28.63},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,3,1.0,1.0
rw1,-,roc2,Random Forest,-0.10747045153345433,0.5899387783582407,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{27.3},,1.0,0.5899387783582407,-0.10747045153345433,0.1208275709448968,-0.050944236605029614,-0.059767679146063846,3,1.0,1.0
rw1,pr2,roc3,-,-0.10747045153345433,0.5899387783582407,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Race,Valid,{188.09},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,1.0,1.0
-,-,cpp1,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{1.79},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,23.0,17.0
-,-,cpp1,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{0.14},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,23.0,1.0
-,-,cpp1,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{3.66},,1.0,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,3,23.0,1.0
-,-,roc1,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{27.71},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,23.0,1.0
-,-,roc1,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{30.78},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,23.0,1.0
-,-,roc1,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{31.85},,1.0,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,3,23.0,17.0
-,pr1,roc2,-,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{169.96},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,23.0,17.0
di1,-,cpp2,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{10.84},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,23.0,1.0
di1,-,cpp2,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{7.06},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,23.0,1.0
di1,-,cpp2,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{11.4},,1.0,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,3,23.0,1.0
di1,-,roc2,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{36.1},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,23.0,1.0
di1,-,roc2,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{41.98},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,23.0,1.0
di1,-,roc2,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{40.61},,1.0,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,3,23.0,17.0
di1,pr2,roc3,-,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{206.57},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,23.0,1.0
rw1,-,cpp2,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{1.32},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,23.0,17.0
rw1,-,cpp2,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{0.26},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,23.0,1.0
rw1,-,cpp2,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{6.75},,1.0,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,3,23.0,1.0
rw1,-,roc2,Logistic Regression,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{23.74},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,23.0,1.0
rw1,-,roc2,Naive Bayes,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{26.85},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,3,23.0,1.0
rw1,-,roc2,Random Forest,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{34.21},,1.0,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,3,23.0,1.0
rw1,pr2,roc3,-,-0.19801890614760276,0.3639989002863867,0.0,0.0,0.0,1.0,1.0,1.0,Adult,Sex,Valid,{168.71},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,3,23.0,1.0
-,pr1,eop2,-,-0.06840145735224071,0.7390093298788714,0.002593674871548902,0.014321058140641364,-0.021505376344086002,0.9939186200796107,0.9940313813294454,0.9939186200796107,Adult,Race,Valid,{150.63},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,4,44.0,33.0
rw1,pr2,eop3,-,-0.06840145735224071,0.7390093298788714,0.002593674871548902,0.014321058140641364,-0.021505376344086002,0.9939186200796107,0.9940313813294454,0.9939186200796107,Adult,Race,Valid,{146.16},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,4,44.0,34.0
di1,-,eop2,Random Forest,-0.0625826709848259,0.761211326913859,0.0024274893283192547,0.024352142607923368,-0.005376344086021501,0.9938080495356038,0.9939502561324303,0.9938080495356038,Adult,Race,Valid,{12.03},,1.0,0.5899387783582407,-0.10747045153345433,0.1208275709448968,-0.050944236605029614,-0.059767679146063846,4,46.0,24.0
-,-,eop1,Random Forest,-0.0717264781336206,0.726322474430307,0.0027320747055810195,0.007961429885494985,-0.032258064516129004,0.9939186200796107,0.9940164018905143,0.9939186200796107,Adult,Race,Valid,{3.46},,1.0,0.5899387783582407,-0.10747045153345433,0.1208275709448968,-0.050944236605029614,-0.059767679146063846,4,47.0,22.0
rw1,-,eop2,Random Forest,-0.07338898852431053,0.7199790467060249,0.0032590223438260825,-0.0018079741174231376,-0.053763440860215006,0.9932551968155683,0.9933498085516463,0.9932551968155683,Adult,Race,Valid,{4.18},,1.0,0.5899387783582407,-0.10747045153345433,0.1208275709448968,-0.050944236605029614,-0.059767679146063846,4,48.0,23.0
di1,-,eop2,Naive Bayes,0.022107402072551047,1.0885312255622435,0.01665500063652117,0.09292250715931358,0.047201946472019474,0.9736842105263158,0.9739146001891992,0.9736842105263158,Adult,Race,Valid,{8.77},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,4,49.0,28.0
di1,pr2,eop3,-,-0.09084534762655491,0.6533730556010623,0.0036029443840337296,-0.029704697560820895,-0.09677419354838712,0.9938080495356038,0.9938393476993208,0.9938080495356038,Adult,Race,Valid,{127.96},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,50.0,36.0
-,-,eop1,Naive Bayes,0.0016675990591475953,1.0071140610570055,0.028467282479964617,0.10097897781509954,0.10559610705596112,0.9651702786377709,0.9649751006724306,0.9651702786377709,Adult,Race,Valid,{0.09},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,4,51.0,31.0
rw1,-,eop2,Naive Bayes,0.0016675990591475953,1.0071140610570055,0.028467282479964617,0.10097897781509954,0.10559610705596112,0.9651702786377709,0.9649751006724306,0.9651702786377709,Adult,Race,Valid,{0.11},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,4,51.0,30.0
rw1,-,eop2,Random Forest,-0.10022676988575346,0.6576793137550545,0.022064076936843348,0.07448926015871624,0.05962343096234313,0.9619637328615657,0.9629966724337881,0.9619637328615657,Adult,Sex,Valid,{3.31},,1.0,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,2,53.0,23.0
di1,-,eop2,Naive Bayes,-0.06147686896120075,0.7921093324390233,0.024521745824177748,0.09328642069227844,0.05020920502092052,0.9505749668288368,0.9541265843519513,0.9505749668288368,Adult,Sex,Valid,{8.52},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,4,54.0,28.0
-,-,eop1,Random Forest,-0.09928731307555261,0.6589913928428587,0.023117558790315,0.0767158225317221,0.06485355648535562,0.961079168509509,0.9619843723614094,0.961079168509509,Adult,Sex,Valid,{3.25},,1.0,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,2,55.0,22.0
di1,-,eop2,Logistic Regression,-0.11192000055196172,0.6181662647835573,0.02056104705543477,0.06755599119615857,0.05857740585774063,0.9658337019018134,0.9664730170003403,0.9658337019018134,Adult,Sex,Valid,{9.52},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,4,56.0,27.0
-,-,eop1,Logistic Regression,-0.1199392794636289,0.5423630704261245,0.0025811629303104594,-0.05350176039585118,-0.11290322580645162,0.9970145953118089,0.9970152332999984,0.9970145953118089,Adult,Race,Valid,{1.56},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,2,57.0,25.0
rw1,-,eop2,Logistic Regression,-0.1199392794636289,0.5423630704261245,0.0025811629303104594,-0.05350176039585118,-0.11290322580645162,0.9970145953118089,0.9970152332999984,0.9970145953118089,Adult,Race,Valid,{2.37},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,2,57.0,26.0
di1,-,eop2,Logistic Regression,-0.12492681063569872,0.523332787253278,0.0024783214744137742,-0.05864814286167412,-0.11827956989247312,0.9974568774878373,0.9974633174223765,0.9974568774878373,Adult,Race,Valid,{7.57},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,2,59.0,27.0
rw1,pr2,cpp3,-,-0.08489680021346965,0.6455400370213975,0.01976503401785347,0.043065693430656915,0.08613138686131383,0.9804290137107474,0.9809252980335551,0.9804290137107474,Adult,Race,Valid,{110.93},,0.9968536992794541,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,60.0,37.0
rw1,-,eop2,Logistic Regression,-0.109665315426214,0.6184392623046004,0.024124693881066132,0.07476620891892857,0.07688284518828448,0.9630694383016365,0.9633358941663407,0.9630694383016365,Adult,Sex,Valid,{1.74},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,4,61.0,26.0
-,-,eop1,Logistic Regression,-0.109665315426214,0.6184392623046004,0.024124693881066136,0.07476620891892857,0.07688284518828448,0.9630694383016365,0.9633358941663407,0.9630694383016365,Adult,Sex,Valid,{2.57},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,4,62.0,25.0
-,pr1,cpp2,-,-0.08349391792804686,0.649343433061695,0.021006359009387653,0.045742092457420946,0.09148418491484189,0.9792127377266696,0.9797717429201163,0.9792127377266696,Adult,Race,Valid,{170.29},,0.9967753156123276,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,63.0,38.0
di1,-,eop2,Random Forest,-0.078274623733468,0.7226286991649008,0.03069747219934623,0.09789742451876343,0.09361924686192469,0.9511278195488722,0.9519310153110355,0.9511278195488722,Adult,Sex,Valid,{14.38},,1.0,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,2,64.0,24.0
di1,pr2,eop3,-,-0.10668410506726106,0.6221758424348038,0.02740342454407653,0.08170740231409687,0.09309623430962344,0.9603051747014595,0.9603232473681846,0.9603051747014595,Adult,Sex,Valid,{159.49},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,65.0,36.0
-,-,eop1,Naive Bayes,0.003202051143629314,1.0125326934818533,0.05542827855765798,0.17167023469324721,0.17939330543933052,0.9154135338345865,0.9165568260355293,0.9154135338345865,Adult,Sex,Valid,{0.11},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,4,66.0,31.0
rw1,-,eop2,Naive Bayes,0.003202051143629314,1.0125326934818533,0.05542827855765798,0.17167023469324721,0.17939330543933052,0.9154135338345865,0.9165568260355293,0.9154135338345865,Adult,Sex,Valid,{0.11},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,4,66.0,30.0
-,pr1,eop2,-,-0.10791165897426103,0.621322572708036,0.025745586815792375,0.0783003026726876,0.08472803347280333,0.9616320212295445,0.9617790645111685,0.9616320212295445,Adult,Sex,Valid,{143.53},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,68.0,33.0
rw1,pr2,eop3,-,-0.10791165897426103,0.621322572708036,0.02574558681579238,0.0783003026726876,0.08472803347280333,0.9616320212295445,0.9617790645111685,0.9616320212295445,Adult,Sex,Valid,{168.1},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,69.0,34.0
-,-,-,Logistic Regression,-0.020036207996354832,0.9004411236378845,0.13235324548201044,0.05349972896322445,0.08265442272976997,0.8384564352056613,0.8310086274589064,0.8384564352056613,Adult,Race,Valid,{1.29},,0.8794435914071298,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,1,70.0,39.0
rw1,-,-,Logistic Regression,-0.020036207996354832,0.9004411236378845,0.13235324548201044,0.05349972896322445,0.08265442272976997,0.8384564352056613,0.8310086274589064,0.8384564352056613,Adult,Race,Valid,{1.78},,0.8794435914071298,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,1,70.0,39.0
di1,-,-,Logistic Regression,-0.008799473916492606,0.9548746403013614,0.13356528985051833,0.06570455352814894,0.09678989090338275,0.8394515701017249,0.8317939802353649,0.8394515701017249,Adult,Race,Valid,{7.33},,0.8780002824435738,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,1,72.0,41.0
di1,pr2,-,-,-0.054985394991456854,0.7075030650420534,0.14817986756178542,0.017183760694586176,0.053567223922769025,0.8269570986289253,0.8171187219281887,0.8269570986289253,Adult,Race,Valid,{155.93},,0.8624434202749226,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,73.0,48.0
rw1,-,-,Random Forest,-0.10350553069352297,0.5669226968154143,0.12067075031581084,-0.04461891726634605,-0.04266541087826703,0.8394515701017249,0.835207240124063,0.8394515701017249,Adult,Race,Valid,{3.54},,0.8868429767873492,0.5899387783582407,-0.10747045153345433,0.1208275709448968,-0.050944236605029614,-0.059767679146063846,5,73.0,32.0
-,pr1,-,-,-0.08649559623451256,0.5998749439086649,0.13971403944323318,-0.024119935084905838,-0.00633388274075819,0.8248562582927909,0.8168651555091792,0.8248562582927909,Adult,Race,Valid,{159.74},,0.8648265461276731,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,75.0,46.0
rw1,pr2,-,-,-0.08649559623451256,0.5998749439086649,0.13971403944323318,-0.024119935084905838,-0.00633388274075819,0.8248562582927909,0.8168651555091792,0.8248562582927909,Adult,Race,Valid,{152.29},,0.8648265461276731,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,75.0,47.0
-,-,-,Random Forest,-0.10254674074495773,0.5707052887446804,0.1208275709448968,-0.050944236605029614,-0.059767679146063846,0.8392304290137107,0.8349782448197722,0.8392304290137107,Adult,Race,Valid,{3.45},,0.8866289467406266,0.5899387783582407,-0.10747045153345433,0.1208275709448968,-0.050944236605029614,-0.059767679146063846,2,77.0,35.0
di1,pr2,cpp3,-,-0.12750921717186592,0.4705651773817251,0.049061098701695276,0.11323221757322177,0.22646443514644354,0.9521229544449359,0.9549879020299749,0.9521229544449359,Adult,Sex,Valid,{172.06},,0.986310341731143,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,78.0,29.0
-,pr1,cpp2,-,-0.1170874617574383,0.4918486907049975,0.05652121023184236,0.12996861924686193,0.25993723849372385,0.945046439628483,0.9487877984647357,0.945046439628483,Adult,Sex,Valid,{134.98},,0.9825265423823112,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,79.0,38.0
di1,-,-,Naive Bayes,-0.1766282122352157,0.5940967725274542,0.07978513469378529,-0.09252434099052202,-0.06503414174711553,0.7750995134896064,0.8439771004379152,0.7750995134896064,Adult,Race,Valid,{10.09},,0.8980001866777544,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,3,80.0,42.0
rw1,pr2,cpp3,-,-0.11383066319042966,0.4989002848369688,0.05886395465581093,0.13519874476987448,0.27039748953974896,0.9428350287483415,0.9468725000785474,0.9428350287483415,Adult,Sex,Valid,{155.33},,0.980178672781511,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,81.0,37.0
di1,-,-,Logistic Regression,-0.17382480813299897,0.3365704495060617,0.12530847294051523,-0.061772887272017234,-0.04543055537892171,0.843874391862008,0.8375044217675737,0.843874391862008,Adult,Sex,Valid,{9.78},,0.8899849483681208,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,82.0,41.0
di1,-,-,Random Forest,-0.11867304912907972,0.5391206645759713,0.11575121957518338,-0.06961683933876806,-0.08456165136174554,0.836687306501548,0.8353885838538417,0.836687306501548,Adult,Race,Valid,{11.02},,0.8860641579826418,0.5899387783582407,-0.10747045153345433,0.1208275709448968,-0.050944236605029614,-0.059767679146063846,2,83.0,43.0
-,-,-,Random Forest,-0.1862130954827037,0.3491550259765034,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,0.8392304290137107,0.8351547406676154,0.8392304290137107,Adult,Sex,Valid,{2.98},,0.886702574913304,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,2,84.0,35.0
-,pr1,-,-,-0.1723905490465394,0.3444889401270598,0.12368576488165474,-0.07326657030303421,-0.0771674021696277,0.8453118089341,0.8391755003544104,0.8453118089341,Adult,Sex,Valid,{161.3},,0.8871026267842697,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,84.0,46.0
rw1,pr2,-,-,-0.1723905490465394,0.3444889401270598,0.12368576488165474,-0.07326657030303421,-0.0771674021696277,0.8453118089341,0.8391755003544104,0.8453118089341,Adult,Sex,Valid,{148.8},,0.8871026267842697,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,84.0,47.0
rw1,-,-,Random Forest,-0.19233212973142405,0.3379419233852718,0.11920450444844312,-0.07389083689061025,-0.05269232236649668,0.8394515701017249,0.8357827361734019,0.8394515701017249,Adult,Sex,Valid,{3.33},,0.887487657852079,0.3639989002863867,-0.19801890614760276,0.12036945669594527,-0.059195351737607406,-0.025041014358204827,3,87.0,32.0
di1,pr2,-,-,-0.17019852055185175,0.32785265935117575,0.1288064986574218,-0.07209513812832063,-0.07239193193524185,0.8433215391419726,0.8363271021147973,0.8433215391419726,Adult,Sex,Valid,{186.21},,0.8897996152706602,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,88.0,48.0
