Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,pr2,eop3,-,-0.06840145735224071,0.7390093298788714,0.0025936748715489023,0.014321058140641364,-0.021505376344086002,0.9939186200796107,0.9940313813294454,0.9939186200796107,Adult,Race,Valid,{123.65},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,4,44.0,33.0
di1,-,eop2,Random Forest,-0.060088905398791,0.7707264685002821,0.0025520082703404017,0.025827068861610684,-0.005376344086021501,0.9934763379035825,0.9936344751046133,0.9934763379035825,Adult,Race,Valid,{9.71},,1.0,0.5899387783582407,-0.10747045153345433,0.12127135314221622,-0.026368148010107954,-0.011890746409230046,4,45.0,24.0
-,-,eop1,Random Forest,-0.07006396774293064,0.7326659021545893,0.0026628837715528654,0.011141244013068177,-0.026881720430107503,0.9939186200796107,0.994023768033456,0.9939186200796107,Adult,Race,Valid,{3.34},,1.0,0.5899387783582407,-0.10747045153345433,0.12127135314221622,-0.026368148010107954,-0.011890746409230046,3,46.0,22.0
di1,-,eop2,Naive Bayes,0.022107402072551047,1.0885312255622435,0.016655000636521165,0.09292250715931358,0.047201946472019474,0.9736842105263158,0.9739146001891992,0.9736842105263158,Adult,Race,Valid,{7.32},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,4,47.0,28.0
rw1,-,eop2,Random Forest,-0.07920777489172531,0.6977770496710374,0.0038831117227136444,-0.018428648460050132,-0.08602150537634412,0.9927023440955329,0.9927760820843792,0.9927023440955329,Adult,Race,Valid,{3.21},,1.0,0.5899387783582407,-0.10747045153345433,0.12127135314221622,-0.026368148010107954,-0.011890746409230046,3,48.0,23.0
di1,pr2,eop3,-,-0.09084534762655491,0.6533730556010623,0.0036029443840337304,-0.029704697560820895,-0.09677419354838712,0.9938080495356038,0.9938393476993208,0.9938080495356038,Adult,Race,Valid,{114.54},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,49.0,35.0
rw1,-,eop2,Random Forest,-0.10038332732289643,0.660916384438995,0.0201510656374973,0.07100738638395543,0.04916317991631802,0.9631800088456435,0.9645596137943774,0.9631800088456435,Adult,Sex,Valid,{3.18},,1.0,0.3639989002863867,-0.19801890614760276,0.11890727779507043,-0.05877966367330667,-0.02366909997329303,2,50.0,23.0
-,-,eop1,Naive Bayes,0.0016675990591475953,1.0071140610570055,0.028467282479964617,0.10097897781509954,0.10559610705596112,0.9651702786377709,0.9649751006724306,0.9651702786377709,Adult,Race,Valid,{0.09},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,4,51.0,29.0
rw1,-,eop2,Naive Bayes,0.0016675990591475953,1.0071140610570055,0.028467282479964617,0.10097897781509954,0.10559610705596112,0.9651702786377709,0.9649751006724306,0.9651702786377709,Adult,Race,Valid,{0.1},,1.0,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,4,51.0,30.0
di1,-,eop2,Naive Bayes,-0.06147686896120075,0.7921093324390233,0.024521745824177748,0.09328642069227844,0.05020920502092052,0.9505749668288368,0.9541265843519513,0.9505749668288368,Adult,Sex,Valid,{6.3},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,4,53.0,28.0
-,-,eop1,Random Forest,-0.09874241915064871,0.6614309346710587,0.022893570171895257,0.07651405428602082,0.06328451882845187,0.961079168509509,0.9620543478421856,0.961079168509509,Adult,Sex,Valid,{3.29},,1.0,0.3639989002863867,-0.19801890614760276,0.11890727779507043,-0.05877966367330667,-0.02366909997329303,2,54.0,22.0
di1,-,eop2,Logistic Regression,-0.11192000055196172,0.6181662647835573,0.02056104705543477,0.06755599119615857,0.05857740585774063,0.9658337019018134,0.9664730170003403,0.9658337019018134,Adult,Sex,Valid,{6.76},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,4,55.0,27.0
di1,pr2,cpp3,-,-0.11079547231483422,0.5772519229096763,0.00044238001163816187,-0.010752688172043001,-0.021505376344086002,0.9995577178239717,0.9995579777224151,0.9995577178239717,Adult,Race,Valid,{133.38},,0.9999984257673548,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,4,56.0,38.0
-,-,eop1,Logistic Regression,-0.1199392794636289,0.5423630704261245,0.0025811629303104594,-0.05350176039585118,-0.11290322580645162,0.9970145953118089,0.9970152332999984,0.9970145953118089,Adult,Race,Valid,{0.77},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,2,57.0,25.0
rw1,-,eop2,Logistic Regression,-0.1199392794636289,0.5423630704261245,0.0025811629303104594,-0.05350176039585118,-0.11290322580645162,0.9970145953118089,0.9970152332999984,0.9970145953118089,Adult,Race,Valid,{1.45},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,2,57.0,25.0
di1,-,eop2,Logistic Regression,-0.12492681063569872,0.523332787253278,0.002478321474413774,-0.05864814286167412,-0.11827956989247312,0.9974568774878373,0.9974633174223765,0.9974568774878373,Adult,Race,Valid,{6.29},,1.0,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,2,59.0,27.0
rw1,pr2,cpp3,-,-0.08731996052465443,0.6390744277945095,0.01762454990200672,0.0384428223844282,0.0768856447688564,0.9825298540468819,0.9829263894671653,0.9825298540468819,Adult,Race,Valid,{124.39},,0.9972639836626136,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,4,60.0,36.0
rw1,-,eop2,Logistic Regression,-0.109665315426214,0.6184392623046004,0.024124693881066132,0.07476620891892857,0.07688284518828448,0.9630694383016365,0.9633358941663407,0.9630694383016365,Adult,Sex,Valid,{0.59},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,4,61.0,25.0
-,-,eop1,Logistic Regression,-0.109665315426214,0.6184392623046004,0.024124693881066136,0.07476620891892857,0.07688284518828448,0.9630694383016365,0.9633358941663407,0.9630694383016365,Adult,Sex,Valid,{0.57},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,4,62.0,25.0
-,pr1,cpp2,-,-0.08413159169414813,0.6476090756015943,0.02044192935055804,0.0445255474452555,0.089051094890511,0.979765590446705,0.980295635815765,0.979765590446705,Adult,Race,Valid,{113.64},,0.9968730820188982,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,63.0,37.0
di1,-,eop2,Random Forest,-0.07521196536350408,0.7328648471386474,0.03141850385000904,0.10030320098311729,0.09571129707112969,0.9499115435647943,0.9507651037904798,0.9499115435647943,Adult,Sex,Valid,{8.46},,1.0,0.3639989002863867,-0.19801890614760276,0.11890727779507043,-0.05877966367330667,-0.02366909997329303,2,64.0,24.0
di1,pr2,eop3,-,-0.10668410506726106,0.6221758424348038,0.02740342454407653,0.08170740231409687,0.09309623430962344,0.9603051747014595,0.9603232473681846,0.9603051747014595,Adult,Sex,Valid,{116.48},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,65.0,35.0
-,-,eop1,Naive Bayes,0.003202051143629314,1.0125326934818533,0.05542827855765799,0.17167023469324721,0.17939330543933052,0.9154135338345865,0.9165568260355293,0.9154135338345865,Adult,Sex,Valid,{0.09},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,4,66.0,29.0
rw1,-,eop2,Naive Bayes,0.003202051143629314,1.0125326934818533,0.05542827855765799,0.17167023469324721,0.17939330543933052,0.9154135338345865,0.9165568260355293,0.9154135338345865,Adult,Sex,Valid,{0.13},,1.0,0.3639989002863867,-0.19801890614760276,0.09476150603363609,-0.1932084249071155,-0.18495408935407165,4,66.0,30.0
-,pr1,eop2,-,-0.10791165897426103,0.621322572708036,0.02574558681579238,0.0783003026726876,0.08472803347280333,0.9616320212295445,0.9617790645111685,0.9616320212295445,Adult,Sex,Valid,{113.38},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,68.0,34.0
rw1,pr2,eop3,-,-0.10791165897426103,0.621322572708036,0.02574558681579238,0.0783003026726876,0.08472803347280333,0.9616320212295445,0.9617790645111685,0.9616320212295445,Adult,Sex,Valid,{116.8},,1.0,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,68.0,33.0
rw1,-,-,Random Forest,-0.09755920957288791,0.5915847505280224,0.11914230311035393,-0.03810998892285983,-0.036292284750019554,0.8412206988058382,0.837142297464477,0.8412206988058382,Adult,Race,Valid,{2.97},,0.8870186349133448,0.5899387783582407,-0.10747045153345433,0.12127135314221622,-0.026368148010107954,-0.011890746409230046,2,70.0,31.0
-,-,-,Logistic Regression,-0.020036207996354832,0.9004411236378845,0.13235324548201044,0.05349972896322445,0.08265442272976997,0.8384564352056613,0.8310086274589064,0.8384564352056613,Adult,Race,Valid,{0.55},,0.8794435914071298,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,1,71.0,39.0
rw1,-,-,Logistic Regression,-0.020036207996354832,0.9004411236378845,0.13235324548201044,0.05349972896322445,0.08265442272976997,0.8384564352056613,0.8310086274589064,0.8384564352056613,Adult,Race,Valid,{1.92},,0.8794435914071298,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,1,71.0,40.0
-,-,-,Random Forest,-0.0934689802721865,0.6074503083480373,0.12127135314221622,-0.026368148010107954,-0.011890746409230046,0.8383458646616542,0.8341331546783366,0.8383458646616542,Adult,Race,Valid,{2.79},,0.8862235490379701,0.5899387783582407,-0.10747045153345433,0.12127135314221622,-0.026368148010107954,-0.011890746409230046,1,73.0,32.0
di1,-,-,Logistic Regression,-0.008799473916492606,0.9548746403013614,0.13356528985051833,0.06570455352814894,0.09678989090338275,0.8394515701017249,0.8317939802353649,0.8394515701017249,Adult,Race,Valid,{6.28},,0.8780002824435738,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,1,74.0,42.0
di1,pr2,-,-,-0.054985394991456854,0.7075030650420534,0.14817986756178542,0.017183760694586176,0.053567223922769025,0.8269570986289253,0.8171187219281887,0.8269570986289253,Adult,Race,Valid,{106.55},,0.8624434202749226,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,74.0,48.0
-,pr1,-,-,-0.08649559623451256,0.5998749439086649,0.13971403944323318,-0.024119935084905838,-0.00633388274075819,0.8248562582927909,0.8168651555091792,0.8248562582927909,Adult,Race,Valid,{107.81},,0.8648265461276731,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,76.0,46.0
rw1,pr2,-,-,-0.08649559623451256,0.5998749439086649,0.13971403944323318,-0.024119935084905838,-0.00633388274075819,0.8248562582927909,0.8168651555091792,0.8248562582927909,Adult,Race,Valid,{125.26},,0.8648265461276731,0.5899387783582407,-0.10747045153345433,0.13235324548201044,0.05349972896322445,0.08265442272976997,3,76.0,46.0
di1,-,-,Random Forest,-0.1093356605510413,0.5764323545549828,0.11611770559143565,-0.04547871746726099,-0.03814457263951021,0.8350287483414418,0.8341120307666674,0.8350287483414418,Adult,Race,Valid,{9.28},,0.886901780935951,0.5899387783582407,-0.10747045153345433,0.12127135314221622,-0.026368148010107954,-0.011890746409230046,2,78.0,41.0
di1,pr2,cpp3,-,-0.12897477652701977,0.46771901703465824,0.04801646974012169,0.11087866108786609,0.22175732217573219,0.9531180893409995,0.9558685985591282,0.9531180893409995,Adult,Sex,Valid,{123.81},,0.9866922243336618,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,78.0,38.0
di1,-,-,Naive Bayes,-0.1766282122352157,0.5940967725274542,0.07978513469378529,-0.09252434099052202,-0.06503414174711553,0.7750995134896064,0.8439771004379152,0.7750995134896064,Adult,Race,Valid,{5.95},,0.8980001866777544,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,3,80.0,43.0
rw1,pr2,cpp3,-,-0.11480770276053225,0.49676366691475476,0.058160554861275506,0.13362970711297073,0.26725941422594146,0.9434984520123839,0.947445989751196,0.9434984520123839,Adult,Sex,Valid,{110.02},,0.9808947190594904,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,81.0,36.0
-,pr1,cpp2,-,-0.11155090419352363,0.5039579271162719,0.06050714751380347,0.13885983263598328,0.27771966527196656,0.9412870411322424,0.9455380066570284,0.9412870411322424,Adult,Sex,Valid,{122.21},,0.9817665487763194,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,2,82.0,37.0
-,-,-,Random Forest,-0.18751581490950714,0.3475724536208026,0.11890727779507043,-0.05877966367330667,-0.02366909997329303,0.8407784166298098,0.8368958654126617,0.8407784166298098,Adult,Sex,Valid,{4.13},,0.8878550771921697,0.3639989002863867,-0.19801890614760276,0.11890727779507043,-0.05877966367330667,-0.02366909997329303,2,83.0,32.0
di1,-,-,Logistic Regression,-0.17382480813299897,0.3365704495060617,0.12530847294051523,-0.061772887272017234,-0.04543055537892171,0.843874391862008,0.8375044217675737,0.843874391862008,Adult,Sex,Valid,{6.81},,0.8899849483681208,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,84.0,42.0
-,pr1,-,-,-0.1723905490465394,0.3444889401270598,0.12368576488165474,-0.07326657030303421,-0.0771674021696277,0.8453118089341,0.8391755003544104,0.8453118089341,Adult,Sex,Valid,{126.32},,0.8871026267842697,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,85.0,46.0
rw1,pr2,-,-,-0.1723905490465394,0.3444889401270598,0.12368576488165474,-0.07326657030303421,-0.0771674021696277,0.8453118089341,0.8391755003544104,0.8453118089341,Adult,Sex,Valid,{123.77},,0.8871026267842697,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,85.0,46.0
di1,pr2,-,-,-0.17019852055185175,0.32785265935117575,0.1288064986574218,-0.07209513812832063,-0.07239193193524185,0.8433215391419726,0.8363271021147973,0.8433215391419726,Adult,Sex,Valid,{123.46},,0.8897996152706602,0.3639989002863867,-0.19801890614760276,0.13235324548201044,-0.07659947753750228,-0.07869828693517822,5,87.0,48.0
-,-,-,Naive Bayes,-0.16721587181135286,0.517786079119964,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,0.8146837682441398,0.8394982317091817,0.8146837682441398,Adult,Race,Valid,{0.06},,0.8966067612111437,0.5899387783582407,-0.10747045153345433,0.09476150603363609,-0.10915473518884747,-0.11871124715485448,1,88.0,44.0
